id,name,type,typeCode,bizType,address,gcj02_lng,gcj02_lat,wgs84_lng,wgs84_lat,tel,provinceName,cityName,adName
BV10024451,星都大酒店(公交站),交通设施服务;公交车站;公交车站相关,150700,[],空港快线3线,113.274208,23.088192,113.2688728,23.09087839,[],广东省,广州市,海珠区
BV10015253,江南西路总站(公交站),交通设施服务;公交车站;公交车站相关,150700,[],489路,113.272277,23.095484,113.2669432,23.09816901,[],广东省,广州市,海珠区
BV10017764,江南西路(公交站),交通设施服务;公交车站;公交车站相关,150700,[],,113.272426,23.095516,113.2670921,23.09820087,[],广东省,广州市,海珠区
BV10014647,信和广场(昌岗中路)(公交站),交通设施服务;公交车站;公交车站相关,150700,[],(停运)高峰快线22路;186路;197路;206路;221路;222路;226路;244A路;244路;250路;25路;299路;44路;530路;565路;69路;70路;780路;812路;813路;南漖村-广医二院(晓港地铁站);夜103路;夜22路;夜29路;夜42路;夜44路;夜45路;夜93路;广州圆-信和广场(地铁昌岗站),113.27285,23.087431,113.2675162,23.09011889,[],广东省,广州市,海珠区
BV10016125,海珠区妇幼(公交站),交通设施服务;公交车站;公交车站相关,150700,[],,113.265076,23.096432,113.2597481,23.09912166,[],广东省,广州市,海珠区
BV11654450,礼岗路口(公交站),交通设施服务;公交车站;公交车站相关,150700,[],992路,113.274622,23.087582,113.2692864,23.09026827,[],广东省,广州市,海珠区
BV10018608,昌岗西路(公交站),交通设施服务;公交车站;公交车站相关,150700,[],10路;121路;285路;299路;29路;59路;69路;780路;967路;夜44路,113.265221,23.084466,113.2598938,23.08716058,[],广东省,广州市,海珠区
BV10681388,沙园站(公交站),交通设施服务;公交车站;公交车站相关,150700,[],(停运)高峰快线81路;10路;121A路;16路;220路;243路;288A路;288路;303路;31路;487路;489路;75路;780路;811路;813路;963路;967路;995路;9路;B21路;云台花园-西塱地铁站;南石头便民1线;商务专线4路;夜79路;夜7路;太古仓环线;广123路,113.262713,23.085942,113.2573874,23.08863729,[],广东省,广州市,海珠区
BV11595556,江南外国语学校北校区站(公交站),交通设施服务;公交车站;公交车站相关,150700,[],合生广场-江南外国语校区;大塘路口-江南外国语,113.265612,23.09569,113.2602838,23.09837966,[],广东省,广州市,海珠区
BV10901918,珀丽酒店(公交站),交通设施服务;公交车站;公交车站相关,150700,[],空港快线3线,113.276159,23.090499,113.2708216,23.09318262,[],广东省,广州市,海珠区
BV10015713,华海大厦(公交站),交通设施服务;公交车站;公交车站相关,150700,[],,113.276089,23.092661,113.2707515,23.09534378,[],广东省,广州市,海珠区
BV11688463,元岗横路(公交站),交通设施服务;公交车站;公交车站相关,150700,[],(停运)高峰快线48路;126路;136路;140路;16路;498路;502路;791路快线;83路;884路;夜90路;柯木塱大坪街-天平架,113.33546,23.178811,113.3300114,23.18136342,[],广东省,广州市,白云区
BV11607313,元岗路(南兴花园)(公交站),交通设施服务;公交车站;公交车站相关,150700,[],,113.337648,23.177891,113.3321951,23.18043965,[],广东省,广州市,天河区
BV10022541,元岗北街(公交站),交通设施服务;公交车站;公交车站相关,150700,[],中成路便民车,113.339948,23.178976,113.3344904,23.18151995,[],广东省,广州市,天河区
BV11401479,景晖苑(公交站),交通设施服务;公交车站;公交车站相关,150700,[],中成路便民车,113.337704,23.176576,113.332251,23.17912504,[],广东省,广州市,天河区
BV11447220,元岗路(元辉街口)(公交站),交通设施服务;公交车站;公交车站相关,150700,[],,113.336085,23.177307,113.3306352,23.1798588,[],广东省,广州市,天河区
BV10016357,元岗路(公交站),交通设施服务;公交车站;公交车站相关,150700,[],,113.339805,23.177133,113.3343478,23.17967791,[],广东省,广州市,天河区
BV09017264,元岗横路(景晖苑)(公交站),交通设施服务;公交车站;公交车站相关,150700,[],(停运)高峰快线48路;126路;498路;502路;791路快线;83路;884路;夜90路,113.337703,23.176579,113.33225,23.17912804,[],广东省,广州市,天河区
BV11468839,新百佳(公交站),交通设施服务;公交车站;公交车站相关,150700,[],京溪2线,113.333346,23.180786,113.3279016,23.18334169,[],广东省,广州市,白云区
BV10019227,京溪路口(公交站),交通设施服务;公交车站;公交车站相关,150700,[],,113.333668,23.181758,113.3282228,23.18431271,[],广东省,广州市,白云区
BV11468840,日顺大厦(公交站),交通设施服务;公交车站;公交车站相关,150700,[],京溪2线,113.334991,23.183043,113.3295431,23.18559473,[],广东省,广州市,白云区
BV10016355,三九脑科医院(公交站),交通设施服务;公交车站;公交车站相关,150700,[],(停运)502路沙田班车;(停运)72路;136路;140路;201路;246路;498路;502路;791路快线;808路;京溪2线;夜74路;高峰快线15路,113.332435,23.177552,113.3269926,23.18011063,[],广东省,广州市,白云区
BV11623470,远洋天骄总站(公交站),交通设施服务;公交车站;公交车站相关,150700,[],远洋天骄便民车,113.335538,23.174531,113.3300895,23.17708488,[],广东省,广州市,天河区
BV11423941,远洋天骄(公交站),交通设施服务;公交车站;公交车站相关,150700,[],远洋天骄便民车,113.335473,23.174544,113.3300247,23.177098,[],广东省,广州市,天河区
BV10021464,元岗横路中(公交站),交通设施服务;公交车站;公交车站相关,150700,[],498路;中成路便民车;远洋天骄便民车,113.339413,23.174734,113.3339567,23.17728054,[],广东省,广州市,天河区
BV11175687,元岗总站(公交站),交通设施服务;公交车站;公交车站相关,150700,[],,113.335566,23.174485,113.3301175,23.17703884,[],广东省,广州市,天河区
BV10016358,元岗村(公交站),交通设施服务;公交车站;公交车站相关,150700,[],(停运)高峰快线48路;126路;502路;83路;884路;中成路便民车;夜90路,113.342087,23.175734,113.3366254,23.17827523,[],广东省,广州市,天河区
BV11688407,云景花园(公交站),交通设施服务;公交车站;公交车站相关,150700,[],,113.330438,23.181432,113.3249995,23.18399298,[],广东省,广州市,白云区
BV10022540,中成路总站(公交站),交通设施服务;公交车站;公交车站相关,150700,[],,113.341189,23.183893,113.3357286,23.18643283,[],广东省,广州市,天河区
BV11687336,麒麟岗村口(公交站),交通设施服务;公交车站;公交车站相关,150700,[],京溪2线,113.336641,23.186263,113.3311895,23.18881042,[],广东省,广州市,白云区
BV11425272,河水大街(公交站),交通设施服务;公交车站;公交车站相关,150700,[],河水环线便民车,113.333377,23.173177,113.327933,23.17573548,[],广东省,广州市,天河区
BV10021520,文船生活区东区(公交站),交通设施服务;公交车站;公交车站相关,150700,[],434路,113.476324,23.09464,113.470938,23.09726328,[],广东省,广州市,黄埔区
BV10974372,红山(公交站),交通设施服务;公交车站;公交车站相关,150700,[],434路;夜41路;夜73路,113.473265,23.09517,113.4678692,23.09778462,[],广东省,广州市,黄埔区
BV10014597,广新路(公交站),交通设施服务;公交车站;公交车站相关,150700,[],,113.474472,23.096584,113.4690799,23.09920134,[],广东省,广州市,黄埔区
BV10021522,信华路口(公交站),交通设施服务;公交车站;公交车站相关,150700,[],434路;广369路,113.482364,23.093498,113.476998,23.09613891,[],广东省,广州市,黄埔区
BV10014598,双岗(公交站),交通设施服务;公交车站;公交车站相关,150700,[],,113.482756,23.091853,113.4773914,23.09449573,[],广东省,广州市,黄埔区
BV10021523,信华路(公交站),交通设施服务;公交车站;公交车站相关,150700,[],434路;广369路,113.482839,23.097096,113.4774744,23.09973679,[],广东省,广州市,黄埔区
BV09055197,双沙(公交站),交通设施服务;公交车站;公交车站相关,150700,[],434路,113.485837,23.088414,113.4804831,23.09106715,[],广东省,广州市,黄埔区
BV10014596,海安社区(公交站),交通设施服务;公交车站;公交车站相关,150700,[],,113.468381,23.09931,113.4629698,23.10190986,[],广东省,广州市,黄埔区
BV09060273,文园(快速公交站),交通设施服务;公交车站;快速公交站,150704,[],,113.471086,23.095971,113.4656833,23.0985794,[],广东省,广州市,黄埔区
BV11074718,大沙东总站(公交站),交通设施服务;公交车站;公交车站相关,150700,[],320路;328路,113.476098,23.102066,113.4707108,23.10468556,[],广东省,广州市,黄埔区
BV11316204,航海学院正门(公交站),交通设施服务;公交车站;公交车站相关,150700,[],320路;328路,113.478683,23.101776,113.4733042,23.10440294,[],广东省,广州市,黄埔区
BV11591687,石化生活区南(公交站),交通设施服务;公交车站;公交车站相关,150700,[],,113.475256,23.102756,113.469866,23.10537294,[],广东省,广州市,黄埔区
BV11591688,大沙东延长线(公交站),交通设施服务;公交车站;公交车站相关,150700,[],360路;390路;广369路,113.482157,23.100994,113.4767898,23.1036312,[],广东省,广州市,黄埔区
BV11687877,文冲村委(公交站),交通设施服务;公交车站;公交车站相关,150700,[],377路;581路;943路;B17路;B29路;B30路;B31路;夜104路;夜73路,113.468099,23.101736,113.4626868,23.10433412,[],广东省,广州市,黄埔区
BV10022083,石化路口(公交站),交通设施服务;公交车站;公交车站相关,150700,[],377路;夜41路,113.464102,23.099466,113.4586781,23.10205485,[],广东省,广州市,黄埔区
BV10942232,广新路(石化路口)(公交站),交通设施服务;公交车站;公交车站相关,150700,[],434路,113.466228,23.099939,113.4608103,23.10253303,[],广东省,广州市,黄埔区
BV10017799,地铁文冲站(公交站),交通设施服务;公交车站;公交车站相关,150700,[],320路;328路;357路;390路;夜73路;广369路,113.469757,23.103476,113.4643497,23.10607775,[],广东省,广州市,黄埔区
BV11605380,柯木塱南路站(公交站),交通设施服务;公交车站;公交车站相关,150700,[],497A路,113.40798,23.181853,113.4024529,23.18432742,[],广东省,广州市,天河区
BV11603750,柯木塱南路南站(公交站),交通设施服务;公交车站;公交车站相关,150700,[],497A路,113.404987,23.175109,113.3994594,23.17758538,[],广东省,广州市,天河区
BV11600786,高普路中(公交站),交通设施服务;公交车站;公交车站相关,150700,[],494A路;494路;497路;901路,113.411345,23.180187,113.4058197,23.18266316,[],广东省,广州市,天河区
BV10019110,高唐路(公交站),交通设施服务;公交车站;公交车站相关,150700,[],581路;776路;901A路;901路;902路;B26路;夜68路,113.404028,23.172335,113.3985004,23.17481233,[],广东省,广州市,天河区
BV10019133,天河智慧城核心区总站(高唐)(公交站),交通设施服务;公交车站;公交车站相关,150700,[],,113.411011,23.178529,113.4054856,23.18100565,[],广东省,广州市,天河区
BV11600785,高普路高科路口(公交站),交通设施服务;公交车站;公交车站相关,150700,[],,113.411377,23.184462,113.4058514,23.18693658,[],广东省,广州市,天河区
BV10019111,软件路西(公交站),交通设施服务;公交车站;公交车站相关,150700,[],581路;776路;901A路;901路;902路;B26路;夜68路,113.406944,23.171597,113.4014172,23.17407503,[],广东省,广州市,天河区
BV11605381,高唐路中(公交站),交通设施服务;公交车站;公交车站相关,150700,[],497A路,113.403225,23.171046,113.3976973,23.17352377,[],广东省,广州市,天河区
BV10019134,天盈路(公交站),交通设施服务;公交车站;公交车站相关,150700,[],,113.414579,23.175126,113.4090561,23.17760561,[],广东省,广州市,天河区
BV11477697,高普路天盈路口(公交站),交通设施服务;公交车站;公交车站相关,150700,[],355路;491路;494A路;494路;497路;578路;774路;903路;B4路;B4路快线;夜38路;夜53路,113.413715,23.174865,113.4081915,23.17734425,[],广东省,广州市,天河区
BV11477694,高普路软件路口(公交站),交通设施服务;公交车站;公交车站相关,150700,[],355路;491路;494A路;494路;497路;578路;774路;903路;B4路;夜38路;夜53路;夜68路,113.411506,23.172422,113.4059813,23.17490114,[],广东省,广州市,天河区
BV11580941,思蕴路总站(公交站),交通设施服务;公交车站;公交车站相关,150700,[],320路,113.416298,23.178915,113.4107762,23.18139421,[],广东省,广州市,天河区
BV11444714,天蕴路(公交站),交通设施服务;公交车站;公交车站相关,150700,[],夜68路,113.414822,23.173472,113.4092994,23.17595237,[],广东省,广州市,天河区
BV11602550,天顺路(思蕴路口)(公交站),交通设施服务;公交车站;公交车站相关,150700,[],491路,113.415964,23.178791,113.4104419,23.18127004,[],广东省,广州市,天河区
BV11600787,高普路北(公交站),交通设施服务;公交车站;公交车站相关,150700,[],494A路;494路;497路;901路,113.411461,23.18881,113.4059351,23.19128301,[],广东省,广州市,天河区
BV10019135,天慧路(公交站),交通设施服务;公交车站;公交车站相关,150700,[],,113.417331,23.176194,113.4118102,23.1786749,[],广东省,广州市,天河区
BV11691228,地铁高塘石B口(公交站),交通设施服务;公交车站;公交车站相关,150700,[],,113.411384,23.188834,113.4058581,23.19130697,[],广东省,广州市,天河区
BV11691229,网易总部高新三期(公交站),交通设施服务;公交车站;公交车站相关,150700,[],,113.414449,23.172509,113.4089262,23.17498953,[],广东省,广州市,天河区
BV11691231,网易总部高唐一期(公交站),交通设施服务;公交车站;公交车站相关,150700,[],,113.417322,23.178533,113.411801,23.18101302,[],广东省,广州市,天河区
BV11541222,新洲科技园(公交站),交通设施服务;公交车站;公交车站相关,150700,[],137路;262路;262路短线车;夜66路;琶洲创意园便民车,113.406181,23.089827,113.4006596,23.09233765,[],广东省,广州市,海珠区
BV11428006,北岛创意园(公交站),交通设施服务;公交车站;公交车站相关,150700,[],262路短线车;琶洲创意园便民车,113.404497,23.091419,113.3989751,23.09392875,[],广东省,广州市,海珠区
BV10021303,新洲前(公交站),交通设施服务;公交车站;公交车站相关,150700,[],137路;262路;262路短线车;夜66路,113.407494,23.087704,113.4019732,23.0902158,[],广东省,广州市,海珠区
BV10021681,新港东路东站(公交站),交通设施服务;公交车站;公交车站相关,150700,[],137路;262路;262路短线车;夜66路;琶洲创意园便民车,113.401947,23.092644,113.3964246,23.09515312,[],广东省,广州市,海珠区
BV09057622,黄埔古村(公交站),交通设施服务;公交车站;公交车站相关,150700,[],762路,113.401294,23.093102,113.3957715,23.09561095,[],广东省,广州市,海珠区
BV10024444,黄埔古村总站(公交站),交通设施服务;公交车站;公交车站相关,150700,[],,113.400937,23.093247,113.3954145,23.09575591,[],广东省,广州市,海珠区
BV11392836,新洲渔轮厂(公交站),交通设施服务;公交车站;公交车站相关,150700,[],琶洲创意园便民车,113.405408,23.085187,113.3998867,23.08769947,[],广东省,广州市,海珠区
BV10946889,新洲码头总站(公交站),交通设施服务;公交车站;公交车站相关,150700,[],,113.409164,23.084766,113.4036441,23.08727949,[],广东省,广州市,海珠区
BV10766346,新洲码头(公交站),交通设施服务;公交车站;公交车站相关,150700,[],,113.409424,23.084991,113.4039042,23.08750448,[],广东省,广州市,海珠区
BV10022295,黄埔村总站(公交站),交通设施服务;公交车站;公交车站相关,150700,[],564路;762路;夜100路,113.39904,23.093784,113.3935174,23.09629287,[],广东省,广州市,海珠区
BV10021302,新洲总站(公交站),交通设施服务;公交车站;公交车站相关,150700,[],137路,113.413286,23.086957,113.4077682,23.08947123,[],广东省,广州市,海珠区
BV11324863,黄埔村站(临时站)(公交站),交通设施服务;公交车站;公交车站相关,150700,[],564路,113.39895,23.093828,113.3934274,23.09633686,[],广东省,广州市,海珠区
BV11428003,黄埔村牌坊(公交站),交通设施服务;公交车站;公交车站相关,150700,[],琶洲创意园便民车,113.39797,23.094372,113.3924474,23.09688079,[],广东省,广州市,海珠区
BV09005977,黄埔村(公交站),交通设施服务;公交车站;公交车站相关,150700,[],137路;262路;262路短线车;762路;夜66路;旅游观光1线,113.396736,23.094856,113.3912136,23.09736485,[],广东省,广州市,海珠区
BV11063478,思亭路总站(公交站),交通设施服务;公交车站;公交车站相关,150700,[],(停运)361A路,113.416853,23.084479,113.4113381,23.08699632,[],广东省,广州市,黄埔区
BV10497615,深井码头总站(公交站),交通设施服务;公交车站;公交车站相关,150700,[],430路,113.408919,23.079093,113.4033994,23.0816088,[],广东省,广州市,黄埔区
BV10021305,杨青村(公交站),交通设施服务;公交车站;公交车站相关,150700,[],137路;262路;262路短线车;564路;762路;夜100路;夜66路;旅游观光1线,113.391426,23.096945,113.3859049,23.09945484,[],广东省,广州市,海珠区
BV10018619,黄埔村南村口(公交站),交通设施服务;公交车站;公交车站相关,150700,[],,113.389319,23.092214,113.3837992,23.09472687,[],广东省,广州市,海珠区
BV10509037,黄埔军事主题园(公交站),交通设施服务;公交车站;公交车站相关,150700,[],(停运)节假日公交专线12路,113.40424,23.075729,113.3987191,23.07824532,[],广东省,广州市,黄埔区
BV11361603,石溪村口站(公交站),交通设施服务;公交车站;公交车站相关,150700,[],,113.413996,23.104813,113.4084775,23.10732016,[],广东省,广州市,天河区
BV10847165,水西路中站(公交站),交通设施服务;公交车站;公交车站相关,150700,[],575路;943路;944路;夜51路,113.473533,23.179346,113.4681323,23.1819279,[],广东省,广州市,黄埔区
BV10847161,萝岗会议中心西(公交站),交通设施服务;公交车站;公交车站相关,150700,[],366路;575路;943路;944路;夜124路;夜51路,113.474731,23.180321,113.4693341,23.18290582,[],广东省,广州市,黄埔区
BV10847168,萝岗会议中心站(公交站),交通设施服务;公交车站;公交车站相关,150700,[],,113.477257,23.178806,113.4718684,23.18139841,[],广东省,广州市,黄埔区
BV11569190,创业公园(公交站),交通设施服务;公交车站;公交车站相关,150700,[],366路;夜124路,113.474779,23.183359,113.469382,23.18594282,[],广东省,广州市,黄埔区
BV11075632,二中(公交站),交通设施服务;公交车站;公交车站相关,150700,[],夜51路,113.471657,23.176016,113.4662507,23.17859406,[],广东省,广州市,黄埔区
BV10019468,香雪二路(公交站),交通设施服务;公交车站;公交车站相关,150700,[],333路;943路,113.478012,23.175934,113.472626,23.17852961,[],广东省,广州市,黄埔区
BV10019467,香雪山南(公交站),交通设施服务;公交车站;公交车站相关,150700,[],943路,113.4767,23.174675,113.4713098,23.17726741,[],广东省,广州市,黄埔区
BV11478525,会议中心(有轨电车站),交通设施服务;公交车站;电车站,150705,[],黄埔有轨电车1号线,113.474368,23.180474,113.4689699,23.18305777,[],广东省,广州市,黄埔区
BV11549366,二中(科学城校区)(公交站),交通设施服务;公交车站;公交车站相关,150700,[],575路;943路;944路;夜51路,113.471636,23.176007,113.4662296,23.17858501,[],广东省,广州市,黄埔区
BV11573831,二中站(科学城校区)(公交站),交通设施服务;公交车站;公交车站相关,150700,[],575路,113.471611,23.175875,113.4662045,23.17845299,[],广东省,广州市,黄埔区
BV10847176,萝岗市民广场站(公交站),交通设施服务;公交车站;公交车站相关,150700,[],,113.480677,23.178689,113.4752996,23.18129115,[],广东省,广州市,黄埔区
BV11062754,萝岗行政执法综合楼(公交站),交通设施服务;公交车站;公交车站相关,150700,[],573路;575路;943路;944路;夜51路;科学城3号交通专线/K3路;科学城3号交通专线/K3路(经天河区老人院),113.471664,23.174681,113.4662578,23.17725959,[],广东省,广州市,黄埔区
BV11549367,水西路南(公交站),交通设施服务;公交车站;公交车站相关,150700,[],573路;575路;943路;944路;凯达楼-黄埔东苑;夜51路;科学城3号交通专线/K3路;科学城3号交通专线/K3路(经天河区老人院);黄埔东苑-凯达楼站,113.469753,23.174648,113.4643409,23.1772215,[],广东省,广州市,黄埔区
BV11690285,开创大道(香雪山南)站(公交站),交通设施服务;公交车站;公交车站相关,150700,[],(停运)高峰快线64路;324路;333路;334路;366路;371A路;371路;391路;395路;506路;573路;575路;946路;夜104路,113.476852,23.174217,113.4714623,23.17681,[],广东省,广州市,黄埔区
BV10845332,地铁萝岗站(公交站),交通设施服务;公交车站;公交车站相关,150700,[],(停运)高峰快线64路;324路;334路;366路;371A路;371路;391路;395路;506路;573路;946路;夜104路,113.480782,23.175209,113.4754052,23.17781276,[],广东省,广州市,黄埔区
BV11121090,开创大道站(香雪山南)(公交站),交通设施服务;公交车站;公交车站相关,150700,[],395路,113.476923,23.17408,113.4715336,23.17667325,[],广东省,广州市,黄埔区
BV10653045,开创大道(公交站),交通设施服务;公交车站;公交车站相关,150700,[],(停运)高峰快线64路;324路;333路;334路;366路;371A路;371路;391路;395路;506路;575路;943路;944路;946路;夜104路;夜51路;科学城3号交通专线/K3路;科学城3号交通专线/K3路(经天河区老人院),113.472313,23.172322,113.466909,23.17490323,[],广东省,广州市,黄埔区
BV11312593,地铁水西站(公交站),交通设施服务;公交车站;公交车站相关,150700,[],366路,113.478082,23.186194,113.4726955,23.18878599,[],广东省,广州市,黄埔区
BV11690382,新阳西路口(公交站),交通设施服务;公交车站;公交车站相关,150700,[],,113.47438,23.171534,113.4689826,23.17412116,[],广东省,广州市,黄埔区
BV11570496,地铁水西站总站(公交站),交通设施服务;公交车站;公交车站相关,150700,[],夜124路,113.478082,23.186194,113.4726955,23.18878599,[],广东省,广州市,黄埔区
BV11119395,乌头石村(公交站),交通设施服务;公交车站;公交车站相关,150700,[],增城72A路;增城72路(白面石),113.93612,23.440911,113.9311933,23.44365952,[],广东省,广州市,增城区
BV11463929,东汾村(公交站),交通设施服务;公交车站;公交车站相关,150700,[],增城63路,113.888498,23.372678,113.883566,23.37545926,[],广东省,广州市,增城区
BV10655509,彭场村(公交站),交通设施服务;公交车站;公交车站相关,150700,[],增城17路;增城63路;增城66路;增城67路;增城67路A,113.877121,23.390829,113.8721702,23.39359807,[],广东省,广州市,增城区
BV11119371,合水店村(公交站),交通设施服务;公交车站;公交车站相关,150700,[],增城72A路;增城72路(白面石),113.961037,23.424774,113.9560755,23.4274747,[],广东省,广州市,增城区
BV11409757,曲寮吓村(公交站),交通设施服务;公交车站;公交车站相关,150700,[],增城72A路,113.964809,23.423607,113.9598402,23.42629849,[],广东省,广州市,增城区
BV11119357,银场村(公交站),交通设施服务;公交车站;公交车站相关,150700,[],增城72B路;增城72路(银场),113.972161,23.397951,113.9671783,23.40062695,[],广东省,广州市,增城区
BV11119385,兰溪村(公交站),交通设施服务;公交车站;公交车站相关,150700,[],增城67路;增城67路A,113.953163,23.364553,113.9482194,23.36728186,[],广东省,广州市,增城区
BV11118927,汀塘村(公交站),交通设施服务;公交车站;公交车站相关,150700,[],增城68路;增城72A路;增城72路(白面石),113.913346,23.446528,113.9084277,23.44929919,[],广东省,广州市,增城区
BV11409761,银场村(招呼站)(公交站),交通设施服务;公交车站;公交车站相关,150700,[],增城72路(银场),113.971042,23.398641,113.9660618,23.40131986,[],广东省,广州市,增城区
BV11119358,白面石村(公交站),交通设施服务;公交车站;公交车站相关,150700,[],增城72A路;增城72路(白面石),113.971954,23.413446,113.9669708,23.41612013,[],广东省,广州市,增城区
BV10602772,石溪村(公交站),交通设施服务;公交车站;公交车站相关,150700,[],增城17路;增城63路;增城66路;增城67路;增城67路A,113.870506,23.387218,113.865543,23.38998042,[],广东省,广州市,增城区
BV11488232,麻冚村(公交站),交通设施服务;公交车站;公交车站相关,150700,[],增城66路,113.894805,23.444262,113.8898757,23.44703528,[],广东省,广州市,增城区
BV11409787,白面石村(招呼站)(公交站),交通设施服务;公交车站;公交车站相关,150700,[],增城72A路,113.970707,23.415113,113.9657264,23.41779026,[],广东省,广州市,增城区
BV09038821,临时站(公交站),交通设施服务;公交车站;公交车站相关,150700,[],,113.328504,23.436498,113.323052,23.43899732,[],广东省,广州市,增城区
BV11409788,乌头石村(招呼站)(公交站),交通设施服务;公交车站;公交车站相关,150700,[],增城72A路,113.935299,23.44714,113.9303726,23.44988909,[],广东省,广州市,增城区
BV10655508,新石村(公交站),交通设施服务;公交车站;公交车站相关,150700,[],增城17路;增城63路;增城66路;增城67路;增城67路A,113.867817,23.385013,113.8628486,23.38777245,[],广东省,广州市,增城区
BV11621777,临时站(公交站),交通设施服务;公交车站;公交车站相关,150700,[],,113.414736,23.454064,113.4091939,23.45647414,[],广东省,广州市,增城区
BV11487827,中西卫生站(公交站),交通设施服务;公交车站;公交车站相关,150700,[],增城63路,113.869553,23.374705,113.8645889,23.37746854,[],广东省,广州市,增城区
BV11119397,朱兜埔(公交站),交通设施服务;公交车站;公交车站相关,150700,[],增城68路,113.926007,23.457769,113.9210861,23.46052901,[],广东省,广州市,增城区
BV10014882,中西村(公交站),交通设施服务;公交车站;公交车站相关,150700,[],增城17路;增城63路;增城66路;增城67路;增城67路A,113.867148,23.374839,113.8621789,23.37759946,[],广东省,广州市,增城区
BV11633017,临时站(公交站),交通设施服务;公交车站;公交车站相关,150700,[],增城66路,113.913342,23.480907,113.9084215,23.48367541,[],广东省,广州市,增城区
BV10016266,花园村(公交站),交通设施服务;公交车站;公交车站相关,150700,[],增城16路,113.836549,23.424562,113.8315013,23.42726417,[],广东省,广州市,增城区
BV11119630,小楼(公交站),交通设施服务;公交车站;公交车站相关,150700,[],增城69路,113.834953,23.381294,113.8299039,23.38399996,[],广东省,广州市,增城区
BV10432274,小楼市场(公交站),交通设施服务;公交车站;公交车站相关,150700,[],增城15路;增城15路快线;增城16路;增城19路;增城58路;增城70路;增城73路,113.834744,23.38099,113.8296944,23.38369562,[],广东省,广州市,增城区
BV11119662,何仙姑站(公交站),交通设施服务;公交车站;公交车站相关,150700,[],增城15路;增城15路快线;增城16路;增城19路;增城58路;增城73路,113.83349,23.3848,113.8284367,23.38750258,[],广东省,广州市,增城区
BV11488228,浪拔村(公交站),交通设施服务;公交车站;公交车站相关,150700,[],增城66路,113.914366,23.484831,113.9094454,23.48759863,[],广东省,广州市,增城区
BV10014840,小楼镇政府(公交站),交通设施服务;公交车站;公交车站相关,150700,[],(停运)增城从化线;增城15路;增城16路;增城58路;增城73路,113.832999,23.378225,113.8279448,23.38092785,[],广东省,广州市,增城区
BV11119392,畲族村(公交站),交通设施服务;公交车站;公交车站相关,150700,[],增城67路,113.988845,23.339896,113.9838266,23.34253554,[],广东省,广州市,增城区
BV10016262,万能村(公交站),交通设施服务;公交车站;公交车站相关,150700,[],增城16路;增城42路,113.845291,23.451138,113.8402648,23.45385311,[],广东省,广州市,增城区
BV10014899,迪亚春天(公交站),交通设施服务;公交车站;公交车站相关,150700,[],增城15路;增城16路;增城19路;增城58路;增城73路,113.827747,23.385443,113.8226781,23.3881346,[],广东省,广州市,增城区
BV10595272,莲塘服务区(公交站),交通设施服务;公交车站;公交车站相关,150700,[],增城6A路,113.843832,23.350117,113.8388086,23.35284556,[],广东省,广州市,增城区
BV10014894,棠厦村(公交站),交通设施服务;公交车站;公交车站相关,150700,[],增城15路;增城16路;增城19路;增城58路,113.829796,23.37388,113.8247334,23.37657762,[],广东省,广州市,增城区
BV11119684,庙潭(公交站),交通设施服务;公交车站;公交车站相关,150700,[],增城69路,113.827248,23.420773,113.8221754,23.42345813,[],广东省,广州市,增城区
BV11654364,庙潭村(公交站),交通设施服务;公交车站;公交车站相关,150700,[],增城16路;增城70路,113.826775,23.420609,113.8217011,23.42329326,[],广东省,广州市,增城区
BV11488236,棠厦村路口(公交站),交通设施服务;公交车站;公交车站相关,150700,[],乌石美线,113.828659,23.372908,113.8235934,23.37560365,[],广东省,广州市,增城区
BV10488788,庆东村(公交站),交通设施服务;公交车站;公交车站相关,150700,[],乌石美线;增城15路;增城16路;增城19路;增城58路;增城73路,113.832954,23.362387,113.8279007,23.36509286,[],广东省,广州市,增城区
BV11630890,临时站(公交站),交通设施服务;公交车站;公交车站相关,150700,[],增城66路,113.917339,23.491897,113.912418,23.49466242,[],广东省,广州市,增城区
BV11630887,临时站(119省道)(公交站),交通设施服务;公交车站;公交车站相关,150700,[],增城66路,113.916124,23.489193,113.9112032,23.49195936,[],广东省,广州市,增城区
BV10014878,联益村(公交站),交通设施服务;公交车站;公交车站相关,150700,[],,113.846198,23.333681,113.8411819,23.33641752,[],广东省,广州市,增城区
BV10016261,黄洞村(公交站),交通设施服务;公交车站;公交车站相关,150700,[],增城16路;增城42路,113.836515,23.458212,113.831465,23.46091043,[],广东省,广州市,增城区
BV10014898,仙桂村(公交站),交通设施服务;公交车站;公交车站相关,150700,[],增城15路;增城16路;增城19路;增城58路;增城73路,113.814552,23.394436,113.8094471,23.39710139,[],广东省,广州市,增城区
BV11450914,东境村(公交站),交通设施服务;公交车站;公交车站相关,150700,[],增城16路;增城70路,113.815977,23.419003,113.8108742,23.42166726,[],广东省,广州市,增城区
BV10547609,水口冚村(公交站),交通设施服务;公交车站;公交车站相关,150700,[],增城16路;增城42路,113.834328,23.45944,113.829272,23.46213422,[],广东省,广州市,增城区
BV10812784,大份村(公交站),交通设施服务;公交车站;公交车站相关,150700,[],,113.846291,23.329258,113.8412754,23.33199574,[],广东省,广州市,增城区
