name,type,typecode,address,pname,cityname,adname,gcj02_lon,gcj02_lat,wgs84_lon,wgs84_lat
全优加早教·托育(珠江新城旗舰中心),科教文化服务;科教文化场所;科教文化场所,140000,华就路21号寺右公馆二楼,广东省,广州市,天河区,113.316699,23.116375,113.3112931,23.11898749
搏雅教育托管(中明大厦),科教文化服务;培训机构;培训机构,141400,龙口西路100号中明大厦12层15层,广东省,广州市,天河区,113.336532,23.137435,113.3310841,23.1400014
小当家托育园,科教文化服务;学校;幼儿园|体育休闲服务;休闲场所;游乐场,141204|080501,太和岗路20号,广东省,广州市,越秀区,113.296499,23.142617,113.2911293,23.14525368
希蒙国际托育中心(淘金中心),科教文化服务;培训机构;培训机构,141400,淘金东路25-29号淘金华庭2楼,广东省,广州市,越秀区,113.291637,23.141673,113.2862753,23.14431723
凯园教育培训中心(优托邦长兴路店),科教文化服务;培训机构;培训机构,141400,长兴路13号优托邦驿站F2,广东省,广州市,天河区,113.348282,23.17024,113.3428089,23.17277219
FAMIC放我家托育·早教,科教文化服务;培训机构;培训机构,141400,团结路与友爱路交叉口南60米,广东省,广州市,越秀区,113.292193,23.139166,113.2868306,23.14181043
全优加早教托育(港澳中心校),科教文化服务;培训机构;培训机构,141400,东风东路699号(区庄地铁站B2口步行490米),广东省,广州市,越秀区,113.294333,23.131098,113.2889677,23.13374254
锐思教育(优托邦长兴路店),科教文化服务;培训机构;培训机构,141400,长兴路13号优托邦驿站F2,广东省,广州市,天河区,113.34789,23.170202,113.3424177,23.17273489
爱尔贝国际托育·早教中心(骏景店),科教文化服务;培训机构;培训机构,141400,骏景花园绿茵街5号之二102铺(东御苑G3G4楼下),广东省,广州市,天河区,113.389791,23.123365,113.3842688,23.1258648
水德之家婴幼儿社区托育中心,科教文化服务;培训机构;培训机构,141400,中山大道天朗明居西南门4号岗西侧商铺,广东省,广州市,天河区,113.392168,23.126404,113.3866446,23.12890143
乐点熊(香港)托育·早教中心,科教文化服务;培训机构;培训机构,141400,绿茵街9号-102,广东省,广州市,天河区,113.388937,23.122042,113.3834153,23.1245428
抱抱熊托育中心,科教文化服务;培训机构;培训机构,141400,宸悦路2号1019-1023铺,广东省,广州市,海珠区,113.380637,23.100949,113.3751225,23.10346445
新洲际教育雅思托福培训留学中心(中信广场总部),科教文化服务;培训机构;培训机构,141400,中信广场17楼1702(林和西地铁站D口步行80米),广东省,广州市,天河区,113.324851,23.141796,113.3194267,23.14438289
阅景托育园,科教文化服务;培训机构;培训机构,141400,晴波路与渔唱街交叉口东北60米,广东省,广州市,越秀区,113.308202,23.107585,113.3028134,23.11021649
全优加早教托育(一品湖山校),科教文化服务;培训机构;培训机构,141400,同和路御岭街37号,广东省,广州市,白云区,113.331001,23.214268,113.3255591,23.21681606
飞屋牧童托育园(滨江店),科教文化服务;培训机构;培训机构,141400,柏丽广场二楼,广东省,广州市,海珠区,113.312463,23.103018,113.3070664,23.10564376
婴幼托育,科教文化服务;培训机构;培训机构,141400,瀚林水岸西南1门北60米,广东省,广州市,海珠区,113.292687,23.099131,113.2873265,23.101791
集德爱米国际托育园(淘金校区),科教文化服务;培训机构;培训机构,141400,华乐街道邮电中三街9号之一房,广东省,广州市,越秀区,113.289328,23.134778,113.2839703,23.13742817
优贝特托育早教(云山中心),科教文化服务;培训机构;培训机构,141400,丛云路666号,广东省,广州市,白云区,113.295473,23.209533,113.2901005,23.21214613
禾光美育日托·早教(天銮园),科教文化服务;培训机构;培训机构,141400,临江大道59号天銮A4-202,广东省,广州市,天河区,113.330272,23.114716,113.3248384,23.11730345
童蕊托育中心,科教文化服务;培训机构;培训机构,141400,江南美景花园东南门旁(中大地铁站D口步行230米),广东省,广州市,海珠区,113.293041,23.090583,113.2876805,23.09324605
子悦童萌国际园,科教文化服务;培训机构;培训机构,141400,花城大道20号202远洋大厦裙楼2楼,广东省,广州市,天河区,113.318036,23.118873,113.3126272,23.12148198
自然树儿童之家(广州天河保利林海山庄托育园),科教文化服务;培训机构;培训机构,141400,龙洞保利林海山庄商铺自编1-4号(北门旁),广东省,广州市,天河区,113.358283,23.19201,113.3527909,23.1945175
纽诺托育·早教,科教文化服务;培训机构;培训机构,141400,华利北二直街与华利路交叉口西北40米,广东省,广州市,天河区,113.315901,23.117975,113.3104966,23.12058832
森侨国际托育中心,科教文化服务;培训机构;培训机构,141400,尖彭路408号同泰壹号体育俱乐部内,广东省,广州市,白云区,113.295565,23.222066,113.2901915,23.22467464
环球教育雅思托福培训中心(高端旗舰中心),科教文化服务;培训机构;培训机构,141400,体育西路103号维多利广场写字楼B塔28楼,广东省,广州市,天河区,113.320457,23.134971,113.3150422,23.13756894
南雅苑托儿所,科教文化服务;学校;幼儿园,141204,体育东横街62号,广东省,广州市,天河区,113.331088,23.128524,113.3256517,23.13110429
亲立方国际托育·早教中心,科教文化服务;培训机构;培训机构,141400,黄边北路7号亲立方国际儿童教育中心,广东省,广州市,白云区,113.290814,23.221825,113.2854482,23.22444063
纽诺托育·早教(客村园),科教文化服务;培训机构;培训机构,141400,赤岗北路与双塔路交叉口东南100米,广东省,广州市,海珠区,113.32767,23.101302,113.3222426,23.10389994
精准教育托管中心(员村旗舰店),科教文化服务;培训机构;培训机构,141400,员村西街4号大院(侨颖苑)2层104,广东省,广州市,天河区,113.358646,23.119581,113.3531583,23.122116
小小演说家专业思维演讲主持教育(优托邦时光店),科教文化服务;培训机构;培训机构,141400,花城大道84号猎德优托邦1座4层,广东省,广州市,天河区,113.330329,23.118215,113.324895,23.12080091
伦顿国际托育园,科教文化服务;培训机构;培训机构,141400,江怡路与怡趣街交叉口西80米,广东省,广州市,海珠区,113.293722,23.099936,113.2883598,23.10259416
全优加早教中心海珠合生广场分校,科教文化服务;培训机构;培训机构,141400,叠景路223-227合生广场北区3层304、308号,广东省,广州市,海珠区,113.314189,23.085858,113.3087902,23.08848777
筱葵园托管中心,科教文化服务;科教文化场所;科教文化场所,140000,棠东官育路与棠东村官育路交叉口北60米,广东省,广州市,天河区,113.384759,23.1271,113.3792395,23.12960144
子悦童行托管辅导教育,科教文化服务;培训机构;培训机构,141400,团结路8-11号101,广东省,广州市,越秀区,113.293714,23.138747,113.2883492,23.14138939
托普教育(托普教育赤岗校区),科教文化服务;培训机构;培训机构,141400,广发街7号,广东省,广州市,海珠区,113.329876,23.094978,113.3244445,23.09757435
爱而生托育学府,科教文化服务;培训机构;培训机构,141400,兴南大道187号富洲中心东塔首层,广东省,广州市,番禺区,113.353878,23.013316,113.3484055,23.01590359
星慧托育中心,科教文化服务;培训机构;培训机构,141400,星光大道西广州星河湾国际公寓首层,广东省,广州市,番禺区,113.334461,23.024921,113.3290249,23.02753845
童景托育 霭德园区,科教文化服务;学校;幼儿园,141204,蝶恋花路,广东省,广州市,番禺区,113.352724,23.024555,113.3472528,23.02713965
纽诺托育·早教(番禺万达园店),科教文化服务;培训机构;培训机构,141400,万惠二路与万博二路交叉口东南100米,广东省,广州市,番禺区,113.350227,23.002491,113.3447618,23.00508942
乐鲸灵婴幼儿托育·早教中心,科教文化服务;培训机构;培训机构,141400,南村镇兴南大道398号广州雅居乐花园雅逸庭(商业街4区205号),广东省,广州市,番禺区,113.362608,23.009167,113.3571216,23.01174282
尚学堂奇遇浣熊早教托育(番禺校区),科教文化服务;培训机构;培训机构,141400,兴南大道421号南村壹2层,广东省,广州市,番禺区,113.361861,23.016219,113.3563753,23.01879287
全优加早教·托育(番禺华南碧桂园校),科教文化服务;培训机构;培训机构,141400,南村镇华南碧商业二街1号201,广东省,广州市,番禺区,113.351012,22.994334,113.3455459,22.9969346
红树林托育中心,科教文化服务;培训机构;培训机构,141400,雅居乐花园观景路510号,广东省,广州市,番禺区,113.37139,23.007476,113.3658917,23.01004091
贝托芬托育园,科教文化服务;培训机构;培训机构,141400,兴南大道423号(员岗地铁站A口步行230米),广东省,广州市,番禺区,113.361772,23.01601,113.3562864,23.01858409
优贝乐托育早教,科教文化服务;培训机构;培训机构,141400,隔岗新邨大道九街与隔岗新邨大道七街交叉口东北180米,广东省,广州市,番禺区,113.349869,22.988497,113.3444054,22.99110208
优贝乐国际儿童成长中心(自在城校区),科教文化服务;培训机构;培训机构,141400,番禺大道北468-450号,广东省,广州市,番禺区,113.351563,22.989398,113.3460963,22.9919998
爱悦堡托育早教中心,科教文化服务;培训机构;培训机构,141400,东艺路与金山谷创意一街交叉口西南120米,广东省,广州市,番禺区,113.343305,22.976185,113.3378546,22.97880703
创艺国际教育托育服务中心,科教文化服务;培训机构;培训机构,141400,朝阳西路84号二楼,广东省,广州市,番禺区,113.306877,23.023946,113.3014966,23.02661527
童景托育,科教文化服务;科教文化场所;科教文化场所,140000,南洲路珠江御景湾,广东省,广州市,海珠区,113.341233,23.04994,113.3357816,23.05253402
亲的时光托育院,科教文化服务;培训机构;培训机构,141400,朝阳西路77号,广东省,广州市,番禺区,113.306838,23.023564,113.3014577,23.0262335
十牛托育(剑桥郡校区),科教文化服务;培训机构;培训机构,141400,南村镇瀚澜一街38号2楼(板桥地铁站D口步行390米),广东省,广州市,番禺区,113.385846,23.019991,113.3803331,23.0225368
全优加早教托育中心剑桥郡校,科教文化服务;培训机构;培训机构,141400,南村镇雅居乐剑桥郡瀚澜一街48号201、301,广东省,广州市,番禺区,113.386483,23.019659,113.3809697,23.02220452
启迪堂国际育托中心,科教文化服务;科教文化场所;科教文化场所,140000,东艺路1号金谷生活馆2楼,广东省,广州市,番禺区,113.342249,22.9701,113.3368011,22.97272658
优贝乐国际儿童教育中心(大石店),科教文化服务;培训机构;培训机构,141400,建华汇商业中心A座辛鸿大厦3楼,广东省,广州市,番禺区,113.315571,23.02568,113.3101735,23.0283329
信德托育,科教文化服务;培训机构;培训机构,141400,旭晖园东南1门旁,广东省,广州市,番禺区,113.355505,22.960493,113.3500333,22.96310071
优悦教育托育托管(丽江小学分教点),科教文化服务;培训机构;培训机构,141400,洛浦街道洛浦街105号国道大石段94号丽江花园特勤大楼,广东省,广州市,番禺区,113.297477,23.034732,113.2921129,23.03741213
Kids King双语托育馆,科教文化服务;培训机构;培训机构,141400,北环路397号,广东省,广州市,番禺区,113.307827,23.046624,113.3024432,23.04928185
优贝儿托育YOBE-祈福新邨B区分园,科教文化服务;科教文化场所;科教文化场所,140000,祈福新邨B区16街86号,广东省,广州市,番禺区,113.334544,22.962857,113.3291119,22.96550106
米诺托育园,科教文化服务;学校;幼儿园,141204,大石街安平路西12街2号锐强商业大楼112号,广东省,广州市,番禺区,113.2918,23.010042,113.2864469,23.01274124
全优加早教·托育(时代倾城校),科教文化服务;培训机构;培训机构,141400,南村镇南村东线路时代倾城商铺202号,广东省,广州市,番禺区,113.398683,22.999109,113.3931669,23.0016584
家育护小托育早教中心,科教文化服务;培训机构;培训机构,141400,小资五街与小资四街交叉口西北280米,广东省,广州市,番禺区,113.319829,22.985724,113.3144255,22.98838621
贝安斯国际早教托育中心,科教文化服务;培训机构;培训机构,141400,中盛路13号(沥滘地铁站F口步行430米),广东省,广州市,海珠区,113.319772,23.058115,113.3143638,23.06074613
思成托育辅导,科教文化服务;培训机构;培训机构,141400,市新路72号202,广东省,广州市,番禺区,113.373731,22.958236,113.3682333,22.96081942
优贝儿托育YOBE-锦绣生态园分园,科教文化服务;科教文化场所;科教文化场所,140000,锦绣生态园倚翠苑14座1梯103,广东省,广州市,番禺区,113.308188,22.968741,113.3028088,22.9714318
蘑菇松鼠早教·托育中心(生态园校区),科教文化服务;培训机构;培训机构,141400,钟村街骏新路锦绣生态园水云居五座会所一楼,广东省,广州市,番禺区,113.307088,22.968639,113.3017109,22.97133177
小鲸妈妈托育中心,科教文化服务;培训机构;培训机构,141400,光明北路283号19-20,广东省,广州市,番禺区,113.360072,22.952209,113.3545934,22.9548131
优贝儿托育YOBE-祈福新邨倚湖湾分园,科教文化服务;科教文化场所;科教文化场所,140000,祈福新邨倚湖湾9座107,广东省,广州市,番禺区,113.332658,22.954474,113.3272303,22.95712522
琴山艺术托育家园,科教文化服务;培训机构;培训机构,141400,东环街番艺花园六座首层1号铺,广东省,广州市,番禺区,113.373322,22.952998,113.3678251,22.95558411
一心国际早教托育中心,科教文化服务;培训机构;培训机构,141400,大学城信息枢纽楼二楼(大学城南地铁站A口步行390米),广东省,广州市,番禺区,113.397314,23.045368,113.3917949,23.04789769
全优加,科教文化服务;培训机构;培训机构|购物服务;购物相关场所;购物相关场所,141400|060000,番禺区洛浦路96号恒天商务大厦3楼,广东省,广州市,番禺区,113.309968,23.037863,113.3045807,23.04052083
聆稚国际托育早教中心,科教文化服务;培训机构;培训机构,141400,富华西路148号2楼(市桥地铁站B口步行420米),广东省,广州市,番禺区,113.360009,22.947137,113.3545308,22.94974335
小院儿学园0-3托育,科教文化服务;培训机构;培训机构,141400,鑫润花园九座101房,广东省,广州市,番禺区,113.38654,22.947116,113.3810316,22.9496927
品学联萌儿童课后托管教育中心(大石富丽校区),科教文化服务;培训机构;培训机构,141400,大石镇建华路金山大厦104号,广东省,广州市,番禺区,113.315602,23.026128,113.3102044,23.02878065
博尔斯教育精品托管,科教文化服务;培训机构;培训机构,141400,岗东路与石北工业路交叉口北60米,广东省,广州市,番禺区,113.308637,23.016482,113.3032537,23.01915141
加乐仕文化教育培训中心托管(南国奥园店),科教文化服务;培训机构;培训机构,141400,南奥小资天堂1座2楼,广东省,广州市,番禺区,113.321668,22.982928,113.316261,22.98558794
广州市培才托育阳光乐园早教中心,科教文化服务;培训机构;培训机构,141400,大石街道会江村江丽二街4号,广东省,广州市,番禺区,113.295408,23.010269,113.290049,23.01296286
迪凯沃全英国际托育园,生活服务;旅行社;旅行社,70100,江晓路与宝成街交叉口东40米,广东省,广州市,海珠区,113.295672,23.068646,113.2903087,23.07131439
全优加早教中心,科教文化服务;培训机构;培训机构,141400,南洲北路2号201商铺(东晓南地铁站A出口旁边),广东省,广州市,海珠区,113.294968,23.071128,113.2896057,23.0737964
新洲际教育雅思托福培训留学中心(大学城校区),科教文化服务;培训机构;培训机构,141400,大学城明志杰街1号广州大学城信息枢纽楼808,广东省,广州市,番禺区,113.397453,23.045315,113.3919339,23.04784469
环球教育雅思托福培训中心(大学城校区),科教文化服务;培训机构;培训机构,141400,大学城中六路街1号广州大学城信息枢纽楼202A房号,广东省,广州市,番禺区,113.397285,23.045142,113.3917659,23.04767179
A+教育托管中心,科教文化服务;培训机构;培训机构,141400,市桥丹桂园大街5巷11号,广东省,广州市,番禺区,113.35733,22.946901,113.3518562,22.94951159
星辰教育托管,科教文化服务;培训机构;培训机构,141400,郭地大街松苑,广东省,广州市,番禺区,113.380175,22.944081,113.3746717,22.94666394
全优加,购物服务;专卖店;专营店,61200,涌口街雅居乐剑桥汇(板桥地铁站D口步行270米),广东省,广州市,番禺区,113.386531,23.019583,113.3810177,23.02212852
阳光名店(易发商业中心店),购物服务;服装鞋帽皮具店;服装鞋帽皮具店,61100,易发东街138号阳光名店,广东省,广州市,番禺区,113.360995,22.940181,113.3555158,22.94278883
广州小和子塾托园教育发展咨询有限公司,公司企业;公司;公司,170200,长华创意谷14栋1座,广东省,广州市,番禺区,113.321059,22.966653,113.3156543,22.9693211
精锐托育,科教文化服务;科教文化场所;科教文化场所,140000,教育大街与沙湾翠园东街交叉口东北20米,广东省,广州市,番禺区,113.342968,22.906446,113.337523,22.90909815
广州童学家托育早教中心,科教文化服务;培训机构;培训机构,141400,沙湾路与市良路交叉口南100米,广东省,广州市,番禺区,113.347112,22.902915,113.3416593,22.90556117
壹佰分托育中心,科教文化服务;培训机构;培训机构,141400,沙湾镇翠园西八街4号103,广东省,广州市,番禺区,113.34313,22.906502,113.3376846,22.90915384
精品早教托育,科教文化服务;培训机构;培训机构,141400,中良路与市良路交叉口西北120米,广东省,广州市,番禺区,113.354412,22.910377,113.3489456,22.91300763
育优托管,科教文化服务;培训机构;培训机构,141400,保利星海小镇(榄核二小正对面),广东省,广州市,南沙区,113.350868,22.834644,113.345413,22.83731057
博雅教育(沙湾店),科教文化服务;培训机构;培训机构,141400,沙湾镇翠园东9街17号(沙湾中心小学对面),广东省,广州市,番禺区,113.343051,22.906448,113.3376058,22.9091
翰礼堡托育早教(百仁教育城华景校区),科教文化服务;培训机构;培训机构,141400,华景新城会所(百仁教育城二楼),广东省,广州市,番禺区,113.365937,22.927333,113.3604513,22.9299392
英翰托育早教中心(桥南园),科教文化服务;培训机构;培训机构,141400,桥南街福德路790-804号,广东省,广州市,番禺区,113.362238,22.922295,113.3567581,22.92490853
华蔚托育(东兴校区),科教文化服务;培训机构;培训机构,141400,大龙街政泰路37号,广东省,广州市,番禺区,113.387028,22.927614,113.3815207,22.93019863
种子学园托育中心,科教文化服务;培训机构;培训机构,141400,兴泰路38号,广东省,广州市,番禺区,113.379127,22.93246,113.3736254,22.93504882
飞屋牧童托育园(番禺沙湾店),科教文化服务;培训机构;培训机构,141400,中良路14号一楼,广东省,广州市,番禺区,113.354642,22.910014,113.3491752,22.91264441
思润托育,科教文化服务;培训机构;培训机构,141400,市桥街平康路灏景轩商住楼首层,广东省,广州市,番禺区,113.371578,22.93981,113.366084,22.94240375
全优加早教中心(金沙御苑分校),科教文化服务;培训机构;培训机构,141400,沙湾镇中良路22号二楼(金沙御苑售楼中心旁),广东省,广州市,番禺区,113.354347,22.91052,113.3488807,22.91315068
智托帮托育中心,科教文化服务;培训机构;培训机构,141400,桥南街德贤路633号,广东省,广州市,番禺区,113.35619,22.919703,113.3507199,22.92232687
壹禾教育·托管·辅导·成长中心,科教文化服务;科教文化场所;科教文化场所,140000,镇南路59号,广东省,广州市,南沙区,113.342466,22.838639,113.3370265,22.84131895
优贝乐国际儿童教育中心(番禺桥南校区),科教文化服务;培训机构;培训机构,141400,德贤路617号,广东省,广州市,番禺区,113.35619,22.919946,113.3507199,22.92256977
森本兔幼儿托育园,科教文化服务;学校;幼儿园,141204,桥南街福景路1033号铺201,广东省,广州市,番禺区,113.365207,22.919183,113.3597229,22.92179361
一加贝贝托育园,科教文化服务;培训机构;培训机构,141400,德胜广场东南1门西50米,广东省,广州市,番禺区,113.373799,22.938842,113.3683025,22.94143359
米儿谷紫藤托育园,科教文化服务;学校;幼儿园,141204,市桥街北桥路1号113-116号,广东省,广州市,番禺区,113.355838,22.937304,113.3503673,22.93992104
育才托管辅导中心(沙坑大道),科教文化服务;培训机构;培训机构,141400,沙湾镇沙坑大道45号,广东省,广州市,番禺区,113.346249,22.911801,113.3407973,22.91444503
乐学堂教育中小学托辅(荟贤店),科教文化服务;培训机构;培训机构,141400,德贤路与中华大道交叉口西北220米,广东省,广州市,番禺区,113.356408,22.916278,113.3509378,22.91890295
子安托育,科教文化服务;培训机构;培训机构,141400,市桥光明南路1号青少年宫首层,广东省,广州市,番禺区,113.36346,22.934388,113.3579774,22.93699468
睿庭教育托辅中心(实验校区),科教文化服务;培训机构;培训机构,141400,桥南街顺宁路6号,广东省,广州市,番禺区,113.364604,22.924553,113.3591204,22.9271622
智慧教育托管,科教文化服务;科教文化场所;科教文化场所,140000,市南路与运河直街交叉口东北40米,广东省,广州市,番禺区,113.383022,22.916261,113.3775182,22.91885324
育青托管,科教文化服务;培训机构;培训机构,141400,沙湾街新洲村新地大街三巷4号,广东省,广州市,番禺区,113.289117,22.90744,113.2837749,22.91018667
江学教育辅导托管,科教文化服务;培训机构;培训机构,141400,横江干坑环村街西侧,广东省,广州市,番禺区,113.318496,22.933595,113.3130987,22.936282
华进教育托管中心,科教文化服务;培训机构;培训机构,141400,桥南街南平大街一巷五号,广东省,广州市,番禺区,113.364572,22.924805,113.3590884,22.92741414
爱尔贝托育-早教(花都融创中心),科教文化服务;培训机构;培训机构,141400,凤凰北路76号-66(融创大剧院对面),广东省,广州市,花都区,113.235669,23.431185,113.230322,23.4337769
全优贝贝托育(融创店),科教文化服务;培训机构;培训机构,141400,叶融街5-128号,广东省,广州市,花都区,113.224823,23.429057,113.2194689,23.43164132
喜宝幼儿托育中心,科教文化服务;学校;幼儿园,141204,新华街龙珠路18号金色华庭首层东面商铺,广东省,广州市,花都区,113.224709,23.396104,113.219357,23.39869297
自然树儿童之家(广州花都凯旋门托育园),科教文化服务;培训机构;培训机构,141400,三东大道89号凯旋门14号商铺,广东省,广州市,花都区,113.226975,23.410584,113.2216239,23.41317271
贝安斯早教托育中心,科教文化服务;培训机构;培训机构,141400,凤凰北路25-4号,广东省,广州市,花都区,113.233496,23.393171,113.2281505,23.39576717
Perfect baby全优贝贝早教托育,科教文化服务;培训机构;培训机构,141400,天贵路泊岸君庭北门75-33全优贝贝早教中心,广东省,广州市,花都区,113.221539,23.392022,113.2161844,23.39460859
宝贝之家早教托育,科教文化服务;科教文化场所;科教文化场所,140000,天贵路华天大厦,广东省,广州市,花都区,113.222538,23.38315,113.217185,23.38573914
全优加早教中心,科教文化服务;培训机构;培训机构,141400,新华街曙光路75号广信大厦2层,广东省,广州市,花都区,113.227354,23.402477,113.2220038,23.40506725
利贞托育中心,科教文化服务;培训机构;培训机构,141400,新华商业大道9号,广东省,广州市,花都区,113.207008,23.374657,113.2016371,23.37722877
智慧教育托管,科教文化服务;培训机构;培训机构,141400,花山镇五星村七队6巷1号,广东省,广州市,花都区,113.24614,23.458411,113.2407939,23.46100357
康悦托管培育中心,科教文化服务;培训机构;培训机构,141400,天贵路50号美华新村3号楼商铺(五洲幼儿园隔壁),广东省,广州市,花都区,113.223981,23.383717,113.2186292,23.38630743
糖小丸蛋糕店,餐饮服务;糕饼店;糕饼店,50800,金色华庭首层东面商铺喜宝幼儿托育中心对面,广东省,广州市,花都区,113.224928,23.396078,113.2195762,23.39866718
佳杰儿托育(江高园区),科教文化服务;培训机构;培训机构,141400,江高镇河东街29号(原中心小学旁),广东省,广州市,白云区,113.231353,23.271836,113.2260144,23.27445944
自由人玛尔比恩托育早教中心,科教文化服务;培训机构;培训机构,141400,自由里自由人花园2街2号239铺,广东省,广州市,花都区,113.220898,23.342529,113.2155461,23.34512475
全优加早教·托育,科教文化服务;培训机构;培训机构,141400,平沙孖墩路与华灯街交叉口南120米,广东省,广州市,白云区,113.262127,23.242597,113.2567912,23.24523309
托育早教培训书吧,购物服务;专卖店;书店,61205,时代玫瑰园1期西南1门旁,广东省,广州市,白云区,113.285775,23.223837,113.2804165,23.22645862
自然树儿童之家(广州花都豪利花园托育园),科教文化服务;培训机构;培训机构,141400,新雅街镜湖大道18号-7,广东省,广州市,花都区,113.251343,23.358735,113.2460033,23.36134261
杰诺托育,科教文化服务;科教文化场所;科教文化场所,140000,松南路1号汇锦新天地F3,广东省,广州市,白云区,113.222597,23.149323,113.2172598,23.15198194
全优贝贝早教托育中心,科教文化服务;培训机构;培训机构,141400,富力半岛E2座2楼,广东省,广州市,白云区,113.227067,23.143508,113.221734,23.14617329
艾思乐早教托育中心,科教文化服务;培训机构;培训机构,141400,同德围横滘新南一路5号2楼艾思乐早教托育中心,广东省,广州市,白云区,113.239706,23.171561,113.2343781,23.17422315
乐之贝国际托育中心,科教文化服务;培训机构;培训机构,141400,棠景街汇景路93号,广东省,广州市,白云区,113.254111,23.170127,113.2487835,23.17279127
沛儿乐托育中心,科教文化服务;培训机构;培训机构,141400,站前路西村四约大街9号,广东省,广州市,荔湾区,113.246181,23.140896,113.2408563,23.14357173
早教托育,科教文化服务;培训机构;培训机构,141400,逢源路128号-1号金升商务中心,广东省,广州市,荔湾区,113.239216,23.120786,113.2338913,23.12346793
蒙森谷国际托育中心(蒙特梭利儿童之家),科教文化服务;培训机构;培训机构,141400,藤业一路58号蒙·森谷国际托育中心,广东省,广州市,白云区,113.202157,23.146697,113.1967944,23.14933072
全优加早教·托育(金升校区),科教文化服务;培训机构;培训机构,141400,逢源路128-1号2层全优加早教中心,广东省,广州市,荔湾区,113.239091,23.120968,113.2337663,23.1236498
全优加旗舰中心(全优加金沙洲旗舰店),购物服务;商场;购物中心|购物服务;专卖店;儿童用品店|科教文化服务;培训机构;培训机构,060101|061207|141400,倚水街1巷1号金沙洲金域蓝湾东南门,广东省,广州市,白云区,113.212112,23.155319,113.2067628,23.15796358
班尼特国际早教托育,科教文化服务;培训机构;培训机构,141400,解放中路470号(公园前地铁站A口步行210米),广东省,广州市,越秀区,113.262586,23.124375,113.2572579,23.1270545
乐育邦早教托育中心,科教文化服务;培训机构;培训机构,141400,广卫路金科大厦407(公园前地铁站出入口步行280米),广东省,广州市,越秀区,113.266487,23.127102,113.2611561,23.12977824
童景托育园,科教文化服务;培训机构;培训机构,141400,珠光御景壹号华誉三街2号,广东省,广州市,荔湾区,113.235474,23.109762,113.2301486,23.11244668
全优加早教·托育(越秀分校),科教文化服务;培训机构;培训机构,141400,中山四路芳草街22号雍雅园2楼(地铁1号线农讲所C出口),广东省,广州市,越秀区,113.277449,23.127871,113.2721076,23.130538
蒙正托育,科教文化服务;培训机构;培训机构,141400,南华东路924号1楼(近中海名都西门),广东省,广州市,海珠区,113.274941,23.109306,113.2696036,23.11198296
广州贝贝家音乐托育中心,科教文化服务;培训机构;培训机构,141400,白云大道南1033号东方明珠花苑南门东侧50米,广东省,广州市,白云区,113.278695,23.18448,113.2733484,23.18712379
Tiny Hands泰尼汉托育园(荔湾校区),购物服务;购物相关场所;购物相关场所,60000,黄沙大道御景一号(素会旁边),广东省,广州市,荔湾区,113.235543,23.109713,113.2302176,23.11239773
全优加早教·托育(汇侨新城校区),科教文化服务;培训机构;培训机构,141400,汇侨新城汇侨路41-47号弘达教育城二层211号铺,广东省,广州市,白云区,113.258036,23.198727,113.2527052,23.20137975
新爱婴早教托育(金碧新城园),科教文化服务;培训机构;培训机构,141400,金新一街58、60号石槎路金碧新城小区47栋2层整层,广东省,广州市,白云区,113.241013,23.204904,113.2356832,23.20755436
蒂芭卜托育中心(龙津园),科教文化服务;培训机构;培训机构,141400,龙津东路欧家园39号(新光城市广场背后),广东省,广州市,荔湾区,113.249766,23.123412,113.2444424,23.12609498
托育早教,科教文化服务;培训机构;培训机构,141400,花蕾路与花地大道北交叉口西北20米,广东省,广州市,荔湾区,113.233224,23.092007,113.2278986,23.09469773
达慧童乐托育园,购物服务;购物相关场所;购物相关场所,60000,芳兴路滘口新村,广东省,广州市,荔湾区,113.204948,23.109735,113.199592,23.11238783
班尼特国际早教·托育(嘉骏苑校区),科教文化服务;培训机构;培训机构,141400,白云路89号嘉骏苑,广东省,广州市,越秀区,113.283811,23.119586,113.2784622,23.12224935
智晟托育园,科教文化服务;培训机构;培训机构,141400,较场东路35号盈泽苑D栋2楼,广东省,广州市,越秀区,113.28512,23.124214,113.2797691,23.12687388
方圆·培乐思托育中心,生活服务;生活服务场所;生活服务场所,70000,黄石路118号高尔夫花园,广东省,广州市,白云区,113.270514,23.203465,113.2651746,23.20610929
汉美贝儿医育教三语托育园,科教文化服务;培训机构;培训机构,141400,龙福路2号,广东省,广州市,海珠区,113.259386,23.103221,113.254061,23.10591051
左近儿童托育园,科教文化服务;学校;幼儿园,141204,中山八路荔景楼B座首层(中山八地铁站F口步行260米),广东省,广州市,荔湾区,113.234869,23.127755,113.2295421,23.13043202
广船博悦托育中心,科教文化服务;培训机构;培训机构,141400,工业大道北沙园五一新村五一北17-18号首层,广东省,广州市,海珠区,113.262264,23.088605,113.2569385,23.09129939
阳光金摇篮早教托育中心(沙园中心),科教文化服务;培训机构;培训机构,141400,宝业路骏园东街12号江南新汇2楼阳光金摇篮,广东省,广州市,海珠区,113.262927,23.091483,113.2576009,23.09417587
贝安斯国际托育早教(光大店),科教文化服务;培训机构;培训机构,141400,光大花园翠榕街1号302(农业银行楼上),广东省,广州市,海珠区,113.258316,23.087321,113.2529926,23.09001749
NewHope蒙台梭利国际托育中心,科教文化服务;培训机构;培训机构,141400,黄石北路白云尚城一期会所一层,广东省,广州市,白云区,113.284708,23.212147,113.2793518,23.21477399
