标题,行政区,地标,具体位置,地址,建筑面积,万/月,元每平方米每天,等级,百度地图经度,百度地图纬度,GCJ02经度,GCJ02纬度
天河棠下独栋物业招商公寓,天河,棠下,其他,棠下,4000.0,26.0,2.17,"""乡镇""",113.39339688859515,23.139259979271914,113.3998142405479,23.14557649139269
珠江新城东区，一，二楼出租，位置醒目，适合美容美发轻餐,天河,珠江新城东,社区底商?1-2层,潭村站地铁(商业),120.0,4.4,12.22,"""村庄""",113.23882420191659,23.193219766433534,113.24538194858136,23.199036084944635
珠江新城富力盈凯写字楼档口出租 适合沙拉轻餐花店粉面美甲等,天河,珠江新城中,写字楼配套?1层,富力盈凯大厦(商业),35.0,9500.0,9.05,"""商务大厦""",113.32840241886705,23.13186200610436,113.33493990475106,23.137578822155203
天河 天河北 餐饮美食快餐店 整店转让 临街门面D,天河,天河北,临街门面?1层,JC金田广场-广州市天河区,80.0,5.5,22.92,"""休闲娱乐""",113.34349970058496,23.147313001790278,113.35005589876175,23.152976196942519
珠江新城大型综合体，现正招商 欢迎来电咨询,天河,黄埔大道西,购物百货中心?1-6层,太阳新天地,150.0,2.25,5.0,"""购物""",113.3507379768903,23.12939885902669,113.35727709685773,23.13510715652047
柯木塱地铁站临街旺铺人流聚集地业主直租,天河,柯木塱,临街门面?1层,凤凰商业街,70.0,5800.0,2.76,"""城市""",113.27143134445974,23.135336306695007,113.27784997152557,23.141638642942163
客运站1000平旺铺可分租 客流火爆稳定 棋牌餐饮健身教育等,天河,天河客运站,写字楼配套?2层,银龙商务大厦(商业),1000.0,5.0,1.67,"""商务大厦""",113.34261325270798,23.17397817607827,113.34919521907725,23.179644003523376
天河区石牌东路870方整层出租9万每月有电梯,天河,石牌,商业街店铺?1层,石牌东路商铺,3600.0,8.0,0.74,"""道路""",113.34967267638638,23.136285270020886,113.35621482741692,23.141984123113717
天河科韵路地铁口245方租金3.35万门宽12米转让费可谈1,天河,科韵路,商业街店铺?1层,东方国际商业广场,245.0,3.55,4.83,"""购物""",113.383278195673,23.12638903159464,113.38971450573199,23.132602996585363
体育西牛逼地段，全天人流旺，消费高端,天河,体育西路,商业街店铺?1层,天河又一城,40.0,2.5,20.83,"""购物""",113.32803195767484,23.138595338393356,113.334570539586,23.144316348952154
珠江新城中 成熟商城 地铁 欢迎了解,天河,珠江新城中,购物百货中心?1-8层,高德置地广场,100.0,2.0,6.67,"""购物""",113.3288676512905,23.12607977782307,113.33540638837578,23.131792016215927
招租花城汇美食广场招商，高端写字楼白领生意，租金15000起,天河,珠江新城中,商业街店铺?1层,花城汇,15.0,1.5,33.33,"""购物""",113.33117112495049,23.12563341523678,113.33771413328637,23.131325213334866
广州整形医院转让/皮肤科 牙科 妇科 咨询室 分租合作多元化,天河,珠江新城中,临街门面?1-3层,珠江新城,5000.0,4.5,0.3,"""商圈""",113.33991222770148,23.12490341043514,113.34646269850316,23.130559537506728
本店位于中山大道中黄村BRT公交车站附近,天河,中山大道,商业街店铺?1层,黄村(BRT),140.0,1.1,2.62,"""乡镇""",113.41453752062943,23.13287596592442,113.42096789956755,23.139118357452206
招租美容 纹绣 美甲 美睫 也可合作,天河,东圃,社区底商?1层,盈彩美居菁品园,100.0,2000.0,0.67,"""NoClass""",113.42621189903324,23.118557759601364,113.43268204874058,23.124621511764969
地铁口 公交站台 正在营业中,天河,柯木塱,商业街店铺,高塘石地铁站-D口,45.0,3500.0,2.59,"""村庄""",113.42269736855718,23.199187652679677,113.42918877096308,23.205318164985813
天河区粤垦路，小区内底商。,天河,粤垦,社区底商?1层,金燕花苑,26.0,2800.0,3.59,"""地产小区""",113.33587525441895,23.163506917071584,113.34244670797067,23.16917553939895
天河营业中酒店转让/合作，位于黄村地铁站附近东圃商圈,天河,东圃,临街门面?1-5层,王园路,1800.0,9.8,1.81,"""道路""",113.41632685537417,23.130749499479163,113.4227617304649,23.13696881638327
本店是经营了二十多年的老药店,天河,燕塘,商业街店铺?1层,广东省广州市天河区燕塘路26号,90.0,2.5,9.26,"""门址""",113.33413046394952,23.168263238314084,113.3407049275166,23.17394084608231
4年老店转让，本地房东，店铺位置好，门口可以停车,天河,珠村,临街门面?1层,珠村上社南街,60.0,2700.0,1.5,"""道路""",113.42562871909635,23.13049309819717,113.43209338491715,23.136566307560306
一手房源非中介，临街旺铺,天河,沙太南,临街门面?1层,银河大酒店,60.0,5000.0,2.78,"""宾馆""",113.33223297322142,23.17171000533014,113.33880809360746,23.17740004438535
员村地铁站附近餐饮店转让，本条街人流量大，客源稳定。,天河,员村,临街门面,芳会麻辣烫,40.0,9000.0,7.5,"""餐饮""",113.39968403902685,23.200817347683154,113.40613097989446,23.207160882935765
个人旺铺转让 房东直租 双证齐全可转,天河,体育中心,临街门面?1层,体育东横街108,30.0,6000.0,6.67,"""门址""",113.33942004611274,23.13419740880504,113.34597029158565,23.1398536436509
天河话黄村的清吧转让，底价转让出去,天河,黄村,临街门面?1层,福元路,200.0,1.98,3.3,"""道路""",113.41444840872286,23.134887661188974,113.42087897699364,23.141131229506099
超旺外卖店铺转让，附近都是都是住宅办公,天河,珠江新城中,商业街店铺?1层,珠江新城,25.0,8300.0,11.07,"""商圈""",113.33991222770148,23.12490341043514,113.34646269850316,23.130559537506728
富人小区的社区底商旺铺转让，消费能力高,天河,黄村,商业街店铺?1层,华润天合,90.0,1.13,4.2,"""地产小区""",113.36641628261188,23.139597615561759,113.37291205900063,23.14553066681325
市中心，写字楼中心便利店转让,天河,体育中心,写字楼配套?1层,天河直街,58.0,1.41,8.1,"""道路""",113.32448436955602,23.143480537232944,113.33101720730233,23.14924367119553
紧靠学校的便利店转让，公寓小区出入口便利店转让，,天河,棠东,商业街店铺?1层,广州市天河区同仁实验学校,54.0,5150.0,3.18,"""教育""",113.39675125119885,23.133462453893427,113.40316357675782,23.139793801830466
急转，给钱就转，门面有配套阁楼可以当仓库，也可以住，中介勿扰,天河,长湴,临街门面?1层,美宜佳(长湴西大街店),38.0,4000.0,3.51,"""城市""",113.27143134445974,23.135336306695007,113.27784997152557,23.141638642942163
美发店转让，生意稳定，老客人多,天河,棠下,临街门面?1层,达善大街,35.0,2600.0,2.48,"""道路""",113.38666750236102,23.13238435756339,113.39309489499785,23.138640977865714
好又多清货公司免费上门评估高价承接超市、百货、商场等短期清货,天河,天河,商业街店铺,天娱广场,250.0,2.5,3.33,"""购物""",113.34650462234538,23.14122912447145,113.35305375274989,23.146905287607784
车陂地铁站brt旁一线复式商铺,天河,车陂,临街门面?1层,时尚明苑,31.55,8500.0,8.98,"""地产小区""",113.40103742610774,23.131468932574398,113.40744859501638,23.137804648289614
急转 龙洞炒菜外卖快餐店铺,天河,龙洞,临街门面?1层,龙洞直街四巷,45.0,2100.0,1.56,"""道路""",113.37467647126505,23.204906734874489,113.38117351764997,23.210992037239817
天河智慧城火炉山下，临街商铺适合餐饮会所等,天河,岑村,临街门面?1层,天河智慧城,950.0,3.6,1.26,"""工业园区""",113.40877848400686,23.16911752527298,113.41522519358304,23.175424279558464
石牌踏槐里旺铺转让，真实铺源，证照齐全，门口幼儿园的好粥铺。,天河,石牌,社区底商,广州市天河区华莎幼儿园,100.0,8400.0,2.8,"""教育""",113.34637490702977,23.134933356634023,113.35292153490838,23.140608218007079
龙洞商铺出租，免转让费，设施齐全,天河,龙洞,商业街店铺,UP智谷,100.0,3900.0,1.3,"""工业园区""",113.33598905804904,23.09294939032989,113.34256388575089,23.09861829366761
篮球场1130平方带篮球场装修出租，合适做运动场,天河,珠吉,写字楼配套?1层,天河儿童公园-西门,1130.0,5.42,1.6,"""旅游景点""",113.43827191999238,23.137373304361654,113.44478289809139,23.14322677088723
中大大道进来一点。地铁口旁边。周边居民区,天河,车陂,临街门面?1层,广东省广州市天河区中山大道94号-临,90.0,5500.0,2.04,"""门址""",113.36007289825526,23.139765644128123,113.3665902885565,23.14559324094263
创意园一楼4000多平方，可以分租，展厅，仓库，办公都可以,天河,黄村,写字楼配套?1层,广东省广州市天河区大片路自编39,4000.0,27.6,2.3,"""地产小区""",113.373387133367,23.140258097451075,113.37985804937164,23.146314665462954
临街商铺出租210方，门口花园60方，可展厅、会所、轻餐饮等,天河,黄村,写字楼配套?1层,广东省广州市天河区黄村三联路,210.0,1.58,2.5,"""商圈""",113.41956767216145,23.132455976133323,113.42601218712038,23.138628767909734
转天河岗顶旺铺，房租便宜，双证齐全，可选项目多，交通方便,天河,石牌,社区底商?1层,西河大街,40.0,2200.0,1.83,"""道路""",113.3467387207612,23.139316639752655,113.35328655167563,23.144994013652885
超市转让，门面转让，村口转角位置个铺面,天河,车陂,社区底商?1层,618便利店,30.0,3800.0,4.22,"""购物""",113.40623888450046,23.127086885588804,113.41265380273843,23.13340516243341
员村南街474号旭日雅苑楼下铺位放租,天河,员村,商业街店铺?1层,旭日雅苑,146.0,1.2,2.74,"""地产小区""",113.36430795958064,23.124831621608675,113.37080944754679,23.13072790406562
业主直租｜美容美甲半 轻医美皮肤 微整形 出租/合作都可,天河,体育西路,临街门面?1-2层,体育西路,3000.0,3.0,0.33,"""道路""",113.20568472352839,23.486919609677448,113.21221697157691,23.492667000471657
天河区长湴200平宵夜铺外加200方外摆价格1.55万转让,天河,长兴,商业街店铺?1层,长湴综合市场,200.0,1.55,2.58,"""购物""",113.36000920839463,23.17436506026468,113.36655732816206,23.180197898972279
体育西地铁站0距离 广百对面沿街餐饮店铺 全年生意可做,天河,体育西路,临街门面?1层,广百百货(天河中怡店),30.0,1.7,18.89,"""购物""",113.32717209964098,23.138202700228509,113.33370862004377,23.143932930219785
超市转让，门面转让，村口转角位置个铺面,天河,车陂,社区底商?1层,618便利店,30.0,3800.0,4.22,"""购物""",113.40623888450046,23.127086885588804,113.41265380273843,23.13340516243341
员村南街474号旭日雅苑楼下铺位放租,天河,员村,商业街店铺?1层,旭日雅苑,146.0,1.2,2.74,"""地产小区""",113.36430795958064,23.124831621608675,113.37080944754679,23.13072790406562
业主直租｜美容美甲半 轻医美皮肤 微整形 出租/合作都可,天河,体育西路,临街门面?1-2层,体育西路,3000.0,3.0,0.33,"""道路""",113.20568472352839,23.486919609677448,113.21221697157691,23.492667000471657
直租｜整形医院转让/皮肤科 微整 手术室 咨询室 招租/合作,天河,珠江新城中,临街门面,珠江新城,3000.0,3.0,0.33,"""商圈""",113.33991222770148,23.12490341043514,113.34646269850316,23.130559537506728
运营中托育早教机构带团队生源转让,天河,天河,社区底商?1层,万科缤纷四季,700.0,2.3,1.1,"""地产小区""",113.26407188674114,23.145705410550418,113.27051189543889,23.15193099968323
双地铁旁早教托育园带生源整体转让接手直接运营,天河,天河,商业街店铺?1层,顺联广场(陈村店),700.0,2.0,0.95,"""村庄""",113.76810814381509,23.38628044151649,113.77453131936577,23.392588797013138
临街商铺门口带花园210方出租，带办公装修,天河,黄村,商业街店铺?1层,广东省广州市天河区奥体南路,210.0,1.58,2.5,"""道路""",113.4252331053499,23.138852305568176,113.43169842989566,23.144932781418438
地中海国际酒店健身工作室转租,天河,岗顶,写字楼配套?40层,地中海国际酒店,700.0,3.3,1.57,"""宾馆""",113.34347400904736,23.138612037536235,113.35002464204057,23.14427401633019
临街二楼酒楼1700平方带酒楼装修出租35元平方月,天河,珠吉,临街门面?2层,广东省广州市天河区新路街1号,1700.0,5.97,1.17,"""门址""",113.43421238756358,23.133565228186109,113.44070831456824,23.139486851072996
临街商铺门口带花园210方可以外摆场地合适做轻餐饮和展厅,天河,黄村,临街门面?1层,奥体南路,210.0,1.68,2.67,"""道路""",113.4252331053499,23.138852305568176,113.43169842989566,23.144932781418438
创意园一楼复式150平方送阁楼75平方出租，看好可谈价格,天河,黄村,写字楼配套?1层,广东省广州市天河区三联路20,150.0,1.13,2.5,"""门址""",113.4237256588741,23.141680988572678,113.43018721519114,23.14778750234723
〖业主直租〗天河东圃兰亭盛荟商业街临街全新商铺,天河,东圃,临街门面?1层,兰亭盛荟三期-中央大堂,16.0,3500.0,7.29,"""地产小区""",113.41061246453543,23.118541141026044,113.4170373689412,23.124826887332035
因小孩学籍问题，低价转让,天河,棠下,社区底商?1层,蜜栈糖水小吃铺,30.0,2600.0,2.89,"""餐饮""",113.3884528845615,23.13622935598067,113.39487721681927,23.142505431164037
独栋四合院950平，华观路/岑村/火炉山，二楼可,天河,天河智慧城,临街门面?1层,天河智慧城-D口,950.0,3.6,1.26,"""NoClass""",113.40932788765659,23.16897225119525,113.41577537766608,23.17527451241546
转让]万科临街店铺 面积156㎡ 包设备 人流量大,天河,黄埔大道西,商业街店铺?1层,万科云城,236.0,1.77,2.5,"""乡镇""",113.27747721003155,23.19968681897585,113.2839253434374,23.206027198472574
临街商铺出租210方，门口花园60方，可展厅、会所、轻餐饮等,天河,珠村,写字楼配套?1层,奥体优托邦,210.0,1.58,2.5,"""购物""",113.42235673110791,23.136773706822564,113.42881131176681,23.142902527317597
临街商铺750平方层高6米出租48元平方月起租,天河,珠村,社区底商?1层,广东省广州市天河区珠村大粒沙路自编4号,750.0,3.38,1.5,"""村庄""",113.42619504329154,23.126889106204819,113.43266197460558,23.132952508604029
餐厅饭店美容美发沐足采耳茶室棋牌养生会所诊所艺术培训瑜伽舞蹈,天河,猎德,商业街店铺?1-2层,猎德街道,290.0,2.5,2.87,"""乡镇""",113.34488578598638,23.119898539400134,113.3514359692245,23.125566119590837
低价转让，十年美容美发店，高端商圈，6万人大型小区,天河,东圃,临街门面?1层,美林湖畔花园,110.0,5000.0,1.52,"""地产小区""",113.42170698673276,23.116194992766617,113.42816311478218,23.12233514838971
餐厅饭店艺术瑜伽舞蹈培训美容美发足疗采耳健身诊所棋牌车美会所,天河,车陂,商业街店铺?1-2层,车陂,300.0,2.0,2.22,"""乡镇""",113.40644792019255,23.119957617821549,113.41286552573013,23.126275175576546
餐厅饭店艺术瑜伽舞蹈培训美容美发足疗采耳健身诊所棋牌车美会所,天河,中山大道,临街门面?1-2层,中山大道,330.0,2.0,2.02,"""道路""",113.34997774093745,22.909767866277386,113.35652729446915,22.915471153699956
（中介勿扰）本人急转天河区高端小区一楼的美容院,天河,中山大道,社区底商,中山大道,130.0,1.13,2.9,"""道路""",113.34997774093745,22.909767866277386,113.35652729446915,22.915471153699956
员村西街昌乐小学旁一线旺铺不要顶手费,天河,员村,商业街店铺?1层,员村西街,40.0,8000.0,6.67,"""道路""",113.27208719731236,23.2281253875432,113.27851532206812,23.234434794612097
大学城特色酒店宾馆公寓转让,天河,龙洞,商业街店铺?1层,广东工程职业技术学院(清远校区),1600.0,1.4,0.29,"""教育""",113.30664977128902,23.14097149727375,113.31312120554525,23.147027460267798
车陂地铁口独栋三层358平方带精装修送天台花园,天河,车陂,商业街店铺,员村,358.0,3.58,3.33,"""乡镇""",113.36436616977768,23.121018947625467,113.37086886597018,23.126916510337929
柯木塱地铁口附近 城中村上下班出入口 芙蓉兴盛转让,天河,柯木塱,临街门面,柯木塱,90.0,3850.0,1.43,"""村庄""",113.3996416390068,23.20168961032198,113.40608808269305,23.20803303049503
黄埔大道边80平方复式两层出租带现成装修复式两层,天河,员村,商业街店铺?1层,员村,85.0,1.7,6.67,"""乡镇""",113.36436616977768,23.121018947625467,113.37086886597018,23.126916510337929
员村一楼旺铺出租215平方带现成厨房适合餐饮配送等,天河,员村,商业街店铺?1层,稻道鲜泮江酒家婚宴(员村大道店),215.0,3.4,5.27,"""餐饮""",113.36122434625757,23.116487816936418,113.36774020883586,23.122333955122586
临街旺铺出租285平方适合酒业餐厅等,天河,员村,商业街店铺?1层,员村南街,285.0,6.27,7.33,"""道路""",113.27453768491223,23.22765696471828,113.28096318595192,23.233981416080586
黄埔区农贸市场管理处直招商户：商铺、摊位、生鲜、水果等,天河,车陂,临街门面?1层,沙步综合市场(黄埔东路辅路),10.0,2500.0,8.33,"""道路""",113.54657881868362,23.099831543155273,113.5530666440024,23.105892272259938
临街商铺带装修125平方适合门诊沐美容等,天河,员村,商业街店铺?1层,员村南街,125.0,2.5,6.67,"""道路""",113.27453768491223,23.22765696471828,113.28096318595192,23.233981416080586
天福便利店清货找我免费上门评估,天河,车陂,购物百货中心?1层,天福(车陂店),30.0,1.3,14.44,"""购物""",113.40333610007646,23.130564967044625,113.40974817591158,23.136896004489456
天河商圈  餐饮零售休闲娱乐均可 300方,天河,石牌,临街门面?2层,宏发大厦,300.0,9.0,10.0,"""商务大厦""",113.33837504731332,23.137645976198873,113.34492616230142,23.143303506872628
两千租金   转一万包括所有费用  不议价,天河,员村,临街门面,南社大街25号,30.0,2000.0,2.22,"""门址""",113.37236899390233,23.117779010925245,113.3788446935933,23.12381788554084
体育西地铁站0距离 广百对面沿街餐饮店铺 全年生意可做,天河,体育西路,临街门面?1层,广百百货(天河中怡店),30.0,1.7,18.89,"""购物""",113.32717209964098,23.138202700228509,113.33370862004377,23.143932930219785
东圃一横路超大展示面15米适合各种快餐粉面餐饮等,天河,东圃,商业街店铺?1层,天河东泷创意社区(商业),90.0,2.5,9.26,"""商务大厦""",113.40780885303973,23.12853966308132,113.41422564706285,23.134847857037973
一手招租，零进场费。,天河,黄村,临街门面?1层,黄村路30号,50.0,7000.0,4.67,"""门址""",113.41674277082514,23.130704384189078,113.42317879511757,23.136918058528324
低价整体转让，人流旺，可外摆新装修设备齐全接手即可营业,天河,棠下,商业街店铺,广州现代公寓,200.0,1.85,3.08,"""地产小区""",113.38042616551032,23.142564856553613,113.38687461272382,23.148738292273039
位于地铁口旁，人流量大！现低价转让！,天河,东圃,商业街店铺,东圃地铁站-B口,60.0,1.58,8.75,"""商圈""",113.41569687372022,23.12432511045114,113.42213090347188,23.13055294399933
新装修地段好人流大离地铁口100米合同租期36个月,天河,车陂,其他,湘味小厨(车陂店),100.0,2.0,6.67,"""餐饮""",113.40051263602898,23.129434669122707,113.40692368426685,23.135770752749378
“免费入场”天河北纯外卖厨房美食城小吃街快餐外卖店商铺档口,天河,林和,档口摊位,鱼窝空间,30.0,3980.0,4.42,"""餐饮""",113.33260190729425,23.150562351762124,113.3391569189167,23.15624564646873
业主直租，适合汽修行业，现营业,天河,柯木塱,商业街店铺?1层,车荟养车e站,350.0,1.8,1.71,"""汽车服务""",113.39428540257478,23.209106682628368,113.40072944805695,23.215433915784265
小区底商 门面宽 广告位很靓 停车方便,天河,天河,商业街店铺?1层,员村,300.0,2.5,2.78,"""乡镇""",113.36436616977768,23.121018947625467,113.37086886597018,23.126916510337929
员村西街 临街旺铺 格局方正 带装修,天河,天河,商业街店铺?1层,员村西街,40.0,6200.0,5.17,"""道路""",113.27208719731236,23.2281253875432,113.27851532206812,23.234434794612097
在石牌村路口位置，人流量非常大七字型铺面。,天河,石牌,社区底商?1层,石牌东路168号,80.0,1.77,7.38,"""门址""",113.34892043535257,23.133836329272766,113.35546320083759,23.139528785804847
2023年德欣小区稀缺首层大面积，小区升级改造，商铺优选,天河,石牌,社区底商?1层,德欣小区,90.0,8300.0,3.07,"""地产小区""",113.34141045526308,23.137029721279398,113.34796139326282,23.142686891531338
，非诚勿扰,天河,棠下,临街门面?1层,菜鸟驿站(广州棠下梅园新村15号店),40.0,2000.0,1.67,"""地产小区""",113.38731006029211,23.136890270059359,113.39373708108119,23.14315432454998
转让天河岑村临街门面,天河,岑村,临街门面?1-6层,广东省广州市越秀区吉祥路79号,32.0,7800.0,8.13,"""门址""",113.27142900886543,23.13533647285972,113.27784763965996,23.14163879108258
天河中心商圈经营中切果店,天河,黄埔大道西,社区底商?1层,南雅苑小区-北1门,40.0,4700.0,3.92,"""NoClass""",113.33612497167266,23.13473827851506,113.34267395578078,23.140401367116394
位置商住楼下，便利店，可做餐饮,天河,林和,社区底商?6层,天誉花园-一期,84.0,8000.0,3.17,"""地产小区""",113.33286852436952,23.152041870354109,113.33942526304758,23.15772368041892
旺铺出租适合咖啡茶饮餐厅送外摆,天河,员村,商业街店铺?1层,员村南街,57.0,8000.0,4.68,"""道路""",113.27453768491223,23.22765696471828,113.28096318595192,23.233981416080586
转让东莞酒店宾馆,天河,体育中心,写字楼配套?5-6层,兴华酒店沐足,1080.0,1.1,0.34,"""休闲娱乐""",113.34757091098537,23.150211617868555,113.35412536634576,23.155895982025677
开放了，生意回暖准备回老家去了,天河,车陂,其他,linda美发工作室,15.0,900.0,2.0,"""购物""",113.33902263575524,23.13998958495925,113.34557498855992,23.145646547094715
车陂地铁口人流量超大,天河,车陂,临街门面?1层,车陂楼,15.0,1.8,40.0,"""地产小区""",113.40317494406803,23.13040054103451,113.40958691679323,23.13673206412684
营业中，有一定客源,天河,小新塘,商业街店铺?1层,新园大街南街,40.0,6600.0,5.5,"""道路""",113.42155202903234,23.17056261573621,113.42803256763472,23.176710369069079
天河北外卖店铺转让、位置,天河,天河北,临街门面,天河北,40.0,2100.0,1.75,"""商圈""",113.33788924369368,23.145899974074678,113.34444506917102,23.151559341503409
车陂北门大街7年老店转让,天河,车陂,其他?1-6层,通达通讯,20.0,2800.0,4.67,"""购物""",113.15743026680375,23.466301384350659,113.16385415896703,23.47263647249586
个人转让美容SPA高档小区首层商铺客户多,天河,车陂,社区底商?1-30层,车陂,168.0,8800.0,1.75,"""乡镇""",113.40644792019255,23.119957617821549,113.41286552573013,23.126275175576546
位置很好，头位来的，人流量多,天河,体育西路,商业街店铺?1层,时尚天河,50.0,2.5,16.67,"""区县""",113.36850942427998,23.13035783510465,113.37499524166586,23.13632732049535
一层商铺转让，新装修，靠街面,天河,珠村,档口摊位,广东省广州市天河区珠村文华新大街六巷1号,80.0,6000.0,2.5,"""门址""",113.42847320349277,23.130064293778788,113.43494806553308,23.136087472173757
美发美容养生连锁第八分店,天河,黄村,其他,黄村,25.0,50.0,0.07,"""乡镇""",113.41453752062943,23.13287596592442,113.42096789956755,23.139118357452206
门面宽约6米，主要做村里和路口写字楼和学生生意,天河,龙洞,临街门面,广东省广州市天河区新欧中街3号,30.0,2600.0,2.89,"""门址""",113.39254430683592,23.200163645176159,113.39899682671877,23.206481683979374
小区出入口，客源稳定，营业中,天河,棠东,临街门面?1层,富力天朗明居S区,43.0,6500.0,5.04,"""地产小区""",113.39869204025252,23.132220847736698,113.40510334167947,23.138556275690623
靠近车陂东圃车陂南地铁口,天河,车陂,临街门面,车陂幼儿园,60.0,2000.0,1.11,"""教育""",113.40217683681621,23.12545545191835,113.40858886560503,23.13178956720719
天河客运站班车出口地铁出口右边，,天河,天河客运站,临街门面?1层,燕岭路597号,50.0,9000.0,6.0,"""门址""",113.34627330867665,23.17581964498197,113.35285355570994,23.181500737413168
汽车修理厂出租，仓库，广汕路边，方正好用，设备齐全,天河,柯木塱,其他,广汕二路,600.0,2.5,1.39,"""道路""",113.43217691710919,23.1970443966966,113.4387031087793,23.203009430228165
园区大堂靓位置小户型90方单元带前摆花园  可轻餐饮 烘焙等,天河,黄村,商业街店铺?1层,尚北科创园,90.0,9000.0,3.33,"""NoClass""",113.42334001631879,23.1414741232349,113.42980012968963,23.14758709250158
车行，4S店展厅和维修车间出租转让,天河,柯木塱,商业街店铺?1层,广汕二路,350.0,3.2,3.05,"""道路""",113.43217691710919,23.1970443966966,113.4387031087793,23.203009430228165
忍痛割爱转让八年老店，客源稳定旁边就是住宅区，写字楼，宵夜档,天河,棠东,商业街店铺,棠东东南路,35.0,9000.0,8.57,"""道路""",113.39283904087363,23.132190771212064,113.3992549974505,23.13850334495678
天河园区核心位置一楼独立门面150方租一层送一层,天河,黄村,其他?1层,广东省广州市越秀区吉祥路79号,150.0,1.05,2.33,"""门址""",113.27142900886543,23.13533647285972,113.27784763965996,23.14163879108258
一楼场地4000平方合适做展厅、会所等出租，可以分租,天河,科韵路,临街门面?1层,广东省广州市天河区棠安西路7号,4200.0,31.5,2.5,"""门址""",113.38351373137763,23.140302960252485,113.38995179483679,23.14652062476972
天河区 棠东BRT站！村口位置 适合奶茶烘焙汤粉面小吃麻辣烫,天河,棠下,商业街店铺?1层,骏唐广场,50.0,1.6,10.67,"""购物""",113.38994874289623,23.132255743143465,113.39636927666438,23.13854591124561
可办证！直租！星选闪电厨房天河车陂科韵路棠下美团外卖档口直租,天河,棠下,写字楼配套?1层,广州信息港(商业),25.0,4000.0,5.33,"""商务大厦""",113.37967977726028,23.13159047601938,113.38612656383713,23.137751598606735
合适会所、展厅、清吧、轻餐饮创意园临街商铺300方带花园出租,天河,黄村,临街门面?1层,广东省广州市越秀区吉祥路79号,300.0,2.25,2.5,"""门址""",113.27142900886543,23.13533647285972,113.27784763965996,23.14163879108258
临街门面210平方出租轻餐饮，会所，展厅，清吧门口带 有花园,天河,黄村,临街门面?1层,广东省广州市天河区黄村三联路,210.0,75.0,0.01,"""商圈""",113.41956767216145,23.132455976133323,113.42601218712038,23.138628767909734
天河北路华师地铁站旁商铺出租,天河,天河北,商业街店铺?21层,柏悦spa科技美容(华师店),250.0,3.2,4.27,"""休闲娱乐""",113.2931211106521,23.145990692750929,113.29955430623024,23.152250786694429
天河区木桶饭快餐店转让,天河,珠吉,临街门面,广东省广州市天河区新路街1号,60.0,1.0,5.56,"""门址""",113.43421238756358,23.133565228186109,113.44070831456824,23.139486851072996
创意园一楼临街商铺210方带门口花园出租办公、展厅、轻餐饮,天河,黄村,临街门面?1层,奥体优托邦,210.0,1.58,2.5,"""购物""",113.42235673110791,23.136773706822564,113.42881131176681,23.142902527317597
因要回老家发展，所以转让,天河,岗顶,临街门面?1层,逢源大街18号,25.0,4600.0,6.13,"""门址""",113.34511772846898,23.137404958250888,113.35166652169097,23.143073354765265
广园路边整层1380平方带装修出租55元平方月,天河,黄村,临街门面?3层,广东省广州市天河区黄村立交桥,1380.0,7.6,1.84,"""道路""",113.42318586709334,23.13434380110101,113.42964253508325,23.140458751490315
房东直租，因合作伙伴不和……现需急转让,天河,龙洞,商业街店铺?1层,烧烤时代(龙洞分店),50.0,5500.0,3.67,"""餐饮""",113.37422758800185,23.2014475463911,113.38072848444387,23.207525531999737
天河车陂地铁站附近小面积整栋出租！可分层租,天河,车陂,商业街店铺?1层,车陂,180.0,3780.0,0.7,"""乡镇""",113.40644792019255,23.119957617821549,113.41286552573013,23.126275175576546
一楼物业租一层送一层-面积150方可用230方-价格随便谈,天河,黄村,商业街店铺?1层,黄村三联路,150.0,1.05,2.33,"""商圈""",113.41956767216145,23.132455976133323,113.42601218712038,23.138628767909734
多年老店转让.转到到。客流量大。店里人不要再租房。,天河,棠东,临街门面?1层,大塘边街6号,40.0,2200.0,1.83,"""门址""",113.40164144673244,23.016319199311928,113.40805411491573,23.02265438599134
店铺直租无转让费：可全行业，可外摆，可分段出租，早/午餐。,天河,东圃,写字楼配套?1层,城市假日园,40.0,8500.0,7.08,"""地产小区""",113.41053988145025,23.131294869837917,113.41696123739082,23.137580605296546
低价转让丨龙洞大学内部食堂档口固定租金,天河,龙洞,档口摊位?1层,渔沙坦,36.0,3000.0,2.78,"""村庄""",113.3908503721363,23.218165357299289,113.39729043806546,23.224467618751885
转让天河车陂临街门面,天河,车陂,临街门面?1-2层,昊胜大厦,245.0,3.6,4.9,"""商务大厦""",113.39293003922177,23.124094039019814,113.39934669856224,23.13040736764757
天河东圃地铁口一楼525方电商，办公展厅，服装定制等,天河,东圃,写字楼配套?1层,东圃地铁站-B口,525.0,3.15,2.0,"""商圈""",113.41569687372022,23.12432511045114,113.42213090347188,23.13055294399933
精装修皮肤管理中心转让,天河,猎德,写字楼配套?10层,富力盈盛广场-A栋,130.0,1.3,3.33,"""商务大厦""",113.35020420375645,23.1246924475578,113.35674506428805,23.1303959452663
天河科韵路地铁囗旁一楼356方带豪装做会所，茶荘，展厅等,天河,科韵路,写字楼配套?1层,科韵路地铁站-A口,356.0,4.27,4.0,"""道路""",113.38088412165914,23.123433975152083,113.38732824358964,23.129613733030145
