标题,行政区,地标,具体位置,地址,建筑面积,万/月,元每平方米每天,等级,百度地图经度,百度地图纬度,GCJ02经度,GCJ02纬度
交通方便，靠路边，租金优惠，适合新创业者创业,增城,新塘大道西,临街门面?4层,新康花园-北门,166.0,2300.0,0.46,"""地产小区""",113.59430022091883,23.12176643512491,113.60083322819308,23.127513175509799
增城新塘小区临街药店旺铺整体转让，价格面谈,增城,新塘,临街门面?1层,现代城市花园,120.0,1.2,3.33,"""地产小区""",113.61124891029218,23.13301247270557,113.61772502076012,23.139030803933808
靠路边交通方便因本人另有生意,增城,中新镇,临街门面,乌石村,100.0,2000.0,0.67,"""村庄""",113.40563944523385,23.705709966856405,113.4120656393996,23.71203425393713
转让增城新塘临街采耳店,增城,新塘,临街门面?1-4层,公园路19号,300.0,8000.0,0.89,"""门址""",113.62164715588894,23.12345125783299,113.62808896723088,23.129642728153966
位于新塘解放北路地王广场餐厅旁 地段繁华 美食一条街,增城,新塘,商业街店铺?1层,地王广场(解放北路店),55.0,3500.0,2.12,"""购物""",113.62146345241222,23.122946735567696,113.6279059938836,23.129135545739133
限个人找店的来看...中介平台，勿扰小心找骂。,增城,新塘,商业街店铺?1层,纤首造型,45.0,4500.0,3.33,"""休闲娱乐""",113.55889674315456,23.115069890484827,113.56541398201256,23.12091403882177
福和！在营业现包云吞饺子店,增城,中新镇,临街门面?1层,月芳云饺,18.0,1800.0,3.33,"""餐饮""",113.63872897413883,23.366818486634715,113.64513970941278,23.373154675538694
荔城中心街道增江临街商铺 且行且珍惜,增城,荔城增江,临街门面?1层,雪英美发屋,55.0,2100.0,1.27,"""城市""",113.27143134445974,23.135336306695007,113.27784997152557,23.141638642942163
急租！荔城大道旺铺出租，成熟商圈,增城,荔城,临街门面?1层,钟岗村,100.0,6000.0,2.0,"""村庄""",113.79359343044695,23.28714024203957,113.80011365350069,23.29307785349001
低价转让商业街转角位,增城,新塘,临街门面?1层,西洲1号,300.0,6000.0,0.67,"""商务大厦""",113.58616417808708,23.115470989711477,113.59271574774634,23.121144937325263
高档全屋定制旺铺转让，转让费面议,增城,新塘,临街门面?1层,广深大道西,300.0,1.0,1.11,"""道路""",113.56038961462346,23.12170816997175,113.56690773552244,23.127528226393186
旺铺转让路边商铺，精装修适合做各种行业铺面,增城,荔城中区,临街门面?1层,园圃路31号,68.0,6000.0,2.94,"""门址""",113.83671928135571,23.29222906866709,113.8432757557788,23.29801266685519
增城新塘西洲1号临街旺铺转让,增城,新塘,临街门面?1层,广东省广州市增城市西洲大道,100.0,1.1,3.67,"""道路""",113.58908879133495,23.100313133403945,113.5956500702694,23.106010164608969
因为开大店，现转让，里面有六个床，三台空调，新装修，位置优越,增城,荔城,临街门面,柏林宾馆(岗前西路店),110.0,5800.0,1.76,"""宾馆""",113.83355679680889,23.28977828737366,113.84011938981459,23.295521232807805
出租增城荔城临街门面,增城,荔城,临街门面?1层,深海酒精研究室,120.0,5500.0,1.53,"""教育""",113.84241929930629,23.29801514791855,113.84896218007363,23.303886364868196
出租增城荔城临街商铺,增城,荔城,临街门面?1层,爱丽斯主题精品酒店(挂绿广场店),50.0,3500.0,2.33,"""休闲娱乐""",113.8408334307595,23.297046351920906,113.84738095969785,23.30289177814961
出租增城荔城临街门面,增城,荔城,临街门面?1-5层,爱丽斯主题精品酒店(挂绿广场店),1200.0,2.8,0.78,"""休闲娱乐""",113.8408334307595,23.297046351920906,113.84738095969785,23.30289177814961
两个门市，可外摆停车方便，对面工地，接手就可经营,增城,新塘,临街门面,大新路,86.0,3500.0,1.36,"""道路""",113.26348706470178,23.12173349308389,113.26992426240209,23.12795036274799
临解放北路、地王广场,增城,新塘,临街门面?1层,公园二横路24号,60.0,3000.0,1.67,"""门址""",113.62180849155848,23.12405473772589,113.62824962395954,23.13024852115533
汇太中路旺铺美宜佳转让,增城,新塘,社区底商?1层,广东省广州市增城区汇太中路241号,90.0,5600.0,2.07,"""门址""",113.61556993945485,23.134517693669339,113.62203093208459,23.140611816004808
小区个人商铺整转，有意可以恰谈,增城,新塘,商业街店铺,现代城市花园1期,98.0,6000.0,2.04,"""地产小区""",113.611256545889,23.13238468990023,113.61773253805741,23.138403138734046
广州市新塘闹市区诊所合作，齐全，有内科妇科，随时可营业。,增城,新塘,临街门面,新塘太阳城,150.0,1.2,2.67,"""商圈""",113.61449008640166,23.1273387236509,113.62095451637645,23.133414169139497
空铺，毛坯，地铁，新小区,增城,新塘,商业街店铺?1层,时尚广场,55.0,4000.0,2.42,"""地产小区""",113.61104616273865,23.134961770884649,113.61752342272516,23.14097657444611
个人店铺转让，中介勿拢。,增城,荔城,社区底商?1层,御景路16号,140.0,5000.0,1.19,"""门址""",113.82794319584835,23.308876625901776,113.83452672044015,23.31456825827042
新塘贴膜店无尘车间，房租便宜,增城,新塘,临街门面?1层,新明酒店,125.0,4500.0,1.2,"""宾馆""",113.61819110510156,23.127914767146558,113.62464276990264,23.134052548306636
证件齐全，各种商业可租用,增城,新塘,临街门面,东坑三横路,90.0,4500.0,1.67,"""道路""",113.61643869071327,23.130570284506928,113.62289614809325,23.136679042183727
永和中心一楼300平厂房仓库出租，一手房东租金便宜！,增城,永和,商业街店铺?1层,永和镇,300.0,6120.0,0.68,"""城市""",113.27143134445974,23.135336306695007,113.27784997152557,23.141638642942163
凤凰城中心可隔开，可做小加工、仓库、等等,增城,凤凰城,商业街店铺?1层,碧桂园凤凰城,80.0,1776.0,0.74,"""城市""",113.27143134445974,23.135336306695007,113.27784997152557,23.141638642942163
中新镇中心有办公室  仓库出租 可进出大货车,增城,中新镇,商业街店铺?1层,中新镇,120.0,2520.0,0.7,"""乡镇""",113.6277497045384,23.29492169715768,113.6342075065005,23.301197656483969
增城广园东中心仓库 140平米，可做小加工和商铺,增城,广园东,商业街店铺?1层,广园东东方名都,140.0,2730.0,0.65,"""地产小区""",113.59901336043646,23.131483555495554,113.60553157575396,23.137294165505183
朱村中心一楼90平厂房 仓库铺面出租,增城,朱村,商业街店铺?1层,朱村,90.0,1998.0,0.74,"""乡镇""",113.70665263847292,23.278347399306747,113.71321658570349,23.28402641901946
荔城中区中心一楼200可以分割、可作厂房、可以改造,增城,荔城中区,商业街店铺?1层,荔城中学,200.0,3720.0,0.62,"""教育""",113.86023296705493,23.288238984512828,113.86670549224336,23.294415046180867
荔城增江中心仓库 140平米，可做小加工和商铺,增城,荔城增江,商业街店铺?1层,增江街道,140.0,2730.0,0.65,"""乡镇""",113.84852472253339,23.292062105298215,113.8550416834174,23.298038115459155
石滩中心一楼厂房适仓库办公，小物流，小快递等行业,增城,石滩,商业街店铺?1层,石滩镇,150.0,3240.0,0.72,"""乡镇""",113.80090393051528,23.173914055189298,113.80745454865719,23.17973221355752
荔城富鹏中心可隔开，可做小加工、仓库、等等,增城,荔城富鹏,商业街店铺?1层,广州市增城区荔城街富鹏社区党群服务站,80.0,1776.0,0.74,"""村庄""",113.83516242807689,23.3134662928016,113.84173073228408,23.319230821059429
荔城中心一楼200可以分割、可作厂房、可以改造,增城,荔城,商业街店铺?1层,荔城,200.0,3720.0,0.62,"""区县""",119.01948169064262,25.43975447880629,119.0259450870211,25.44592449764341
新塘中心一楼160平仓库铺面独立卫生间好停车,增城,新塘,商业街店铺?1层,新塘,160.0,3120.0,0.65,"""乡镇""",113.413897837276,23.158222856131148,113.4203441385435,23.164476547393183
新塘大道东中心一楼仓库厂房出租300平,增城,新塘大道东,商业街店铺?1层,新塘大道东,300.0,5400.0,0.6,"""道路""",113.6252758609953,23.12242580102096,113.63170803012236,23.128666614096838
增城广园东中心有办公室  仓库出租 可进出大货车,增城,广园东,商业街店铺?1层,广园东东方名都,120.0,2520.0,0.7,"""地产小区""",113.59901336043646,23.131483555495554,113.60553157575396,23.137294165505183
增城荔城增江出租1楼整层300平，可做仓库,增城,荔城增江,商业街店铺?1层,增城,280.0,5880.0,0.7,"""区县""",113.81754566889598,23.266592400631393,113.82410223904444,23.272251176865617
增城石滩500平，现成办公室,增城,石滩,商业街店铺?1层,石滩镇,280.0,5544.0,0.66,"""乡镇""",113.80090393051528,23.173914055189298,113.80745454865719,23.17973221355752
增城荔城1楼厂房350平出租,增城,荔城,商业街店铺?1层,荔城,350.0,6930.0,0.66,"""区县""",119.01948169064262,25.43975447880629,119.0259450870211,25.44592449764341
增城广园东一楼200平方出租，独立卫生间，水电齐全,增城,广园东,商业街店铺?1层,广园东东方名都,200.0,3900.0,0.65,"""地产小区""",113.59901336043646,23.131483555495554,113.60553157575396,23.137294165505183
增城凤凰城一楼商铺出租200平,增城,凤凰城,商业街店铺?1层,碧桂园凤凰城,200.0,4200.0,0.7,"""城市""",113.27143134445974,23.135336306695007,113.27784997152557,23.141638642942163
还有两年合同，可从新签合同,增城,新塘,商业街店铺?2层,高地街,45.0,1600.0,1.19,"""道路""",113.4030617575738,23.128471490492779,113.40947372751568,23.134803353221135
转让增城新塘大道东临街门面,增城,新塘大道东,临街门面,广东省广州市增城区解放北路8号,35.0,1600.0,1.52,"""门址""",113.62216781376236,23.11722801771718,113.62861118124798,23.123427660656117
转角商铺低价出租1300元有意请电,增城,增城,临街门面?1层,绿湖国际生活区,50.0,1300.0,0.87,"""地产小区""",113.79513393456549,23.20727115771896,113.80166454022882,23.21318296116169
经营10年的副食品批发部带客转让,增城,新塘,临街门面,宏达北路,100.0,3800.0,1.27,"""道路""",113.61826413733948,23.114026129388419,113.62472192601426,23.120166388661909
临街门面，工业区，周边都是厂房和公寓，人流量大,增城,新塘,临街门面,新塘发达岭,80.0,4200.0,1.75,"""乡镇""",113.413897837276,23.158222856131148,113.4203441385435,23.164476547393183
9成新美容院，因地点搬迁，现转让,增城,新塘,临街门面?1-2层,汇太东路,130.0,5000.0,1.28,"""道路""",113.62430703850312,23.13464065626514,113.63074075264989,23.140868914409017
转让增城新塘社区底商生鲜超市,增城,新塘,临街门面?1-2层,石新大道142号,200.0,5400.0,0.9,"""门址""",113.63153104006853,23.133857460123847,113.63794915075923,23.14016147573709
八年老店急转，法院对面餐馆转让,增城,荔城,临街门面,红遍天餐馆,78.0,3000.0,1.28,"""餐饮""",113.80123190185685,23.29839295567882,113.80778676342323,23.304206844115023
在营状态，目前有生源，租金合理水电按民用收取,增城,凤凰城,其他?1层,凤凰城凤馨苑,250.0,3200.0,0.43,"""NoClass""",113.60109814786333,23.143411832324398,113.60761438949231,23.149255625491894
烧烤店转让，商圈位置，客源稳定，多回头客,增城,永和,商业街店铺,相遇串吧烧烤,100.0,4900.0,1.63,"""餐饮""",113.60327285567172,23.195728397549617,113.60981558363402,23.201614642553044
增城石滩500平，现成办公室,增城,石滩,商业街店铺?1层,石滩镇,280.0,5544.0,0.66,"""乡镇""",113.80090393051528,23.173914055189298,113.80745454865719,23.17973221355752
增城广园东小面积238平商铺办公室仓库已装修,增城,广园东,商业街店铺?1层,广园东东方名都,238.0,4998.0,0.7,"""地产小区""",113.59901336043646,23.131483555495554,113.60553157575396,23.137294165505183
增城荔城1楼厂房350平出租,增城,荔城,商业街店铺?1层,荔城,350.0,6930.0,0.66,"""区县""",119.01948169064262,25.43975447880629,119.0259450870211,25.44592449764341
增城凤凰城商铺一楼300平方出租，有现成办公室,增城,凤凰城,商业街店铺?1层,碧桂园凤凰城,300.0,5400.0,0.6,"""城市""",113.27143134445974,23.135336306695007,113.27784997152557,23.141638642942163
增城广园东一楼200平方出租，独立卫生间，水电齐全,增城,广园东,商业街店铺?1层,广园东东方名都,200.0,3900.0,0.65,"""地产小区""",113.59901336043646,23.131483555495554,113.60553157575396,23.137294165505183
增城荔城增江出租1楼整层300平，可做仓库,增城,荔城增江,商业街店铺?1层,增城,280.0,5880.0,0.7,"""区县""",113.81754566889598,23.266592400631393,113.82410223904444,23.272251176865617
增城凤凰城一楼商铺出租200平,增城,凤凰城,商业街店铺?1层,碧桂园凤凰城,200.0,4200.0,0.7,"""城市""",113.27143134445974,23.135336306695007,113.27784997152557,23.141638642942163
增城新塘大道西一楼商铺300平出租，高6.5米，水电齐全,增城,新塘大道西,商业街店铺?1层,新塘大道西,300.0,5940.0,0.66,"""道路""",113.6252758609953,23.12242580102096,113.63170803012236,23.128666614096838
增城新塘大道东一楼200平出租，有办公室适合电商贸易,增城,新塘大道东,商业街店铺?1层,新塘大道东,200.0,3900.0,0.65,"""道路""",113.6252758609953,23.12242580102096,113.63170803012236,23.128666614096838
增城中新镇一楼商铺200方出租，适合做电商,增城,中新镇,商业街店铺?1层,中新镇,200.0,4500.0,0.75,"""乡镇""",113.6277497045384,23.29492169715768,113.6342075065005,23.301197656483969
增城永和一楼商铺250平方出租,增城,永和,商业街店铺?1层,永和镇,250.0,5400.0,0.72,"""城市""",113.27143134445974,23.135336306695007,113.27784997152557,23.141638642942163
增城新塘一楼商铺200平方出租，面积实在,增城,新塘,商业街店铺?1层,新塘,200.0,4200.0,0.7,"""乡镇""",113.413897837276,23.158222856131148,113.4203441385435,23.164476547393183
朱村中心8元每平！小面积整栋出租！可分层租,增城,朱村,商业街店铺?1层,朱村,180.0,2700.0,0.5,"""乡镇""",113.70665263847292,23.278347399306747,113.71321658570349,23.28402641901946
凤凰城中心一楼300平厂房仓库出租，一手房东租金便宜！,增城,凤凰城,商业街店铺?1层,碧桂园凤凰城,300.0,6120.0,0.68,"""城市""",113.27143134445974,23.135336306695007,113.27784997152557,23.141638642942163
永和中心一楼160平仓库铺面独立卫生间好停车,增城,永和,商业街店铺?1层,永和镇,160.0,3120.0,0.65,"""城市""",113.27143134445974,23.135336306695007,113.27784997152557,23.141638642942163
中新镇中心一楼仓库厂房出租300平,增城,中新镇,商业街店铺?1层,中新镇,300.0,5400.0,0.6,"""乡镇""",113.6277497045384,23.29492169715768,113.6342075065005,23.301197656483969
大流量商业街主街道铺面转让,增城,新塘,商业街店铺?1层,水南大道西,80.0,5500.0,2.29,"""道路""",113.56291804998901,23.110557010706349,113.56945116009548,23.1163416523586
新塘韵达快递招承包商,增城,新塘,社区底商,广州新塘牛仔城,80.0,2000.0,0.83,"""NoClass""",113.6384382824759,23.128848994203638,113.64484956466723,23.135184788630217
周边有大型工厂.住宿.流动人口,增城,永和,社区底商?1层,宁西街太新南路,65.0,3500.0,1.79,"""道路""",113.66776032177018,23.218097936623577,113.67425412046656,23.224138232269813
带租转让牛仔城美食夜市摊位,增城,新塘,档口摊位,美宜佳(牛仔二路店),120.0,3000.0,0.83,"""城市""",113.27143134445974,23.135336306695007,113.27784997152557,23.141638642942163
人流旺铺转让，发廊转让，美食街工业区,增城,新塘,商业街店铺,丝慕造型(新塘大敦店),79.0,2250.0,0.95,"""NoClass""",113.66257602101268,23.130691007461075,113.66903013565816,23.13681625713305
增城荔城富鹏一楼厂房280平方，空地大，交通便利,增城,荔城富鹏,商业街店铺?1层,富鹏小区,280.0,5040.0,0.6,"""地产小区""",113.83746070319798,23.304577453198225,113.84402218702087,23.31037284704679
增城荔城中区一楼厂房500方，带装修,增城,荔城中区,商业街店铺?1层,荔城中学,280.0,5460.0,0.65,"""教育""",113.86023296705493,23.288238984512828,113.86670549224336,23.294415046180867
增城朱村1楼200平带办公室，五金车间水电出租,增城,朱村,商业街店铺?1层,朱村村,200.0,3600.0,0.6,"""村庄""",113.17417216624877,23.379413880481346,113.18060321341481,23.385660572129365
增城荔城中区一楼厂房500方，带装修,增城,荔城中区,商业街店铺?1层,荔城中学,280.0,5460.0,0.65,"""教育""",113.86023296705493,23.288238984512828,113.86670549224336,23.294415046180867
增城朱村1楼200平带办公室，五金车间水电出租,增城,朱村,商业街店铺?1层,朱村村,200.0,3600.0,0.6,"""村庄""",113.17417216624877,23.379413880481346,113.18060321341481,23.385660572129365
增城石滩一楼商铺200方商铺便宜急租，水电齐全有办公室,增城,石滩,商业街店铺?1层,石滩镇,200.0,3600.0,0.6,"""乡镇""",113.80090393051528,23.173914055189298,113.80745454865719,23.17973221355752
新塘大道东中心一楼200可以分割、可作厂房、可以改造,增城,新塘大道东,商业街店铺?1层,新塘大道东,200.0,3720.0,0.62,"""道路""",113.6252758609953,23.12242580102096,113.63170803012236,23.128666614096838
新塘大道西中心一楼厂房适仓库办公，小物流，小快递等行业,增城,新塘大道西,商业街店铺?1层,新塘大道西,150.0,3240.0,0.72,"""道路""",113.6252758609953,23.12242580102096,113.63170803012236,23.128666614096838
增城广园东中心一楼仓库厂房出租300平,增城,广园东,商业街店铺?1层,增城广场,300.0,5400.0,0.6,"""休闲娱乐""",113.82401194144632,23.285174681736014,113.83058550512544,23.290841788834496
石滩中心可隔开，可做小加工、仓库、等等,增城,石滩,商业街店铺?1层,石滩镇,80.0,1776.0,0.74,"""乡镇""",113.80090393051528,23.173914055189298,113.80745454865719,23.17973221355752
新塘中心仓库 140平米，可做小加工和商铺,增城,新塘,商业街店铺?1层,新塘,140.0,2730.0,0.65,"""乡镇""",113.413897837276,23.158222856131148,113.4203441385435,23.164476547393183
荔城富鹏中心一楼300平厂房仓库出租，一手房东租金便宜！,增城,荔城富鹏,商业街店铺?1层,富鹏商务中心,300.0,6120.0,0.68,"""商务大厦""",113.83806727860355,23.30012091654593,113.84462519578652,23.305924639695495
荔城增江中心有办公室  仓库出租 可进出大货车,增城,荔城增江,商业街店铺?1层,增江街道,120.0,2520.0,0.7,"""乡镇""",113.84852472253339,23.292062105298215,113.8550416834174,23.298038115459155
荔城中区中心一楼90平厂房 仓库铺面出租,增城,荔城中区,商业街店铺?1层,荔城中学,90.0,1998.0,0.74,"""教育""",113.86023296705493,23.288238984512828,113.86670549224336,23.294415046180867
新装修不想做美发了转让,增城,中新镇,临街门面?1层,平中南路62号,48.0,2300.0,1.6,"""门址""",113.64075501238539,23.363977047291546,113.64716635057003,23.370313874002485
临街门面，旺铺转让！,增城,新塘,临街门面?1层,喜洋洋便利店(巷口村桥口路店),100.0,3800.0,1.27,"""村庄""",113.66635106008657,23.170126050238005,113.67284777048116,23.176192825417773
旺铺转让，临街门面！,增城,新塘,临街门面?2层,喜洋洋便利店(巷口村桥口路店),100.0,3800.0,1.27,"""村庄""",113.66635106008657,23.170126050238005,113.67284777048116,23.176192825417773
要去其他地方发展低价出租,增城,新塘,临街门面?1层,西洲小学,75.0,1200.0,0.53,"""教育""",113.58958528479016,23.104606647269976,113.59614136871078,23.110306950585338
靠近马路边上招租位置很好,增城,新塘,档口摊位?1层,西洲小学,70.0,1100.0,0.52,"""教育""",113.58958528479016,23.104606647269976,113.59614136871078,23.110306950585338
在新塘中心位置，人流密集，停车方便，,增城,新塘,商业街店铺,富汇中心,330.0,1.45,1.46,"""商务大厦""",113.61836699332035,23.13038973992514,113.6248179625506,23.13653034671572
旺铺出租，。。。。。。。。,增城,新塘,其他?1层,新沙大道北,120.0,5000.0,1.39,"""道路""",113.65981155767108,23.17165204636363,113.6662874357753,23.17782773046016
我们的办公室  前年装修   全部已经安装空调,增城,荔城增江,社区底商?1-2层,金凤皇庭,95.0,4000.0,1.4,"""地产小区""",113.83938608092231,23.275571520532357,113.84591841672898,23.281390423333848
转让，共计4个铺面，也可拆分转让部分（价格面议）私聊。,增城,石滩,社区底商,金园宝乐园,300.0,7250.0,0.81,"""地产小区""",113.37503687143551,23.12674863582585,113.38149947197369,23.132833361114064
小区门口华润置地外临街商铺,增城,荔城,商业街店铺?1层,增城大道,38.0,6000.0,5.26,"""道路""",113.8101429128518,23.284096909865057,113.81670783701975,23.28980080656976
幼儿园门口，小区十字出去路口,增城,永和,社区底商?1层,合景誉山国际-花漫里,65.0,5500.0,2.82,"""地产小区""",113.60582512128583,23.200312704911967,113.6123570224569,23.206242227767836
转让| 孩子上学，忍痛转让，中介勿扰！,增城,新塘,商业街店铺?1层,广园东东方名都-东门(人行门),28.0,3200.0,3.81,"""地产小区""",113.59901336043646,23.131483555495554,113.60553157575396,23.137294165505183
商铺正对大型农贸市场正门门口，早上买菜、上学、上班的人很多。,增城,永和,临街门面,永和新城综合市场(新城中路店),40.0,5300.0,4.42,"""购物""",113.59450072270859,23.187704978833105,113.60107063453936,23.19346176315866
成熟小区门口，人流大,增城,新塘,临街门面?1层,力诚凯怡湾,200.0,4000.0,0.67,"""地产小区""",113.61352144357058,23.12074283484836,113.61999138591254,23.126801795357193
东汇城，1978步行街，奶茶一条街,增城,荔城,商业街店铺?1层,东汇城,97.0,2.47,8.49,"""购物""",113.82524486575835,23.28981986298967,113.83182175315649,23.295493154568367
适合餐饮以及其它行业等,增城,永和,商业街店铺?4层,荔园路,60.0,7500.0,4.17,"""道路""",113.29069110441786,23.202187438522093,113.2971478591024,23.208478658776749
活体店铺，仓鼠，兔子，小鱼等,增城,荔城,档口摊位?2层,广州增城万达广场,30.0,7500.0,8.33,"""购物""",113.82203800491934,23.281587053942837,113.82860907826661,23.287247862663958
三江市场转让随时可预约看房,增城,石滩,商业街店铺?2层,三江新街市,280.0,2300.0,0.27,"""城市""",113.27143134445974,23.135336306695007,113.27784997152557,23.141638642942163
加盟店低价转让私人转让,增城,新塘,商业街店铺?1层,第9味馄饨(大林边路店),93.0,8470.0,3.04,"""餐饮""",113.60021610168339,23.130224150499886,113.60673051819008,23.136053110444839
附近工厂多，住宅，临近大路边,增城,新塘,档口摊位?1层,美宜佳(东华村店),60.0,3200.0,1.78,"""NoClass""",113.17829583769096,23.458426334796465,113.18475697062556,23.46462196377626
美容店全设备超低房租转让,增城,朱村,社区底商,清颜说皮肤管理中心,119.0,4800.0,1.34,"""NoClass""",113.33333797882888,23.174320042884223,113.33991666785312,23.180003249505324
封闭式高校 日营业额3~4000 小吃店转让 生源3W！,增城,荔城,临街门面?1层,广州华立学院,26.0,6000.0,7.69,"""教育""",113.87128095702684,23.245766000130158,113.87769924495326,23.252068726201775
繁华十字路口 直播电商公司转让 适合桌球 办公 厂房,增城,新塘,临街门面?1层,庆鼎宾馆(太阳城店),630.0,1.2,0.63,"""宾馆""",113.61456778982824,23.127246828986196,113.62103195880207,23.133323625186468
临街门面美宜佳店铺转让,增城,荔城,临街门面?1层,荔乡路,60.0,8000.0,4.44,"""道路""",113.83116532788101,23.293503028708995,113.83773633023248,23.299220853252714
图文快印店转让，转让费包含整体设备,增城,荔城,临街门面?1层,广东省广州市增城区西园路1号,60.0,3500.0,1.94,"""门址""",113.8405868458971,23.29363986748224,113.84713274456336,23.299480899812566
转角位双门面便利店转让个人小超市转让,增城,增城,临街门面?1层,新塘,100.0,3500.0,1.17,"""乡镇""",113.413897837276,23.158222856131148,113.4203441385435,23.164476547393183
美甲美容院 有独立房间,增城,新塘,商业街店铺,金福星广场,75.0,4500.0,2.0,"""购物""",113.61647237716989,23.124038036749675,113.62293066381857,23.130147553720549
商业用途房，可以做办公室，电商，台球室,增城,新塘,写字楼配套?3层,庆鼎宾馆(太阳城店),630.0,1.3,0.69,"""宾馆""",113.61456778982824,23.127246828986196,113.62103195880207,23.133323625186468
天麓山300平大花园招合租,增城,凤凰城,社区底商?1层,凤凰城凤锦苑,107.0,2000.0,0.62,"""地产小区""",113.58752618890087,23.15670494565311,113.59408696969034,23.16238961522557
新塘经营中地铁口5个包间美容院转让,增城,新塘,社区底商?1层,豪进广场,160.0,8000.0,1.67,"""地产小区""",113.59821530582167,23.127009531076504,113.60473609321584,23.132808396725765
新塘锦绣天伦大型社区临街800客户美容院转让,增城,新塘,写字楼配套?1-2层,锦绣天伦花园,138.0,5000.0,1.21,"""地产小区""",113.64537140439961,23.132774354273015,113.65178534055322,23.139097947762076
自助洗车空转或整转，含押金1万,增城,新塘大道西,临街门面?1层,荔枝山公园-东门,200.0,4840.0,0.81,"""旅游景点""",113.59792093110615,23.12473465677791,113.60444308210194,23.130529364602947
工业用地，消防证齐全,增城,永和,商业街店铺?1层,蓝图商业城,230.0,9000.0,1.3,"""购物""",113.59421497172595,23.184487103437687,113.600784917927,23.19024026914706
街道商铺，两房。。。,增城,新塘,临街门面?1层,西洲村,80.0,1600.0,0.67,"""村庄""",113.58779244665394,23.10706867571143,113.59434898771467,23.11275444279339
新塘商铺、临街、餐饮、奶茶,增城,新塘,商业街店铺,现代城市花园,120.0,1.2,3.33,"""地产小区""",113.61124891029218,23.13301247270557,113.61772502076012,23.139030803933808
新塘誉山国际旺铺出租,增城,新塘,商业街店铺?1层,增城区合景誉山国际创汇大道2号楼,173.0,1.3,2.5,"""门址""",113.60187599060416,23.195835026604585,113.6084233947112,23.201698205587794
临街旺铺，二楼，之前是美容院,增城,新塘,临街门面?2层,群贤路223号,260.0,4900.0,0.63,"""门址""",113.61510488669249,23.12381178401407,113.62156798588646,23.12989802672073
增城永和临街门面，四个门面可分租，单价便宜欢迎来电咨询,增城,永和,临街门面,广东省广州市越秀区吉祥路79号,800.0,2.4,1.0,"""门址""",113.27142900886543,23.13533647285972,113.27784763965996,23.14163879108258
因无时间打理，转让增城万达酒店公寓，营业中，即转。寓，,增城,荔城,其他?12层,万达广场(广州增城店),800.0,1300.0,0.05,"""购物""",113.82203800491934,23.281587053942837,113.82860907826661,23.287247862663958
位于大敦大道旁，属于成熟老店有固定客源。,增城,新塘,商业街店铺,大敦广场,40.0,2500.0,2.08,"""休闲娱乐""",113.67071296214994,23.132921080475666,113.67719618273621,23.13890441145477
出租增城凤凰城商业街店铺 临街可外摆 物业方出租 无其他费用,增城,凤凰城,商业街店铺?1层,凤凰城交通中心,86.0,1.89,7.33,"""教育""",113.58212117447967,23.132371479510164,113.58867069669802,23.138028871964737
107大路边，位置好，车位多,增城,新塘,临街门面?3层,广州安骅骅通汽车销售服务有限公司,1500.0,6.0,1.33,"""汽车服务""",113.40683868308926,23.116490226667254,113.41325883655469,23.122805832079089
房东直租-荔富商贸城临街旺铺出租（无转让费赠送二层实用面积）,增城,新塘大道东,临街门面?1层,荔富商贸城,98.0,5800.0,1.97,"""NoClass""",113.66013478595959,23.17326852554505,113.6666129972715,23.17943948536265
产后美容院转让位于东汇城附近。,增城,荔城中区,商业街店铺,广州协益科技有限公司,75.0,6500.0,2.89,"""NoClass""",113.82805278912052,23.288151351008684,113.8346246455206,23.29384143415609
经营中。位置漂亮。证照齐全。,增城,新塘,临街门面,新塘镇,200.0,6500.0,1.08,"""乡镇""",113.62662790061792,23.125609747268265,113.63305576252948,23.1318665472085
增城区翡翠绿洲零食旺铺转让商业步行街,增城,增城,商业街店铺?1层,翡翠绿洲商业街核酸采样点,45.0,8500.0,6.3,"""地产小区""",113.55910299409959,23.142181285657299,113.56561910168333,23.1480217782086
餐饮旺铺转让，地段好！证照齐全上。人流量大  客源稳定,增城,新塘,临街门面?1层,广东省广州市增城区汇太东路,100.0,6000.0,2.0,"""道路""",113.62430703850312,23.13464065626514,113.63074075264989,23.140868914409017
旺铺出租位于广园东永宁出口新新大道南7-8号,增城,广园东,商业街店铺?1层,新新路7号,900.0,3.8,1.41,"""门址""",113.62429015035953,23.27566132025929,113.630738230994,23.281892326662537
电话或者面谈…………,增城,新塘,商业街店铺?1层,现代城市花园1期,98.0,6000.0,2.04,"""地产小区""",113.611256545889,23.13238468990023,113.61773253805741,23.138403138734046
旺铺三间，可打通连租，找稳定有实力商家,增城,朱村,临街门面?1层,保利中航城,140.0,1.68,4.0,"""地产小区""",113.67810835208894,23.279121218926769,113.68463621766952,23.284980557978625
临街夜宵大排档低价急亏本转让,增城,新塘,临街门面,新城路,150.0,9000.0,2.0,"""道路""",113.81861249651928,23.205505774712547,113.82519541418161,23.211167968832109
因家里有事，转让生意，周边3公里没有其他干洗店,增城,荔城增江,商业街店铺,敏捷莱茵花园-东门,50.0,2500.0,1.67,"""NoClass""",113.8502791131938,23.28728986740379,113.85678539104858,23.293296351617827
位于白江地铁口对面，可做饮品、烘焙,增城,新塘,临街门面?1层,白江地铁站,40.0,5000.0,4.17,"""村庄""",113.6049743361376,23.118388831686248,113.6114762899552,23.12429690635885
