标题,行政区,地标,具体位置,地址,建筑面积,万/月,元每平方米每天,等级,百度地图经度,百度地图纬度,GCJ02经度,GCJ02纬度
价格实惠 靓丽大仓库 交通便利 装卸货方便,海珠,东晓南,社区底商?1层,侨诚花园宝通街小区-广州市海珠区,24.4,1500.0,2.05,"""地产小区""",113.2964902952967,23.07630171804298,113.30296384819329,23.08252636626875
无转让费，正门口位置194平方，无柱户型方正，诚招瑜伽轰趴馆,海珠,中大,商业街店铺?1层,T28PARK公园里-广州市海珠区,194.0,1.55,2.67,"""商务大厦""",113.29095718250984,23.069601218458634,113.29741864792195,23.075890663983505
江南西路地铁出口铺位，可餐饮，人流超旺！！！,海珠,江南西,临街门面?1层,江南西路商铺,35.0,3.0,28.57,"""道路""",113.27712660139113,23.10100655381085,113.2835570484255,23.10734233568354
地铁口外卖城，宵夜，临街商铺，火热招商中1,海珠,昌岗,商业街店铺?1层,金谷广场,28.0,4800.0,5.71,"""购物""",113.28289417191604,23.10800255095258,113.28931766888063,23.114336878484257
石基村一线临街靓铺，物业直租,海珠,琶洲,临街门面?1层,石基村口,55.0,1.2,7.27,"""村庄""",113.43365130594222,22.901017257660269,113.44014792879543,22.90694927648871
近地铁临街商铺，火热招商！排油排烟已做好，诚邀入驻,海珠,昌岗,商业街店铺?1层,金谷广场,30.0,4800.0,5.33,"""购物""",113.28289417191604,23.10800255095258,113.28931766888063,23.114336878484257
临街餐饮旺铺，带装修，可明火，意向快餐粉面低成本投入,海珠,东晓南,临街门面?1层,东晓南-地铁站-广州市海珠区,127.0,1.02,2.67,"""NoClass""",113.2973279651845,23.080132050067186,113.3038022247703,23.08634482730098
证件齐全快至三天开业！大丰窝直租东晓南成熟商圈可明火外卖店,海珠,江南西,写字楼配套?2层,海珠智汇科技园(商业),20.0,2900.0,4.83,"""工业园区""",113.29593801706936,23.081330008780875,113.30240776571719,23.087561567029146
年底特惠，意式网红街区，10至2000平方，低至68元起,海珠,南洲,临街门面?1层,T28PARK公园里-广州市海珠区,194.0,1.32,2.27,"""商务大厦""",113.29095718250984,23.069601218458634,113.29741864792195,23.075890663983505
无入场费转让费，地铁口临街快餐铺，带厨房，可明火，即租即用,海珠,工业大道南,写字楼配套?1层,T28PARK公园里(商业),127.0,1.02,2.67,"""商务大厦""",113.29095718250984,23.069601218458634,113.29741864792195,23.075890663983505
明火！可办证！外卖厨房海珠区东晓南江泰路昌岗中大档口直租！,海珠,新港西,社区底商?1层,江泰路商铺,25.0,4000.0,5.33,"""道路""",113.29116190633549,23.089080199155675,113.29761473973444,23.09536582275416
江南西商圈 一线地铁口餐饮旺铺出租,海珠,江南西,社区底商?1层,江南西路商铺,100.0,3.0,10.0,"""道路""",113.27712660139113,23.10100655381085,113.2835570484255,23.10734233568354
价格实惠 靓丽大仓库 交通便利 装卸货方便,海珠,东晓南,社区底商?1层,侨诚花园宝通街小区-广州市海珠区,24.4,1500.0,2.05,"""地产小区""",113.2964902952967,23.07630171804298,113.30296384819329,23.08252636626875
头部靓位茶饮糖水轻餐 61.71平方,海珠,东晓南,商业街店铺?1层,海珠智汇科技园(商业),61.71,1.48,8.0,"""工业园区""",113.29593801706936,23.081330008780875,113.30240776571719,23.087561567029146
江南西商业街 一线街铺 双门面旺铺 出租 零售餐饮均可,海珠,江南西,商业街店铺?1层,江南西-广州市海珠区,60.0,3.8,21.11,"""区县""",113.32353998097368,23.08898129664783,113.33009576578388,23.094762140621076
海珠石基村牌坊临街商铺物业直租，不是中介,海珠,琶洲,临街门面?1层,黄埔古港牌坊,55.0,1.2,7.27,"""旅游景点""",113.39763212958164,23.09283096009476,113.40407056722354,23.099170004791906
东晓南海珠智汇 301.79平方 可做餐饮12米门面带外摆,海珠,东晓南,临街门面?1层,海珠智汇科技园(商业),301.79,3.62,4.0,"""工业园区""",113.29593801706936,23.081330008780875,113.30240776571719,23.087561567029146
地铁口300米，金碧商圈，精装烘琣店转租，无转让费，即租即用,海珠,昌岗,商业街店铺?1层,T28PARK公园里-广州市海珠区,133.0,1.06,2.67,"""商务大厦""",113.29095718250984,23.069601218458634,113.29741864792195,23.075890663983505
海珠 官洲 休闲娱乐棋牌室 商业街店铺 转让D,海珠,官洲,商业街店铺?2层,启明坊外街7号-,360.0,2.0,1.85,"""门址""",113.3821369883535,23.083036455852754,113.38861109070538,23.089241453408087
金碧商圈，创意园集群，临街商铺，诚招装修装饰展厅,海珠,江燕路,社区底商?1层,T28PARK公园里-广州市海珠区,266.0,2.13,2.67,"""商务大厦""",113.29095718250984,23.069601218458634,113.29741864792195,23.075890663983505
江南西青字头 骨伤科医院 餐饮旺铺！,海珠,江南西,商业街店铺?1层,江南西路-道路-广州市海珠区,100.0,2.5,8.33,"""区县""",113.32353998097368,23.08898129664783,113.33009576578388,23.094762140621076
地铁口，金碧商圈，网红街区194平方带上下水，诚招健身瑜伽等,海珠,南洲,商业街店铺?1层,T28PARK公园里-广州市海珠区,194.0,1.55,2.67,"""商务大厦""",113.29095718250984,23.069601218458634,113.29741864792195,23.075890663983505
海联路旺一段超大7字位业主直租！,海珠,东晓南,商业街店铺?1层,海联路-道路-广州市海珠区,80.0,2.6,10.83,"""区县""",113.32353998097368,23.08898129664783,113.33009576578388,23.094762140621076
30米展示面，可分租，东晓南商圈，中大服装市场旁，,海珠,南洲,商业街店铺?2层,盈丰路商铺,3728.0,18.64,1.67,"""道路""",113.30799938548674,23.075011783200734,113.31451107409809,23.081051180300876
海珠东晓南美团饿了么大丰窝业主直租热门商圈外卖店铺可明火,海珠,东晓南,写字楼配套?2层,海珠智汇科技园(商业),20.0,2900.0,4.83,"""工业园区""",113.29593801706936,23.081330008780875,113.30240776571719,23.087561567029146
艺苑南路后段餐饮铺招租！适合夜宵粉面，城中村进出路段！,海珠,客村,商业街店铺?1层,艺苑南路,90.0,1.3,4.81,"""道路""",113.32858504437717,23.097685765205669,113.33514469328351,23.103405202078969
同福中路市红会医院对面，旺铺招租餐饮功能齐全！可使用明火,海珠,滨江西,临街门面?1层,同福中路商铺,50.0,2.5,16.67,"""道路""",113.26663124896877,23.111118163194719,113.27306744464069,23.11737586097371
东晓南地铁 优惠价格 急租 靓仓,海珠,东晓南,社区底商?1层,宝通街-道路-广州市海珠区,26.6,1500.0,1.88,"""区县""",113.32353998097368,23.08898129664783,113.33009576578388,23.094762140621076
快至三天开业 超长免租期大丰窝业主直租海珠热门商圈外卖档口,海珠,东晓南,写字楼配套?1层,海珠智汇科技园(商业),20.0,2900.0,4.83,"""工业园区""",113.29593801706936,23.081330008780875,113.30240776571719,23.087561567029146
东晓南路地铁460.2平方 15米铺面大排档酒茶清吧有外摆,海珠,东晓南,商业街店铺?1层,海珠智汇科技园(商业),460.2,5.52,4.0,"""工业园区""",113.29593801706936,23.081330008780875,113.30240776571719,23.087561567029146
江南西超火爆商圈整层招租现成酒店装修U型大转角展示面红本商业,海珠,江南西,其他?3层,江南西站地铁(商业),3360.0,23.52,2.33,"""乡镇""",108.28443207353958,22.80621750502378,108.29098525202569,22.811996048530383
海珠宝岗商铺带精装，招健身，少儿体育，武术，美术美容教育,海珠,滨江西,社区底商?2层,宝岗大道商铺,299.0,3.29,3.67,"""道路""",113.27200688879981,23.101800858116304,113.27844171950359,23.108110968911629
海珠大塘鹏记隆江猪脚饭转让，租金便宜位置超好没业限制可明火,海珠,赤岗,临街门面?1层,上涌村东约新大街/上冲东约十五巷(路口),30.0,5300.0,5.89,"""地产小区""",113.32369044714655,23.08620393456906,113.33024890672063,23.09198321374132
海珠滨江一线江景，罕有景观旺铺，餐饮展厅办公优选！,海珠,滨江西,社区底商?1-2层,海天四望大厦商铺,700.0,5.8,2.76,"""购物""",113.51070193391576,23.58630212143085,113.51713305096301,23.59260176959998
国企单位外卖店交通便利,海珠,昌岗,社区底商?1层,南泰路611号,32.0,8200.0,8.54,"""门址""",113.28671655169028,23.09221786377905,113.29315928066944,23.09853850613257
10大套独立卫浴，家私齐光线好，转让费另议免中介费,海珠,赤岗,其他?3层,珠江帝景苑,300.0,1.7,1.89,"""NoClass""",113.33396005539433,23.112545023206665,113.34051398767227,23.118219442290426
1800中大核心区域体面铺位！生意,海珠,中大,写字楼配套?9层,长江纺织城南区,31.0,1800.0,1.94,"""NoClass""",113.3021267132172,23.0928563083294,113.30860611593171,23.09899395694102
炒货、设计打版、工作室性价比高使用率商铺,海珠,中大,写字楼配套?8层,广州长江服装辅料广场(金纺路店),105.0,6000.0,1.9,"""道路""",113.30462121778705,23.09517993136802,113.31110685514254,23.101275399134868
月2万琶洲便利店，合伙人不和分家转让,海珠,万胜围,写字楼配套,琶洲实验室,102.0,1.5,4.9,"""教育""",113.38181791023647,23.09477162357118,113.38828302024878,23.10097000247039
商铺适宜做托管、美容、面包店等,海珠,江燕路,临街门面?2层,江燕路,140.0,1.15,2.74,"""道路""",113.28531914763942,23.090759037217489,113.29176166067431,23.0970876553626
广州海珠中大康乐村旺铺招租,海珠,中大,商业街店铺?1层,康乐中约南新街,115.0,2.5,7.25,"""道路""",113.30720788850216,23.092895120207179,113.31370491969455,23.09894608994483
城中村出口位置，客流量多。,海珠,华洲,社区底商,广州市海珠区华洲街龙潭社区卫生服务站,45.0,3200.0,2.37,"""医疗""",113.33950960717204,23.088349066860464,113.3460900763249,23.094011447415107
地铁口旺铺直租（个人）,海珠,沙园,商业街店铺?1层,沙园,78.0,2.6,11.11,"""乡镇""",113.27269067895377,23.091623962982838,113.27913473711155,23.097940892977556
清货公司免费上门评估全网价格，免费发布转店找店信息,海珠,昌岗,商业街店铺?1层,园昌服装批发,60.0,8000.0,4.44,"""购物""",113.27930454309936,23.094602831603618,113.28574076927454,23.10094355822098
业主直租免顶手费，公交总站附近大型成熟社区临街旺铺,海珠,工业大道南,社区底商?1-12层,凤岗路55,118.0,6800.0,1.92,"""门址""",113.28427477765387,23.0799089640772,113.29072428297387,23.08624380652646
海珠区80平超市转让，低价急转！,海珠,赤岗,临街门面?1层,大塘路口,80.0,3900.0,1.63,"""道路""",113.41075583409479,23.392283360124357,113.41718879398803,23.39856946013305
转让，无转让费，带厨房可明火，周边小区集群，诚招快餐简餐,海珠,广州大道南,写字楼配套?1层,T28PARK公园里-广州市海珠区,143.0,1.14,2.67,"""商务大厦""",113.29095718250984,23.069601218458634,113.29741864792195,23.075890663983505
地铁口300米，意式网红街区260平方，诚招展厅，茶饮轰趴馆,海珠,赤岗,商业街店铺?1层,T28PARK公园里-广州市海珠区,260.0,2.08,2.67,"""商务大厦""",113.29095718250984,23.069601218458634,113.29741864792195,23.075890663983505
物业直租，地铁口127平方临街旺铺可明火，诚招火锅，鸡煲等,海珠,江南西,商业街店铺?1层,T28PARK公园里-广州市海珠区,127.0,1.02,2.67,"""商务大厦""",113.29095718250984,23.069601218458634,113.29741864792195,23.075890663983505
汽车美容，维修一站式服务,海珠,赤岗,临街门面?1层,聚德北路,430.0,4.8,3.72,"""道路""",113.33648950404849,23.09174538624146,113.34306582075647,23.097412776781135
店铺 万人社区 巨大流量 学校门口,海珠,工业大道南,商业街店铺?1层,第二金碧花园,25.0,2500.0,3.33,"""地产小区""",113.28996500407439,23.07748499928663,113.29642309492708,23.083783335534844
海珠区鹭江村理发店白菜价出,海珠,中大,临街门面?1层,真又美超市(鹭江西街店),20.0,1800.0,3.0,"""购物""",113.32354321487353,23.087346236369105,113.33010037075309,23.09312731465128
海珠区鹭江村美发店转让,海珠,中大,临街门面?1层,真又美超市(鹭江西街店),18.0,1800.0,3.33,"""购物""",113.32354321487353,23.087346236369105,113.33010037075309,23.09312731465128
可临租 展厅 会所 会议厅 瑜伽 舞蹈 培训班,海珠,昌岗,写字楼配套,INNER心中创享空间(礼岗店),582.0,4.66,2.67,"""地产小区""",113.28439964211971,23.093439067065569,113.29083879198037,23.09977128789592
可临租 展厅 会所 会议厅 瑜伽 舞蹈 培训班,海珠,广州塔,社区底商?2层,泊雅湾,503.0,4.88,3.23,"""地产小区""",113.32957291094614,23.109511795129408,113.33612279933203,23.11521932209444
可临租 展厅 会议厅 培训 舞蹈 瑜伽,海珠,江南大道中,写字楼配套,INNER心中创享空间(礼岗店),582.0,4.66,2.67,"""地产小区""",113.28439964211971,23.093439067065569,113.29083879198037,23.09977128789592
物业直租 免中介费 地铁旁,海珠,广州塔,写字楼配套?2层,广州塔,482.0,3.8,2.63,"""旅游景点""",113.3310844896273,23.112222774059775,113.33763470452569,23.117916771349078
可临租 展厅 会所 会议厅 瑜伽 舞蹈 培训班,海珠,广州塔,写字楼配套,广州塔,503.0,4.88,3.23,"""旅游景点""",113.3310844896273,23.112222774059775,113.33763470452569,23.117916771349078
可临租 展厅 会议厅 培训 舞蹈 瑜伽,海珠,昌岗,写字楼配套,INNER心中创享空间(礼岗店),582.0,4.66,2.67,"""地产小区""",113.28439964211971,23.093439067065569,113.29083879198037,23.09977128789592
物业直租 免中介费 地铁旁 入手就可经营,海珠,客村,写字楼配套?2层,客村,482.0,4.8,3.32,"""村庄""",113.36030690684052,23.15631360718622,113.36683691114473,23.16214755337789
物业直租 免中介费 地铁旁,海珠,下渡路,写字楼配套?2层,下渡路,482.0,3.8,2.63,"""道路""",113.31469032424507,23.10420850688066,113.32120289231148,23.110124985138559
村集体物业业主放租，没中介，,海珠,海珠,社区底商?1层,工业大道中与南边东街交叉口,88.0,5200.0,1.97,"""道路""",113.27093386286849,23.088342002359185,113.27738348924969,23.094646531331884
私人会所 瑜伽馆 展厅 美容院 健身房,海珠,广州塔,社区底商?2层,赤岗,503.0,4.88,3.23,"""乡镇""",113.3143736715529,23.10489783497667,113.3208844358518,23.110819651522804
可经营瑜伽馆 私人会所 展厅 舞蹈室,海珠,客村,社区底商?2层,客村,503.0,4.88,3.23,"""村庄""",113.36030690684052,23.15631360718622,113.36683691114473,23.16214755337789
餐厅饭店艺术瑜伽舞蹈培训美容美发足疗采耳健身诊所棋牌车美会所,海珠,赤岗,商业街店铺?1-2层,赤岗路,300.0,1.6,1.78,"""道路""",113.33391217571067,23.096676273557408,113.3404813681326,23.102354090701025
餐厅饭店美容院养生馆瑜伽舞蹈茶室棋牌诊所会足疗采耳艺术所,海珠,客村,商业街店铺?1-2层,沙滘中路,320.0,1.8,1.88,"""道路""",113.32743332688318,23.046611844354929,113.3339946819129,23.052344194812148
春晓路侨城花园、淘金北路、芳村大道西多面积旺铺招商,海珠,东晓南,社区底商,春晓街92号小区,298.0,1.97,2.2,"""地产小区""",113.29867605226288,23.075509754890616,113.30515615709038,23.081703510389397
家里有急事，转让小区一楼出入口美容店，会员200员工2个留店,海珠,江燕路,临街门面,江燕路,100.0,5600.0,1.87,"""道路""",113.28531914763942,23.090759037217489,113.29176166067431,23.0970876553626
（房东直租）美甲美睫店出租，带客源，带装修,海珠,万胜围,购物百货中心?3层,保利广场,50.0,1.0,6.67,"""购物""",113.39011897179032,23.104916034187139,113.39655373947278,23.111210667473818
铺面转让！位于服装厂住宅区间人流量大，位置佳,海珠,南洲,临街门面?1层,后滘大街29号,25.0,10.0,0.01,"""门址""",113.32479733919559,23.073006661494554,113.33136511763775,23.078772768480353
合同三年有制衣厂，酒店,海珠,华洲,商业街店铺,土华新路大街,80.0,1.08,4.5,"""道路""",113.36112041231009,23.074682045286808,113.36767046193624,23.080533434002438
营业中的餐馆转让，有稳定客源，转让费面议,海珠,海珠,临街门面,桥南新街,50.0,9450.0,6.3,"""道路""",113.32902413611028,23.087288722572589,113.33559437271319,23.093005816864598
旺铺转让，网红一条街内，临街近地铁人流旺,海珠,江南西,社区底商?1-8层,青凤大街小区,50.0,8800.0,5.87,"""道路""",113.27876421233528,23.100951123525566,113.28519407848094,23.107290049599454
海珠区土华村稀缺平价商铺,海珠,华洲,临街门面?1层,土华村,30.0,3500.0,3.89,"""村庄""",113.36313432343225,23.07429403905124,113.36967778039599,23.080178286514458
江燕路上大型成熟社区，满入住率，配套设施齐全，交通便利。,海珠,江燕路,社区底商?1层,保利红棉花园,36.0,3800.0,3.52,"""地产小区""",113.28337413654985,23.08136566561175,113.28982219813557,23.087703532273524
江燕路旺铺出租平价转让,海珠,江燕路,社区底商?1层,保利红棉花园-19栋,35.0,3900.0,3.71,"""地产小区""",113.28342057894472,23.081354444931745,113.28986867681124,23.087692166808787
转让海珠南洲商业街店铺,海珠,南洲,商业街店铺?1层,海珠同创汇,67.0,1.3,6.47,"""工业园区""",113.32442202715365,23.083197034128934,113.33098459184221,23.0889670968755
转让海珠赤岗社区底商，面积大，总价低,海珠,赤岗,社区底商?1层,赤岗苑,470.0,1.8,1.28,"""地产小区""",113.33768020800159,23.09423283487117,113.34425480797879,23.09989651441781
出租海珠东晓南临街门面,海珠,东晓南,临街门面?1层,广东省广州市海珠区晓南二街12号,181.0,2.5,4.6,"""门址""",113.29400998395394,23.093830009314414,113.30046474317907,23.100083740142379
地铁口临街旺铺，七字双门面，商业房产证，业主直租免顶手费,海珠,晓港,商业街店铺?1层,晓港西马路69号,18.0,4500.0,8.33,"""门址""",113.289098049427,23.09751007913947,113.2955390188842,23.10381262636366
双门面，地段好，老社区，客源稳定,海珠,江燕路,商业街店铺,江燕南路,80.0,1400.0,0.58,"""道路""",113.28237566997585,23.079109126245159,113.28882437740715,23.085449894538578
海珠区黄埔村营业中餐馆可空转,海珠,琶洲,临街门面,盘石大街,60.0,6000.0,3.33,"""道路""",113.40427985984494,23.098666245426814,113.410713663521,23.10499823006661
海珠中大怡凤街15年以上美容养生馆转让，中介勿扰,海珠,滨江东,临街门面?1层,怡凤街,60.0,5700.0,3.17,"""道路""",113.30224376242512,23.107841587162196,113.30870855461147,23.11397427001537
物业直租，地铁口127平方临街旺铺可明火，诚招火锅，鸡煲等,海珠,江南西,商业街店铺?1层,T28PARK公园里-广州市海珠区,127.0,1.02,2.67,"""商务大厦""",113.29095718250984,23.069601218458634,113.29741864792195,23.075890663983505
东晓南商圈，小区学校密集，地铁口临街商铺，诚招美容，教育培训,海珠,沥滘,临街门面?1层,T28PARK公园里-广州市海珠区,210.0,1.68,2.67,"""商务大厦""",113.29095718250984,23.069601218458634,113.29741864792195,23.075890663983505
旺铺招商！全新打造大学城旁商办两用特色创意园区！！,海珠,沙园,写字楼配套?1层,良仓新造(商业),1500.0,7.65,1.7,"""乡镇""",113.42387343013046,23.041917299171045,113.43035359811644,23.048024990327926
海珠区江南西宝岗大道旺铺招租,海珠,江南西,社区底商?1层,可逸倾城,25.0,2200.0,2.93,"""NoClass""",113.27100536798706,23.10311671022394,113.27744041987147,23.109418879690815
中介勿扰!出租18000平方物业,海珠,赤岗,写字楼配套,赤岗,18000.0,171.0,3.17,"""乡镇""",113.3143736715529,23.10489783497667,113.3208844358518,23.110819651522804
1000平方临街旺铺,海珠,官洲,商业街店铺?1层,北山牌坊,1000.0,10.8,3.6,"""旅游景点""",113.3758743616622,23.08851969523011,113.38236447483499,23.094624927274677
中介勿扰赤岗25000平方商业楼,海珠,赤岗,商业街店铺,赤岗,25000.0,150.0,2.0,"""乡镇""",113.3143736715529,23.10489783497667,113.3208844358518,23.110819651522804
中介勿扰海珠区20000平方独栋商业楼,海珠,赤岗,临街门面,赤岗,19800.0,158.89,2.67,"""乡镇""",113.3143736715529,23.10489783497667,113.3208844358518,23.110819651522804
中介勿扰海珠区东晓南商业楼,海珠,东晓南,商业街店铺?1-4层,东晓南,30000.0,210.0,2.33,"""NoClass""",113.2973279651845,23.080132050067186,113.3038022247703,23.08634482730098
中介勿扰13000平方商业楼,海珠,海珠,商业街店铺,海珠客运站,13000.0,130.0,3.33,"""长途汽车站""",113.30573296068583,23.069452011693984,113.31223721616965,23.07553131493846
临街商铺分租，可做手表，回收，等等,海珠,江南大道中,临街门面,江南东路,2.0,3000.0,50.0,"""道路""",113.28381134184142,23.10350961844269,113.29023982548391,23.109841994656564
早餐合作，海珠双地铁，人流超大对面客运站,海珠,南洲,临街门面?1层,老鸭粉丝汤(南洲路店),76.0,3000.0,1.32,"""餐饮""",113.3048809179099,23.07131762451679,113.31138213869204,23.0774116274891
学校旁，地铁口，社区必经之路，，有意者尽快联系！,海珠,客村,临街门面?1层,新港中路小学,61.0,1.58,8.63,"""道路""",113.33130511346046,23.101939474451055,113.33786537307199,23.107633705480994
前后几个布艺城  对面有个小区,海珠,东晓南,临街门面?1层,广海家纺城-A区,45.0,5400.0,4.0,"""购物""",113.29505462343114,23.094307881461533,113.30151152763641,23.100548701237753
出租海珠石榴岗（东恒花园）社区底商,海珠,华洲,社区底商?1-2层,广东省广州市海珠区七星岗路,200.0,2.0,3.33,"""道路""",113.34864196064457,23.09519996027507,113.35520914666357,23.100895129353938
店铺分租，可做钟表维修，回收，等等,海珠,江南大道中,临街门面?1层,江南东路,2.0,3000.0,50.0,"""道路""",113.28381134184142,23.10350961844269,113.29023982548391,23.109841994656564
转让费包括里面所有的设备，可免费教牛杂！实现即时！个人转,海珠,万胜围,临街门面?1层,琶洲石基村总站(黄埔古港),25.0,8000.0,10.67,"""旅游景点""",113.39657194941911,23.093267364600334,113.40301054852994,23.099603466870936
清货公司免费上门评估高价承接超市、百货、商场等短期清货,海珠,昌岗,购物百货中心?1层,昌岗,30.0,3800.0,4.22,"""乡镇""",113.2924150425215,23.0949456511064,113.29886501366659,23.101217256482899
好又多清货公司免费上门评估高价承接超市、百货、商场等短期清货,海珠,滨江中,商业街店铺?1层,金佰惠平价超市,300.0,3.0,3.33,"""购物""",113.29056785690195,23.07684099503808,113.29702731042109,23.083133889116679
清货公司超市专业清货公司,海珠,宝岗,商业街店铺?1层,海幢寺,200.0,8500.0,1.42,"""NoClass""",113.26545114502069,23.111474235631595,113.27188989598457,23.11771785558829
海珠区江南西低价转让美容院,海珠,江南西,商业街店铺?1层,江南西路(青凤大街),12.0,3000.0,8.33,"""道路""",113.27876421233528,23.100951123525566,113.28519407848094,23.107290049599454
一线街铺咖啡店200方精装修茶饮馆转让,海珠,东晓南,商业街店铺,广州东晓南希尔顿欢朋酒店,200.0,2.4,4.0,"""宾馆""",113.29690719888376,23.07458038909247,113.3033824106328,23.08079944737882
吉铺出租，景美人流多，室内正正方方，窗户多，门头大理石装修,海珠,华洲,临街门面?1层,登瀛画院,32.0,1800.0,1.88,"""城市""",113.27143134445974,23.135336306695007,113.27784997152557,23.141638642942163
健身房  台球馆 跆拳道  养生馆  低价招租,海珠,东晓南,临街门面?4层,石岗渔村(五凤店),250.0,1.5,2.0,"""餐饮""",113.29324902935668,23.09093797350846,113.29970472051477,23.0972011231961
地铁口 独栋物业 酒店 大型餐饮 牙医 教育培训,海珠,江南大道中,商业街店铺,江泰路地铁站-A口,3000.0,18.0,2.0,"""道路""",113.29116190633549,23.089080199155675,113.29761473973444,23.09536582275416
中有户外证齐全，现有学员100人左右具体面谈，中介勿扰。,海珠,南洲,社区底商?1层,东晓(南C1口),1300.0,4.0,1.03,"""NoClass""",113.2973279651845,23.080132050067186,113.3038022247703,23.08634482730098
饮品店转让食品营业双证,海珠,南洲,社区底商?1层,开档D&K+LEMON+TEA,30.0,4250.0,4.72,"""城市""",113.27143134445974,23.135336306695007,113.27784997152557,23.141638642942163
石岗路海珠小雅对面，楼上是保利花园，门前可停车。,海珠,工业大道南,社区底商?1层,广州市海欣船舶设备有限公司,42.5,3000.0,2.35,"""NoClass""",113.28109055411369,23.07392473386405,113.28754062988708,23.080267930997015
双门面临街旺铺可明火可做饮食,海珠,工业大道南,商业街店铺?1层,南箕村,60.0,2800.0,1.56,"""村庄""",113.27536843784758,23.0731340033734,113.28182057771829,23.079467823906904
客村地铁附近，人流量大，有学校，写字楼，居民楼,海珠,赤岗,临街门面?1层,艺苑南路,90.0,1.3,4.81,"""道路""",113.32858504437717,23.097685765205669,113.33514469328351,23.103405202078969
海珠中大附近一楼出租130平方带独立洗手间,海珠,中大,商业街店铺?1层,中大,130.0,2535.0,0.65,"""商圈""",113.30367548174644,23.097087318007917,113.31015593000974,23.10319844080098
海珠沙园中心标准一楼120平商铺出租,海珠,沙园,商业街店铺?1层,沙园,120.0,2376.0,0.66,"""乡镇""",113.27269067895377,23.091623962982838,113.27913473711155,23.097940892977556
临街旺铺，,海珠,宝岗,商业街店铺?1层,燕安二街288号,100.0,1.5,5.0,"""门址""",113.31038402729274,23.074908714215405,113.31690437314333,23.08090573938948
资源扩张 旺铺转让 需要的来,海珠,宝岗,临街门面,美度专业烫染店,35.0,3000.0,2.86,"""休闲娱乐""",113.2663468454444,23.104922765401328,113.27278950514199,23.111178353549
餐厅饭店艺术瑜伽舞蹈培训美容美发足疗采耳健身诊所棋牌车美会所,海珠,客村,商业街店铺?1-2层,客村,320.0,1.7,1.77,"""村庄""",113.36030690684052,23.15631360718622,113.36683691114473,23.16214755337789
餐厅饭店艺术瑜伽舞蹈培训美容美发足疗采耳健身诊所棋牌车美会所,海珠,工业大道北,临街门面?1-2层,工业大道北,325.0,2.0,2.05,"""道路""",113.18289291613675,23.37265734337801,113.18934802394655,23.378776796567786
餐厅饭店美容美发足疗采耳茶室棋牌会所诊所养生瑜伽舞蹈艺术培训,海珠,东晓南,商业街店铺?1-2层,东晓南路,350.0,2.3,2.19,"""道路""",113.29649478682426,23.086055743794995,113.30296286322245,23.092279218276294
市中心地铁口日营业额2千多,海珠,新港西,商业街店铺,富力千禧商务中心,55.0,7800.0,4.73,"""商务大厦""",113.29030447372651,23.101668640602218,113.29674330350731,23.10795988227201
地铁口300米，金碧商圈，精装烘琣店转租，无转让费，即租即用,海珠,昌岗,商业街店铺?1层,T28PARK公园里-广州市海珠区,133.0,1.06,2.67,"""商务大厦""",113.29095718250984,23.069601218458634,113.29741864792195,23.075890663983505
金碧商圈，创意园集群，临街商铺，诚招装修装饰展厅,海珠,江燕路,社区底商?1层,T28PARK公园里-广州市海珠区,266.0,2.13,2.67,"""商务大厦""",113.29095718250984,23.069601218458634,113.29741864792195,23.075890663983505
东晓南商圈，路口位临街商铺，人流大，可明火，无入场费转让费,海珠,客村,社区底商?1层,T28PARK公园里-广州市海珠区,194.0,1.55,2.67,"""商务大厦""",113.29095718250984,23.069601218458634,113.29741864792195,23.075890663983505
海珠区中心地段100多常来会员经营中的美容院转让,海珠,晓港,临街门面?1层,凤凰新村,120.0,6500.0,1.81,"""地产小区""",113.35677997974843,23.155745994062778,113.36331998706501,23.161528066205514
海珠区凤凰新村小区出入口必经之路经营中的美容院转让,海珠,客村,临街门面?1层,凤凰新村,130.0,6500.0,1.67,"""地产小区""",113.35677997974843,23.155745994062778,113.36331998706501,23.161528066205514
海珠区沙园住宅区底商经营十多年的美容院转让,海珠,沙园,社区底商?1层,沙园,120.0,6500.0,1.81,"""乡镇""",113.27269067895377,23.091623962982838,113.27913473711155,23.097940892977556
合作880房租+1000押金，快剪+烫染20，15单剪,海珠,华洲,社区底商,小洲人民礼堂,15.0,880.0,1.96,"""休闲娱乐""",113.36510017520964,23.06722586013626,113.37163712706549,23.073143507021969
有二层阁楼，实用55平方米，10万消费人群,海珠,工业大道南,社区底商?1层,第一金碧花园,35.0,4800.0,4.57,"""地产小区""",113.29408283653076,23.075127901953814,113.30055048861616,23.081383343455845
房东直租，成熟社区，附近车站学校居民多,海珠,宝岗,临街门面?1层,宝岗大道/西基东(路口),58.0,5500.0,3.16,"""道路""",113.27453813406497,23.096747703633608,113.28097497861066,23.10307440233877
旺铺低价出租海珠区宝岗大道西基东99号首层,海珠,宝岗,商业街店铺?8层,宝岗大道/西基东(路口),78.0,5800.0,2.48,"""道路""",113.27453813406497,23.096747703633608,113.28097497861066,23.10307440233877
海珠区客村营业中发廊转让费用可面谈,海珠,海珠,社区底商,旧市头村,32.0,2000.0,2.08,"""村庄""",113.32415702702829,23.10024415682319,113.330703569367,23.10601455022549
