标题,行政区,地标,具体位置,地址,建筑面积,万/月,元每平方米每天,等级,百度地图经度,百度地图纬度,GCJ02经度,GCJ02纬度
临街旺铺双门面，门口早餐宵夜三摊位，周边多家工厂公寓,花都,狮岭,临街门面,龙泉东路32号,110.0,6250,1.89,"""门址""",113.16009598840371,23.470044895366507,113.16651574720177,23.476382332132919
四队新庄东二巷二号（好多多百货）,花都,花城街,其他,新华,80.0,3900,1.63,"""区县""",114.46943844640642,38.057119539195529,114.47585611532343,38.0634166913217
店铺急转！可空转，可带品牌转。,花都,花山,商业街店铺?1层,两龙路,150.0,9700,2.16,"""道路""",113.28160115096539,23.459515851881269,113.28803151550503,23.465854605790836
品牌一条街成熟商业街菜市场周边,花都,花山,临街门面?1层,两龙路23号,150.0,9000,2,"""门址""",113.2807801895601,23.457022944491574,113.28721291714467,23.46336313280435
狮岭小区底商一楼商铺。,花都,狮岭,其他,碧云轩,38.0,1470,1.29,"""NoClass""",113.2823759394675,23.05041800747876,113.28881749041801,23.056757297159789
带车位，旁边超市理发店都很方便。,花都,狮岭,其他,碧云轩,38.0,1470,1.29,"""NoClass""",113.2823759394675,23.05041800747876,113.28881749041801,23.056757297159789
转让猪肚鸡，椰子鸡，酸菜鱼配方,花都,花城街,商业街店铺,公益路/紫薇路(路口),200.0,8800,1.47,"""道路""",113.22502506149071,23.41144107219023,113.2316039218691,23.41711537023865
金辉花园金辉花园铺面，仓库出租价格便宜适合做各行各业。,花都,狮岭,社区底商?1层,金辉花园,140.0,2500,0.6,"""地产小区""",113.16011751240558,23.474888418682985,113.1665333223949,23.481225036690934
在广州做生意何必那么辛苦 开此店退休也不怕,花都,花城街,社区底商?1层,广东省广州市花都区天扬新庄一巷19号,20.0,600,1,"""门址""",113.23388900127694,23.40606700725661,113.24044757319331,23.411814507373113
花都学校食堂诚招特色饭项目入驻,花都,狮岭,档口摊位?1-2层,广东省高新技术高级技工学校,35.0,1.6,15.24,"""教育""",113.23963698874175,23.47597784030852,113.24615881721454,23.481799405832918
转让韵达快递二级站点（带韵达超市），派件日均2000件左右，,花都,新区,档口摊位,韵达快递莲塘服务站(田美洪聖七街店),80.0,2300,0.96,"""生活服务""",113.49642390682269,23.345719621456767,113.50289501167747,23.351830810554163
合成牌坊美食街位置好,花都,花都,商业街店铺,合盛口腔诊所,90.0,1.25,4.63,"""医疗""",113.1865304246371,23.458530430234125,113.19301921534393,23.4645920901711
适合办公，电商，直播！,花都,花山,社区底商?1层,祈福聚龙堡,80.0,2700,1.13,"""地产小区""",113.280594958964,23.444192822870627,113.28703908141478,23.450535484321749
转让花都新区商业街店铺,花都,新区,商业街店铺?1-2层,建设北路77号,120.0,3200,0.89,"""门址""",113.21017705955176,23.39267474431276,113.2167308283398,23.398377539462414
美发店转让房租便宜物超所值营业中,花都,狮岭,临街门面?1层,闪壁直街,40.0,1600,1.33,"""道路""",113.16880874337267,23.463953803736897,113.17524168118597,23.470256999840477
狮岭合成广场步行街零食店转让（可空转）,花都,狮岭,商业街店铺?1层,合成广场,90.0,1.25,4.63,"""休闲娱乐""",113.18726487922182,23.46001958263053,113.193754814367,23.46606804131988
花都装修时尚餐饮店转让,花都,狮岭,商业街店铺?1-2层,宝峰豪庭小区,320.0,1,1.04,"""地产小区""",113.18180165460359,23.466074144835383,113.18826623072263,23.472214194676384
花都区东镜市场超宽门面服装店转让（费用含五万押金）,花都,镜湖大道,临街门面?1层,东镜农贸市场,300.0,1.57,1.74,"""NoClass""",113.23518902901056,23.346627920364676,113.24173139971204,23.35238872778092
本店周边三个大工地，平日以快餐小炒为主，一天接待客人数百人,花都,花山,临街门面?1层,新和村,120.0,3000,0.83,"""村庄""",113.92128818746198,23.781996822431006,113.92784582755947,23.787810114217284
离市场很进，房子很新，小朋友玩的滑滑梯,花都,花城街,商业街店铺?1层,金钟路143,41.0,3000,2.44,"""门址""",113.20131154773088,23.382282516924606,113.20783503300271,23.388089696636589
出租/合作/转让 花山镇旺地 棋牌沐足全新高端装修,花都,花山,商业街店铺?2层,两龙路32号,500.0,2.5,1.67,"""门址""",113.28078171667947,23.455461237539909,113.28721601929139,23.461801749811327
花都天贵路装修精美（明记驴庄）旺铺,花都,花东,临街门面?1层,田东拾下庄,600.0,2.9,1.61,"""村庄""",113.35373831729264,23.4195362434651,113.36030788805482,23.425283889003297
旅店花都经营中转让,花都,旧区,临街门面?1-2层,广东省广州市花都区云山大道52-23,800.0,1.32,0.55,"""门址""",113.23093779818599,23.393664891334237,113.23749040232524,23.399378082044856
花都培英街二楼40方工作室出租,花都,旧区,社区底商?2层,培英街4号,40.0,1700,1.42,"""门址""",113.22025128635117,23.38762181817933,113.22680961848472,23.393279744271415
酒吧 酒楼位置便利店低价转让（可空转）,花都,旧区,临街门面?1层,曙光大道31号,40.0,1.43,11.94,"""门址""",113.23283753467787,23.39576746746103,113.23938814874188,23.401500773546745
本店是一家定制家具店，已经营6年，因在三水定居故而搬迁。,花都,新区,临街门面?1-5层,伊凡家居,55.2,3514,2.12,"""购物""",113.20075113983866,23.3791574648461,113.20727119167421,23.38497264203264
百货店转让超市转手,花都,狮岭,临街门面,六三综合市场,400.0,8500,0.71,"""NoClass""",113.15363887856957,23.464903216932009,113.16006737940978,23.471222991081669
中医保定点药店及中医诊所转让。,花都,秀全,商业街店铺,全家福中医诊所,110.0,1.45,4.39,"""医疗""",113.19488772011586,23.429030889417093,113.20142507194223,23.43494897681864
八年老店转让，有意者面议，转让费面议，非诚勿扰,花都,建设路,商业街店铺,五华直街/凤华路(路口),110.0,6500,1.97,"""道路""",113.21201234262331,23.394558015601758,113.21857097089402,23.400246515664539
清布市场旁，适合做餐饮美食,花都,旧区,档口摊位?1层,车管家清布停车场,35.0,2000,1.9,"""汽车服务""",113.38648640397027,22.97538174730019,113.39293871754832,22.981641200267246
临街门市，附近融创茂，融创乐园，,花都,花城街,临街门面?1层,福达广场,110.0,7000,2.12,"""休闲娱乐""",113.2401989686686,23.429185990019023,113.24675304371152,23.43502325227358
美发美容，餐饮行业，办公室,花都,新区,社区底商,马鞍山中心市场,80.0,3000,1.25,"""购物""",113.23811256429181,23.400679621034937,113.24465418922189,23.406481709161814
cheers音乐清吧,花都,花城街,其他?1层,Cheers,60.0,3400,1.89,"""购物""",113.2550956587662,23.39305426976987,113.26157018853859,23.399142411014155
周边人群集中，人流量大,花都,旧区,商业街店铺?1层,花城北路76号,30.0,3600,4,"""门址""",113.21615591153254,23.393574591828189,113.22271820910378,23.399240463993558
美力盈彩花苑小区底商，沿街,花都,新区,社区底商?2层,美力盈彩花苑,240.0,1.92,2.67,"""NoClass""",113.2193272893039,23.415897984302125,113.22591197758564,23.421561532554305
位于美力花苑小区楼下的沿街商铺,花都,花城街,社区底商?1层,梅花路,78.0,3600,1.54,"""道路""",113.22231038224047,23.41436322788346,113.22889349123359,23.42002881005429
小区商铺的二层毛坯商铺,花都,新区,社区底商?2层,美力盈彩花苑,2300.0,7,1.01,"""NoClass""",113.2193272893039,23.415897984302125,113.22591197758564,23.421561532554305
临街旺铺转让 接手即可营业。,花都,花城街,商业街店铺,大华一路/紫薇路(路口),55.0,13,0.01,"""道路""",113.20944143267835,23.403387170256413,113.21600463893812,23.409098849319478
位置优越     辐射周围6个小区   交通便利,花都,新区,临街门面,车佰汇汽车美容,200.0,1.1,1.83,"""汽车服务""",113.23402437591726,23.38995907780527,113.24056663247758,23.395704889782406
出租新华七小学校门口文具店,花都,新区,商业街店铺?1层,花都区新华第七小学-东南2门,90.0,7000,2.59,"""NoClass""",113.22822949690486,23.394009090257744,113.23478721968084,23.39969920666468
个人转让花都沪上阿姨奶茶店，中，可看流水，具体面议,花都,花都,购物百货中心,百业商业文化中心,30.0,9800,10.89,"""NoClass""",113.22381576261359,23.406135741098159,113.23039076833801,23.41180410487189
位于华兴工业区，附近厂房集中，时代云港不远,花都,雅瑶,临街门面,湘村小院(凤凰南路店),100.0,5100,1.7,"""餐饮""",113.24714718212488,23.35495245658796,113.2536437929207,23.360899047472026
美发店发廊转让商业街,花都,狮岭,商业街店铺,宝峰南路,50.0,1800,1.2,"""道路""",113.1815894748422,23.46659301610285,113.18805283793647,23.472736382552918
美发店转让包含押金5千，没人手做事，一个人做有点累，,花都,旧区,临街门面,东华庄,40.0,2200,1.83,"""村庄""",113.2189966230458,23.390599316805127,113.22555744133605,23.39625821608857
花都秀全万科天马河有多间临街旺铺出租（不限行业）可办证,花都,秀全,临街门面?1层,万科天景花园-南门,25.0,1680,2.24,"""地产小区""",113.18885523929616,23.379524590181704,113.1953338367851,23.38554137860593
旺铺转让，空转空转，可开水果、早餐、鲜花、美容店等,花都,旧区,商业街店铺?1层,路劲天隽峰-南门,70.0,5500,2.62,"""NoClass""",113.22006129473589,23.39566647293688,113.22662707472897,23.40132590393169
花都雅居乐锦城花间集临街商铺,花都,新区,临街门面?1层,永发路（三东大道底）,133.88,8800,2.19,"""道路""",113.21178143319205,23.420859786948616,113.2183626744554,23.426554712235736
临街商铺，高大上档次,花都,花城街,临街门面,建设北路,70.0,1,4.76,"""道路""",113.2194929368399,23.426214343215425,113.22608239188422,23.431878777290874
邻街旺铺出租，35平方。,花都,花城街,临街门面?1层,保利花城-西门,35.0,4300,4.1,"""乡镇""",113.22402479830569,23.410834430257567,113.23060400091048,23.416504448739035
低价转让花都凤凰北路马鞍山一号临街门面,花都,新区,临街门面?1-2层,起点美术(马鞍山新校区),328.0,2,2.03,"""教育""",113.24066330278656,23.397743893060335,113.24719395898582,23.403583873393339
旺！旺！旺！花果山公园地铁口宝华路一线沿街旺铺房东直租！,花都,新区,临街门面,宝华路,35.0,2300,2.19,"""道路""",113.22265039087587,23.395803785669889,113.22921563421285,23.40146650099316
转让运营花都药店，新证GSP 设施齐全  宿舍储藏室,花都,雅瑶,商业街店铺?1层,九塘西路,120.0,3569,0.99,"""道路""",113.16807069556592,23.396017963395303,113.17450262717179,23.402326764445733
个人直转 因搬至白云  正常经营中旺铺转让 有意者可面谈,花都,新区,写字楼配套?1层,明记驴庄(天贵店),600.0,2.9,1.61,"""餐饮""",113.23063372177097,23.39323263059995,113.23718650534352,23.398942841335594
营业中6年美甲综合店整转广百商圈交通便利,花都,新区,社区底商,凤凰北路32,124.0,4999,1.34,"""门址""",113.23987054817427,23.40457085576573,113.2464107091524,23.410399965237848
六年老店信誉旺铺转让,花都,新区,商业街店铺?1层,精艺造型形象设计,35.0,1500,1.43,"""休闲娱乐""",113.20155668248566,23.38149129711554,113.20808043710974,23.387294778070495
房租便宜，旺铺转让，小孩上学，,花都,狮岭,商业街店铺,西瓜岭十一巷,60.0,1200,0.67,"""道路""",113.1655087282523,23.471373230880738,113.17193023779672,23.477696424332384
临街旺铺创业者的选择欢迎咨询,花都,花城街,临街门面?1层,茶园里西路,22.0,2780,4.21,"""道路""",113.21617720137312,23.40293000274017,113.22274900091537,23.40859775403716
房东直租 免中介转让 周边人流大,花都,旧区,临街门面?1层,瑞丰大厦-北门,50.0,2000,1.33,"""商务大厦""",113.23372461136869,23.394112739479295,113.24027149597572,23.399855813292584
临街商铺，适合做美业，健康业，棋牌休闲等,花都,建设路,其他?3层,广东省广州市花都区龙珠路88,500.0,9900,0.66,"""门址""",113.21777277161941,23.40308820209869,113.22434565673426,23.40875150743399
旺铺低价转让，，，，，，,花都,旧区,社区底商,五华村,80.0,1499,0.62,"""村庄""",113.21551398241532,23.394624267915899,113.22207679811464,23.400292823596588
临街店铺分租有意电话私聊,花都,花城街,临街门面?1层,华辉家具广场,500.0,2,1.33,"""购物""",113.20689536986379,23.434962133658094,113.21346869095626,23.440703291776125
转角位商铺，室内面积90，外面面积大，可使用,花都,狮岭,商业街店铺,幸运雅居,100.0,7800,2.6,"""地产小区""",113.16190598417518,23.470778054708913,113.16832544748063,23.477113678709988
房间45间，长租房33间保房租有余赚11个临时房,花都,狮岭,社区底商,联合医疗门诊,700.0,7500,0.36,"""医疗""",113.17265834180384,23.466948542421286,113.17909587718578,23.473214732266074
转让花都花东商业街店铺,花都,花东,商业街店铺?1层,广东省广州市花都区朝阳路15号,90.0,3800,1.41,"""门址""",113.33527490516885,23.44458662126491,113.34185724228614,23.45025989425414
底价!盘古路附近独栋临街铺面，周边几万出租屋人口，免费外摆,花都,狮岭,写字楼配套?1层,上智共赢国潮供应商中心,73.24,2998,1.36,"""NoClass""",113.16042701398404,23.470106965871734,113.16684673431308,23.47644431166532
2200元 出租雅居乐锦城花间集铺头,花都,新区,社区底商?1层,雅居乐花园·花间集,36.0,2200,2.04,"""地产小区""",113.19580147648031,23.41980725386648,113.20233935363905,23.425709166968248
本制衣T房在大路边，有电梯,花都,花都,其他,雅瑶,450.0,7200,0.53,"""村庄""",113.66888913247363,23.17316245970658,113.67539755298135,23.17918482374216
房东直租 花都平步大道675平方首层仓库 24小时安保,花都,秀全,其他?1层,广东省广州市越秀区吉祥路79号,675.0,2.03,1,"""门址""",113.27142900886543,23.13533647285972,113.27784763965996,23.14163879108258
花都区花城街菜鸟驿站转让,花都,花城街,商业街店铺?1层,凤凰御景,30.0,2955,3.28,"""乡镇""",113.39308472743054,23.204513712113628,113.39953383036468,23.210834740958395
花都建设路1楼厂房350平出租,花都,建设路,商业街店铺?1层,建设路,350.0,6930,0.66,"""道路""",113.84467728003544,23.292517021891979,113.85120844552093,23.29842550805105
花都花山一楼200平方出租，独立卫生间，水电齐全,花都,花山,商业街店铺?1层,花山,200.0,3900,0.65,"""区县""",118.49960562874881,31.725472572000724,118.50621410319585,31.731120714596327
花都新区一楼商铺250平方出租,花都,新区,商业街店铺?1层,新区,250.0,5400,0.72,"""区县""",114.8855247552342,31.649738468474664,114.89207443343827,31.655482844733397
花都秀全一楼商铺200方出租，适合做电商,花都,秀全,商业街店铺?1层,秀全公园,200.0,4500,0.75,"""乡镇""",113.15133355714009,23.366605256414695,113.15775127297172,23.372906376152235
花都花城街1楼200平带办公室，五金车间水电出租,花都,花城街,商业街店铺?1层,花城街,200.0,3600,0.6,"""城市""",113.27143134445974,23.135336306695007,113.27784997152557,23.141638642942163
转让清吧 田美市场旁边 到手直接营业 旺日必爆场,花都,旧区,临街门面?1层,田美市场,75.0,4000,1.78,"""购物""",113.23224942068119,23.405454504040156,113.23881120072893,23.41118345502156
旺铺转让，客源稳定，设备齐全，！,花都,狮岭,临街门面?1层,太平庄文化室,200.0,3250,0.54,"""乡镇""",113.48816937749422,23.437179431900213,113.49469432562488,23.44315061037991
花都旧区一楼180方商铺白菜价出租，可办营业执照,花都,旧区,商业街店铺?1层,花都旧区,180.0,4050,0.75,"""地产小区""",113.21143270837912,23.383224544675327,113.21798084155702,23.388915399018189
花都铁路西一楼商铺300平出租，高6.5米，水电齐全,花都,铁路西,商业街店铺?1层,花都站-西广场,300.0,5940,0.66,"""火车站""",113.20896937762453,23.38305431469516,113.21551296145337,23.38876663981475
花都炭步一楼200平出租，有办公室适合电商贸易,花都,炭步,商业街店铺?1层,炭步镇,200.0,3900,0.65,"""乡镇""",113.11235455395566,23.347865685249589,113.11890260532029,23.353593287178133
花都山前大道一楼商铺200方商铺便宜急租，水电齐全有办公室,花都,山前大道,商业街店铺?1层,山前旅游大道中,200.0,3600,0.6,"""道路""",113.1443207312634,23.477643488751754,113.15075710465193,23.48387157522892
出租花都秀全近岐山蔬菜批发市场的临街门面59方,花都,秀全,临街门面?1层,广东省广州市越秀区吉祥路79号,59.0,2300,1.3,"""门址""",113.27142900886543,23.13533647285972,113.27784763965996,23.14163879108258
合成临街人流量大，生意稳定，可外摆,花都,狮岭,档口摊位,祥丰北路-路侧停车位,25.0,1000,1.33,"""道路""",113.19401618411038,23.459697354300233,113.20053118536484,23.465626534146347
花都秀全中心一楼120平方出租 大马路，进出货方便,花都,秀全,商业街店铺?1层,秀全公园,120.0,2196,0.61,"""乡镇""",113.15133355714009,23.366605256414695,113.15775127297172,23.372906376152235
花都山前大道中心一楼150平适合物流快递仓储,花都,山前大道,商业街店铺?1层,山前旅游大道中,150.0,3015,0.67,"""道路""",113.1443207312634,23.477643488751754,113.15075710465193,23.48387157522892
临商业街，医院，学校，商场一楼。旺铺转让，欢迎面谈！,花都,狮岭,购物百货中心?1层,世代皇茶(狮岭东福店),12.0,4680,13,"""餐饮""",113.16630777100316,23.46892430634704,113.17273234760492,23.47524362701357
花都宾馆酒店转让,花都,旧区,临街门面?1-2层,广东省广州市花都区云山大道52-25,800.0,1.32,0.55,"""门址""",113.23093779818599,23.393664891334237,113.23749040232524,23.399378082044856
花都天贵路装修精美（明记特色驴庄）旺铺转让,花都,建设路,临街门面?1层,天贵路,600.0,2.9,1.61,"""道路""",113.22878024801284,23.404354785037574,113.23534759784998,23.41005128294722
位于花都区美力花苑小区，为小区楼下的临街商铺,花都,花城街,社区底商?1层,梅花路33号,78.0,3600,1.54,"""门址""",113.22111572574313,23.41334413702108,113.22769844332469,23.41900765811888
位置优越  四通八达   辐射小区范围广,花都,新区,临街门面?1层,车佰汇汽车美容,200.0,1.1,1.83,"""汽车服务""",113.23402437591726,23.38995907780527,113.24056663247758,23.395704889782406
社保药店含证托管运营新过GSP认证120方带宿舍,花都,新区,临街门面?1层,九塘西路,120.0,2999,0.83,"""道路""",113.16807069556592,23.396017963395303,113.17450262717179,23.402326764445733
营业中美甲美容综合店整转大润发商圈交通便利，小型停车场,花都,新区,社区底商,凤凰北路32号,124.0,4999,1.34,"""门址""",113.24043270776223,23.40399776178643,113.24697049705002,23.409835450944166
便利店夜场酒吧低价转让（可空转）,花都,新区,商业街店铺?1层,曙光大道31号,40.0,1.43,11.94,"""门址""",113.23283753467787,23.39576746746103,113.23938814874188,23.401500773546745
花都花东一楼商铺出租200平,花都,花东,商业街店铺?1层,花东镇,200.0,4200,0.7,"""乡镇""",113.33272066328262,23.44304938342368,113.33930113390426,23.44873692549577
花都建设路商铺一楼200平方出租，实用面积,花都,建设路,商业街店铺?1层,建设路,200.0,3960,0.66,"""道路""",113.84467728003544,23.292517021891979,113.85120844552093,23.29842550805105
花都花东小面积238平商铺办公室仓库已装修,花都,花东,商业街店铺?1层,花东镇,238.0,4998,0.7,"""乡镇""",113.33272066328262,23.44304938342368,113.33930113390426,23.44873692549577
花都花城街商铺一楼300平方出租，有现成办公室,花都,花城街,商业街店铺?1层,花城街站,300.0,5400,0.6,"""火车站""",113.24326497520369,23.431495980731005,113.24980877865524,23.4373826843103
商铺，写字楼出租，交通便利，人气旺，综合商业体成熟。,花都,新区,商业街店铺?5层,花山市场-北门,6000.0,180,10,"""购物""",113.28402909109697,23.455804196385555,113.29046455130232,23.46213739751252
低价转让一个人不想做了价格面谈,花都,狮岭,社区底商,广东省广州市花都区X284(培正北路),53.0,1700,1.07,"""道路""",113.14052182151721,23.460806005377859,113.14698415191434,23.46698351179988
转让花都新区临街门面,花都,新区,临街门面?1-2层,华夏银行(广州花都龙珠社区支行),150.0,8500,1.89,"""金融""",113.23162850529239,23.402969967166393,113.23818913058766,23.408691943503564
咖啡店精装修需换场地，现有现成房间装修可快速入手。价格面议,花都,花城街,写字楼配套,凤凰国际,20.0,1350,2.25,"""乡镇""",113.39308472743054,23.204513712113628,113.39953383036468,23.210834740958395
旺铺转让  人流量大 租房密集 门口可收租1680可带动酒水,花都,狮岭,临街门面?1层,东铨便利店,50.0,5666,3.78,"""购物""",113.1932069006767,23.458528441150106,113.19972016962626,23.464472001376238
花都汽车城商圈首层2000平方仓库出租,花都,新区,临街门面?1层,花港大道,1500.0,3.6,0.8,"""道路""",113.16254180481492,23.37432668959352,113.1689532153942,23.38065923257461
花都旧区有办公室  仓库出租 可进出大货车,花都,旧区,商业街店铺?1层,花都旧区,120.0,2520,0.7,"""地产小区""",113.21143270837912,23.383224544675327,113.21798084155702,23.388915399018189
花都山前大道一楼90平厂房 仓库铺面出租,花都,山前大道,商业街店铺?1层,山前旅游大道中,90.0,1998,0.74,"""道路""",113.1443207312634,23.477643488751754,113.15075710465193,23.48387157522892
花都花城街一楼160平仓库铺面独立卫生间好停车,花都,花城街,商业街店铺?1层,花城街,160.0,3120,0.65,"""城市""",113.27143134445974,23.135336306695007,113.27784997152557,23.141638642942163
花都花东一楼仓库厂房出租300平,花都,花东,商业街店铺?1层,花东镇,300.0,5400,0.6,"""乡镇""",113.33272066328262,23.44304938342368,113.33930113390426,23.44873692549577
花都花山15元每平！小面积整栋出租！可分层租,花都,花山,商业街店铺?1层,花山,180.0,2700,0.5,"""区县""",118.49960562874881,31.725472572000724,118.50621410319585,31.731120714596327
花都建设路一楼300平厂房仓库出租，一手房东租金便宜！,花都,建设路,商业街店铺?1层,建设路,300.0,6120,0.68,"""道路""",113.84467728003544,23.292517021891979,113.85120844552093,23.29842550805105
中通快递合作伙伴散伙，低价转让，正常营业中，可马上接手,花都,花城街,临街门面,中通快递(花都三东分部),100.0,4000,1.33,"""生活服务""",113.23850539329119,23.428276605459034,113.2450646920901,23.434088302984866
低价转让，有固定客源，,花都,旧区,社区底商,五华村,80.0,1500,0.63,"""村庄""",113.21551398241532,23.394624267915899,113.22207679811464,23.400292823596588
一楼公寓大厅对外出租,花都,建设路,商业街店铺?1层,北京锦冠文化传媒有限公司,120.0,5000,1.39,"""NoClass""",113.2692461264769,23.08465278537412,113.27570167050935,23.090943008412198
转让花都狮岭临街门面,花都,狮岭,临街门面?2-6层,盘古中路,1280.0,1.6,0.42,"""道路""",113.1622664741762,23.471272211891667,113.16868565633127,23.477607050307808
房东直租，花城北路与富银路交汇处的美阁花园别墅首层商铺,花都,建设路,临街门面?1层,富银路/花城北路(路口),45.0,2600,1.93,"""道路""",113.21496960927645,23.402323735922825,113.2215397716821,23.40799629571668
品牌蛋糕店整店转包教会接手可营业,花都,建设路,临街门面?1层,凤华路,70.0,2600,1.24,"""道路""",113.2119713349768,23.395998145958843,113.21853133750014,23.401687238819397
转让花都旧区临街门面,花都,旧区,临街门面,凤华庄公园,1300.0,9000,0.23,"""旅游景点""",113.21474494306848,23.394561415283268,113.22130698383121,23.400233410266226
个人转让花都沪上阿姨奶茶店，整体带品牌转，接手即可经营,花都,花都,购物百货中心?1层,百业商业文化中心,30.0,9800,10.89,"""NoClass""",113.22381576261359,23.406135741098159,113.23039076833801,23.41180410487189
意向招商定位中高端的咖啡冷饮无酒精鸡尾酒等商户,花都,花东,临街门面?1层,空港大道十号,101.0,1.68,5.54,"""门址""",113.31679343710433,23.433530804517014,113.32333717106423,23.439416398059416
公寓租房住宅区便利店转让,花都,花都,社区底商?1层,集益三街,85.0,2600,1.02,"""道路""",113.10321914624439,23.415798746329285,113.10980281299728,23.421467229508975
转让花都花东临街门面,花都,花东,临街门面,三凤二队一街,220.0,4500,0.68,"""道路""",113.31882495501448,23.435727072230625,113.32537500974816,23.441579387661514
靠近市场对面超市人流量大可做手机店药店零食店等等,花都,镜湖大道,商业街店铺,东镜农贸市场,150.0,8000,1.78,"""NoClass""",113.23518902901056,23.346627920364676,113.24173139971204,23.35238872778092
全店转6万，接手可营业,花都,旧区,临街门面?1层,一间美食,100.0,3300,1.1,"""餐饮""",113.22798830187551,23.39898490658907,113.23455140652217,23.404674290140805
全店转让，接手可营业,花都,新区,临街门面,一间美食,100.0,3300,1.1,"""餐饮""",113.22798830187551,23.39898490658907,113.23455140652217,23.404674290140805
人气比较旺的住宅小区和商业街,花都,狮岭,商业街店铺,合成北二街16,40.0,1000,0.83,"""门址""",113.18781634897421,23.45898642694539,113.19430935871248,23.465025382003689
还有半年房租，两个月压金。开通了抖音团购，一个月销量30单,花都,狮岭,商业街店铺,合成北二街,40.0,1000,0.83,"""道路""",113.1893216080761,23.458755878290334,113.19582038361598,23.464768201658175
隔壁是天美城商场，酒店，很热闹，中介勿扰,花都,新区,临街门面?2层,艾丽丝皮肤管理中心(田美仔爷庄一街店),66.0,3200,1.62,"""购物""",113.27024782695074,23.171656681088455,113.2766984092748,23.17795544302593
肉菜市场旺铺招租，地理位置优越（凤华路20号），人流旺！,花都,建设路,档口摊位?1层,五华综合市场,18.0,1800,3.33,"""购物""",113.21455872433633,23.396038195419395,113.22112204871768,23.401711409616607
▲稳定有做有收入，便利店特价转让5万,花都,狮岭,社区底商?1层,前进村,65.0,600,0.31,"""村庄""",113.41872829549321,23.119177630974169,113.42517316284328,23.125363618291883
店铺舒适美观 客源稳定 需求量很大 街坊生意很好做,花都,建设路,临街门面?1层,达布大街,75.0,2500,1.11,"""道路""",113.21254930474172,23.39434930815523,113.21910850331629,23.400034009259018
转让 中通快递承包区,花都,雅瑶,社区底商?1层,莲塘村,100.0,2500,0.83,"""村庄""",113.850251265723,23.35805768190094,113.85673445895164,23.364058916210764
▲便利店特价转让5万包租金已交2023年10月10日止,花都,狮岭,临街门面?1层,前进小学,65.0,600,0.31,"""教育""",113.14659571422092,23.47259431969246,113.15302994133356,23.47885104413572
临街人流量大生意火爆,花都,花都,临街门面?1层,友田城-正门,20.0,2000,3.33,"""购物""",113.1621728707421,23.46836500269535,113.16859461463591,23.47470057183188
房子新房来的，由于本人回家照顾孩子,花都,秀全,其他?1层,岐山村,75.0,1200,0.53,"""村庄""",113.16950187590393,23.370221166070725,113.17592067894043,23.37651547142742
花都大道旁融创附近铺面出租,花都,新区,社区底商,平西村,100.0,4000,1.33,"""村庄""",113.25922912173844,23.434894326793566,113.2657154003407,23.441056123448474
美容养生头疗综合店，靠近地铁，地理位置优越,花都,新区,商业街店铺?1层,发茂头疗(花都广场店),150.0,1200,0.27,"""休闲娱乐""",113.23121267967196,23.40638281781789,113.23777756505038,23.412101332544734
高档小区首位铺位直租,花都,花城街,社区底商,天隽峰-南门,70.0,6000,2.86,"""地产小区""",113.21952195210786,23.39694241445137,113.22608899817058,23.402602216968565
经营文具店，利润3倍  整条街只有一间,花都,新区,其他?1层,花都区新华第七小学,80.0,7800,3.25,"""教育""",113.22818889349583,23.394196819667547,113.23474686238036,23.39988667313097
蛋糕店整体带设备转让  中介勿扰,花都,狮岭,临街门面,联六市场,50.0,1200,0.8,"""NoClass""",113.16513997384058,23.45521102122598,113.17157700001904,23.461539302939167
电费0.8一度，水费5元一吨，铺租三个月交，不想做便宜转。,花都,炭步,临街门面,南街路,20.0,2100,3.5,"""道路""",113.1143637040586,23.334377300622689,113.12092050857555,23.34013066151699
临街商铺，附近有小区写字楼，店内各类配套设施基本齐全,花都,花城街,商业街店铺,玫瑰苑,80.0,4500,1.88,"""城市""",113.27143134445974,23.135336306695007,113.27784997152557,23.141638642942163
万达文旅城傍边临街靓铺,花都,新区,临街门面?1层,狮岭镇罗仙村卫生站,75.0,2800,1.24,"""医疗""",113.24333387523629,23.44073594977458,113.24987449604721,23.446623194369346
融创城傍边临街靓铺，商住偕可。,花都,新区,临街门面,四队大街,80.0,1000,0.42,"""城市""",113.27143134445974,23.135336306695007,113.27784997152557,23.141638642942163
本店地理位置优越，车流量大，门口可停放十台车左右。,花都,狮岭,临街门面,合和路,100.0,6000,2,"""道路""",113.18895683764932,23.451892356651709,113.19546106299264,23.457912565855894
本人自己装修经营的快餐店,花都,花山,临街门面?1层,两龙村,55.0,3600,2.18,"""村庄""",113.28607228697874,23.457974562950328,113.29250751280621,23.46429781670652
三东市场商铺业主直租,花都,新区,商业街店铺?1层,三东市场,30.0,2800,3.11,"""购物""",113.24121782677767,23.414117575646299,113.24776219493679,23.419969534752594
经营的一家小酒馆 设备齐全,花都,新区,社区底商?1层,云山大道87号,87.0,4500,1.72,"""门址""",113.23524526293547,23.394315891715544,113.24178850455083,23.40007760123912
步行街，稀缺头位，双开门7字位,花都,狮岭,商业街店铺?1层,益茶堂(望成路店),80.0,5800,2.42,"""餐饮""",113.18906535295489,23.45405822976883,113.19556790589974,23.460076083166514
