标题,行政区,地标,具体位置,地址,建筑面积,万/月,元每平方米每天,等级,百度地图经度,百度地图纬度,GCJ02经度,GCJ02纬度
番禺万达广场临街商铺出租 600平上下两层 超高使用率,番禺,万博,商业街店铺?1-2层,番禺万达金街,600.0,10.8,6.0,"""购物""",113.82203800491934,23.281587053942837,113.82860907826661,23.287247862663958
番禺小吃店转让！可空转地理位置优越老客户多 证件齐全 人流大,番禺,市桥,临街门面?1层,粤之味鸡脚王(北郊新村店)-广州市番禺区,18.0,8000.0,14.81,"""地产小区""",113.37075105584883,22.946525697210317,113.37726762847598,22.952542970810133
装修美业按摩商铺！租金远低市场价！手慢拍大腿！,番禺,万博,商业街店铺?1-2层,番禺万达广场(商业),214.0,3.8,5.92,"""购物""",113.35521396375339,23.012052024871225,113.3617427423291,23.017810315003396
番禺网红园区稀有独栋瓦房1227方 可做民宿私房菜展厅等,番禺,市桥,临街门面,西坊大院文化创意园(商业),798.0,4.79,2.0,"""地产小区""",113.36375927457533,22.943262960528576,113.3702997630532,22.949157521091509
番禺万达商铺，8米宽门面，实用216方，美容，口腔，培训，,番禺,万博,商业街店铺?1-2层,番禺万达广场(商业),216.0,3.6,5.56,"""购物""",113.35521396375339,23.012052024871225,113.3617427423291,23.017810315003396
番禺江景创意园 限量独栋写字楼200到1500方可复式分割,番禺,新造,写字楼配套?1层,良仓新造(商业),1000.0,150.0,50.0,"""乡镇""",113.42387343013046,23.041917299171045,113.43035359811644,23.048024990327926
80方临街商铺出租，105国道上，近地铁近公交站,番禺,大石,临街门面?1层,德智创意园A1区(商业),80.0,4999.0,2.08,"""NoClass""",113.32012004206779,23.02224207455707,113.32663924142513,23.02806705580655
大学城对岸临江独栋网红创意园出租9米层高可分割可做复式,番禺,新造,写字楼配套,良仓新造(商业),518.0,3.0,1.93,"""乡镇""",113.42387343013046,23.041917299171045,113.43035359811644,23.048024990327926
易发街附近 园区大门位置 人流旺 一线旺铺免佣直租 价格面议,番禺,市桥,临街门面?1层,友利园(商业),91.0,2.73,10.0,"""工业园区""",113.36782725107592,22.945750851252755,113.37435418481334,22.951716112535949
沙湾政府旁1500方独栋商业楼一一一适合教育美容棋牌等,番禺,沙湾,临街门面,敏建锦绣世家商铺,1514.63,4.54,1.0,"""地产小区""",113.35396486994218,22.91570029135972,113.36051166706959,22.921446273221556
番禺区洛浦 南浦美食街出入口正新鸡排小吃店转让 人流大消费高,番禺,南浦,临街门面?1层,正新鸡排(沿沙路店)-广州市番禺区,35.0,7500.0,7.14,"""餐饮""",113.28400366905105,23.051946112034555,113.29044750154172,23.05828085882435
番禺临江复式小户型出租，可商业，可办公，诚邀潮流商家进驻。,番禺,新造,商业街店铺?1层,良仓新造(商业),185.0,1.11,2.0,"""乡镇""",113.42387343013046,23.041917299171045,113.43035359811644,23.048024990327926
8000人新大学食堂档口封闭性炸鸡汉堡麻辣烫等各种业态,番禺,新造,商业街店铺?1层,暨南大学食堂档口,20.0,8000.0,13.33,"""餐饮""",113.42227193106779,23.02525426046495,113.42873106293877,23.031385443810426
大学城旁望江写字楼出租8米层高可做复式租用二实用率高,番禺,大学城,写字楼配套,同发时代广场,880.0,5.98,2.27,"""NoClass""",113.42417319467903,23.042909331400357,113.4306554038672,23.049012146656833
临租商铺直租 餐饮 办公等均可！可明火 价格优惠！超长免租期,番禺,市桥,临街门面,关边路小区坑口路商铺,100.0,7800.0,2.6,"""地产小区""",113.37645906871845,22.950831738859418,113.38295580819832,22.956948553285345
番禺南村临街旺铺转让门头展示面大精装秀D,番禺,南村镇,商业街店铺?1层,意大利芬喜汽车内饰修复-广州市番禺区,120.0,1.84,5.1,"""区县""",113.39046958043075,22.94383073151757,113.39692773101304,22.950133182343007
广州市番禺区江华路大排档转让！双门面可外摆 装修精美 人流大,番禺,大石,临街门面?1层,九优食代大厦-广州市番禺区,160.0,1.5,3.13,"""商务大厦""",113.30439197022098,23.015983993976467,113.31085333982303,23.022078588994753
锦绣银湾独栋1115方商业楼一一业主直租，非中介,番禺,星河湾,临街门面,锦绣银湾商铺,1114.8,18.95,5.67,"""地产小区""",113.33306965497315,23.033855890362646,113.33962805928279,23.039536771954269
临近地铁站沿街600商铺 可做餐饮 展厅等业态,番禺,市桥,商业街店铺,西坊大院文化创意园(商业),600.0,4.68,2.6,"""地产小区""",113.36375927457533,22.943262960528576,113.3702997630532,22.949157521091509
广州番禺区 泰山原浆啤酒店转让 临街旺铺 老客户多营业额可观,番禺,沙湾,商业街店铺?1层,青萝路-道路-广州市番禺区,90.0,5800.0,2.15,"""区县""",113.39046958043075,22.94383073151757,113.39692773101304,22.950133182343007
奥园国际写字楼底下商铺出租 107平复式两层 超高使用率,番禺,万博,写字楼配套?1-2层,奥园国际中心(商业),107.0,1.93,6.0,"""地产小区""",113.3527919524382,23.013229058172,113.35932675547862,23.018958545070359
南村万博30方商铺出租可办证，适合外餐饮外卖行业,番禺,万博,商业街店铺?1层,德智创意主场(商业),30.0,1800.0,2.0,"""NoClass""",113.35351293244027,23.00401392534643,113.36004673340392,23.00975170689679
金街美食街铺面 人流量大  直对业主 两层实用高,番禺,万博,商业街店铺?1层,番禺万达金街,412.0,5.2,4.21,"""购物""",113.82203800491934,23.281587053942837,113.82860907826661,23.287247862663958
石基采耳养生店急转！口碑好 不限行业 人流大生意稳定商圈密集,番禺,石碁,临街门面?1层,裕耳堂采耳服务中心-广州市番禺区,78.0,4000.0,1.71,"""生活服务""",113.41072089001045,22.950926084846736,113.41718218257278,22.957218067370268
115方商铺出租，人流量大，平均单量不低于3000,番禺,万博,写字楼配套?1层,德智创意主场(商业),115.0,6000.0,1.74,"""NoClass""",113.35351293244027,23.00401392534643,113.36004673340392,23.00975170689679
南村万博 旺铺100方转角位 超大展示面 商业圈繁华地段,番禺,万博,商业街店铺?3层,广晟万博城(商业),93.0,1.12,4.0,"""NoClass""",113.35648821011887,23.01027414768481,113.36301347599177,23.016049152336945
市桥临街商铺200方出租，休闲 餐饮等行业均可,番禺,市桥,临街门面,德智时光里-广州市番禺区,200.0,1.2,2.0,"""NoClass""",113.35223401488612,22.950285129845559,113.35880881611338,22.956016456166798
免入场费 可减免租金 奥园写字楼底商114平旺铺出租,番禺,万博,写字楼配套?1-2层,奥园国际中心(商业),114.0,2.05,6.0,"""地产小区""",113.3527919524382,23.013229058172,113.35932675547862,23.018958545070359
临近地铁站沿街600商铺 可做餐饮 展厅等业态,番禺,市桥,商业街店铺,西坊大院文化创意园(商业),600.0,4.68,2.6,"""地产小区""",113.36375927457533,22.943262960528576,113.3702997630532,22.949157521091509
广州番禺区 泰山原浆啤酒店转让 临街旺铺 老客户多营业额可观,番禺,沙湾,商业街店铺?1层,青萝路-道路-广州市番禺区,90.0,5800.0,2.15,"""区县""",113.39046958043075,22.94383073151757,113.39692773101304,22.950133182343007
奥园国际写字楼底下商铺出租 107平复式两层 超高使用率,番禺,万博,写字楼配套?1-2层,奥园国际中心(商业),107.0,1.93,6.0,"""地产小区""",113.3527919524382,23.013229058172,113.35932675547862,23.018958545070359
南村万博30方商铺出租可办证，适合外餐饮外卖行业,番禺,万博,商业街店铺?1层,德智创意主场(商业),30.0,1800.0,2.0,"""NoClass""",113.35351293244027,23.00401392534643,113.36004673340392,23.00975170689679
金街美食街铺面 人流量大  直对业主 两层实用高,番禺,万博,商业街店铺?1层,番禺万达金街,412.0,5.2,4.21,"""购物""",113.82203800491934,23.281587053942837,113.82860907826661,23.287247862663958
石基采耳养生店急转！口碑好 不限行业 人流大生意稳定商圈密集,番禺,石碁,临街门面?1层,裕耳堂采耳服务中心-广州市番禺区,78.0,4000.0,1.71,"""生活服务""",113.41072089001045,22.950926084846736,113.41718218257278,22.957218067370268
115方商铺出租，人流量大，平均单量不低于3000,番禺,万博,写字楼配套?1层,德智创意主场(商业),115.0,6000.0,1.74,"""NoClass""",113.35351293244027,23.00401392534643,113.36004673340392,23.00975170689679
150方东联一楼仓库出租，层高6米，价钱实惠，格局方正有阁楼,番禺,大石,写字楼配套,德智创意园C区(商业),150.0,4888.0,1.09,"""NoClass""",113.3178399630231,23.0218011131003,113.32435154915255,23.02766220319039
番禺市桥，黄编168商业中心，宵夜，临街商铺，欢迎咨询！,番禺,市桥,临街门面,黄编168商业中心,100.0,1.1,3.67,"""购物""",113.37638262291958,22.953480639393989,113.382879313826,22.959596107011224
市桥377平园林式老房子出租诚邀私房菜 国学茶艺 酒庄进驻,番禺,市桥,商业街店铺,西坊大院文化创意园(商业),377.0,67.86,60.0,"""地产小区""",113.36375927457533,22.943262960528576,113.3702997630532,22.949157521091509
诚招健身瑜伽射击馆游乐展厅办公等,番禺,市桥,社区底商?2层,番禺公园汇(商业),203.41,7119.35,1.17,"""地产小区""",113.37189316147385,22.97061149157173,113.37839559413206,22.97664702518844
广晟商业街旺铺出租 公寓楼下铺 105平 地铁口必经路,番禺,华南碧桂园,购物百货中心?1层,广晟万博城(商业),85.0,1.28,5.0,"""NoClass""",113.35648821011887,23.01027414768481,113.36301347599177,23.016049152336945
番禺万博200至1000方招西餐 粤菜 会所私房菜 带露台,番禺,万博,临街门面?1层,番禺万博中心,500.0,9.0,6.0,"""购物""",113.3492030422659,23.01373599258642,113.35574499504696,23.019430762629776
70平方市桥易发人流地段 抢手旺铺 平价免佣直租,番禺,市桥,写字楼配套?1层,友利园(商业),70.0,6300.0,3.0,"""工业园区""",113.36782725107592,22.945750851252755,113.37435418481334,22.951716112535949
地铁口沿街铺位142方 精装复式可做网约车 瑜伽舞蹈室 培训,番禺,南浦,写字楼配套?1层,凹凸凹创意园(商业),142.0,1.21,2.83,"""NoClass""",113.40230394704584,23.006945605820947,113.40871607676766,23.013279414302589
恭喜发财！能源汽车展厅  汽车贴膜服务  好铺价出租,番禺,钟村,临街门面?1层,锦博智慧小镇(商业),143.0,1.07,2.5,"""地产小区""",113.32230903293378,22.97320210444477,113.3288572699632,22.97899923756221
城区大道原（金港湾）购物商城招租,番禺,番禺广场,购物百货中心?1层,金港湾购物广场,80.0,8000.0,3.33,"""购物""",113.41275833673697,22.943663994800553,113.41922283486828,22.949934847196777
市桥临街旺铺 270平方大面积餐饮店 免佣出租,番禺,市桥,临街门面?1层,友利园(商业),271.0,4.07,5.0,"""工业园区""",113.36782725107592,22.945750851252755,113.37435418481334,22.951716112535949
万博CBD创意园配套商铺招租可做复式适合餐饮美容培训展厅入驻,番禺,南村镇,写字楼配套?1层,一号小镇创意产业园(商业),231.0,2.19,3.17,"""工业园区""",113.36020800340391,22.99837201392235,113.36672576937714,23.004201929164016
番禺万达广场金街200平方 超大门面展示 无其他费用,番禺,万博,商业街店铺,番禺金街-广州市番禺区,220.0,5.3,8.03,"""道路""",113.35446603458603,23.012453601127679,113.36099675803487,23.01820256558527
超一万人小区旺铺招租 业主是我朋友 价格可谈 免顶手费,番禺,星河湾,社区底商?1-2层,锦绣银湾迎宾路商铺,50.0,1.25,8.33,"""地产小区""",113.33306965497315,23.033855890362646,113.33962805928279,23.039536771954269
钟村首层商铺带装修可做桌球棋牌办公培训等,番禺,钟村,其他?1层,小金人公寓(祈福店)-广州市番禺区,553.0,3.3,1.99,"""宾馆""",113.32432986100835,22.97483191134996,113.33088209760102,22.98060115777834
180方东联一楼仓库办公室出租可注册，层高6米，价钱实惠,番禺,大石,写字楼配套,德智创意园C区(商业),180.0,7000.0,1.3,"""NoClass""",113.3178399630231,23.0218011131003,113.32435154915255,23.02766220319039
低价急转 番禺区美甲店转让 小区住宅多人流密集 老客户多,番禺,桥南,临街门面?1层,北郊新村-广州市番禺区,31.0,2800.0,3.01,"""地产小区""",113.37075105584883,22.946525697210317,113.37726762847598,22.952542970810133
毗邻大学城独栋复式写字楼层高8米120平办公室租一层用二层,番禺,大学城,写字楼配套,北岛创意园(商业),120.0,7560.0,2.1,"""NoClass""",113.40230394704584,23.006945605820947,113.40871607676766,23.013279414302589
173方临街铺位出租，可做商铺仓库办公展厅电子服装类。,番禺,大石,临街门面?1层,德智创意园A2区(商业),173.0,9800.0,1.89,"""NoClass""",113.32012004206779,23.02258508052737,113.3266394549722,23.028410105008406
万博商圈外卖铺出租，写字楼商圈成熟，办公人群集中，消费集中,番禺,万博,写字楼配套?1层,德智创意主场(商业),40.0,3000.0,2.5,"""NoClass""",113.35351293244027,23.00401392534643,113.36004673340392,23.00975170689679
临街商铺 80平方超高使用率  另有各类型商铺欢迎来电,番禺,万博,临街门面?1-2层,番禺万达广场(商业),80.0,1.8,7.5,"""购物""",113.35521396375339,23.012052024871225,113.3617427423291,23.017810315003396
地铁口附近临街商铺出租，餐饮休闲等行业均可,番禺,市桥,临街门面?1层,德智时光里(商业),86.0,5830.8,2.26,"""NoClass""",113.35223401488612,22.950285129845559,113.35880881611338,22.956016456166798
番禺区化龙路口零食店便利店旺铺转让，可空铺转让，不能明火,番禺,化龙,临街门面?1层,化龙派出所办证大厅-广州市番禺区,30.0,1500.0,1.67,"""政府机构""",113.45917333326944,23.046941069875446,113.46574937624919,23.0526024263268
番禺区餐饮店转让！位于广州大学城，住宅区学生多，有外摆区,番禺,大学城,临街门面?1层,广州大学城北亭村-广州市番禺区,20.0,4500.0,7.5,"""教育""",113.37788387108736,23.04505491253891,113.38436126282626,23.051192407488356
物业直租无转让费，面积可灵活调整,番禺,亚运城,写字楼配套?1层,永善牌坊,108.0,4212.0,1.3,"""旅游景点""",113.46758399800379,22.961474866482115,113.47416369160362,22.967164223276023
时代钻汇方洲 临街商铺180至550方 低价招商,番禺,沙湾,临街门面?1层,时代钻汇方洲创意园(商业),389.0,1.95,1.67,"""地产小区""",113.34697290900758,22.925437271170613,113.35354265748825,22.93112075655819
20平米小档口可做小吃 适合夫妻创业与初创业者简单好操作,番禺,大学城,档口摊位?1层,广州大学-南门-广州市番禺区,20.0,1.4,23.33,"""NoClass""",113.37707871985903,23.043049755077129,113.38355679675948,23.049173588316984
市桥沙头新村159方临街旺铺出租，周边配套成熟，位置好。,番禺,市桥,写字楼配套,德智时光里(商业),159.0,1.0,2.1,"""NoClass""",113.35223401488612,22.950285129845559,113.35880881611338,22.956016456166798
番禺金街 220平方 两个铺打通 临街大门面  合适各种行业,番禺,万博,商业街店铺?1层,番禺万达广场(商业),220.0,4.8,7.27,"""购物""",113.35521396375339,23.012052024871225,113.3617427423291,23.017810315003396
万博CBD五酒店3.7万方招租 带宴会厅 泳池 露天阳台,番禺,万博,其他?45-57层,番禺万博中心,37000.0,277.5,2.5,"""购物""",113.3492030422659,23.01373599258642,113.35574499504696,23.019430762629776
时代钻汇方洲 临街商铺180至550方 低价招商,番禺,沙湾,临街门面?1层,时代钻汇方洲创意园(商业),389.0,1.95,1.67,"""地产小区""",113.34697290900758,22.925437271170613,113.35354265748825,22.93112075655819
20平米小档口可做小吃 适合夫妻创业与初创业者简单好操作,番禺,大学城,档口摊位?1层,广州大学-南门-广州市番禺区,20.0,1.4,23.33,"""NoClass""",113.37707871985903,23.043049755077129,113.38355679675948,23.049173588316984
桥南商业街 110平大型实用面积临街旺铺 人流旺 免佣直租,番禺,桥南,商业街店铺?1层,华景新城(番禺)商铺,108.9,3.2,9.8,"""地产小区""",113.37235237525039,22.93239064657719,113.37885576721229,22.938434828725389
35到200方南村万博外卖铺，物业直租（无中介费）,番禺,万博,商业街店铺?1层,德智创意主场(商业),100.0,5000.0,1.67,"""NoClass""",113.35351293244027,23.00401392534643,113.36004673340392,23.00975170689679
市桥一楼100方铺位出租，商圈成熟，液业态规划完整，交通方便,番禺,市桥,商业街店铺?1层,雅居乐君域公馆商铺,100.0,5500.0,1.83,"""地产小区""",113.37414224897843,22.949519457481956,113.38064702958048,22.955596615517398
市桥地铁旁，核心商圈，汀沙外卖街，配套齐全可明火，保可办两证,番禺,市桥,社区底商,富华中路商铺,27.0,2000.0,2.47,"""道路""",113.37200248525437,22.952998601472559,113.37851463980701,22.95903811704874
邻近学校 超大平层 超低价 无转让费 免佣直租 可做教育培训,番禺,桥南,临街门面?3层,华景新城(番禺)商铺,384.0,2.3,2.0,"""地产小区""",113.37235237525039,22.93239064657719,113.37885576721229,22.938434828725389
外卖城，中心地段，可明火，可办双证，,番禺,市桥,临街门面,黄编168商业中心,35.0,2000.0,1.9,"""购物""",113.37638262291958,22.953480639393989,113.382879313826,22.959596107011224
旺外卖商铺出租！地铁7号线万博A出口800米,番禺,万博,写字楼配套?1层,德智创意主场(商业),35.0,2992.5,2.85,"""NoClass""",113.35351293244027,23.00401392534643,113.36004673340392,23.00975170689679
全新装修，设置齐全，,番禺,石碁,商业街店铺?1层,中创广场,120.0,5600.0,1.56,"""NoClass""",113.46717238451093,22.962032821397615,113.47375230840152,22.967719348356824
地铁口百米沿街铺位53方 园区主入口流量大可做便利店,番禺,洛溪,商业街店铺,凹凸凹创意园(商业),53.0,5800.0,3.65,"""NoClass""",113.40230394704584,23.006945605820947,113.40871607676766,23.013279414302589
200方临街商铺出租 夜市休闲均可！ 可明火，外摆,番禺,市桥,写字楼配套?1层,德智时光里-广州市番禺区,200.0,1.3,2.16,"""NoClass""",113.35223401488612,22.950285129845559,113.35880881611338,22.956016456166798
K11团队打造，众星捧月，餐饮，运动健身，美容美发，特色酒吧,番禺,广州雅居乐,商业街店铺,四海城商业广场(商业),15000.0,180.0,4.0,"""购物""",113.35912877916459,23.01310881065118,113.36564664817098,23.018921592079946
万物复苏，租金7600，7米门面，厨房配置齐全，南站奥园临街,番禺,南站,写字楼配套?1-2层,奥园创越大厦(商业),200.0,7600.0,1.27,"""NoClass""",113.28371998417109,22.995323125148045,113.29013821022268,23.00165368931187
市桥外卖城，可明火可办证 排烟排污已装 欢迎咨询！,番禺,市桥,商业街店铺,黄编168商业中心,35.0,2500.0,2.38,"""购物""",113.37638262291958,22.953480639393989,113.382879313826,22.959596107011224
番禺桥南六年美容老店转让 社区环绕 消费能力强D,番禺,桥南,临街门面?2层,南城路-道路-广州市,140.0,6000.0,1.43,"""购物""",113.42565333266733,22.801458388800815,113.43213939427479,22.80753546667774
南村万博地铁站 奥园国际写字楼底商铺出租 124平复式两层,番禺,万博,写字楼配套?1-2层,奥园国际中心(商业),124.0,2.23,6.0,"""地产小区""",113.3527919524382,23.013229058172,113.35932675547862,23.018958545070359
番禺万达金街转角位T字形 双门面 无di展示面 百业皆宜,番禺,万博,商业街店铺,番禺万达金街,220.0,4.4,6.67,"""购物""",113.82203800491934,23.281587053942837,113.82860907826661,23.287247862663958
地铁口商办两用沿街商铺106平可外摆物业直租长免租期,番禺,南村镇,写字楼配套?1-3层,七号小镇创意园(商业),106.0,8480.0,2.67,"""工业园区""",113.37150697993524,23.022719039710294,113.37798612393752,23.02874271890936
名企5000人办公楼下 招快餐店解决员工就餐问题 有意来聊,番禺,万博,商业街店铺?1层,广晟万博城-广州市番禺区,196.0,2.88,4.9,"""NoClass""",113.35648821011887,23.01027414768481,113.36301347599177,23.016049152336945
番禺区大学城餐饮店急让！华南理工旁多学校住宅人流密 稳定客源,番禺,大学城,临街门面?1层,川味麻辣烫(穗石村大街)-广州市番禺区,60.0,7000.0,3.89,"""道路""",113.4163478757231,23.057327051949625,113.4228179746684,23.063553218833854
35方外卖铺出租可注册办公，适合外卖配送，轻餐饮行业。,番禺,大石,写字楼配套?1层,德智创意园A2区(商业),35.0,2500.0,2.38,"""NoClass""",113.32012004206779,23.02258508052737,113.3266394549722,23.028410105008406
番禺包子铺转让！日营两千多，租金便宜位于学校门口  价钱可谈,番禺,大石,临街门面?1层,番禺大石小学-广州市番禺区,30.0,3900.0,4.33,"""教育""",113.31627331821422,23.024166389001253,113.32278115014192,23.030053787029585
番禺万博中心地铁站附近外卖铺招租 有稳定写字楼客流,番禺,万博,购物百货中心?3-4层,奥园国际购物中心,20.0,5000.0,8.33,"""购物""",113.35385752243377,23.012849854003748,113.36038978863141,23.018591513520386
番禺万达临街商铺 24小时营业  行业无限制,番禺,万博,购物百货中心?1层,番禺万达广场(商业),83.0,1.7,6.83,"""购物""",113.35521396375339,23.012052024871225,113.3617427423291,23.017810315003396
广晟万博城商业街 98平旺铺出租 可明火,番禺,华南碧桂园,写字楼配套?2-3层,广晟万博城(商业),98.0,1.18,4.0,"""NoClass""",113.35648821011887,23.01027414768481,113.36301347599177,23.016049152336945
番禺万达广场金街旺铺招租 人流集中点 无其他费用 随时可看,番禺,万博,商业街店铺,番禺金街-广州市番禺区,100.0,2.4,8.0,"""道路""",113.35446603458603,23.012453601127679,113.36099675803487,23.01820256558527
番禺市桥易发步行街头位超大展示旺铺，餐饮沐足必选！,番禺,市桥,商业街店铺?1-2层,大北路/易发商业街(路口),761.0,8.3,3.64,"""购物""",113.37122500183574,22.947356032899003,113.37774000421571,22.953381762855626
地铁口铺位109方 办公商铺一体 5米层高复式 带前花园,番禺,洛溪,写字楼配套?1层,凹凸凹创意园(商业),109.0,8175.0,2.5,"""NoClass""",113.40230394704584,23.006945605820947,113.40871607676766,23.013279414302589
番禺万达金街 104平方两层  人流量大 单边位,番禺,万博,购物百货中心?1层,番禺万达金街,104.0,2.2,7.05,"""购物""",113.82203800491934,23.281587053942837,113.82860907826661,23.287247862663958
番禺创意物业直租 独栋总部办公 可分割可复式 稀有江景环境好,番禺,新造,写字楼配套?1层,良仓新造(商业),1200.0,6.0,1.67,"""乡镇""",113.42387343013046,23.041917299171045,113.43035359811644,23.048024990327926
南村万博地铁口103方商铺出租，位置好，人流广。位置好。,番禺,万博,商业街店铺?1层,德智创意主场(商业),103.0,5500.0,1.78,"""NoClass""",113.35351293244027,23.00401392534643,113.36004673340392,23.00975170689679
良仓新造创意园 物业直租 免中介费 沿江独栋可分割,番禺,新造,写字楼配套?1层,良仓新造创意园-广州市番禺区,274.6,1.78,2.17,"""NoClass""",113.37176308683604,23.001995426061037,113.37823882143154,23.00802314658593
番禺 临江 复式 独栋 创意园 适合汽车摄影文创展览餐饮业态,番禺,新造,商业街店铺?1层,良仓新造(商业),1200.0,7.2,2.0,"""乡镇""",113.42387343013046,23.041917299171045,113.43035359811644,23.048024990327926
免入场费 可减免租金 奥园写字楼底商114平旺铺出租,番禺,万博,写字楼配套?1-2层,奥园国际中心(商业),114.0,2.05,6.0,"""地产小区""",113.3527919524382,23.013229058172,113.35932675547862,23.018958545070359
市桥沙头新村159方临街旺铺出租，周边配套成熟，位置好。,番禺,市桥,写字楼配套,德智时光里(商业),159.0,1.0,2.1,"""NoClass""",113.35223401488612,22.950285129845559,113.35880881611338,22.956016456166798
番禺金街 220平方 两个铺打通 临街大门面  合适各种行业,番禺,万博,商业街店铺?1层,番禺万达广场(商业),220.0,4.8,7.27,"""购物""",113.35521396375339,23.012052024871225,113.3617427423291,23.017810315003396
地铁口铺位109方 办公商铺一体 5米层高复式 带前花园,番禺,洛溪,写字楼配套?1层,凹凸凹创意园(商业),109.0,8175.0,2.5,"""NoClass""",113.40230394704584,23.006945605820947,113.40871607676766,23.013279414302589
番禺万达金街 104平方两层  人流量大 单边位,番禺,万博,购物百货中心?1层,番禺万达金街,104.0,2.2,7.05,"""购物""",113.82203800491934,23.281587053942837,113.82860907826661,23.287247862663958
番禺创意物业直租 独栋总部办公 可分割可复式 稀有江景环境好,番禺,新造,写字楼配套?1层,良仓新造(商业),1200.0,6.0,1.67,"""乡镇""",113.42387343013046,23.041917299171045,113.43035359811644,23.048024990327926
南村万博地铁口103方商铺出租，位置好，人流广。位置好。,番禺,万博,商业街店铺?1层,德智创意主场(商业),103.0,5500.0,1.78,"""NoClass""",113.35351293244027,23.00401392534643,113.36004673340392,23.00975170689679
良仓新造创意园 物业直租 免中介费 沿江独栋可分割,番禺,新造,写字楼配套?1层,良仓新造创意园-广州市番禺区,274.6,1.78,2.17,"""NoClass""",113.37176308683604,23.001995426061037,113.37823882143154,23.00802314658593
番禺 临江 复式 独栋 创意园 适合汽车摄影文创展览餐饮业态,番禺,新造,商业街店铺?1层,良仓新造(商业),1200.0,7.2,2.0,"""乡镇""",113.42387343013046,23.041917299171045,113.43035359811644,23.048024990327926
番禺网红创意园区 高层高 适合各类特色餐饮新潮娱乐业态进驻,番禺,新造,写字楼配套?1层,良仓新造(商业),185.0,1.2,2.17,"""乡镇""",113.42387343013046,23.041917299171045,113.43035359811644,23.048024990327926
免进场费 沿江出租独栋150方 7米层高可复式可轻餐饮可外摆,番禺,新造,商业街店铺,良仓新造(商业),150.0,9900.0,2.2,"""乡镇""",113.42387343013046,23.041917299171045,113.43035359811644,23.048024990327926
番禺区餐饮店低价转让，城中村村口旺铺，租金便宜，人流量大不愁,番禺,番禺广场,临街门面?1层,骏新路-道路-广州市番禺区,70.0,3300.0,1.57,"""区县""",113.39046958043075,22.94383073151757,113.39692773101304,22.950133182343007
长免租独栋复式办公室高8米368平舞蹈培训文创展贸汽车基地,番禺,新造,写字楼配套,良仓新造(商业),368.0,2.58,2.33,"""乡镇""",113.42387343013046,23.041917299171045,113.43035359811644,23.048024990327926
广州番禺奶茶店转让！附近商圈成熟 人流大，日均营业额1800,番禺,大石,临街门面?1层,益禾堂(石中二路店)-广州市番禺区,40.0,7000.0,5.83,"""餐饮""",113.30324699001834,23.015485965937196,113.30970428489889,23.02159984657804
市桥大型小区门口沿街旺铺 适合生活生鲜超市,番禺,桥南,社区底商?1层,市桥大南路商铺,300.0,3.5,3.89,"""商圈""",113.37243219570459,22.94606519666487,113.37894264084625,22.952112276941958
173方一楼商铺仓库出租可注册办公，展厅，液晶电子，服装类,番禺,大石,写字楼配套,德智创意园A2区(商业),173.0,9888.0,1.91,"""NoClass""",113.32012004206779,23.02258508052737,113.3266394549722,23.028410105008406
地铁口沿街铺位53方 主入口带装修有门头 便利店水吧,番禺,南浦,临街门面,凹凸凹创意园(商业),53.0,5800.0,3.65,"""NoClass""",113.40230394704584,23.006945605820947,113.40871607676766,23.013279414302589
临街商铺 大门面  行业无限制 金融  美容 靠近地铁口,番禺,万博,商业街店铺?1层,番禺万达广场(商业),193.0,3.4,5.87,"""购物""",113.35521396375339,23.012052024871225,113.3617427423291,23.017810315003396
番禺 石楼 带阁楼家居五金建材 转让 临街门面D,番禺,石楼,临街门面?1层,石清公路231号-,100.0,9030.0,3.01,"""门址""",113.49296722722143,22.96747295873274,113.49946852063701,22.973528063559468
非中介！员岗地铁口旺铺复式2层诚邀打印店餐饮烧腊炸串店家入驻,番禺,南村镇,写字楼配套?1层,七号小镇创意园(商业),28.0,4200.0,5.0,"""工业园区""",113.37150697993524,23.022719039710294,113.37798612393752,23.02874271890936
临街商铺出租，餐饮 宵夜 大排档均可！可明火,番禺,市桥,临街门面,德智时光里(商业),200.0,1.3,2.16,"""NoClass""",113.35223401488612,22.950285129845559,113.35880881611338,22.956016456166798
番禺创意园独栋沿江办公出租 面积300至1500方 物业直租,番禺,新造,写字楼配套?1层,良仓新造(商业),300.0,1.62,1.8,"""乡镇""",113.42387343013046,23.041917299171045,113.43035359811644,23.048024990327926
时代钻汇方洲 183方带装修超实用 层高5米 临近商铺出租,番禺,沙湾,临街门面?1层,时代钻汇方洲创意园(商业),183.0,9150.0,1.67,"""地产小区""",113.34697290900758,22.925437271170613,113.35354265748825,22.93112075655819
物业直租 市桥独栋三层362方精装办公室出租 独门独户,番禺,市桥,商业街店铺,西坊大院文化创意园(商业),362.0,2.17,2.0,"""地产小区""",113.36375927457533,22.943262960528576,113.3702997630532,22.949157521091509
使用率高，展示面好，餐饮商铺,番禺,万博,商业街店铺?1层,信业悦都汇,224.41,3.03,4.5,"""NoClass""",113.37130450187336,22.97942675677554,113.37780038506168,22.985450088876566
沿江网红创意园7米层loft高餐吧私人会所球馆体验店总部选址,番禺,大学城,写字楼配套,GOGO新天地广场,369.0,2.55,2.3,"""购物""",113.39853402831337,23.067375983772,113.40498444336315,23.07371912678888
