标题,行政区,地标,具体位置,地址,建筑面积,万/月,元每平方米每天,等级,百度地图经度,百度地图纬度,GCJ02经度,GCJ02纬度
可以办证！星选闪电外卖厨房荔湾区陈家祠上下九美团外卖档口直租,荔湾,长寿路,档口摊位?1层,火狐珠宝创意园(商业),30.0,4000.0,4.44,"""工业园区""",113.25003999535771,23.124016101135945,113.2565212083955,23.13001300619625
西湾路街铺与肯德基星巴克为邻零售茶饮宵夜百业,荔湾,西村,商业街店铺?1层,西村,500.0,6.5,4.33,"""乡镇""",113.24663029713462,23.150428853679494,113.25313307354793,23.15636729693992
荔湾区汤粉店旺铺转让，营业额每天23千，有隔楼可做2层,荔湾,西塱,临街门面?1层,中海花湾壹号商铺,43.0,1.16,8.95,"""地产小区""",113.24533107787596,23.074511316033005,113.25186688561964,23.08043296965504
可分租50方500方等 免中介费 免转让费,荔湾,龙溪,临街门面?2层,东漖新村,300.0,1.5,1.67,"""地产小区""",113.23670842294963,23.086166450547045,113.24326581060443,23.09195130586669
春节可看 地铁沙涌33平带家具 服装日用品电商伴手礼创业,荔湾,坑口,社区底商?1层,亿佳创业基地(商业),33.0,1550.0,1.57,"""NoClass""",113.25198698271939,23.086568301983875,113.258492463902,23.092606169359816
可餐饮30方至150方 物业直租,荔湾,芳村,社区底商?1层,芳村126创意园,65.0,5000.0,2.56,"""NoClass""",113.31863451424641,23.155435313524174,113.3251602221147,23.161285853404178
一楼 双地铁 适合经商办公电商,荔湾,广钢新城,社区底商?1层,四季花园,161.0,9660.0,2.0,"""地产小区""",113.23895490536825,23.077827447358478,113.24551072367327,23.083645415077116
荔湾区汤粉店旺铺转让，营业额每天23千，有隔楼可做2层,荔湾,西塱,临街门面?1层,中海花湾壹号商铺,43.0,1.16,8.95,"""地产小区""",113.24533107787596,23.074511316033005,113.25186688561964,23.08043296965504
可分租50方500方等 免中介费 免转让费,荔湾,龙溪,临街门面?2层,东漖新村,300.0,1.5,1.67,"""地产小区""",113.23670842294963,23.086166450547045,113.24326581060443,23.09195130586669
中山八路商圈 成熟社区 宜百业旺铺出租,荔湾,中山八路,社区底商?2层,中山八路商铺,250.0,2.5,3.33,"""道路""",113.24245569177002,23.1312559030174,113.24896284318038,23.137121173155746
周门路周门街160号美团外卖仓储物流可注册办证,荔湾,周门,社区底商?1层,中兴苑商铺,42.0,4500.0,3.57,"""地产小区""",113.24552816610478,23.136369099496119,113.252025754093,23.14228649398587
荔湾 芳村 餐饮美食冷饮甜品店 整店转让 商业街店铺D,荔湾,芳村,商业街店铺?1层,百花路-道路-广州市荔湾区,86.0,1.62,6.28,"""区县""",113.250502263373,23.13179113497485,113.25698092929491,23.137796083976789
芳村地铁 新春特惠 免租2个月 商办一体 物业直租,荔湾,芳村,其他?1层,睿然谷科技园(商业),123.0,7121.7,1.93,"""商务大厦""",113.2312296576461,23.103309923484408,113.23778394818501,23.109026588073055
小区出入口位置，适合开便利店,荔湾,广钢新城,社区底商?1层,广州广钢新城医院-广州市荔湾区,60.0,8800.0,4.89,"""医疗""",113.25161373678013,23.080263291612913,113.25812472820427,23.08629539591604
可分租 低价出租 30至600方 免转让费,荔湾,芳村,其他?2层,芳村,500.0,2.5,1.67,"""商圈""",113.23413046579795,23.09929543433773,113.24068236870588,23.105044692244147
招舞蹈音乐艺术培训 可轻餐饮 电商平台等,荔湾,芳村,临街门面?1层,四季花园,160.0,9800.0,2.04,"""地产小区""",113.23895490536825,23.077827447358478,113.24551072367327,23.083645415077116
面积灵活间隔 国企 地铺 临街 可餐饮,荔湾,南岸,社区底商?1层,河柳别苑汇龙大街商铺,80.0,7200.0,3.0,"""道路""",113.23897556639497,23.13964073391382,113.24549629783174,23.14545184169374
免收中介费，西门口广场商超出口，宜粉面鸭脖板栗,荔湾,长寿路,购物百货中心?1层,西门口广场(商业),30.0,8000.0,8.89,"""NoClass""",113.25946887947898,23.132708219419638,113.26591646610778,23.138865898670749
可歺饮 临街 一线马路边,荔湾,芳村,临街门面?1层,芳村,90.0,8800.0,3.26,"""商圈""",113.23413046579795,23.09929543433773,113.24068236870588,23.105044692244147
芳村临街旺铺转让，周边住宅居民，人流旺，休闲茶饮！！,荔湾,花地湾,临街门面?1层,芳和花园东漖南路商铺,97.0,1.6,5.5,"""地产小区""",113.23373485205149,23.082698426311248,113.24030237398934,23.088445991604194
广钢新城10米门面中海花湾旺铺出租,荔湾,坑口,临街门面?1层,中海花湾天地购物中心,250.0,10.0,13.33,"""购物""",113.24624142067947,23.07483556843542,113.25277392873112,23.080773004751646
大展宏兔创业吧！荔湾滘口芳村定制20至130平办公室,荔湾,滘口,社区底商?2层,滘口-地铁站-广州市荔湾区,45.0,2800.0,2.07,"""地产小区""",113.21528994502121,23.11919109195576,113.22184066337639,23.124858344900749
南岸大街独栋，旺铺招租，商用，实用超80平方，月租3900元,荔湾,桥中,临街门面,南岸大街小区-广州市荔湾区,80.0,3900.0,1.63,"""道路""",113.23918918344516,23.13672917515266,113.24570801691812,23.14254322522069
直租送外摆 可分租43方70方110方 免转让费,荔湾,芳村,临街门面?1-2层,芳村,63.0,4410.0,2.33,"""商圈""",113.23413046579795,23.09929543433773,113.24068236870588,23.105044692244147
31所学校围绕（1公里内）培训类 8折特价 可灵活间隔,荔湾,周门,档口摊位?1层,汇龙大街-道路-广州市荔湾区,200.0,1.4,2.33,"""区县""",113.250502263373,23.13179113497485,113.25698092929491,23.137796083976789
汇龙小学旁 可餐饮 外卖 小吃 文创,荔湾,南岸,临街门面?1层,河柳别苑汇龙大街商铺,50.0,4500.0,3.0,"""道路""",113.23897556639497,23.13964073391382,113.24549629783174,23.14545184169374
直租送外摆 可分租43方70方110方 免转让费,荔湾,芳村,临街门面?1层,坑口村,100.0,7000.0,2.33,"""村庄""",113.24266526644543,23.082410763907317,113.24920681451629,23.08828665674768
可办证！房东直租！闪电厨房上下九步西门口长寿路陈家祠档口商铺,荔湾,长寿路,商业街店铺?1层,上下九商业步行街,25.0,4000.0,5.33,"""城市""",113.27143134445974,23.135336306695007,113.27784997152557,23.141638642942163
可办证！房东直租！荔湾区小西关长寿路上下九美团外卖商铺档口,荔湾,陈家祠,社区底商?1层,陈家祠小区商铺,25.0,4000.0,5.33,"""商圈""",113.2526175931872,23.131817057361908,113.25908860500297,23.137859493521256
长寿东路板块，内街商铺招租，68平，月租2800元，无顶手费,荔湾,陈家祠,社区底商?1层,长寿东路-道路-广州市荔湾区,68.0,2800.0,1.37,"""区县""",113.250502263373,23.13179113497485,113.25698092929491,23.137796083976789
西华路 特色茶饮小食旺铺出租！,荔湾,陈家祠,商业街店铺?1层,冼家庄小区西华路商铺,20.0,1.5,25.0,"""地产小区""",113.24847802173747,23.138906390739373,113.25496604493847,23.144875768640376
可分租 低价出租 30至600方 免转让费,荔湾,芳村,其他?3层,坑口,200.0,1.0,1.67,"""NoClass""",113.49352157155146,23.28494372543596,113.50001377891981,23.291007180015439
31所学校围绕（1公里内）培训类 8折特价 可灵活间隔,荔湾,南岸,临街门面?1层,河柳别苑汇龙大街商铺,400.0,3.6,3.0,"""道路""",113.23897556639497,23.13964073391382,113.24549629783174,23.14545184169374
凯升健康城商铺招租，娱乐健身  教育培训，美发美容 养生馆,荔湾,西塱,社区底商?1-4层,凯升健康城,200.0,1.0,1.67,"""地产小区""",113.23493103566817,23.065009480232829,113.24149907238264,23.070772263076007
开工创业优选！地铁沙涌优惠20平 创业办公仓储服装电商直播间,荔湾,坑口,社区底商?2层,睿然谷孵化中心(商业),20.0,1200.0,2.0,"""商务大厦""",113.25104870261453,23.08610669218408,113.2575579329406,23.09212799500686
低价租 打造河岸年轻力街区 体育 美育 网红店特价8折,荔湾,南岸,临街门面?1层,汇龙大街-道路-广州市荔湾区,180.0,1.62,3.0,"""区县""",113.250502263373,23.13179113497485,113.25698092929491,23.137796083976789
南源花园旁，面积25至1000方灵活分配，内街铺价格45起,荔湾,西村,商业街店铺?1层,汇龙大街-道路-广州市荔湾区,40.0,3036.0,2.53,"""区县""",113.250502263373,23.13179113497485,113.25698092929491,23.137796083976789
荔湾商业中心 ，业态不限，美容美发，亲子教育,荔湾,西塱,社区底商?1-4层,元邦明月水岸兴渔路商铺,88.0,4840.0,1.83,"""地产小区""",113.23327806369982,23.064118362576239,113.23984987191749,23.06986131042371
可做茶楼 大型餐饮 社区地铺 低价出租,荔湾,南岸,临街门面?1层,河柳别苑汇龙大街商铺,500.0,3.75,2.5,"""道路""",113.23897556639497,23.13964073391382,113.24549629783174,23.14545184169374
可餐饮 30方至150方 物业直租,荔湾,芳村,临街门面?1层,芳村126创意园,30.0,7.5,83.33,"""NoClass""",113.31863451424641,23.155435313524174,113.3251602221147,23.161285853404178
大型小区出入口位置，适合开便利店,荔湾,广钢新城,临街门面?1层,广州广钢新城医院-广州市荔湾区,55.0,6500.0,3.94,"""医疗""",113.25161373678013,23.080263291612913,113.25812472820427,23.08629539591604
低价租 汇龙小学 环翠园小学旁 国企 有证 可餐饮 面积灵活,荔湾,南岸,临街门面?1层,汇龙大街-道路-广州市荔湾区,84.0,9928.8,3.94,"""区县""",113.250502263373,23.13179113497485,113.25698092929491,23.137796083976789
可办证！房东直租！荔湾区小西关长寿路上下九美团外卖商铺档口,荔湾,陈家祠,社区底商?1层,陈家祠小区商铺,25.0,4000.0,5.33,"""商圈""",113.2526175931872,23.131817057361908,113.25908860500297,23.137859493521256
西塱凯升健康城，餐饮，健康理疗，教育培训，美容美发,荔湾,西塱,社区底商?1-4层,元邦明月水岸兴渔路商铺,150.0,1.05,2.33,"""地产小区""",113.23327806369982,23.064118362576239,113.23984987191749,23.06986131042371
荔湾西华路(荻荻西冷饮)店转让，客源稳定，商圈成熟,荔湾,西华路,社区底商?1-2层,荻荻西-广州市荔湾区,46.0,4800.0,3.48,"""区县""",113.250502263373,23.13179113497485,113.25698092929491,23.137796083976789
南岸大街独栋，旺铺招租，商用，实用超80平方，月租3900元,荔湾,西华路,临街门面,南岸大街小区-广州市荔湾区,80.0,3900.0,1.63,"""道路""",113.23918918344516,23.13672917515266,113.24570801691812,23.14254322522069
体育项目特价8折 距离学校100米菜市场100米小区100米,荔湾,南岸,商业街店铺?1层,汇龙大街-道路-广州市荔湾区,400.0,2.0,1.67,"""区县""",113.250502263373,23.13179113497485,113.25698092929491,23.137796083976789
长寿东路板块，内街商铺招租，68平，月租2800元，无顶手费,荔湾,文昌南路,社区底商?1层,长寿东路-道路-广州市荔湾区,68.0,2800.0,1.37,"""区县""",113.250502263373,23.13179113497485,113.25698092929491,23.137796083976789
特价街铺 网红店 培训类8折 面积灵活间隔,荔湾,南岸,社区底商?1层,汇龙大街-道路-广州市荔湾区,90.0,8100.0,3.0,"""区县""",113.250502263373,23.13179113497485,113.25698092929491,23.137796083976789
直租送外摆 可分租43方70方110方 免转让费,荔湾,芳村,临街门面?1层,坑口村,100.0,8000.0,2.67,"""村庄""",113.24266526644543,23.082410763907317,113.24920681451629,23.08828665674768
南岸大街独栋，旺铺招租，商用，实用超80平方，月租3900元,荔湾,周门,临街门面,南岸大街小区-广州市荔湾区,80.0,3900.0,1.63,"""道路""",113.23918918344516,23.13672917515266,113.24570801691812,23.14254322522069
长寿东路板块，内街商铺招租，68平，月租2800元，无顶手费,荔湾,龙津,社区底商?1层,长寿东路-道路-广州市荔湾区,68.0,2800.0,1.37,"""区县""",113.250502263373,23.13179113497485,113.25698092929491,23.137796083976789
1楼地铺 南海中学 华侨中学 汇龙小学 环翠园小学围绕,荔湾,南岸,临街门面?1层,河柳别苑汇龙大街商铺,100.0,9000.0,3.0,"""道路""",113.23897556639497,23.13964073391382,113.24549629783174,23.14545184169374
南岸大街独栋，旺铺招租，商用，实用超80平方，月租3900元,荔湾,南岸,临街门面,南岸大街小区-广州市荔湾区,80.0,3900.0,1.63,"""道路""",113.23918918344516,23.13672917515266,113.24570801691812,23.14254322522069
长寿东路板块，内街商铺招租，68平，月租2800元，无顶手费,荔湾,荔湾路,社区底商?1层,长寿东路-道路-广州市荔湾区,68.0,2800.0,1.37,"""区县""",113.250502263373,23.13179113497485,113.25698092929491,23.137796083976789
南岸大街独栋，旺铺招租，商用，实用超80平方，月租3900元,荔湾,荔湾路,临街门面,南岸大街小区-广州市荔湾区,80.0,3900.0,1.63,"""道路""",113.23918918344516,23.13672917515266,113.24570801691812,23.14254322522069
长寿东路板块，内街商铺招租，68平，月租2800元，无顶手费,荔湾,中山八路,社区底商?1层,长寿东路-道路-广州市荔湾区,68.0,2800.0,1.37,"""区县""",113.250502263373,23.13179113497485,113.25698092929491,23.137796083976789
南岸大街独栋，旺铺招租，商用，实用超80平方，月租3900元,荔湾,周门,临街门面,南岸大街小区-广州市荔湾区,80.0,3900.0,1.63,"""道路""",113.23918918344516,23.13672917515266,113.24570801691812,23.14254322522069
长寿东路板块，内街商铺招租，68平，月租2800元，无顶手费,荔湾,长寿路,社区底商?1层,长寿东路-道路-广州市荔湾区,68.0,2800.0,1.37,"""区县""",113.250502263373,23.13179113497485,113.25698092929491,23.137796083976789
南岸大街独栋，旺铺招租，商用，实用超80平方，月租3900元,荔湾,黄沙,临街门面,长寿东路-道路-广州市荔湾区,80.0,3900.0,1.63,"""区县""",113.250502263373,23.13179113497485,113.25698092929491,23.137796083976789
长寿东路板块，内街商铺招租，68平，月租2800元，无顶手费,荔湾,西华路,社区底商?1层,长寿东路-道路-广州市荔湾区,68.0,2800.0,1.37,"""区县""",113.250502263373,23.13179113497485,113.25698092929491,23.137796083976789
南岸大街独栋，旺铺招租，商用，实用超80平方，月租3900元,荔湾,环市西,临街门面,南岸大街小区-广州市荔湾区,80.0,3900.0,1.63,"""道路""",113.23918918344516,23.13672917515266,113.24570801691812,23.14254322522069
南岸大街独栋，旺铺招租，商用，实用超80平方，月租3900元,荔湾,中山八路,临街门面,南岸大街小区-广州市荔湾区,80.0,3900.0,1.63,"""道路""",113.23918918344516,23.13672917515266,113.24570801691812,23.14254322522069
南岸大街独栋，旺铺招租，商用，实用超80平方，月租3900元,荔湾,陈家祠,临街门面,南岸大街小区-广州市荔湾区,80.0,3900.0,1.63,"""道路""",113.23918918344516,23.13672917515266,113.24570801691812,23.14254322522069
二楼外卖旺铺，包设备（三个冰柜，炸炉，抽油烟机，蒸饭柜等等）,荔湾,西华路,档口摊位?2层,西门口广场,40.0,3300.0,2.75,"""NoClass""",113.25946887947898,23.132708219419638,113.26591646610778,23.138865898670749
可做堂食，外卖好地方。,荔湾,周门,社区底商,周门南路,65.0,5000.0,2.56,"""道路""",113.2426202613394,23.1314984276694,113.24912687807074,23.13736640800665
本人经营十几年成熟小区社区底商.小孩回老家读书转让,荔湾,芳村,社区底商?1层,怡芳苑永乐路,30.0,3100.0,3.44,"""NoClass""",113.23844709326362,23.09970455927503,113.24498680574824,23.105511429311158
只做外卖的厨房（万江云厨）,荔湾,长寿路,其他,名汇大厦,40.0,4800.0,4.0,"""NoClass""",113.25395615822717,23.12086581021579,113.26042449564673,23.126932135900494
临街铺面，本人是房东,荔湾,桥中,临街门面?1层,珠岛花园,35.0,3400.0,3.24,"""地产小区""",113.23120181017529,23.13668937911409,113.23774121389026,23.14240269804954
家有急事急转 四万包设备包八千四押金 两层 有意电话或私聊,荔湾,芳村,社区底商?1层,怡芳苑社区,65.0,4200.0,2.15,"""地产小区""",113.23727812830389,23.100455574085026,113.24382048457139,23.106245558247445
有人手可以24小时营业的位置，转让费面谈,荔湾,芳村,其他,东塱综合市场,40.0,6500.0,5.42,"""购物""",113.26145359567207,23.069782178193174,113.26793412993225,23.075977944669576
荔湾芳村住宅区棋牌室麻将馆旺铺转让，可承包可转让,荔湾,芳村,社区底商?1层,芳村,120.0,6500.0,1.81,"""商圈""",113.23413046579795,23.09929543433773,113.24068236870588,23.105044692244147
出租荔湾环市西商业街店铺,荔湾,环市西,商业街店铺?1-9层,环市西路59号,103.08,2.37,7.67,"""门址""",113.25125710949277,23.15021718376185,113.25774293761757,23.15623756770123
【住宅入口 60方带装修】豪装??顶手费,荔湾,广钢新城,临街门面?1层,紫郡府,60.0,1.4,7.78,"""地产小区""",113.25054780746234,23.07088438972486,113.25706539898931,23.07689812149946
天台出租，天台出租。,荔湾,滘口,商业街店铺?3层,芳兴路84号,700.0,6500.0,0.31,"""门址""",113.21161857040313,23.115499075752365,113.21816713167012,23.121188722341736
出租芳兴路84号一楼商铺，可做餐饮,荔湾,滘口,商业街店铺?1层,芳兴路84号,50.0,3500.0,2.33,"""门址""",113.21161857040313,23.115499075752365,113.21816713167012,23.121188722341736
大型小区美发店转让.转店中介勿扰,荔湾,龙溪,临街门面?1层,保利花香美苑,50.0,6700.0,4.47,"""地产小区""",113.2181850040178,23.085654971283274,113.22476732171549,23.091319576152104
餐厅饭店艺术瑜伽舞蹈培训美容美发足疗采耳健身诊所棋牌车美会所,荔湾,黄沙,临街门面?1-2层,黄沙,320.0,2.0,2.08,"""商圈""",113.24177953721289,23.120859412175837,113.24829108503008,23.12671410874659
餐厅饭店艺术瑜伽舞蹈培训美容美发足疗采耳健身诊所棋牌车美会所,荔湾,龙津,临街门面?1-2层,龙津,300.0,1.6,1.78,"""乡镇""",113.25508703503331,23.12863147376369,113.26154922610806,23.13471691460234
区政府旁、淘金路、春晓路多面积选择4800起租??适合各行业,荔湾,芳村,商业街店铺?1层,芳村大道西,119.0,9300.0,2.61,"""道路""",113.23479431356961,23.107633090150295,113.24133623197771,23.113388753773007
物业直租 宜外卖 可明火餐饮 20至500方,荔湾,芳村,临街门面?1层,芳村,30.0,2500.0,2.78,"""商圈""",113.23413046579795,23.09929543433773,113.24068236870588,23.105044692244147
生活办公客2439平园林式江景大平层 现成餐饮配套可办公定制,荔湾,芳村,社区底商?3层,睿然谷科技园(商业),2439.0,16.59,2.27,"""商务大厦""",113.2312296576461,23.103309923484408,113.23778394818501,23.109026588073055
国资委资源 地铁芳村299平园林江景空间 摄影电商餐饮办公,荔湾,芳村,写字楼配套?1层,睿然谷科技园(商业),299.0,2.9,3.23,"""商务大厦""",113.2312296576461,23.103309923484408,113.23778394818501,23.109026588073055
??????荔湾区府对面、淘金北路、海珠区多区旺铺一网打进,荔湾,芳村,临街门面?1层,雅诺广场(芳村大道西店),158.0,1.26,2.66,"""道路""",113.23479431356961,23.107633090150295,113.24133623197771,23.113388753773007
会计律师所美容托儿培训适合二楼商铺芳村盐步,荔湾,花地湾,社区底商?2层,金银湾商业广场,61.0,1250.0,0.68,"""城市""",113.27143134445974,23.135336306695007,113.27784997152557,23.141638642942163
转让超市便利店（清货公司）,荔湾,芳村,商业街店铺?1层,广州芳村客运站,200.0,2.89,4.81,"""长途汽车站""",113.24165952359678,23.085442034421843,113.24820234870238,23.091301103983314
荔湾滘口地铁口芳村花卉市场边临街商铺门面63元/㎡,荔湾,滘口,临街门面?1-2层,芳信路106号,82.0,5166.0,2.1,"""门址""",113.21801324800436,23.115051858856554,113.22456832390691,23.12071120424664
上下九步商业街上的餐饮铺,荔湾,荔湾路,商业街店铺,名汇大厦,35.0,2500.0,2.38,"""NoClass""",113.25395615822717,23.12086581021579,113.26042449564673,23.126932135900494
餐饮，设备齐全，租下就可以开业。,荔湾,周门,临街门面?1层,1号龙福隆江猪脚饭,68.0,7000.0,3.43,"""餐饮""",113.56031480823217,23.110284941649899,113.56684040718712,23.116107715868649
“免费入场”带装修配套齐全专业餐饮纯外卖店铺档口外卖厨房,荔湾,长寿路,档口摊位,名汇大厦-地下停车场,40.0,2500.0,2.08,"""NoClass""",113.25395615822717,23.12086581021579,113.26042449564673,23.126932135900494
全新装修，旺铺转让，价格面议，不限行业，美容优选,荔湾,龙溪,临街门面?1层,万科金域中央-C区,210.0,6888.0,1.09,"""地产小区""",113.2523310337296,23.129071914895499,113.2588030134597,23.135109282989654
广州核心城区免入场费两押超筍美食城商铺外卖厨房,荔湾,长寿路,档口摊位,食通天美食城,35.0,2500.0,2.38,"""餐饮""",113.25431970246695,23.121005819194666,113.26078668470491,23.127078447822869
电商办公室便宜房东直租,荔湾,南岸,临街门面?2层,南北商务楼,38.0,1500.0,1.32,"""商务大厦""",113.23590875138491,23.133710374929394,113.24243620883118,23.13947793454529
1建材店房东便宜直租,荔湾,南岸,商业街店铺?1层,南北商务楼,38.0,1800.0,1.58,"""商务大厦""",113.23590875138491,23.133710374929394,113.24243620883118,23.13947793454529
直播间，电商办公室便宜出租,荔湾,南岸,商业街店铺?2层,明和灯饰,38.0,1500.0,1.32,"""NoClass""",113.29771621282578,23.086253303752657,113.30418759414222,23.09245978412305
清货公司全网价清货,荔湾,中山八路,商业街店铺,中山八路,500.0,5000.0,0.33,"""道路""",113.24245569177002,23.1312559030174,113.24896284318038,23.137121173155746
旺铺转让，可做茶室，装修用心，望有缘人能继续运行,荔湾,广钢新城,商业街店铺?1层,中海花湾壹号,70.0,8000.0,3.81,"""地产小区""",113.24533107787596,23.074511316033005,113.25186688561964,23.08043296965504
二楼的电商直播办公室便宜租有库存,荔湾,中山八路,商业街店铺?2层,南北装饰材料市场,35.0,1500.0,1.43,"""购物""",113.23637245668901,23.134263044417435,113.24289877229698,23.14003679678988
〔国有物业〕45方临街商铺直租,荔湾,广钢新城,商业街店铺,鹤洞大街/鹤洞路(路口),45.0,4000.0,2.96,"""道路""",113.25470498570003,23.08276749511705,113.26120347704603,23.08885348712323
【国有物业】鹤洞路46号临街商铺（鹤洞加油站旁）建材,荔湾,芳村,临街门面?1层,华祥脚手架租售工程部,45.0,4000.0,2.96,"""购物""",113.25202812511174,23.081830034701338,113.25853674187656,23.087869298420978
【国有物业】荔京百学堂301A室-教培、办公,荔湾,荔湾路,写字楼配套?3层,荔京阁,162.0,1.38,2.83,"""地产小区""",113.2502906225949,23.136540413878298,113.25677110902289,23.142541812821013
档口急转 四万包设备包八千四押金 带阁楼 有意私聊或电话,荔湾,芳村,社区底商?1层,怡芳苑社区,65.0,4200.0,2.15,"""地产小区""",113.23727812830389,23.100455574085026,113.24382048457139,23.106245558247445
交通便捷、光线充足、设备齐全、易清理,荔湾,荔湾路,社区底商?2层,小梅大街,16.0,1300.0,2.71,"""道路""",113.2517647419363,23.137377043010383,113.25824018572775,23.143404683877184
菜市场门面店，超宽门面，位处客流主要通道位置。,荔湾,西华路,临街门面?1层,光复北路,20.0,2500.0,4.17,"""道路""",113.25963210159009,23.13117830168189,113.26607901050945,23.137338497139795
商圈吉铺  地下可商 楼上人,荔湾,西关,商业街店铺?1-4层,大同路/第十甫路(路口),20.0,6200.0,10.33,"""道路""",113.24817134023647,23.119289057947385,113.2546613769183,23.12525318994104
荔湾周门附近一楼150平出租 适合小型加工厂,荔湾,周门,商业街店铺?1层,周门街,150.0,2925.0,0.65,"""道路""",113.2452877795504,23.134964180279885,113.25178579360748,23.140877335985985
荔湾站前路商圈出租一楼180平方商铺适合仓库,荔湾,站前路,商业街店铺?1层,站前横路,180.0,3456.0,0.64,"""道路""",113.25906257589695,23.14775886377832,113.26551912981071,23.153911715723845
荔湾滘口中心一楼100平方出租可做五金吸塑设备,荔湾,滘口,商业街店铺?1层,滘口,100.0,2010.0,0.67,"""村庄""",113.16996549137748,23.341132823332989,113.17640362463058,23.347426914235724
荔湾环市西附近标准一楼120平商铺出租,荔湾,环市西,商业街店铺?1层,环市西路,120.0,2376.0,0.66,"""道路""",113.53761718907153,22.788280607421073,113.54406461306263,22.794484031040793
荔湾菊树商圈出租120平米一楼房子，可做生产,荔湾,菊树,商业街店铺?1层,菊树,120.0,2196.0,0.61,"""村庄""",113.21709589841787,23.068085037192345,113.22368380258476,23.07375327778496
荔湾黄沙商圈一楼出租130平方带独立洗手间,荔湾,黄沙,商业街店铺?1层,黄沙,130.0,2535.0,0.65,"""商圈""",113.24177953721289,23.120859412175837,113.24829108503008,23.12671410874659
荔湾西塱中心出租一楼118平方 水电齐全,荔湾,西塱,商业街店铺?1层,西塱,118.0,2230.2,0.63,"""NoClass""",113.23967085485946,23.06648870573873,113.24622574937422,23.072317725934665
荔湾广钢新城中心一楼小加工商铺100平出租,荔湾,广钢新城,商业街店铺?1层,广钢新城,100.0,1920.0,0.64,"""NoClass""",113.24342163968457,23.073702053063067,113.24996424396857,23.079591253936408
荔湾坑口附近一楼带吊顶120平方出租,荔湾,坑口,商业街店铺?1层,坑口,120.0,2232.0,0.62,"""NoClass""",113.49352157155146,23.28494372543596,113.50001377891981,23.291007180015439
荔湾芳村附近一楼128平方实际面积出租,荔湾,芳村,商业街店铺?1层,芳村,128.0,2419.2,0.63,"""商圈""",113.23413046579795,23.09929543433773,113.24068236870588,23.105044692244147
餐厅饭店艺术瑜伽舞蹈培训美容美发足疗采耳健身诊所棋牌车美会所,荔湾,芳村,商业街店铺?1-2层,芳村,350.0,1.8,1.71,"""商圈""",113.23413046579795,23.09929543433773,113.24068236870588,23.105044692244147
业主直租免中介费可做便利店 健身教育 仓库等 物业直租,荔湾,滘口,商业街店铺?1-2层,万兴苑,90.0,6000.0,2.22,"""地产小区""",113.21109413964659,23.120842544614474,113.2176387103561,23.12653562212733
超低成本做专属你的外卖厨房,荔湾,长寿路,档口摊位,名汇大厦,30.0,2800.0,3.11,"""NoClass""",113.25395615822717,23.12086581021579,113.26042449564673,23.126932135900494
国资委资源 地铁芳村299平园林江景空间 摄影电商餐饮办公,荔湾,芳村,写字楼配套?1层,睿然谷科技园(商业),299.0,2.9,3.23,"""商务大厦""",113.2312296576461,23.103309923484408,113.23778394818501,23.109026588073055
荔湾区南岸大街(果子熟了)店转让，位置优越，发展前景大,荔湾,南岸,社区底商?1层,南岸-广州市荔湾区,11.0,2200.0,6.67,"""区县""",113.250502263373,23.13179113497485,113.25698092929491,23.137796083976789
直租可歺饮43方70方106方 免转让费,荔湾,坑口,临街门面?1层,坑口村,70.0,4900.0,2.33,"""村庄""",113.24266526644543,23.082410763907317,113.24920681451629,23.08828665674768
旺铺转让：陈家祠地铁口必经通道,荔湾,陈家祠,社区底商?2层,龙源新街,78.0,6000.0,2.56,"""道路""",113.25185556062333,23.134559650513834,113.25832978865127,23.14058871883651
茶叶商圈，物流发达，内街商铺，中介勿扰,荔湾,芳村,社区底商?1层,龙湾路,70.0,2800.0,1.33,"""道路""",113.23299491780317,23.10850978920957,113.2395403597639,23.114244013023897
????区政府旁多面积旺铺租,荔湾,芳村,临街门面?1层,荔湾区怡福苑小区,360.0,3.02,2.8,"""地产小区""",113.22437998830422,23.11155899485738,113.23093635806161,23.11722593931148
广州二十四小时自动微超 无需人员看管 生意稳定 省心省力,荔湾,陈家祠,社区底商?1层,广东省广州市荔湾区康王中路588号,20.0,680.0,1.13,"""门址""",113.25384126495247,23.12915923855301,113.2603078265225,23.135223116290395
中山七路陈家祠广湾宾馆转让,荔湾,陈家祠,临街门面?3层,广湾宾馆,900.0,1.0,0.37,"""宾馆""",113.253147773099,23.132095058027525,113.25961690947659,23.13814682457245
城中村，人口密集特别大，不愁没生意，转让费面议,荔湾,桥中,临街门面?1层,广东省广州市荔湾区坦尾中街42号,80.0,7300.0,3.04,"""门址""",113.2275286389462,23.12327161754941,113.23407429593722,23.128954230963207
荔湾芳村高档小区底商（大咖柠檬茶）旺铺转让,荔湾,芳村,临街门面?1层,丽和华庭,72.0,7500.0,3.47,"""地产小区""",113.23638664991607,23.102407926784975,113.24292950899896,23.10818527130008
商务办公全新美容百货超市奶茶店电商鱼池冻库教育培训,荔湾,菊树,社区底商?1层,海中二路,66.0,2800.0,1.41,"""道路""",113.21428096827273,23.056841814434855,113.22086218782666,23.062520366577038
繁华地段优势资源人流多,荔湾,桥中,临街门面?1层,坦尾村江边公园,41.0,2519.0,2.05,"""旅游景点""",113.22614920100553,23.12253635281719,113.23269688540253,23.12821042920251
