标题,行政区,地标,具体位置,地址,建筑面积,万/月,元每平方米每天,等级,百度地图经度,百度地图纬度,GCJ02经度,GCJ02纬度
越秀区 德政南路 餐饮美食 临街门面 房东直租D,越秀,北京路,临街门面?1层,德政南路24-32号-,空置中,400.0,10.05,"""门址""",113.28257096159365,23.122765017345008,113.28898401377,23.12909807406556
包办证！业主直租！越秀区火车站三元里堂食外卖厨房美团商铺档口,越秀,流花,商业街店铺?1层,广州市火车站(商业),空置中,30.0,4500.0,"""商圈""",113.2602091730495,23.15171597893554,113.26666555342873,23.157887398322939
五羊新城寺右 地铁口 高端社区旺铺,越秀,五羊新城,商业街店铺?1层,寺右新马路,空置中,150.0,8.0,"""道路""",113.31628249081177,23.12564014633913,113.32278581525253,23.131526430527776
建设大马路一楼难得街铺品牌,越秀,建设,商业街店铺?1层,保利时光里·广州,空置中,380.0,17.1,"""购物""",113.28833457957431,23.14326935467985,113.29475660332075,23.149574292387283
业主直租200方一900方商业性质适合教育医疗健身等行,越秀,环市东,写字楼配套?6层,锦绣联合商务大厦(商业),空置中,633.35,209.01,"""商务大厦""",113.31698702194167,23.140828933926885,113.32349532744178,23.146703946677957
教育路特色网红餐饮一条街！仅有平层大铺招租，位置好展示面靓,越秀,北京路,商业街店铺?1层,教育路59号商铺,空置中,110.0,8.0,"""门址""",113.15836438475975,23.46806058492277,113.16478621615406,23.474397152051208
北京路步行街A位置，适合各大服装品牌进驻,越秀,北京路,商业街店铺?1层,北京路步行街,经营中,100.0,11.8,"""城市""",113.27143134445974,23.135336306695007,113.27784997152557,23.141638642942163
小北路一线品牌形象店旺铺，口腔医美摄影汽车展厅必选！！,越秀,小北,商业街店铺?1-2层,小北路商铺,空置中,1500.0,28.0,"""道路""",113.28463472867159,23.14572111188727,113.2910540026393,23.152048285505289
广州北京路打卡旅游步行街旗舰店旺铺西湖路商铺出租,越秀,北京路,社区底商?1层,北京路星座广场商铺,经营中,270.0,9.0,"""道路""",113.42695517138485,23.430736526838318,113.43346358421258,23.436794590287485
业主直租淘金越秀核心商圈大丰窝美团饿了么纯外卖旺铺招租,越秀,淘金,社区底商?1层,区庄社区商铺,空置中,20.0,5000.0,"""村庄""",113.30172975201248,23.14206073932223,113.30818480281649,23.148200140628267
教育路日韩餐一条街，广州必去网红打卡点，餐饮功能齐全！,越秀,北京路,商业街店铺?1层,摩打食堂(教育路店)-广州市越秀区,空置中,90.0,5.5,"""餐饮""",113.27266885012988,23.128087754189865,113.27908501720839,23.134398861318773
公园前地图商圈，临街一线旺铺,越秀,北京路,临街门面?1层,越秀大南路商铺,空置中,90.0,1.6,"""道路""",113.2732970351728,23.126251022410608,113.27971266580778,23.132566203111265
北京路头 性价比特色餐饮旺铺转让！,越秀,北京路,商业街店铺?1-3层,北京路步行街-广州市越秀区,空置中,200.0,3.8,"""道路""",113.27553139046704,23.127360077103665,113.28194448958053,23.133686681349365
水荫路首层临街商铺转让 85平方 国企商业产权 可明火餐饮,越秀,水荫路,临街门面?1层,水荫路商铺,空置中,85.0,1.43,"""道路""",113.31651514205743,23.15253523337989,113.3230309139753,23.158419976617045
做点什么好呢，自助售货店，5平方开店，全天营业,越秀,盘福,社区底商?1层,广东省广州市越秀区横枝岗三街10号,经营中,20.0,950.0,"""门址""",113.29440523837819,23.15236909011791,113.3008469964881,23.158615232741444
惠福东路美食街餐饮大铺，位置头段客流火爆，曝光率高门前无遮挡,越秀,北京路,商业街店铺?1-5层,惠福东路商铺,经营中,550.0,23.0,"""道路""",113.2731019232161,23.127219825568998,113.27951762917931,23.133533760848214
越秀区五羊邨800方二楼适合沐足棋牌健身教育等行业5.2万,越秀,共和路,社区底商?2层,华友大厦(商业),空置中,800.0,5.2,"""商务大厦""",113.31147870238684,23.126400331557599,113.31796481967629,23.132370109959394
中山一路杨箕村富力新天地一线临街二层，美容美发美业必选！,越秀,杨箕,社区底商?2层,中山一路商铺,经营中,307.0,3.8,"""道路""",113.31306834741,23.133126253035834,113.31956011520063,23.139067926636164
惠福东教育路交界旺铺出租，可餐饮，排烟齐全，展示超靓！,越秀,北京路,临街门面?1-3层,惠福东路商铺,空置中,110.0,8.0,"""道路""",113.2731019232161,23.127219825568998,113.27951762917931,23.133533760848214
水荫路临街商铺转让85平方出租国企商业产权可明火餐饮,越秀,水荫路,临街门面?1层,水荫路103号商铺,空置中,85.0,1.43,"""门址""",113.31617143539767,23.151473242058466,113.32268502926175,23.157363565777378
