name,address,gcj02_lon,gcj02_lat
童景托育（珠光御景壹号园区）,珠光·御景壹号华誉三街2号（拾翠洲幼儿园斜对面）,113.3040132,23.23560631
希蒙国际托育（淘金中心）,华乐街道淘金东路25-29号淘金华庭二楼整层,113.3044121,23.15375103
五六点智慧托管（晓港湾校区）,南洲路北文华街魅力港湾商业城208室,113.3052649,23.08281222
星星少儿托管中心,团结路54号,113.3053368,23.15249079
英才早教托育中心,洛浦街汇南广场东区B201号,113.3053511,23.04332616
贝贝育儿中心,环山路与围仔大街交叉口东北40米,113.3056001,22.97618486
心子宝贝（金玫瑰苑校区）,嘉瑞街金玫瑰苑,113.305653,23.07869786
童蕊托育中心,立新街江南美景二楼商贸中心201室,113.3058851,23.10357568
昂谷资优蒙氏国际托育早教,集俊街74号（岭南新世界优悦园K3栋2楼201号）,113.3062675,23.24394303
手拉手学社,竹丝岗大马路11号,113.3063516,23.1403762
伦顿国际托育园,江怡路258号(博雅国际教育集团A区2楼)),113.3063762,23.11235278
童希社托育TOPC,云鹤南街七巷1号1层(动物园地铁站B口步行290米),113.306491,23.13593
全优加早教·托育（港澳中心校）,东风东路699号一层,113.3068645,23.14355096
方圆·培乐思托育中心（竹丝岗园区）,竹丝岗四马路2号,113.3068744,23.13876323
创艺国际教育托育服务中心,朝阳西路84号二楼,113.306877,23.023946
亲呀呀精致智慧托育（岭南新世界园店）,集福街37号岭南新世界2D18栋201房,113.3070458,23.24460468
蘑菇松鼠早教·托育中心(生态园校区),钟村街骏新路锦绣生态园水云居五座会所一楼,113.307088,22.968639
KPF剑桥成长中心,百顺北路云门云悦2楼北塔L2-6,113.3071598,23.24752932
全优加早教·托育（嘉仕花园校区）,海珠区江怡路240号 二层自编202 房,113.3072469,23.11289874
雅提特早教托育,淘金家园会所（游泳池一侧）,113.3077378,23.15581705
Kids King双语托育馆,北环路397号,113.307827,23.046624
优师教育托管中心,东山街道署前路17号,113.3078858,23.13498602
培才托育,会江村江丽二街4号,113.3081819,23.02265849
优贝儿托育YOBE-锦绣生态园分园,锦绣生态园倚翠苑14座1梯103,113.308188,22.968741
阅景托育园,晴波路与渔唱街交叉口东北60米,113.308202,23.107585
FAMIC国际早教托育中心·小鲸堡园,黄花岗淘金东路138号御龙庭A栋（网球场旁）,113.3083286,23.15493256
洪悦托管,农林下路78-2号附近（区庄地铁站B1口步行140米),113.308517,23.14798613
宇曦托管,农林下路78号之二110房（区庄地铁站C口旁),113.308517,23.14798613
YouBetter优贝特托育早教云山中心,丛云路382-386号（仕馨月子会所负一层）,113.3085836,23.22154818
博尔斯教育精品托管,岗东路与石北工业路交叉口北60米,113.308637,23.016482
优佳贝尔早教托育中心,保利海郡花园海郡二街二栋二号楼107-112号,113.309058,23.0576748
Peter托育中心,华逸锦轩大厦西北门旁,113.309497,23.124256
朝阳托教中心,犀牛路犀牛尾村69号永建大厦一楼（区庄地铁站B2口旁）,113.309923,23.14472242
童未来成长中心,龟岗大马路6号粤港大厦三楼,113.3099624,23.34584368
全优加,番禺区洛浦路96号恒天商务大厦3楼,113.309968,23.037863
洛溪新城小学-知了托管,如意三马路与康宁东路交叉口东北20米,113.3102164,23.05475082
红梅托管,新1栋302室（近农林下路小学）,113.3106823,23.1454916
培正托管（培正店）,培正新横路21-23号,113.3107874,23.13032432
星宝童会托育早教园,水荫路118号,113.310943,23.144906
汉美克医育教三语托育园（黄花岗园区）,科苑东路117-118（地铁黄花岗B出口100m）,113.3109958,23.15264642
爱尔福蒙特梭利儿童之家托育（高雅湾园区）,滨江东路318号高雅湾门面2楼,113.3112656,23.11473976
培优文化托管,吉祥北园A区,113.3114661,23.05420808
骄子之家托管中心,烟墩新街21号,113.3116721,23.13386839
广州熹乐婴托育中心,寺右新马路南二街三巷8号101房,113.311952,23.117785
承希托育（黄埔佳兆业城市广场店）,佳兆业城市广场盛凯一街6-12号独栋（力宝格健身房旁边）,113.3121087,23.23571856
飞屋牧童托育园(滨江店),柏丽广场二楼,113.312463,23.103018
远大小状元学习中心,洛浦街百事佳花园临江楼二楼,113.3128006,23.04909951
优倍思托育早教中心,集益街集贤庄,113.3136689,23.24489133
宜庭托管,盈中路52号(南武小学旁),113.3140439,23.07986012
全优加早教中心海珠合生广场分校,叠景路223-227合生广场北区3层304、308号,113.314189,23.085858
培杰教育,盈中路62号,113.3144747,23.08029214
非凡保姆英豪花园托育园,盈丰路英豪三横街4号102、103房,113.3145111,23.08105118
手握手学生托管服务部,握山北东街8-1号,113.3146181,23.23699889
小红花,洛浦街道上潡村如意路3巷10号,113.3149497,23.05311102
爱尚教育招生办,东晓南路1433号（南洲地铁站D口步行300米),113.3150552,23.07688124
晋级托管学堂,福今路51号,113.3155124,23.14315821
优贝乐国际儿童教育中心(大石店),建华汇商业中心A座辛鸿大厦3楼,113.315571,23.02568
品学联萌儿童课后托管教育中心(大石富丽校区),大石镇建华路金山大厦104号,113.315602,23.026128
纽诺托育·早教,华利北二直街与华利路交叉口西北40米,113.315901,23.117975
蓝蝶国际托育滨江园,新港街道滨江东路562号蓝色康园正门,113.316034,23.11445752
贝尔安亲,东风东路776号外贸大厦B座2楼,113.3163031,23.14345918
全优加早教·托育(珠江新城旗舰中心),华就路21号寺右公馆二楼,113.316699,23.116375
范莎教育?英语阅读?托管（珠江新城店）,珠江新城华强路3号富力盈力南塔401,113.31732,23.12676
英翰国际儿童中心（洛溪店）,洛溪新城如意一马路122号,113.3175724,23.0522912
小花园优童托管,福今东8号之1-10福今东8号大院福今东8号大院之五101室,113.3177356,23.1419736
希蒙国际托育中心,环市东路476号金东环大厦二楼,113.3177729,23.14627676
翰贝诺国际幼儿学院·早教·托育,洛浦街洛溪新城北环路芳华会所1楼4-6号,113.3179118,23.05238557
子悦童萌国际园,花城大道20号202远洋大厦裙楼2楼,113.318036,23.118873
FAMIC放我家托育·早教（逸景翠园店）,逸景翠园西区华园居,113.3182119,23.09545806
江学教育辅导托管,横江干坑环村街西侧,113.318496,22.933595
明爱教育（第四分店）,胜石环村西路10巷2号,113.3194074,22.98909177
比泡乐儿日托中心（逸景店）,凤阳街道逸景南路378号二楼（逸景翠园中区南门口侧旁）,113.319488,23.09540353
蘑菇松鼠早教·托育中心（生态园校区）,钟村街道钟韵路锦绣生态园水云居5座会所一楼,113.3194918,22.98041305
育学教育,元塘路1号,113.3195729,23.02940985
婴幼儿照护日托,骏新路172号,113.3197479,22.98468963
家育护小托育早教中心,小资五街与小资四街交叉口西北280米,113.319829,22.985724
亲的时光托育院,朝阳西路77号,113.3198873,23.03559098
环球教育雅思托福培训中心(高端旗舰中心),体育西路103号维多利广场写字楼B塔28楼,113.320457,23.134971
乐学时校外托管服务中心,共和苑内（共和三巷46-48号首层）,113.3204741,23.13579439
田野教育,岗东路2号2层,113.3205654,23.03309072
龙博士双语托育中心,洛浦街如意路2号奥林匹克大厦首层113铺,113.3206099,23.05523967
赤岗托儿所,赤岗东约539号（宝佳商场对面),113.3208844,23.11081965
五六点智慧托管（NO.GD-广州-060店）,元塘路6号,113.3210583,23.02990922
广州小和子塾托园教育发展咨询有限公司,长华创意谷14栋1座,113.321059,22.966653
大拇指托管中心,大石岗东路19号的,113.321179,23.02818156
广州乐智之家托管中心,先烈中路105-1号（沙河顶地铁站B口步行320米）,113.3212847,23.15893127
广州阅景托育园（二沙岛园）,晴波路与渔唱街交叉口东北60米,113.3212983,23.11919114
欣欣托管（大石店）,岗东路55号附近,113.321572,23.03014099
加乐仕文化教育培训中心托管(南国奥园店),南奥小资天堂1座2楼,113.321668,22.982928
飞屋牧童托育园（海珠逸景翠园店）,逸景翠园映月街,113.3217049,23.09601259
澳美加全日托,环市东路500号广发花园幸运阁,113.3217658,23.14601973
知了托管,大石街岗东路4号2楼整层,113.32177,23.02888349
方圆培乐思托育中心,体育西路46号办公楼1-4层,113.321994,23.1295
东泽托管培训中心,寺右中街13号101室,113.3219972,23.13078279
明爱托管辅导中心,锦绣花园北区一座4号铺,113.3225615,22.98351988
明智教育,兴贤路大石小学北侧约30米,113.3227812,23.03005379
博美少儿托管中心,如意路广州市番禺区洛浦中心小学东北侧约30米,113.3228732,23.04766997
全优加早教·托育（洛溪校）,洛浦街96号恒天商务大厦3楼（洛溪大桥）,113.323037,23.04972349
U萌国际婴童学苑（杨箕店）,东泰路82号2楼A区,113.3235244,23.13755185
未来希望幼托,塘寮街沙东大街小区,113.3235678,23.16620449
笑笑日托萌学园 · 托育（海珠区滨江东店）,滨江东路893号丽景湾商铺三楼,113.3237684,23.11481078
乐星托管中心,水荫四横路61号102室,113.3239281,23.15934426
心子宝贝（叠彩园校区）,叠景路叠彩园会所,113.3239807,23.09790851
知了托管,上漖如意路18号,113.3240969,23.04821434
同步堂托管中心,谢村环村南路64号附近,113.3246051,22.99739971
唐尼翰博保育园星汇园,汇岭街1号101越秀星汇金沙2期东北门旁,113.32461,23.1479145
新洲际教育雅思托福培训留学中心(中信广场总部),中信广场17楼1702(林和西地铁站D口步行80米),113.324851,23.141796
FAMIC放我家社区托育早教（富力东山园）,新天地街1号、3号、216房,113.3250864,23.13823947
南湖光孕未来国际托育中心,天河北路235号(林和西地铁站D口步行120米),113.325115,23.141996
佩奇小网红,环市大道西路大涌地铁站D出口旁,113.325154,23.14580876
童心托管辅导中心,水荫四横路65号101室,113.3251816,23.15977613
飞屋牧童托育园（海珠滨江店）,滨江东路912号柏丽广场2层,113.325615,23.11480873
小马快跑(天河环贸天地早教中心),天河北路239号环贸中心商场3层306商铺,113.326079,23.141808
喜洋洋托管,五羊北小区（广州市越秀区)寺右新马路寺右北二街五巷1号地02室,113.326112,23.13331027
学优托管班（五羊店）,五羊北小区A4栋地02室,113.326112,23.13331027
智慧树托管中心,五羊新城E18栋地03（五羊邨地铁站A口步行470米）,113.3261935,23.127924
太小阳托管,水荫二横路水荫路小学,113.3263428,23.1530054
安心托管,五羊北小区（7号门),113.3265877,23.13355916
童心教育早教·托育（大石店）,富庭新月一街1号106、107,113.3267868,23.03519158
童森双语托育乐园,东山街道寺右南三街三巷2号,113.326894,23.12910782
博艺托儿所,东平北路8号,113.3276556,23.26476893
纽诺托育·早教(客村园),赤岗北路与双塔路交叉口东南100米,113.32767,23.101302
启航托管中心,大石岗东路37号之一,113.3280706,23.03162927
朗阅托管中心,中海花湾锦佳四街6号115室,113.3284402,23.08644489
礼德园国际托育中心,天河区林和东路218号三层,113.328608,23.146583
YOUBETTER优贝乐托育·早教（大石校区）,广州番禺区建华路西街辛鸿大厦3楼,113.3286163,23.03744256
糖弥儿国际托育中心,东风东路860号锦城教育城二楼204号（浦发银行二楼）,113.3293435,23.13875636
托普教育(托普教育赤岗校区),广发街7号,113.329876,23.094978
童趣之家,华强路2号富力盈丰大厦a座,113.3299277,23.13759668
全优加早教·托育（珠江新城旗舰中心）,华就路寺右公馆西座2楼（近地铁5号线珠江新城B出口）,113.3299908,23.12797703
奇特小镇婴幼儿日托中心（大石旗舰店）,景华南路39号123铺,113.3302549,23.02657823
禾光美育日托·早教(天銮园),临江大道59号天銮A4-202,113.330272,23.114716
小小演说家专业思维演讲主持教育(优托邦时光店),花城大道84号猎德优托邦1座4层,113.330329,23.118215
全优加早教·托育（合生广场校）,叠景路223-227合生广场北区三楼304、308号（新滘综合市场）,113.3309465,23.10015576
厦滘托幼,沙滘中路1巷11号3层,113.3309473,23.0525847
全优加早教托育(一品湖山校),同和路御岭街37号,113.331001,23.214268
子悦童萌国际托育中心（珠江新城店）,花城大道20号202远洋大厦裙楼2楼（珠江新城地铁站出口）,113.331061,23.13057904
南雅苑托儿所,体育东横街62号,113.331088,23.128524
MORGAN KIDS HOME2早教托育英语,梅苑小区西门南100米（梅花园地铁站B口步行140米）,113.3312913,23.19328337
童果壹号贝贝托育早教中心（龙归店）,龙归永兴西环路2号,113.3315081,23.28108486
贝安斯国际早教托育中心,中盛路13号（沥滘地铁站F口步行430米),113.3319634,23.06686013
迪凯沃全英文托育园,天寿路辅路与天润路交叉口西南40米,113.332227,23.142919
儒德托管,银利街285号,113.3325797,23.18090639
学贤托管,银利街285号,113.3325797,23.18090639
乐鲸灵婴幼儿托育早教中心（罗马家园校区）,南洲路88号盛典东街2号罗马家园会所三楼,113.3326016,23.07009836
优贝儿托育YOBE-祈福新邨倚湖湾分园,祈福新邨倚湖湾9座107,113.332658,22.954474
比芯课后成长中心,华穗路406号906室,113.3330347,23.13839778
十牛小镇（南国奥园店）,悉奥路商业街5座203室,113.333547,22.99620691
智趣谷国际托育早教中心,福翠路南国奥园悉尼商业街3座1-6,113.3335847,22.9971391
鸿学堂,江海街艺苑南路244号金影花园南门,113.3337524,23.10352031
未来童学·托育中心,瑞兴街41号时代花生二期时代物业旁（梅花园地铁站D出口300米）,113.3338337,23.17758959
金宝贝早教（天河北中心）,体育西路191号中石化大厦佳兆业广场二楼208,113.333886,23.15173236
正耕学星,陶庄路3号之5首层（天平架地铁站B口步行390米）,113.3343396,23.1735009
自然树儿童之家（祈福园区）,钟村街白云路11号长华创意谷2栋10号,113.3343749,22.97928353
星慧托育中心,星光大道西广州星河湾国际公寓首层,113.334461,23.024921
搏思特托管,石决路45号,113.3344698,23.20632581
优贝儿托育YOBE-祈福新邨B区分园,祈福新邨B区16街86号,113.334544,22.962857
Kids Home2摩根之家托育园,广州市广州大道北怡新路15号怡新幼儿园旁,113.3347912,23.18813495
乐斯母婴关爱托育·早教中心（珠江新城雅居乐中心校区）,华夏路26号雅居乐中心二层202房,113.3349528,23.13587543
博悦1-3岁婴幼儿托育中心,钟福广场南2号（弘雅幼儿园旁）,113.3359136,22.98057135
Cub land卡比园(天河北中心),龙口西路与天河北路交叉口北40米,113.335964,23.142006
全优加早教·托育(天河富力院士庭校),东莞庄路38号富力院士庭三楼,113.335975,23.151296
天树幼儿国际教育,远洋天骄广场B1栋2楼211室,113.336043,23.02668283
粤麓书院?国学儿童发展中心,大石街南大路2号百世家居F2层,113.336057,23.011042
童心圆早教托育中心（钟福广场店）,钟福广场教育城3楼,113.3361727,22.97863608
比特家托育中心(远洋店),远洋天骄b2栋209,113.336275,23.17417
搏雅教育托管(中明大厦),龙口西路100号中明大厦12层15层,113.336532,23.137435
抱抱熊托育中心,龙口西路198号,113.336907,23.137576
思培托育（育英校区）,钟村街钟三村大地塘隆辉创业公馆A座105107号育英小学,113.3376916,22.98572699
新加坡中英文双语爱童宝贝之家,天河北路中天购物城三楼,113.3378317,23.15380409
启航,钟村街钟三村一条树路9号,113.3379806,22.98650211
托育早教,天河北路与天景街交叉口西南60米,113.337985,23.141121
童旭托管服务部,白山西街4号（同和地铁站D口步行400米）,113.3380566,23.21200358
红黄蓝亲子园（白云店）,广州大道北怡新路139号301号铺,113.3382565,23.18773576
心子幼儿学苑,沿江东路126号,113.3382841,23.04048544
小马快跑（天河环贸天地早教中心）,林和街道天河北路ICC环贸天地L3-306铺,113.3394016,23.15318669
飞屋牧童托育园（海珠万达店）,广州大道南万达广场三楼,113.3396042,23.20656171
向阳托管,龙兴中路永兴小学南侧约110米,113.3412939,23.27895862
立智树启蒙早教中心（云景花园店）,广州大道北云景花园云景路1号,113.3417635,23.19732471
新爱婴早教托育,中新恒大山水城二期领峰南二街号,113.3418985,23.13347946
启迪堂国际育托中心,东艺路1号金谷生活馆2楼,113.342249,22.9701
壹禾教育·托管·辅导·成长中心,镇南路59号,113.342466,22.838639
几何马奇教育马奇熊智慧托管,天河北路侨林街51号侨林苑1期A栋首层,113.3426377,23.15543914
几米稚家,同和云裳丽影5B201房,113.3426746,23.2055885
精锐托育,教育大街与沙湾翠园东街交叉口东北20米,113.342968,22.906446
Peter家·托育中心（NO.GDGZ010店）,京溪路万科天河御品南区110铺,113.3429911,23.1926147
博雅教育(沙湾店),沙湾镇翠园东9街17号(沙湾中心小学对面),113.343051,22.906448
壹佰分托育中心,沙湾镇翠园西八街4号103,113.34313,22.906502
U萌国际婴童学苑（天河北校区）,天河北路421号首层自编120号（远晖商厦后门）,113.3432113,23.15425745
伟伦国际幼儿园,沾益直街168号,113.3435013,23.15980164
稚慧宝贝国际托育早教中心,沾益直街168号,113.3435013,23.15980164
耀森小屋婴幼儿家庭式托育园,金穗路保利·心语E栋706房,113.3435369,23.13365227
EZ BABY易婴国际儿童之家·托育·早教,京溪路219号3楼,113.3436469,23.19288803
前蔚托幼园,桃园路21号101房二层,113.3437562,22.90949226
彼芯课后成长中心（华阳中心）,信成南街宏景台三楼c区,113.3438773,23.15084488
五六点智慧托管,沙太南路鸿辉高级写字楼2楼201-204室,113.3444316,23.18322434
全优加早教·托育（一品湖山校区）,同和街御岭街37号首层,113.3447,23.22265172
安心托管（沙河塘寮街）,沙河大街左竹园14号,113.3452607,23.19113771
乐苑教育,赤岗恒信路149号,113.3453142,23.10571347
德宝教育（华阳校区）,信成小区6号,113.3454738,23.15121308
阳光托管（信成南街）,信诚小区信诚街12号201房,113.3454738,23.15121308
比泡乐儿国际托育(珠江新城园区),平苑街202号2层(潭村地铁站B口步行160米),113.345716,23.115742
森林托育园（缤纷汇店）,祈福缤纷世界,113.345887,22.98037333
育英托管中心,太和镇石湖村前路25号育英托管,113.345979,23.285973
育才托管辅导中心(沙坑大道),沙湾镇沙坑大道45号,113.346249,22.911801
学优托管中心,福兴三街福涌小学北侧约50米,113.346603,22.93168197
广州童学家托育早教中心,沙湾路与市良路交叉口南100米,113.347112,22.902915
纽诺托育·早教（天河北园店）,天润路御晖苑2楼,113.347276,23.15538098
励尚教育 大风车托管,石榴岗路信步中街43号,113.3474344,23.09980693
乐懿教育托管班,石榴岗路信步闲庭信步中街35号之二,113.3474748,23.09990842
笑笑尚学设计实验保育园 · 托育（珠江新城店）,猎德大道46-1号,113.3475239,23.13463686
星慧托育中心,星河大道西广州星河湾国际公寓首层大堂,113.3476366,23.03619762
锐思教育(优托邦长兴路店),长兴路13号优托邦驿站F2,113.34789,23.170202
欢乐多蒙台梭利早教托育（赤岗校区）,江海街道新港中路468号大院77栋78栋首层（地铁8号线赤岗站C1出口200m）,113.3479772,23.10678581
全优加早教·托育（天润校区）,天润路37号润华大厦2楼201室,113.3480222,23.15505487
凯园教育培训中心(优托邦长兴路店),长兴路13号优托邦驿站F2,113.348282,23.17024
天树幼儿国际教育（东莞庄店）,瘦狗岭路413号颐和大厦A1栋411单元,113.3482844,23.1603619
森林宝宝国际日托早教中心（龙口西校区）,石牌街道龙口西路71号贤人阁1楼103室,113.3484523,23.1478777
卡比园托育中心（天河北中心店）,天河北路561号JC金田广场三楼,113.349056,23.15309015
天衡幼儿学苑,龙口西路212号2楼君易艺术中心,113.3493493,23.14961263
非凡保姆-家庭托育-猎德晟府校区,海文路1号猎德晟府一区崇德楼301室,113.3493936,23.12662644
贝贝熊·晋级托管学堂（帝景校区）,龙口西路212号,113.3493985,23.14965953
全优加早教·托育（天河富力院士庭校）,东莞庄路30-34、38号三层301自编02,113.3498608,23.1634459
优贝乐托育早教,隔岗新邨大道九街与隔岗新邨大道七街交叉口东北180米,113.349869,22.988497
萌芽教育托管中心,同宝路星汇云城,113.3500053,23.21996304
小叮当托管中心,经述路京兆小学东南门东侧约40米,113.3500777,22.9177206
纽诺托育·早教(番禺万达园店),万惠二路与万博二路交叉口东南100米,113.350227,23.002491
乐鲸灵婴幼儿托育·早教中心（珠江帝景校区）,艺洲路825号（农业银行旁）,113.3503116,23.10886464
A课后托管中心,经述路1号102室,113.3504278,22.91777174
全优加早教·托育(番禺华南碧桂园校),南村镇华南碧商业二街1号201,113.351012,22.994334
优贝乐国际儿童成长中心(自在城校区),番禺大道北468-450号,113.351563,22.989398
福慧托管辅导中心,福涌村福兴路二街4号,113.3518221,22.9297101
亲子园太阳广场校区,天润路461号五楼,113.3523835,23.1554005
童景托育 霭德园区,蝶恋花路,113.352724,23.024555
广州天河区龙口西小学托管班（龙口西分店）,龙口西路穗园东街龙口西小学西门旁A幢505室,113.3532315,23.15149839
贝贝熊·晋级托管学堂（穗园校区）,龙口东路361号103室,113.3536396,23.15608791
金睿家国际托育早教中心（珠江新城店）,海业路3号,113.3540779,23.13488693
全优加早教中心(金沙御苑分校),沙湾镇中良路22号二楼(金沙御苑售楼中心旁),113.354347,22.91052
精品早教托育,中良路与市良路交叉口西北120米,113.354412,22.910377
大拇指托管中心（经述路）,经述路与岗心路交叉口东20米,113.3544378,22.92174635
童景托育,南洲路珠江御景湾,113.3546229,23.06123771
飞屋牧童托育园(番禺沙湾店),中良路14号一楼,113.354642,22.910014
全优加早教(五山校区),茶山路251-261号五山新天地二层205-209,113.354696,23.15094
贝德幼儿教育·托育·早教,天河北路626号301房自编之A08,113.3549885,23.15237857
布鲁姆国际早教托育中心,黄埔大道中148号海景中心首层,113.355002,23.124298
米娜英语托育园,天润路467金碧翡翠华庭商务楼五楼502室,113.355178,23.15489194
信德托育,旭晖园东南1门旁,113.355505,22.960493
贝儿倍乐早教日托中心,龙怡路89号广业植英创业园后座三楼B307,113.3556042,23.15640969
彩虹屋幼儿班,新村北街茶园岗综合市场东南侧,113.3561066,22.97647636
优贝乐国际儿童教育中心(番禺桥南校区),德贤路617号,113.35619,22.919946
几米稚家家庭式托育,祈福新邨B区16街86号,113.3562601,23.04309522
奇特小镇婴幼儿日托中心（金山谷店）,东艺路14号之4号,113.3563301,22.98149058
乐学堂教育中小学托辅(荟贤店),德贤路与中华大道交叉口西北220米,113.356408,22.916278
爱悦堡托育早教中心,东环街道东艺路金园广场,113.3565625,22.98771759
小恐龙学堂,洛浦街珠江花园别墅区琴江街4号,113.3569347,23.04334541
学敏托辅中心,江平二路22号2楼,113.3572064,23.00225718
A+教育托管中心,市桥丹桂园大街5巷11号,113.35733,22.946901
思苏卡尔早教·托育（金山谷校区）,东艺路36号203房（金山谷领仕花园西门二楼）,113.3576041,22.98132936
七彩点点托育·早教中心（金山谷园）,东艺路129号101,113.3576376,22.9891221
思苏卡尔早教·托育（旗舰校）,东艺路129号,113.3576376,22.9891221
环球教育雅思托福培训中心(白云封闭学院),大源北路康和山庄康和路10号,113.357764,23.256897
威斯康国际托育中心,陶育路82号暨南商务中心首层,113.3578533,23.14044258
自然树儿童之家(广州天河保利林海山庄托育园),龙洞保利林海山庄商铺自编1-4号(北门旁),113.358283,23.19201
JJB机智堡早托中心（金湖校区）,沙太北路金湖花园,113.3583059,23.21690481
精准教育托管中心(员村旗舰店),员村西街4号大院(侨颖苑)2层104,113.358646,23.119581
新摇幼托教育中心,太和镇谢家庄荫兰西六街1号,113.358696,23.303383
科翰教育（荔园新天地店）,西环路1502号荔园新天地F2层,113.3587318,22.93114027
英翰国际儿童中心（荔园新天地园店）,沙湾街西环路1502号荔园新天地5栋,113.3587318,22.93114027
佰分托育中心,翠园西八街4号103室,113.3589359,22.99690022
人之初托管,沙湾街道,113.3594705,22.91940596
向阳托管中心,登云大路兴旺街7号111室,113.359482,23.02688139
小状元托管辅导中心,万安村北斗小学对面,113.3595106,22.88726816
全优托管中心（沙坑大道）,沙坑大道43号,113.3595261,22.92322268
优学邦教育,背坪北五街柯木塱大厦东侧约160米,113.3599665,22.91417809
小鲸妈妈托育中心,光明北路283号19-20,113.360072,22.952209
爱尔福托育早教中心,市广路238号誉瀛新天地誉瀛内街61号,113.360135,22.97882178
童学家托育中心,沙湾路与市良路交叉口南100米,113.3602403,22.91453987
小状元,富豪山庄小学北门西南110米,113.3605193,22.98552614
全优加精品早教托育(华景新城校区),华景北路187、189号二层201铺自编03商铺,113.360728,23.141754
飞屋牧童托育园（黄埔实地常春藤店）,黄埔开发区翠蔓大街2号,113.3608684,22.9562433
阳光名店(易发商业中心店),易发东街138号阳光名店,113.360995,22.940181
贝托芬托育园,兴南大道423号(员岗地铁站A口步行230米),113.361772,23.01601
尚学堂奇遇浣熊早教托育(番禺校区),兴南大道421号南村壹2层,113.361861,23.016219
全优加(隽悦园校),天府路161号隽园商务中心,113.361874,23.131134
蒙學儿童之家·蒙特梭利AMI（长隆店）,南村镇番禺大道北383号海印星玥1栋103,113.3622092,23.01021931
英翰托育早教中心(桥南园),桥南街福德路790-804号,113.362238,22.922295
习乐托管中心,育龙路龙岐螺阳小学西北侧,113.3622958,22.93345703
爱迪儿托教中心,三角园路与里仁洞村占贤大道交叉口东南100米,113.3625468,23.00166463
嘉家托管,长兴路105A2栋505-506室,113.3625712,23.18054985
乐鲸灵婴幼儿托育·早教中心,南村镇兴南大道398号广州雅居乐花园雅逸庭(商业街4区205号),113.362608,23.009167
YOUBETTER优贝乐托育·早教（自在城校区）,南村镇番禺大道北644-650号（自在城市花园临街商铺）,113.3629428,22.99996701
太和早教佳杰儿0-3岁婴幼儿托育,大源街米龙村建业路52号湖景苑2层,113.362997,23.291163
巧多狮,番禺大道北555号,113.3630224,23.006083
全优贝贝保利花城店,保利花城西一街33号,113.3630347,23.30786496
小太阳托管中心,大罗村中约前街4号大罗小学正对面,113.3630616,22.97205371
育优托管,保利星海小镇（榄核二小正对面）,113.363799,22.84657509
优贝乐国际儿童早教中心(华景校区),华景新城景邮路8号115房,113.3638,23.138728
全优加早教·托育（华南碧桂园校区）,南村镇番禺大道北华南碧桂园碧华坊碧华商业2街1-8号之二楼A区商铺,113.3641334,23.00610426
暖心托管,长兴路天鹅花园A栋,113.3642306,23.18078628
华进教育托管中心,桥南街南平大街一巷五号,113.364572,22.924805
睿庭教育托辅中心(实验校区),桥南街顺宁路6号,113.364604,22.924553
中正,西城路287号,113.364887,22.94226171
成长学生托管辅导社,西城路281号,113.3649821,22.94228074
森本兔幼儿托育园,桥南街福景路1033号铺201,113.365207,22.919183
翱飞教育,大涌口大路兴贤小学西南侧约180米,113.3654977,22.91129097
翰礼堡托育早教(百仁教育城华景校区),华景新城会所(百仁教育城二楼),113.365937,22.927333
小鲸妈妈托育中心（翠湖中心校区）,黄埔大道翠湖山庄,113.3660871,23.13872663
智登宝贝,黄埔大道中翠湖山庄27-28号铺,113.3660871,23.13872663
萌芽教育（左边小学店）,环村东路左边小学东南侧,113.3661558,22.97735864
一嘉,西城路144号,113.366327,22.94282496
师路育儿托管,西城路181号,113.3666763,22.94291948
艾比家托育,富景苑8街17号,113.3666942,22.98112915
智托帮国际高质量托育中心(珠江俊园校区),枫叶路3号101-02铺,113.366712,23.136733
智诚保贝智慧托育,华南碧桂园锦翠苑A区二街26号,113.3667313,23.00688139
云熙教育,茶山路睿峰园一楼,113.3671028,23.15983006
爱而生托育学府,兴南大道187号富洲中心东塔首层,113.367243,23.02467724
飞屋牧童托育园（华南碧桂园店）,映翠桃园苑华南碧桂园翡翠苑B区3座G02,113.3673153,23.00672258
全优加早教·托育（金沙御苑校区）,中良路22号二楼（金沙御苑小区）,113.3674079,22.92276967
稚乐堂早教托育中心,大源北路2号纳佰源5G智慧金谷二期6-30号2层201-204（大源北路东）,113.3674794,23.26439322
乐臻托管,小洲村西成右五巷1号,113.3676113,23.06720039
汇景新城国际幼儿园(托育馆),五山街道汇景南路64号潮皇食府3楼,113.367888,23.147248
飞屋牧童托育园（番禺沙湾怡景苑店）,沙湾街中良路14号怡景苑,113.3682506,22.92190581
童学园国际婴幼中心,广州市天河区员村南街26号乐湾创意园3楼,113.368341,23.12381963
Sunny文化托辅中心,碧莲路222号,113.3685805,22.92758935
爱乐祺托育早教中心,太和镇米龙商业步行街2楼,113.3687631,23.30413902
升启教育,小洲村艺术大楼北楼4楼,113.3688569,23.07182352
优匠学堂,市桥镇丹桂园大街五巷11号（市桥北城小学旁）,113.369313,22.95895215
YOUBETTER优贝乐托育·早教（桥南校区）,德贤路617号-623号,113.3693439,22.93153962
五六点智慧托管,德贤路590号,113.3693957,22.92779539
智托帮托育早教（桥南时代柏林校区）,桥南街德贤路633号,113.3694361,22.93126933
晖扬文化艺术特色托管,玉兰东路与紫荆东路交叉口东150米,113.3694907,23.15139584
