小区,行政区,地标,地址,在售,在租,建成年份,平均房价,涨幅百分比,跌幅百分比,等级,百度地图经度,百度地图纬度,GCJ02经度,GCJ02纬度
锦荣街大院,越秀,北京路,正南路锦荣街,5,0,1997,49266.0,,↓1.70%,"""地产小区""",113.27565589561067,23.13647203769897,113.28206979247047,23.142799336854286
康丽居,越秀,农讲所,德政中路19号,5,3,2000,61829.0,,↓1.62%,"""地产小区""",113.28297654653128,23.128026685302655,113.28938851164983,23.13435843564436
利福大厦,越秀,北京路,惠福东路558号,5,1,2002,56297.0,↑4.97%,,"""地产小区""",113.27389845071154,23.127222068930025,113.28031319049627,23.133540736849765
六榕路小区,越秀,西门口,越秀区六榕路,5,0,1989,39689.0,,↓0.53%,"""地产小区""",113.26679599819924,23.134341142445554,113.27322343982176,23.140599018254755
马棚岗小区,越秀,东川路,马棚岗11号,5,1,1995,55864.0,,↓0.32%,"""地产小区""",113.29899396258276,23.131115987942758,113.30543658736949,23.137297205355325
明月东山,越秀,五羊新城,明月二街6-8号,5,0,2013,80066.0,↑0.16%,,"""地产小区""",113.31872039225314,23.120827671245786,113.32523359448615,23.126674239404769
明月二巷小区,越秀,五羊新城,明月二巷10、12、15号,5,2,暂无资料,59950.0,↑1.63%,,"""地产小区""",113.31794731053151,23.121484424439875,113.32445766818083,23.12734340260796
农林上路四横路大院,越秀,东山,农林上路四横路一号大院,5,0,1998,90819.0,,↓0.15%,"""地产小区""",113.3045665109815,23.132648897425104,113.3110276251046,23.138740340259216
启明横马路别墅,越秀,东山,越秀区启明横马路,5,0,1998,127942.0,,↓5.49%,"""地产小区""",113.2994029610813,23.127722088228944,113.30584695153503,23.133897183085727
寺贝底侧小区,越秀,共和路,越秀区东山共和大街,5,0,1998,63438.0,,↓1.48%,"""地产小区""",113.31013070513903,23.129523238831408,113.31661159019119,23.13551691374417
山河大街大院,越秀,东山,山河大街68号,5,1,1998,85635.0,,↓1.49%,"""地产小区""",113.30486798231054,23.12419208448032,113.31133086764446,23.130278512525078
上塘街大院,越秀,麓景路,上塘街16号,5,4,1994,38995.0,,↓8.60%,"""地产小区""",113.28394725546502,23.150470556268599,113.29036990515574,23.156801259132643
淘金花园,越秀,淘金,恒福路112号,5,4,1993,52345.0,,↓0.47%,"""地产小区""",113.29508875904051,23.149886469606814,113.30152998095245,23.156123662689283
天胜村,越秀,麓景路,环市东路343号,5,7,2001,69337.0,↑1.06%,,"""NoClass""",113.29040122122989,23.144026602911834,113.29682728958243,23.150314334097464
伟超大厦,越秀,农讲所,启正上街15-19号,5,0,1998,55191.0,↑0.10%,,"""地产小区""",113.28912598672834,23.128460980029645,113.29554484042943,23.134758791968726
文星阁,越秀,西门口,解放中路402-454号(公园前地铁站A出口..,5,0,2008,63850.0,↑0.05%,,"""地产小区""",113.26911506370304,23.12966664519493,113.27553704958041,23.13594874045121
文德南路大院,越秀,农讲所,文德南路(近文明路),5,1,1996,47146.0,↑1.68%,,"""地产小区""",113.2788976860174,23.12441663780025,113.28530966335585,23.130752077929967
印象东山小区,越秀,农讲所,永安横街26号,5,0,2005,68157.0,,↓0.71%,"""地产小区""",113.28588795468815,23.127026065503434,113.29230248552443,23.133345947744833
永胜上沙,越秀,大沙头,越秀区东湖西路永胜上沙20号,5,1,1996,44931.0,,↓1.64%,"""地产小区""",113.29561214743927,23.12476851567515,113.3020458240005,23.130997175931744
越秀碧翠苑,越秀,桂花岗,下塘西435号,5,0,2002,40236.0,,↓0.42%,"""地产小区""",113.27888377679861,23.157090800428148,113.28531145038903,23.163429448903977
永福楼,越秀,黄花岗,永福路42号(近先烈东横路),5,0,2000,38781.0,,↓0.11%,"""地产小区""",113.3072999648169,23.15437999108705,113.31378449398319,23.160426725806827
粤剧院宿舍,越秀,东风东,东风东路699号-703号,5,0,1990,66851.0,↑1.86%,,"""NoClass""",113.30280915591291,23.13752501033421,113.30926554017688,23.143646292476779
中约外街小区,越秀,建设路,东风东路(省公安厅附近),5,9,1996,62276.0,↑0.00%,,"""地产小区""",113.28414542166047,23.140937102634177,113.29056115819795,23.14726561649728
碧水明筑,越秀,杨箕,东山东泰路28-32号,4,0,2005,76564.0,,↓0.58%,"""地产小区""",113.31704846603853,23.13168669761415,113.32355397973073,23.13756008052533
滨江东路小区,越秀,大沙头,滨江东路504号,4,0,2000,40608.0,↑0.57%,,"""门址""",113.29580111530967,23.11108600444685,113.30224344115023,23.117313859183157
东湖路小区,越秀,大沙头,广州市东湖路,4,2,2000,83576.0,↑0.29%,,"""休闲娱乐""",113.29599407133316,23.12535865372083,113.30242861330565,23.131582279245305
定安里大院,越秀,农讲所,文明路236号,4,0,1998,47305.0,,↓0.61%,"""地产小区""",113.28280802441766,23.128532517631876,113.28921984900343,23.134864710247049
德心轩,越秀,东山,庙前西街17号,4,0,1991,93969.0,↑1.77%,,"""地产小区""",113.30043089207604,23.127888927083736,113.30687808819751,23.134048218105766
东船上街小区,越秀,大沙头,大沙头路6号,4,1,2001,46053.0,,↓0.28%,"""地产小区""",113.28967538888688,23.121745198586237,113.29609694172206,23.128038747720358
担干巷小区,越秀,农讲所,德政中路295号,4,0,1996,48350.0,↑4.17%,,"""地产小区""",113.2811918829752,23.131013461006928,113.28760305644602,23.137348647231364
东兴一街小区,越秀,杨箕,越秀区东兴一街,4,0,暂无资料,64331.0,↑5.96%,,"""地产小区""",113.31853399385989,23.128738987730857,113.3250444234102,23.1345880963179
东山月府,越秀,五羊新城,寺右中街18号,4,0,2014,109171.0,↑2.61%,,"""地产小区""",113.31552655684402,23.123778631267176,113.32202778618064,23.12967783955223
富力宜居,越秀,农讲所,广九大马路13号,4,0,2006,71028.0,↑10.88%,,"""地产小区""",113.28714073155195,23.124209616330455,113.29355744895963,23.130522180609434
广怡大厦,越秀,建设路,华乐路34-38号乐淘坊潮流营F1,4,11,1999,84615.0,↑0.00%,,"""地产小区""",113.2946472418825,23.140128161399809,113.30108035172596,23.146369440807228
广信美景大厦,越秀,五羊新城,五羊新城寺右新马路81-85号,4,0,1998,53246.0,,↓1.45%,"""商务大厦""",113.31772174601803,23.126141595399817,113.32422984076178,23.132003945386779
广九大马路小区,越秀,农讲所,越秀南路与白云路交界,4,0,1994,43809.0,,↓2.91%,"""地产小区""",113.28496436166279,23.12465819863775,113.29137848329921,23.13098279205443
海印花园,越秀,大沙头,大沙头马路27之1号,4,0,1999,72326.0,,↓0.81%,"""地产小区""",113.29260467481459,23.12091740998128,113.29903245597667,23.127182359648907
和风雅居,越秀,东风东,梅花路8号(地铁杨箕站C出口),4,1,2002,96868.0,,↓4.19%,"""地产小区""",113.31628655776422,23.135269804291803,113.32279013870805,23.141156065955888
花园新村,越秀,大沙头,东华南路128号,4,0,2008,45488.0,,↓1.01%,"""地产小区""",113.29194765416482,23.124402466528968,113.2983726578526,23.13067414906272
华逸阁,越秀,东川路,东华西路248号,4,0,2000,57736.0,↑1.66%,,"""地产小区""",113.29039412461637,23.127810908342604,113.29681529783389,23.134097701894136
惠雅阁,越秀,建设路,东风东路617号之三惠雅阁,4,1,2000,52464.0,↑1.24%,,"""地产小区""",113.29032854831417,23.138148780931386,113.29675120046105,23.14443650764368
华侨新村和平路小区,越秀,淘金,环市东路华侨新村和平路,4,0,1990,68266.0,↑0.00%,,"""地产小区""",113.29562199319105,23.14376208575457,113.3020597979097,23.149991460959705
华侨新村团结路小区,越秀,淘金,华侨新村团结路,4,3,2006,73227.0,↑0.25%,,"""地产小区""",113.29553701348985,23.143309148742927,113.30197429168968,23.149539563373595
聚龙明珠花园,越秀,二沙岛,松涛街15号,4,0,2002,102352.0,,↓1.57%,"""地产小区""",113.31144025491104,23.117461926288124,113.31792995691129,23.123433148706768
金山阁,越秀,杨箕,东泰路文化里11号,4,1,2000,69487.0,↑1.88%,,"""地产小区""",113.31592612313472,23.129297327797013,113.32242772698314,23.135189532537077
骏朗轩,越秀,建设路,建设大马路23号,4,2,2006,78483.0,↑1.47%,,"""地产小区""",113.28663112283631,23.141176618743314,113.29304950688511,23.147492861540305
江湾水恋,越秀,农讲所,沿江中路341-343号江湾大酒店对面,4,0,2009,67156.0,,↓3.03%,"""地产小区""",113.28350960102073,23.122119736999279,113.28992345065244,23.128450201341999
较剪巷,越秀,农讲所,越秀区东华西,4,0,1993,44882.0,,↓0.16%,"""区县""",113.27342648099675,23.13526012014849,113.27984228852596,23.1415761582555
麓景雅苑,越秀,麓景路,麓景路50-98号,4,0,2000,65312.0,↑1.61%,,"""地产小区""",113.28519401368192,23.15005037300763,113.29161736284498,23.15637574471573
丽晶大厦,越秀,淘金,淘金路50号(友谊商店侧门对面),4,10,2003,69095.0,,↓2.67%,"""地产小区""",113.294387272268,23.1444045192535,113.30082234451246,23.15064952093136
麓湖路3号大院,越秀,麓景路,麓湖路3号,4,1,1993,49323.0,↑0.84%,,"""NoClass""",113.28671816864019,23.146469041666895,113.29314023059195,23.152785485937839
米市路大院,越秀,西门口,越秀区越秀南米市路,4,0,1990,43306.0,,↓1.84%,"""NoClass""",113.30556425891112,23.128353881270784,113.31202876516926,23.134428135618266
侨力大厦,越秀,解放南,起义路123-159号,4,0,2001,51205.0,↑0.00%,,"""地产小区""",113.27050761690414,23.126215045278827,113.27692741999477,23.132509819426308
气象局宿舍,越秀,东风东,越秀区东山东风东福今路气象局大院,4,0,1998,67859.0,,↓2.55%,"""NoClass""",113.30896191984037,23.13557699607502,113.31543938301533,23.141591631640769
前鉴通津小区,越秀,东川路,前鉴通津2号附近,4,1,1996,57556.0,,↓1.09%,"""门址""",113.29434559089235,23.12830137044353,113.30077535770447,23.134545811731873
仁康里小区,越秀,农讲所,文明路95号,4,0,2003,53157.0,,↓3.04%,"""地产小区""",113.27938161771208,23.12923567786349,113.28579268585834,23.13557133989997
深华大厦,越秀,五羊新城,寺右新马路131~133号,4,1,1998,62874.0,,↓0.61%,"""NoClass""",113.32034416929244,23.126208481320707,113.32686072430418,23.132029302608108
署前路大院,越秀,东山,署前路33号,4,1,2005,66612.0,,↓4.52%,"""地产小区""",113.30148702986377,23.12951800441311,113.30793752508294,23.135660546331456
四圣街大院,越秀,东川路,东华西路226-238号,4,1,1990,44157.0,↑2.55%,,"""地产小区""",113.28992242439323,23.12776188695889,113.29634273447721,23.134052937546568
署前二街大院,越秀,东山,东山口署前二街,4,0,1996,65589.0,↑2.26%,,"""地产小区""",113.30257712359976,23.129467986627949,113.30903124055753,23.135592795796947
署前路仑园,越秀,东山,东山口署前路,4,0,1999,73278.0,,↓0.84%,"""地产小区""",113.30029704455508,23.12845998298962,113.30674375827489,23.134621347587083
山河西街小区,越秀,东山,山河大街15号,4,0,暂无资料,80509.0,↑2.00%,,"""地产小区""",113.3056802301524,23.12397289461343,113.31214604448279,23.130045322353089
太平沙小区,越秀,海珠广场,越秀区北京南太平沙,4,0,暂无资料,40769.0,,↓0.72%,"""地产小区""",113.27579198889539,23.12342109622975,113.28220585046658,23.12974894298225
万福楼,越秀,北京路,万福路365号,4,0,2000,61006.0,,↓1.62%,"""商务大厦""",113.27739717101065,23.12519746171585,113.28380945865611,23.1315302681135
象岗山小区,越秀,盘福路,解放北路象岗山路,4,0,2005,44635.0,,↓1.38%,"""地产小区""",113.26708336613179,23.14324044374553,113.27351414676227,23.14950237014945
小石街小区,越秀,小北,小北路小石街,4,2,2000,78138.0,↑1.40%,,"""地产小区""",113.27736797608159,23.1412070255441,113.2837828928431,23.147540302063989
兴城大厦,越秀,五羊新城,寺右新马路25-9号,4,0,2004,67755.0,↑3.00%,,"""地产小区""",113.31565914673725,23.126012144043466,113.3221602342936,23.13190896884907
西湖路大院,越秀,北京路,越秀区西湖路,4,0,1980,45234.0,,↓0.32%,"""地产小区""",113.27322517073202,23.12941007564713,113.27964051582822,23.135724738820167
云影花园,越秀,二沙岛,二沙岛大通路42号,4,0,1995,118144.0,↑0.00%,,"""地产小区""",113.30483061280134,23.116377966401346,113.31129725095117,23.12246582782523
椰诚阁,越秀,农讲所,沿江中挹翠路28号椰诚阁,4,0,1999,56580.0,↑1.17%,,"""地产小区""",113.28475923381524,23.123560188524765,113.29117351293331,23.129885770512805
越秀汉苑,越秀,五羊新城,东山五羊新城明月一路59号,4,1,2004,123973.0,↑1.79%,,"""地产小区""",113.31689835918785,23.11999201790292,113.32340590376043,23.1258684195449
越秀解放北路小区,越秀,盘福路,越秀区解放北路,4,0,1996,45839.0,,↓0.53%,"""地产小区""",113.26715873396405,23.14508940160731,113.27359062021033,23.1513524269724
竹丝村,越秀,东山,东山农林下路,4,0,2007,68435.0,↑6.12%,,"""地产小区""",113.29917703724562,23.13607698387026,113.30562116389416,23.14225565435718
纸行路小区,越秀,西门口,中山六路纸行路,4,1,1995,37409.0,,↓2.99%,"""地产小区""",113.26613277924145,23.15970054474862,113.27258051674365,23.165954575878354
正平中街大院,越秀,淘金,淘金北路正平中街,4,1,1995,55716.0,,↓0.84%,"""地产小区""",113.29474956263498,23.149111986103315,113.3011892402626,23.15535329034777
中山三路东皋大道小区,越秀,农讲所,中山三路东皋大道,4,0,1995,58780.0,↑0.00%,,"""道路""",113.28757883514902,23.135380838832775,113.29399599902412,23.141690447416889
筑溪西街小区,越秀,农讲所,白云路筑溪西街,4,0,暂无资料,61904.0,↑2.71%,,"""NoClass""",113.28898198835515,23.12627212677435,113.29540091753724,23.1325711714681
翠怡大厦,越秀,小北,东法政路61号,3,0,2004,82000.0,↑0.39%,,"""地产小区""",113.27952022625223,23.138001811272095,113.28593293310557,23.144337886159549
仓边路35号大院,越秀,北京路,仓边路35号(与中山五路交汇处),3,0,1990,54847.0,↑1.18%,,"""门址""",113.27848969017151,23.133666506897808,113.2849012700098,23.140001351884558
东方花苑大厦,越秀,杨箕,广州大道中353-367号,3,0,1994,52997.0,,↓2.17%,"""NoClass""",113.33854904909053,23.18317280646211,113.34513675312992,23.18883752602833
德丰大厦,越秀,解放南,一德路319-337号,3,0,2001,51196.0,,↓4.22%,"""地产小区""",113.26485574812888,23.118448243151638,113.27129095865013,23.124683402330417
大新大厦,越秀,解放南,大新路280号05档,3,3,2002,42612.0,,↓0.19%,"""地产小区""",113.2636798662167,23.12213444404185,113.27011636403414,23.12835387818417
都府小区,越秀,北京路,仓边路正南路,3,0,1993,44568.0,,↓0.24%,"""地产小区""",113.27621212638228,23.136065518568068,113.28262546285206,23.142394883081015
东兴北小区,越秀,杨箕,东兴北路62号,3,0,1994,60078.0,,↓0.32%,"""地产小区""",113.31983204532136,23.130314049049447,113.32634661753973,23.136142665704104
东蟠龙里小区,越秀,农讲所,越秀区中山三路大东门东蟠龙里,3,0,1990,49138.0,,↓1.60%,"""地产小区""",113.28710991967296,23.132286982833155,113.29352582055835,23.138599591748826
大华园,越秀,小北,应元路45号,3,0,1990,69251.0,,↓0.04%,"""地产小区""",113.27469632566525,23.142181368735373,113.28111381570274,23.148504957249707
东风中路省委大院宿舍,越秀,小北,越秀区东风中路333号,3,1,1996,53601.0,↑3.00%,,"""地产小区""",113.273367013172,23.1361289931272,113.27978315338386,23.142444725821716
德仁里小区,越秀,农讲所,德政南路与东园横路交汇,3,0,暂无资料,50328.0,,↓2.48%,"""道路""",113.28376498927712,23.12447691444098,113.29017817680449,23.130806349320449
德源里,越秀,小北,东风中德源里,3,0,暂无资料,38842.0,,↓3.00%,"""地产小区""",113.27609121446067,23.13858727960225,113.2825055992155,23.14491641044224
丰景大厦,越秀,共和路,寺右二横路11号,3,0,1998,70985.0,,↓8.17%,"""地产小区""",113.31307723704133,23.1273059872225,113.3195689664067,23.13324749184866
广兴华花园别墅,越秀,五羊新城,越秀区广州大道中五羊新城寺右南二街18号,3,0,1996,84659.0,↑0.00%,,"""地产小区""",113.31894811269985,23.123892214703916,113.32546083603084,23.129734905039255
广信晖景大厦,越秀,五羊新城,广州大道中111号~113号,3,0,1993,61708.0,↑0.20%,,"""门址""",113.33277267517164,23.19877603906031,113.33935490828545,23.204463690616007
高华里大院,越秀,农讲所,德政中路32号,3,0,1993,46541.0,,↓1.45%,"""地产小区""",113.2816194763978,23.129662407813297,113.2880307435812,23.135997031059256
龟岗三马路大院,越秀,大沙头,龟岗三马路近启明大马路,3,1,1990,66847.0,,↓2.58%,"""地产小区""",113.30046691412697,23.12715460190787,113.30691432360513,23.133313350422335
共和三路小区,越秀,共和路,共和三路(广铁第一小学后方),3,2,1990,75102.0,↑0.95%,,"""地产小区""",113.31145444813808,23.131258395564907,113.31794017433839,23.137228541443965
广九三马路7号大院,越秀,农讲所,越秀区广九三马路,3,0,1992,49389.0,,↓3.01%,"""地产小区""",113.28728131636422,23.123592344249628,113.29369842255606,23.129904027322188
广大路小区,越秀,北京路,越秀区广大路,3,1,1980,70589.0,,↓1.08%,"""道路""",113.27395279819487,23.13277992089862,113.28036746087459,23.139098890522609
恒华阁,越秀,麓景路,淘金北路71号,3,2,2000,59558.0,,↓1.13%,"""商务大厦""",113.29371030923589,23.149292328463269,113.30014758072572,23.155546200744138
恒仕大厦,越秀,农讲所,东华西路永胜街50号,3,0,2000,59770.0,,↓0.82%,"""地产小区""",113.28587636654707,23.12939620027207,113.29229065062637,23.13571609819433
华景大厦,越秀,五羊新城,大丰埔路23号,3,0,2000,54657.0,↑0.00%,,"""商务大厦""",113.36981286557453,23.29875109618661,113.37632984003659,23.304751111361825
海平阁,越秀,五羊新城,广州大道中199号,3,0,1993,59840.0,,↓0.48%,"""门址""",113.33355405822062,23.204725444201008,113.34013379693815,23.210407502596547
鸿瑞大厦,越秀,东川路,中山二路29号,3,1,2002,63098.0,↑0.92%,,"""商务大厦""",113.2976500077097,23.130888002492989,113.30408862304842,23.137088795493946
华侨新村别墅,越秀,淘金,环市东路团结路,3,2,1990,130937.0,,↓1.00%,"""地产小区""",113.29692345821349,23.143175061810454,113.30336443391754,23.149386931380719
汇贤里大院,越秀,农讲所,越秀区东华西路,3,0,1992,48745.0,↑1.60%,,"""地产小区""",113.28749286731174,23.12698535258918,113.2939094050991,23.13329544236462
海印大厦,越秀,大沙头,大沙头沿江东路429号,3,1,2000,65274.0,↑0.12%,,"""商务大厦""",113.29389275508491,23.120626922151069,113.3003236659244,23.126877249400434
金濠大厦,越秀,建设路,黄华路黄华北约外街1-6号,3,4,2000,52155.0,,↓3.19%,"""地产小区""",113.28385419101423,23.141071939539708,113.29026978244706,23.147401545323093
竣雅阁,越秀,农讲所,大塘街道禺西二路23号,3,2,2000,53863.0,,↓3.67%,"""地产小区""",113.280482131792,23.13341468085233,113.28689346995718,23.13975047596479
较场西路大院,越秀,农讲所,中山三路较场西路,3,0,暂无资料,58133.0,,↓10.35%,"""道路""",113.28962230052244,23.128309014426017,113.2960420176804,23.13460266744269
建设横马路大院,越秀,建设路,东风东建设横马路,3,4,1995,51344.0,,↓2.52%,"""地产小区""",113.28913694605557,23.139558817340889,113.29555812881334,23.14585701567878
九龙街老干部宿舍,越秀,解放北,应元路九龙街2号至30号,3,1,1999,54258.0,,↓3.00%,"""门址""",113.27039461007102,23.140611931615046,113.27681713690251,23.146906263070343
金亚花园别墅,越秀,二沙岛,越秀区二沙岛大通路,3,0,2000,135408.0,↑8.56%,,"""地产小区""",113.31646330982952,23.116935195180774,113.32297114658768,23.122819235366767
锦绣大厦,越秀,麓景路,麓景路下塘新村48号,3,0,1995,46413.0,,↓0.69%,"""地产小区""",113.294387272268,23.1444045192535,113.30082234451246,23.15064952093136
科技馆大院,越秀,麓景路,越秀区童心路西胜街65号,3,0,2003,29724.0,,↓2.75%,"""地产小区""",113.27798349501681,23.148445971797089,113.28440329151425,23.154781635767919
丽景台,越秀,杨箕,五羊新城东兴北路65号,3,0,2001,73115.0,↑3.97%,,"""地产小区""",113.31888909402785,23.129804567738938,113.3254006415497,23.135647992691817
麓景东大院,越秀,麓景路,越秀区麓景东路,3,0,1992,48022.0,,↓0.68%,"""地产小区""",113.28551641552936,23.150874206746474,113.29194082874206,23.157198143299028
龙腾里小区,越秀,农讲所,德政中路龙腾里10号,3,0,1992,48509.0,,↓2.62%,"""地产小区""",113.2825629666746,23.131609013446039,113.28897466912699,23.137941818338818
绿荫路小区,越秀,大沙头,绿荫路5号201号,3,1,暂无资料,44840.0,↑0.54%,,"""地产小区""",113.28983385146998,23.122888406288774,113.29625522350827,23.12918048348319
麓湖轩,越秀,麓景路,麓湖路9号(广东电视台旁),3,0,2014,73604.0,↑5.74%,,"""地产小区""",113.28747317615853,23.14802878954167,113.2938974866757,23.154340615204537
南越雅轩,越秀,北京路,越华路7号,3,1,2004,57961.0,,↓1.98%,"""地产小区""",113.27730239977937,23.13479086987607,113.28371470388947,23.141123440586826
牛皮巷小区,越秀,东川路,新南街25号2号,3,0,1995,80950.0,,↓2.27%,"""地产小区""",113.29609504087246,23.12656534414221,113.30252959383158,23.132787578489596
培正东街小区,越秀,东山,东山区培正路培正东街,3,0,2000,89491.0,↑0.84%,,"""地产小区""",113.30433295154899,23.12519854186911,113.31079368670844,23.131294055562529
人民北路小区,越秀,西门口,人民北路,3,0,1997,36720.0,,↓0.40%,"""地产小区""",113.26161591947766,23.136240572023316,113.2680577008026,23.14243093323224
人民中路小区,越秀,西门口,人民中路海珠中路,3,0,1990,36698.0,↑4.15%,,"""道路""",113.26310171679067,23.127237523193818,113.26953837569345,23.13344880328559
水荫路19号大院,越秀,水荫路,水荫路19号,3,1,1993,54241.0,↑0.64%,,"""地产小区""",113.3159844231623,23.142897665922857,113.32249052946232,23.14878975638877
松岗东小区,越秀,东山,达道路17号,3,0,1994,68625.0,,↓1.09%,"""地产小区""",113.3083389449694,23.129062110713425,113.31481334548144,23.135087642494417
天兴大厦,越秀,杨箕,中山一路21号,3,0,1997,57987.0,↑5.98%,,"""NoClass""",113.31803004446896,23.13489256306474,113.32453941719591,23.140749932858868
淘金西街小区,越秀,淘金,淘金路淘金西街,3,0,1997,54004.0,,↓0.55%,"""地产小区""",113.29296920719041,23.147765094371214,113.29940345704893,23.15402718141658
太华坊,越秀,小北,东风中路391号,3,1,2000,72409.0,,↓0.31%,"""地产小区""",113.27718328446879,23.138368944333196,113.28359687846262,23.14470146209869
五羊新城A区,越秀,五羊新城,寺右北二街,3,2,1993,61915.0,,↓0.71%,"""地产小区""",113.31754055779672,23.126537094268178,113.32404796936663,23.132402399695736
文德东路小区,越秀,农讲所,文德东路,3,1,1988,43502.0,,↓1.08%,"""道路""",113.27954834321467,23.127521432654988,113.28595954857242,23.133857209019067
幸福小区,越秀,五羊新城,寺右一路一巷和二巷,3,1,1992,62299.0,↑1.33%,,"""城市""",113.27143134445974,23.135336306695007,113.27784997152557,23.141638642942163
小北御景,越秀,小北,小北路198号地段,3,8,2010,102341.0,,↓11.95%,"""地产小区""",113.27912155826702,23.14149555748971,113.28553605513059,23.14783173572835
兴仁里小区,越秀,农讲所,海月街23号,3,0,1995,43168.0,,↓0.91%,"""地产小区""",113.28827178801919,23.127957141515208,113.29468932647545,23.13426164714094
仙湖街大院,越秀,北京路,惠福西路仙湖街,3,3,1995,44124.0,,↓0.96%,"""地产小区""",113.27388596426495,23.126803141372858,113.28030078644849,23.13312175315024
先烈中路102号大院,越秀,黄花岗,先烈中路102号,3,0,1995,48783.0,,↓0.79%,"""地产小区""",113.30775899893236,23.147399981133235,113.31423885924538,23.1534373223079
瑶台花园,越秀,三元里,瑶华中街216号,3,0,1996,17611.0,↑10.82%,,"""地产小区""",113.25950885407416,23.167836881855899,113.26598347797554,23.174000747416323
永胜华庭,越秀,农讲所,永胜街62号首层,3,0,2000,65558.0,,↓1.55%,"""地产小区""",113.28638274136289,23.129621612622395,113.29279759921828,23.135938668245303
一德路大院,越秀,解放南,解放南一德路,3,0,1990,37293.0,↑0.90%,,"""商务大厦""",113.27377392872468,23.137417777583687,113.28019003592702,23.143735996614394
越秀中路社区,越秀,农讲所,越秀区越秀中路,3,2,1995,59411.0,↑0.71%,,"""道路""",113.28492551016507,23.13113717461734,113.29133885031158,23.137461795496
永福西约,越秀,黄花岗,永福路5号至183号,3,0,1995,38731.0,↑0.96%,,"""地产小区""",113.31174397200386,23.153247071826855,113.31824352080972,23.159214687710546
云鹤北街小区,越秀,黄花岗,先烈中路28巷3号,3,0,1995,52473.0,↑2.55%,,"""地产小区""",113.30895895543219,23.148125139068197,113.31544375825742,23.154141327289496
永泰西约小区,越秀,环市东,环市东路区庄永泰西约,3,1,1992,57399.0,↑0.00%,,"""地产小区""",113.2993520271589,23.141895995256254,113.30579937913358,23.14807258074146
中曦大厦,越秀,西门口,解放中路306-310号,3,0,2001,65246.0,↑2.03%,,"""NoClass""",113.26914434846265,23.127987135913068,113.27556638693399,23.134269533921125
湛塘路大院,越秀,农讲所,湛塘路20-88号,3,0,1965,46840.0,↑5.19%,,"""地产小区""",113.28334485179025,23.125758060076789,113.28975742081711,23.13208880917858
中山五路小区,越秀,北京路,中山五路与中山六路交汇,3,0,2008,76600.0,,↓0.09%,"""地产小区""",113.27202960366734,23.131571382553966,113.27844663506818,23.13787804557359
筑南小区,越秀,农讲所,筑南新街8号,3,0,1999,51055.0,↑2.56%,,"""地产小区""",113.29009552786495,23.12644337111355,113.29651636041956,23.13273292261863
柏丽雅居,越秀,东川路,中山二路百子横路20号,2,0,2000,59333.0,,↓2.88%,"""地产小区""",113.29881789470284,23.13017745640481,113.30525995361413,23.136361286523394
保安北街大院,越秀,东山,保安北街寺贝通津,2,0,1999,66330.0,,↓2.13%,"""地产小区""",113.30640695930973,23.12764714361531,113.31287453561753,23.133706746968348
翠山美庭,越秀,盘福路,解放北路861号,2,0,2002,64179.0,,↓0.09%,"""地产小区""",113.26787674955794,23.142755520036393,113.27430546020578,23.149025988720717
长庚门前街小区,越秀,东川路,长庚门前街27号,2,2,1999,55932.0,↑0.38%,,"""地产小区""",113.29551868805744,23.128911475180787,113.30195141039963,23.135141202316175
菜园北小区,越秀,东川路,菜园北街10号,2,0,1995,46774.0,↑0.05%,,"""地产小区""",113.29862098613512,23.130011118943199,113.30506245026106,23.13619785922207
长兴直街小区,越秀,农讲所,长兴直街13号,2,0,1998,39358.0,↑2.86%,,"""地产小区""",113.2813080338776,23.12452103477983,113.28772002742231,23.130856245113049
德兴苑,越秀,解放南,一德西路390号,2,2,1998,45961.0,↑1.78%,,"""地产小区""",113.2629217861971,23.11901518507002,113.26936191629379,23.12522458142167
德政南路小区,越秀,农讲所,德政南路115号至125号和新福,2,0,2004,45071.0,↑9.61%,,"""门址""",113.28171101372924,23.12605925504592,113.28812273312357,23.132393821558993
东山龙珠大厦,越秀,东山,执信南竹丝岗二马路5号(农林下路西东山口地铁..,2,0,2003,103505.0,↑5.80%,,"""门址""",113.30064864133158,23.133601286407346,113.30709675332337,23.13975721377937
德坭新街小区,越秀,盘福路,人民北路612号,2,0,1999,42367.0,,↓0.15%,"""NoClass""",113.26117772605005,23.139702794407467,113.26762225705198,23.145886999677076
丹桂里社区,越秀,小北,小北路丹桂里,2,2,1996,68664.0,,↓0.66%,"""NoClass""",113.27691954197116,23.138149694817959,113.2833331897397,23.14448147092233
东皋大道一横路小区,越秀,农讲所,越秀区东皋大道一横路,2,0,1990,51161.0,↑0.00%,,"""门址""",113.28739701811387,23.135641052443235,113.29381400477867,23.141951912253455
东仁新街小区,越秀,东川路,东川路77号,2,0,1998,57685.0,,↓1.66%,"""地产小区""",113.29233895604483,23.13005997332419,113.29876395488309,23.1363273501693
东园路小区,越秀,农讲所,越秀区东园路,2,0,1990,43114.0,,↓0.22%,"""地产小区""",113.28301013510851,23.123302811055177,113.2894232211187,23.129634691071808
东湖新村,越秀,大沙头,东湖西路35号,2,1,2000,52409.0,↑0.40%,,"""地产小区""",113.29417060097906,23.124071106342318,113.3006008044909,23.130317838168005
