小区,行政区,地标,地址,在售,在租,建成年份,平均房价,涨幅百分比,跌幅百分比,等级,百度地图经度,百度地图纬度,GCJ02经度,GCJ02纬度
白云新景大厦,白云,三元里,三元里大道951号,0,0,2002,,,,"""商务大厦""",113.2568252,23.17901913,113.2633173,23.18514135
百信广场商铺,白云,新市,机场路1399号,8,0,暂无资料,,,,"""购物""",113.2643718,23.20122035,113.2708406,23.20745593
螺涌社区,白云,罗冲围,白云区螺涌村,0,0,暂无资料,19258,↑0.00%,,"""地产小区""",113.2353809,23.15289842,113.2419219,23.1586616
北郊公路局大院商铺,白云,江夏,机场路1956号,0,0,暂无资料,,,,"""门址""",113.2703258,23.21366794,113.2767713,23.21996639
北郊公路局大院,白云,江夏,机场路1956号,0,0,暂无资料,15647,↑2.00%,,"""门址""",113.2703258,23.21366794,113.2767713,23.21996639
百美福小区,白云,龙归,沙太北路百足桥28号,0,0,2011,,,,"""地产小区""",113.3602142,23.27739713,113.3667458,23.28322986
百福商厦,白云,龙归,沙太北路大源路段,0,0,2008,,,,"""商务大厦""",113.3594391,23.27499031,113.3659707,23.28081065
白云省府宿舍,白云,机场路,白云区景安北街15-17号,0,0,暂无资料,25662,,↓3.00%,"""门址""",113.2616272,23.17629647,113.2681022,23.18249381
白云雅怡花园茵怡居,白云,同德围,增槎路与荔德路交汇处,0,0,暂无资料,23647,,↓1.00%,"""地产小区""",113.2440197,23.16611799,113.2505473,23.1720146
百信广场写字楼,白云,新市,白云区机场路1399号,0,0,2004,,,,"""购物""",113.2643718,23.20122035,113.2708406,23.20745593
百事佳B区,白云,广园路,白云区兴云路15号,0,0,暂无资料,28136,,↓1.00%,"""地产小区""",113.2709873,23.17034815,113.2774355,23.17665289
白云人防大厦,白云,新市,新街77号,0,0,暂无资料,34080,,↓1.00%,"""地产小区""",113.2650452,23.19696766,113.2715142,23.20321225
白云明珠广场商铺,白云,机场路,华明街71号,0,0,暂无资料,,,,"""地产小区""",113.2658796,23.1871179,113.2723476,23.19337295
北站南路小区,白云,三元里,白云区北站南路,0,0,1990,23909,,↓1.00%,"""道路""",113.2565049,23.17083101,113.2629922,23.17694667
白云骏景家园商铺,白云,黄石,白云区新市镇齐富路5号,0,0,暂无资料,,,,"""地产小区""",113.278114,23.20221202,113.2845605,23.20855342
白云七星岗路小区,白云,嘉禾望岗,白云七星岗路,0,0,暂无资料,28557,↑0.00%,,"""NoClass""",113.3006132,23.23258777,113.3070683,23.23874572
白云景从路小区,白云,广园路,白云区景从路,0,0,2000,23998,↑3.00%,,"""地产小区""",113.2684308,23.1960301,113.2748922,23.20231326
白云欣凯科创园,白云,同德围,石槎路聚源街50号,0,4,2010,,,,"""工业园区""",113.243562,23.19073102,113.2501046,23.19662267
白云绿地中心商铺,白云,白云大道南,云城西路与齐心路交汇处(地铁2号线白云公园站..,1,0,暂无资料,,,,"""NoClass""",113.2753891,23.18696185,113.2818409,23.19329578
保利金沙大都汇写字楼,白云,金沙洲南,广州市白云区环洲二路86号(沙贝地铁站A1出..,0,0,2018,,,,"""地产小区""",113.2166555,23.15566043,113.2232194,23.16132507
白云之窗·建华广场,白云,白云大道南,云城东路555号,2,0,2021,42380,↑3.00%,,"""NoClass""",113.2798991,23.18341598,113.286348,23.18975959
白云高新区产业创新园,白云,龙归,北太路,0,0,暂无资料,,,,"""工业园区""",113.325175,23.30440097,113.3317436,23.31016224
白云以色列创新展示中心,白云,嘉禾望岗,尖彭路,0,0,暂无资料,,,,"""NoClass""",113.3006132,23.23258777,113.3070683,23.23874572
白云金控大厦,白云,黄石,黄石东路824号,0,1,暂无资料,,,,"""商务大厦""",113.2884461,23.20938835,113.2948935,23.21569764
白云世界皮具贸易中心二期,白云,桂花岗,解放北路1358号,0,0,暂无资料,,,,"""购物""",113.2697318,23.15802781,113.2761701,23.16431927
博越广场,白云,广花路,鸦岗中路16号,0,0,2020,,,,"""NoClass""",113.2072446,23.23660013,113.2137844,23.24233041
碧桂园云立方,白云,机场路,云城东路341号,0,0,2018,,,,"""NoClass""",113.2720847,23.17585395,113.2785355,23.18216795
槟城办公楼,白云,三元里,走马岗1号,0,0,1998,,,,"""商务大厦""",113.2619511,23.15850819,113.2684089,23.1647069
柏翠思商务楼,白云,白云大道北,丛云路116号,0,0,暂无资料,,,,"""NoClass""",113.2992391,23.21399401,113.305708,23.22017679
宝汇大厦,白云,龙归,太和镇大源路北百足桥88号,0,0,2008,,,,"""商务大厦""",113.3601257,23.27224241,113.3666525,23.27807273
八一科技产业园,白云,嘉禾望岗,永平街友谊路6号,0,0,2008,,,,"""工业园区""",113.3087779,23.25618754,113.3152549,23.26220546
BW文创园,白云,嘉禾望岗,工业区二横路8号,0,0,2011,,,,"""门址""",113.3240697,23.02993792,113.3306063,23.03570751
秉东大厦,白云,嘉禾望岗,启德路5号,0,0,2008,,,,"""商务大厦""",113.2966146,23.23608442,113.303055,23.24230061
奔立尔大厦,白云,人和,人和镇方华公路南兴泰路1号,0,0,2005,,,,"""商务大厦""",113.2930156,23.33828676,113.299463,23.34455108
白云区跨境电商园,白云,石井,金宝路2~6号,0,0,2008,,,,"""工业园区""",113.2411816,23.2170295,113.2477157,23.22287877
百富广场,白云,江夏,白云大道北168号,0,0,1997,,,,"""门址""",113.3104131,23.24210044,113.3168967,23.2480894
百胜都荟,白云,新市,小坪东路32号,0,0,2001,,,,"""门址""",113.2583076,23.21050492,113.2647876,23.21665002
柏霖大厦,白云,石井,石槎路693号,0,0,2012,,,,"""停车场/停车区""",113.247981,23.19781404,113.2545063,23.20378188
宝湾广场,白云,永泰,永康路45号,0,0,暂无资料,,,,"""购物""",113.3105103,23.228319,113.3170039,23.23430822
博沃大厦,白云,广花路,松洲街增槎路789号,0,0,暂无资料,,,,"""商务大厦""",113.2308907,23.18079184,113.2374666,23.18650945
博雅商务中心,白云,广园路,金钟横路32号之2号,0,0,暂无资料,,,,"""商务大厦""",113.2758164,23.17572039,113.2822629,23.18205504
白云汇广场,白云,黄石,黄石东路88号,0,0,暂无资料,,,,"""购物""",113.2754871,23.20878442,113.2819303,23.21511703
白云湖创意产业园,白云,石井,夏茅南约商业大街8号,0,0,2015,,,,"""NoClass""",113.381633,22.99875001,113.3880773,23.00494131
柏丰商务大厦,白云,白云大道北,丛云路818号,0,0,2011,,,,"""商务大厦""",113.3050167,23.22026908,113.3114985,23.22635671
白云金钟大厦,白云,白云大道南,白云大道南695号,0,0,2010,,,,"""门址""",113.3028732,23.23064115,113.3093375,23.23676294
翠福居,白云,罗冲围,松鹤南街24~41号,0,0,2004,27106,↑0.47%,,"""地产小区""",113.2281146,23.15399803,113.2346718,23.15968731
翠榕居,白云,同和,白云同和榕树头东路1号,0,0,2000,21353,,↓2.00%,"""地产小区""",113.3324948,23.21016414,113.3390688,23.21585204
翠庭雅轩,白云,梅花园,广州大道北梅园路45号,0,0,2000,29989,,↓1.16%,"""地产小区""",113.3245454,23.1846464,113.3311122,23.19041564
槎龙公安宿舍,白云,同德围,聚龙街47号北楼605号,0,0,2000,26698,,↓2.60%,"""NoClass""",113.2418167,23.18569168,113.2483647,23.19155444
财富大厦,白云,罗冲围,增槎路10号,0,1,2007,,,,"""商务大厦""",113.2345453,23.14961872,113.2410854,23.1553708
春兰花园商铺,白云,京溪,广州大道北京溪路,0,0,1996,,,,"""地产小区""",113.3332851,23.19008723,113.33987,23.19577204
春庭花园SOHO商务,白云,江夏,白云区白云新广从公路梅福园路段东侧,0,0,1998,,,,"""地产小区""",113.3011002,23.22038104,113.3075685,23.22653368
财富公馆商铺,白云,同德围,西湾路149号,1,0,2008,,,,"""地产小区""",113.2476892,23.1564775,113.254194,23.16243576
春暖花园商铺,白云,机场路,乐嘉路59号,0,0,1999,,,,"""地产小区""",113.2645151,23.17362933,113.27098,23.17986605
COCO大院文化创意产业园,白云,江夏,大塘大街16-503号a5区14栋,0,0,2015,,,,"""工业园区""",113.2787889,23.21369301,113.2852258,23.22003346
潮联创业中心,白云,人和,石南一路1号,0,0,2010,,,,"""工业园区""",113.3136691,23.01484324,113.3201633,23.02077448
城西花园商铺,白云,金沙洲北,环洲三路丽日街,1,0,2015,,,,"""地产小区""",113.2163642,23.1637402,113.2229363,23.16940747
翠逸家园商铺,白云,机场路,机场西路景丽街1-13号(单号),0,0,暂无资料,,,,"""NoClass""",113.2647456,23.17721167,113.2712125,23.18345187
春庭花园商铺,白云,白云大道北,白云新广从公路,0,0,暂无资料,,,,"""道路""",113.369167,23.33893787,113.3756711,23.34492327
创想公社天河,白云,广州大道北,广州市天河区甘园路51-52号,0,0,暂无资料,,,,"""停车场/停车区""",113.3207145,23.17222821,113.3272632,23.17804973
诚德大厦,白云,同德围,同嘉路69-71号,0,0,暂无资料,,,,"""地产小区""",113.239068,23.16561761,113.2456113,23.17143477
城市便捷酒店,白云,龙归,新石路9号,0,0,暂无资料,,,,"""购物""",113.2948894,23.2632585,113.3013247,23.26949713
创盈汇写字楼,白云,石井,石潭西路5号,0,0,暂无资料,,,,"""门址""",113.241593,23.21077304,113.2481317,23.21663014
长盛网红直播基地,白云,新市,石槎路,0,0,暂无资料,,,,"""NoClass""",113.2467143,23.19264866,113.2532456,23.19859447
财汇信息科技产业园,白云,同德围,粤溪北路98号a栋,0,0,2008,,,,"""NoClass""",113.2477497,23.17153051,113.254269,23.17749285
创意园十号大院,白云,龙归,东平老屋街5巷9号,0,0,暂无资料,,,,"""门址""",113.3294411,23.25684918,113.3359822,23.26255608
长旺大厦,白云,嘉禾望岗,杨村园68号,0,0,2012,,,,"""商务大厦""",113.2921431,23.24344759,113.2985686,23.24971727
长兴创意产业园,白云,龙归,长红长湴坑背工业西街22号,0,0,2020,,,,"""NoClass""",113.3026685,23.26127607,113.3091261,23.26740003
成丰商务中心,白云,黄石,机场路1806号,0,0,1998,,,,"""商务大厦""",113.2703816,23.21063628,113.2768298,23.21693579
城市象素,白云,白云大道北,丛云路822号,0,0,暂无资料,,,,"""门址""",113.305496,23.22080503,113.3119789,23.22688428
创加国际,白云,黄边,创佳路2-6号,0,0,2013,,,,"""教育""",113.201339,23.1537499,113.2078716,23.15955862
CDZ创意空间,白云,黄边,鹤边大彭岭17号,0,0,2004,,,,"""商务大厦""",113.2805287,23.2249481,113.286954,23.23128678
德心花园,白云,同德围,水闸东街25号,0,0,2000,21123,,↓2.00%,"""地产小区""",113.245734,23.16344001,113.2522529,23.16936547
得宝花园,白云,同德围,西槎路482号,0,0,1996,25486,,↓0.29%,"""购物""",113.2457917,23.1769939,113.2523221,23.18292276
德胜花园,白云,同德围,同德围德康路德胜街,0,0,2000,25422,↑3.00%,,"""地产小区""",113.246248,23.18559301,113.2527806,23.1915306
大金钟路小区,白云,广园路,白云大道南大金钟路,0,0,1999,32435,,↓12.79%,"""NoClass""",113.3192126,23.13493302,113.3257258,23.14077146
大金钟公安宿舍,白云,白云大道南,白云大道南大金钟路60至128号,0,0,1996,33067,↑4.62%,,"""NoClass""",113.2813192,23.21212434,113.2877576,23.21846499
东门小区,白云,机场路,向云新街44号806室,0,0,1995,31625,,↓3.00%,"""地产小区""",113.2759514,23.17796001,113.2823993,23.18429547
东方小区,白云,白云大道南,白云区白云大道南金信路685至710号,0,0,1998,40767,,↓1.56%,"""道路""",113.3048442,23.2445115,113.3113068,23.2505983
东方明珠花园别墅,白云,白云大道南,白云大道南1033号,0,0,2000,24771,↑0.00%,,"""门址""",113.4220811,23.67574651,113.4285712,23.68188749
得雅阁,白云,同德围,西槎路589号,0,0,2002,22887,↑0.00%,,"""地产小区""",113.2432043,23.17683194,113.2497437,23.18271669
大源山庄,白云,龙归,大源中路253号,0,0,2006,20853,↑0.00%,,"""地产小区""",113.3581344,23.25609864,113.3646565,23.26189687
大金钟路48号大院,白云,白云大道南,大金钟路48号,0,0,1995,34638,↑0.04%,,"""地产小区""",113.2871322,23.16893919,113.2935763,23.17525744
德胜大厦,白云,京溪,京溪东街1号,0,0,2008,30051,,↓2.00%,"""地产小区""",113.3366918,23.18652168,113.3432796,23.1921907
东汇华庭,白云,龙归,马市岭南街5-7号,0,0,暂无资料,8939,,↓0.86%,"""门址""",113.3561931,22.95524155,113.3627575,22.96102039
东平时代都荟广场,白云,龙归,永平街道东恒社区东平中路5号,0,1,2014,,,,"""门址""",113.3157448,23.25438662,113.3222464,23.26028198
德州国际,白云,龙归,均禾大道19号,0,0,2015,,,,"""商务大厦""",113.307361,23.25977702,113.3138343,23.26582034
大朗北路小区,白云,人和,白云区江高镇大朗村大朗北路,0,0,1999,,,,"""地产小区""",113.2535067,23.25174919,113.2599745,23.25780722
道胜科技创意园,白云,石井,三横路1号,0,0,2018,,,,"""门址""",113.3744018,23.12692378,113.3808666,23.13299754
大源河背大街,白云,龙归,大源河背大街4号,0,0,暂无资料,,,,"""村庄""",113.3493001,23.24379426,113.3558431,23.24948993
大源时代广场,白云,龙归,大源中路自编99号,0,0,2017,,,,"""购物""",113.356646,23.25443169,113.3631719,23.26020891
德力创意园,白云,江夏,水塘北二横路4号b栋,0,0,暂无资料,,,,"""工业园区""",113.2856059,23.22319591,113.2920359,23.22952056
大源商业广场,白云,龙归,天源南路108号,0,0,暂无资料,,,,"""购物""",113.356646,23.25443169,113.3631719,23.26020891
大源三千科创园,白云,龙归,大源田心西路二街,0,0,暂无资料,,,,"""工业园区""",113.35589,23.25603315,113.3624184,23.26180033
德天中心,白云,嘉禾望岗,广云路406号,0,0,暂无资料,10401,↑1.00%,,"""商务大厦""",113.2969682,23.2356015,113.30341,23.24181291
东升科技信息产业园,白云,龙归,坤和街1号,0,0,2013,,,,"""NoClass""",113.33005,23.2640691,113.336596,23.26977123
东粤文创汇,白云,嘉禾望岗,集贤路集安街61号5号楼,0,0,2020,,,,"""购物""",113.305854,23.23499703,113.3123251,23.2410674
登峰电商基地,白云,广州大道北,广园东路1949号,0,0,暂无资料,,,,"""门址""",113.3130134,23.16202059,113.3195264,23.1679676
德信商务中心,白云,龙归,新石路1123号,0,0,暂无资料,,,,"""商务大厦""",113.2929369,23.26300095,113.2993673,23.26926266
戴斯酒店,白云,机场路,云霄路88号,0,0,1994,,,,"""宾馆""",113.2694887,23.18788187,113.2759489,23.19417549
东睿大厦,白云,龙归,东平钟兴南街六巷3号,0,0,2010,,,,"""商务大厦""",113.3236932,23.2572667,113.3302209,23.26303957
东门大厦,白云,白云大道南,景泰街机场东门17号,0,0,2004,,,,"""商务大厦""",113.2778509,23.17950849,113.2842985,23.18584959
道胜50电商创业园,白云,石井,大冈西街35号,0,0,暂无资料,,,,"""NoClass""",113.2447342,23.22217433,113.2512509,23.22808139
顶发国际化妆品交易中心,白云,广园路,金钟横路388号,0,0,2008,,,,"""购物""",113.272216,23.17379769,113.2786651,23.18011232
DY创展,白云,嘉禾望岗,三路302~305号3楼,0,0,暂无资料,,,,"""NoClass""",113.2895638,23.24871011,113.2959831,23.25500423
德鑫利大厦,白云,机场路,机场路103号,0,0,暂无资料,,,,"""商务大厦""",113.2667786,23.17334104,113.2732377,23.17960519
动感旺岗创意园,白云,嘉禾望岗,工业二路29号9栋,0,0,2007,,,,"""工业园区""",113.2846373,23.24866213,113.2910501,23.254988
东平时代都荟,白云,龙归,永平街道东恒社区东平中路5号,0,0,2014,,,,"""购物""",113.3158726,23.25411842,113.3223746,23.2600116
都成商务中心,白云,嘉禾望岗,鹤龙街尖彭路21号,0,0,2008,,,,"""商务大厦""",113.2858603,23.23551283,113.2922796,23.2418339
DAYONE港澳创新创业服务基地,白云,嘉禾望岗,启德路36号,0,0,2018,,,,"""购物""",113.2954456,23.23400253,113.3018843,23.24023451
东恒大厦,白云,龙归,东平北路223号,0,0,1996,,,,"""商务大厦""",113.3293103,23.26432175,113.3358551,23.2700307
D55电商创意园,白云,人和,庙企路88号,0,0,暂无资料,,,,"""工业园区""",113.2505308,23.27729789,113.2570261,23.28330677
大一商务楼,白云,嘉禾望岗,鹤龙二路37号,0,0,2001,,,,"""商务大厦""",113.2847298,23.23976751,113.2911453,23.24609354
D52科创园,白云,龙归,北村秧坎一路1号,0,0,2016,,,,"""工业园区""",113.3068246,23.30094708,113.3133304,23.30700692
东湖创意园,白云,龙归,永兴龙河西路南二巷6号,0,0,2008,,,,"""NoClass""",113.3311573,23.28010301,113.3377199,23.28579883
D59商务中心,白云,广花路,庆丰庆隆路5号,0,0,2006,,,,"""商务大厦""",113.2181056,23.20726626,113.224687,23.21293076
东粤生态园,白云,龙归,均禾大道33号,0,0,2015,,,,"""商务大厦""",113.3021604,23.26191478,113.3086167,23.26804715
DLN大岭南创意产业园,白云,嘉禾望岗,西岭南街32号a栋,0,0,暂无资料,,,,"""NoClass""",113.2798609,23.24457949,113.2862723,23.25091546
迪八商业中心,白云,金沙洲南,沙贝大街110号,0,0,2010,,,,"""商务大厦""",113.2138895,23.15789947,113.2204533,23.16357663
D51科创园,白云,石井,石潭东路1号,0,0,2015,,,,"""工业园区""",113.2428,23.2012,113.249342,23.20707828
东泰大厦,白云,龙归,东平东路2号,0,0,2001,,,,"""商务大厦""",113.322165,23.25496252,113.3286876,23.26075644
大源电商直播基地,白云,龙归,太和镇大源田新路31号,0,0,暂无资料,,,,"""工业园区""",113.3572222,23.25195472,113.363746,23.2577398
大一创意园,白云,黄边,鹤龙街道黄边南路87号,0,0,暂无资料,,,,"""NoClass""",113.2842613,23.22855612,113.2906849,23.2348858
大源国际电商创意园,白云,龙归,田心东路33号,0,0,2011,,,,"""NoClass""",113.3609063,23.25310431,113.3674189,23.25894447
东粤商务中心,白云,石井,西基大街1号,0,0,2009,,,,"""商务大厦""",113.2592673,23.21616406,113.2657387,23.22232334
大舜创意产业楼,白云,江夏,江夏东一路103号,0,0,2009,,,,"""商务大厦""",113.2866821,23.22065898,113.293116,23.22697812
东粤商业广场,白云,石井,黄石西路马务大街3号,0,0,2005,,,,"""购物""",113.26437,23.21222498,113.2708302,23.21845879
鹅掌坦小区,白云,同德围,白云区西槎路,0,0,1998,21667,↑0.00%,,"""地产小区""",113.2389624,23.16186974,113.2455022,23.16768455
二矿合鑫创意园,白云,黄边,黄边南路204号,0,0,2015,,,,"""商务大厦""",113.28635,23.22793609,113.2927763,23.23425572
E+电商创意园,白云,嘉禾望岗,环岗二路自编19号,0,0,暂无资料,,,,"""道路""",113.2902296,23.25732572,113.2966515,23.26361426
ELLE大厦,白云,机场路,航云南街187号,0,0,2008,,,,"""购物""",113.26804,23.18075023,113.274501,23.1870291
ECAT中心,白云,广州大道北,沙凤一路2号,0,0,2019,,,,"""门址""",113.2117536,23.15547137,113.2183121,23.16116196
二矿213创意园B区,白云,黄边,黄边南路234号,0,0,2015,,,,"""商务大厦""",113.28635,23.22793609,113.2927763,23.23425572
福临大厦,白云,同德围,西槎路横滘大道49号,0,0,1998,23116,,↓2.99%,"""地产小区""",113.2452029,23.17937801,113.2517368,23.18529697
富和花园,白云,南湖,广州大道北2060号,0,0,2002,35476,,↓0.95%,"""地产小区""",113.334628,23.20026803,113.3412117,23.20594483
富力半岛花园,白云,罗冲围,增槎路43号,0,0,1997,37549,,↓1.66%,"""NoClass""",113.2342945,23.14856776,113.2408343,23.15431659
富林居,白云,同德围,同康路275号,0,0,2003,29462,,↓1.10%,"""地产小区""",113.2354511,23.16370008,113.2420028,23.16946638
富海花园,白云,同德围,同德路(岭南花园西南面),0,0,1998,21668,↑1.00%,,"""道路""",113.6654669,23.13203839,113.6719311,23.13811461
飞云楼,白云,黄石,齐富路161号,0,0,2000,27599,↑3.29%,,"""地产小区""",113.2746849,23.20065575,113.2811346,23.2069859
富德居,白云,同德围,横滘大道79号,0,0,2000,23183,↑0.00%,,"""地产小区""",113.245883,23.17941198,113.2524145,23.18534272
富多来花园,白云,同德围,上步二街7号,0,0,2000,27594,,↓1.36%,"""地产小区""",113.242797,23.17464953,113.2493362,23.1805272
飞鹅新村,白云,桂花岗,飞鹅路38号,0,0,2003,26635,↑1.23%,,"""地产小区""",113.2733973,23.15656041,113.2798284,23.1628794
飞行小区,白云,机场路,白云凌安街4号,0,0,1995,29782,,↓3.88%,"""地产小区""",113.265391,23.1852011,113.2718598,23.19145012
芙蓉新村,白云,人和,人和新街溪苑,0,0,1996,7879,,↓3.16%,"""地产小区""",113.3046662,23.33262076,113.3111542,23.33871598
飞鹅西路大院,白云,桂花岗,白云区飞鹅西路,0,0,1989,26803,,↓2.28%,"""地产小区""",113.272383,23.16007302,113.2788191,23.16638618
方圆小区,白云,黄石,黄石东路翰云路,0,0,2002,36049,↑3.00%,,"""道路""",113.2827718,23.21062897,113.2892122,23.21696714
富悦花园,白云,广园路,白云大道南富悦街65、63、61号,0,0,1998,36251,,↓1.45%,"""地产小区""",113.2826733,23.16965593,113.2891139,23.17599439
富华新村,白云,同和,白云区同和镇石握路32号,0,0,1999,32028,,↓3.00%,"""地产小区""",113.327769,23.20102105,113.3343413,23.20675179
富悦街小区,白云,广园路,富悦街8-20号,0,0,1998,32213,↑1.35%,,"""地产小区""",113.280529,23.16895904,113.2869684,23.17530057
复建小区,白云,金沙洲北,复建街21号,0,0,2005,8042,,↓3.23%,"""地产小区""",113.219612,23.16599904,113.2261875,23.17166069
富康名居,白云,同德围,白云区同德围上步村,0,0,2000,21773,,↓1.00%,"""地产小区""",113.2467527,23.1772231,113.2532798,23.18316876
方圆白云时光,白云,黄石,机场路1630号,0,0,2013,26081,↑0.00%,,"""地产小区""",113.2706503,23.20618361,113.2771018,23.21248617
富力桃园商铺,白云,罗冲围,罗冲围增槎路高桥大街直入500米,0,0,暂无资料,,,,"""地产小区""",113.2396421,23.15482899,113.2461727,23.16065257
富力半岛花园商铺,白云,罗冲围,白云区增槎路河畔二街,0,0,1998,,,,"""地产小区""",113.2335563,23.14790474,113.2400973,23.15364471
富立商业大厦,白云,机场路,白云区机场路岗贝路6号,0,0,2000,,,,"""门址""",113.2604026,23.18542832,113.2668856,23.19160827
富力金港城别墅,白云,石井,花都区花东镇金谷工业区,0,0,2010,18323,↑0.00%,,"""地产小区""",113.364774,23.462696,113.3712903,23.46860353
富诚大厦,白云,广园路,金钟横路32号之1号,0,0,2007,,,,"""商务大厦""",113.2756683,23.17537595,113.2821147,23.18170997
飞机维修宿舍,白云,龙归,云安路148~150号,0,0,2000,40655,↑0.00%,,"""门址""",113.3397616,23.30768023,113.3463509,23.31334424
富力金街28,白云,金沙洲南,环洲三路(中海馨园对面),1,0,2015,,,,"""地产小区""",113.209042,23.15450534,113.2155947,23.16021897
丰和电商园,白云,龙归,大源茶山东路,0,0,暂无资料,,,,"""NoClass""",113.3657122,23.26516737,113.372214,23.27108883
飞翔大厦,白云,机场路,机场路266号,0,0,2000,,,,"""商务大厦""",113.2670322,23.1778169,113.2734938,23.18408456
丰润商业广场,白云,广园路,金钟横路318号,0,0,2010,,,,"""NoClass""",113.272835,23.17335499,113.279283,23.17967375
翡丽国际酒店,白云,石井,石井镇兆丰路38号,0,0,暂无资料,,,,"""宾馆""",113.2387865,23.21107728,113.2453339,23.21689089
丰顺商务中心,白云,黄边,黄边南路247-249号,0,0,暂无资料,,,,"""门址""",113.2877512,23.22665394,113.2941805,23.23296483
飞翔商贸城,白云,黄石,黄石江夏东一路,0,0,暂无资料,,,,"""购物""",113.2858274,23.21496292,113.2922661,23.22128813
枫林创意园,白云,嘉禾望岗,望岗大马路28号,0,0,2008,,,,"""NoClass""",113.2913577,23.24337778,113.2977816,23.24965552
烽祥大厦,白云,龙归,广从二路118号,0,0,2020,,,,"""商务大厦""",113.3379934,23.28782928,113.3445707,23.29349275
凤和商务大厦,白云,人和,鹤龙七路397号,0,0,2008,,,,"""商务大厦""",113.2919804,23.34808409,113.2984157,23.3543576
丰荣广场,白云,石井,广花一路599号,0,0,2000,,,,"""NoClass""",113.2651084,23.24464964,113.2715399,23.2508874
富新商贸大厦,白云,同德围,同德田心西路28号,0,0,2004,,,,"""商务大厦""",113.2439121,23.16424208,113.2504382,23.17013649
广州白天鹅花园,白云,京溪,沙太路麒麟岗,0,0,2008,36232,↑1.88%,,"""NoClass""",113.343686,23.19196386,113.3502738,23.19763413
国鑫大厦,白云,广花路,增槎路969号,0,0,2007,21703,↑0.00%,,"""NoClass""",113.2318131,23.18117497,113.2383873,23.1869018
广顺花园,白云,机场路,机场西乐嘉路,0,0,1997,26515,↑0.00%,,"""地产小区""",113.266772,23.17883607,113.2732348,23.18510092
广件大厦,白云,广花路,增槎路1133号,0,0,1999,17628,↑0.00%,,"""商务大厦""",113.2329657,23.18840251,113.2395394,23.19414213
广花三路小区,白云,机场路,白云区广花三路,0,0,1996,32526,↑2.00%,,"""道路""",113.2436022,23.31089444,113.2501448,23.31678678
广州民营科技园科技服务大厦,白云,龙归,北太路1633号,1,0,2000,13284,,↓2.00%,"""商务大厦""",113.3419864,23.30662256,113.3485752,23.31228833
广园新村,白云,广园路,松柏东街13号,0,0,1994,29766,,↓1.00%,"""地产小区""",113.2741917,23.16775432,113.2806331,23.17408013
岗贝路小区,白云,三元里,机场路岗贝路,0,0,1990,30152,,↓0.33%,"""地产小区""",113.2616186,23.18620352,113.2680981,23.19240164
高桥大街小区,白云,罗冲围,增槎路罗冲围高桥大街11号松州花园旁,0,0,1995,12984,,↓2.29%,"""地产小区""",113.236193,23.14935173,113.2427286,23.15512486
桂花岗东一巷小区,白云,桂花岗,飞鹅路72-84号,0,0,1999,40744,↑3.00%,,"""地产小区""",113.274363,23.15589203,113.2807923,23.1622163
广州大学教师楼,白云,三元里,沙涌北大围街44号,0,0,2000,26870,↑2.36%,,"""地产小区""",113.2550655,23.17059376,113.2615576,23.17668494
岗贝路海棠居,白云,机场路,岗贝路181-185号,0,0,2000,26910,,↓0.36%,"""地产小区""",113.2635432,23.18664302,113.2700172,23.19286823
广开源大厦,白云,新市,黄石西路458号,0,0,2000,10865,↑1.00%,,"""商务大厦""",113.2620962,23.21018557,113.2685646,23.21638864
广州客车厂宿舍,白云,京溪,白云区广州大道北京溪路,0,0,1998,33802,,↓2.31%,"""NoClass""",113.3349439,23.18742909,113.3415304,23.1931049
广东司法警官职业学院宿舍,白云,石井,白云区石井石潭西路,0,0,1995,28647,,↓1.00%,"""NoClass""",113.2364765,23.20306542,113.2430369,23.20884759
果树研究所,白云,白云大道南,白云区白云大道南广州新体育馆旁,0,0,1998,23598,↑1.00%,,"""道路""",113.3048442,23.2445115,113.3113068,23.2505983
广州美博城,白云,三元里,广园西路121号,0,0,暂无资料,,,,"""购物""",113.2576936,23.16211254,113.2641686,23.16824619
岗贝路商铺,白云,机场路,白云区岗贝路,0,0,2000,,,,"""道路""",113.2619502,23.18617196,113.2684286,23.19237489
广园新村商铺,白云,广园路,白云大道南景泰直街(建设大厦对面),0,0,1999,,,,"""地产小区""",113.2741917,23.16775432,113.2806331,23.17408013
桂花岗袜城,白云,桂花岗,解放北路桂花岗,0,0,1997,23773,,↓3.00%,"""购物""",113.2671445,23.15742864,113.2735875,23.16369379
国际单位,白云,江夏,机场路1962号,0,2,2003,,,,"""商务大厦""",113.2713129,23.21595565,113.2777545,23.22226176
岗贝路公安宿舍,白云,机场路,白云区岗贝路101号,0,0,1992,18728,,↓0.19%,"""NoClass""",113.261853,23.18635401,113.2683318,23.19255554
国安宿舍,白云,三元里,白云区三元里大道999号,0,0,1999,22897,,↓3.00%,"""NoClass""",113.2622508,23.17812329,113.2687252,23.18432987
广州市食品宿舍,白云,三元里,三元里大道629号(维也纳国际酒店旁),0,0,1996,23239,,↓3.00%,"""NoClass""",113.2594665,23.17227498,113.2659452,23.17843898
广园中路教师宿舍,白云,广园路,广园中路381号,0,0,1995,23551,,↓2.00%,"""NoClass""",113.2810358,23.16593325,113.2874724,23.17227382
广州富力城商铺,白云,石井,机场快速干线平沙出入口处,0,0,2007,,,,"""地产小区""",113.269342,23.25351553,113.2757635,23.25979984
