小区,行政区,地标,地址,在售,在租,建成年份,平均房价,涨幅百分比,跌幅百分比,等级,百度地图经度,百度地图纬度,GCJ02经度,GCJ02纬度
广东外语艺术学院五山校区教工宿舍,天河,五山,瘦狗岭路463号,2,0,2000,39369,,↓3.96%,"""NoClass""",113.3454879,23.1537882,113.3520483,23.15946082
广东青年干部学院宿舍,天河,燕塘,沙太南路66号,2,0,1997,25394,↑0.00%,,"""NoClass""",113.3314611,23.17042407,113.3380339,23.17611958
广环大厦,天河,五山,燕岭路436号,2,0,2001,30487,,↓0.76%,"""商务大厦""",113.3443443,23.17286677,113.3509242,23.178538
广和一街小区,天河,体育西,天河南路广和一街,2,2,1993,53097,,↓0.43%,"""地产小区""",113.324464,23.138869,113.3309941,23.14463187
光机电小区,天河,龙口东,天河区岗顶龙口东路36号,2,0,1999,69049,↑1.58%,,"""地产小区""",113.3480743,23.14366643,113.3546228,23.1493533
国土资源厅宿舍,天河,天河公园,黄埔大道翠华街27号,2,0,2000,49968,,↓0.27%,"""NoClass""",113.3609331,23.13458698,113.3674458,23.14042764
海棠居,天河,车陂,天河棠东棠德花苑东门斜对面,2,0,1998,45333,,↓7.21%,"""NoClass""",113.3942145,23.13895549,113.4006308,23.14527662
海景花园,天河,天河公园,黄埔大道中207号,2,0,2001,60080,↑17.99%,,"""地产小区""",113.3733308,23.12920552,113.3797992,23.13526054
恒安大厦恒福轩,天河,员村,天河区黄埔大道中256号,2,1,2008,48214,,↓11.00%,"""NoClass""",113.3642082,23.12952581,113.3707093,23.13542025
豪景花园,天河,燕塘,广州大道北52号,2,0,2005,37571,,↓0.05%,"""NoClass""",113.3225426,23.16116426,113.3290862,23.16695695
翰景轩,天河,五山路口,翰景街2号,2,0,2005,70184,↑1.45%,,"""地产小区""",113.3582194,23.14755583,113.3647477,23.15335669
华师高校教师村,天河,岗顶,中山大道西55号,2,0,2000,92771,↑0.00%,,"""地产小区""",113.363321,23.14410602,113.3698303,23.14998654
华港花园豪情湾,天河,天河公园,华港南街18号,2,0,2005,62370,↑1.00%,,"""地产小区""",113.364509,23.13769499,113.3710107,23.14359488
华工西二区宿舍,天河,五山,五山路381号,2,1,1998,54000,,↓3.52%,"""NoClass""",113.3479411,23.156399,113.354501,23.16208718
海怡居,天河,东圃,黄埔大道东789~791号,2,0,2000,16746,,↓1.20%,"""门址""",113.3729083,22.94675034,113.3794172,22.95280584
恒大珺睿(商用),天河,珠江新城东,珠江新城马场路,2,5,2016,67030,↑0.81%,,"""商务大厦""",113.3494287,23.13119392,113.3559702,23.13689049
华景锦苑,天河,华景新城社区,景邮路12号,2,0,2014,46767,,↓3.39%,"""地产小区""",113.3707681,23.14503283,113.3772515,23.15104368
建丰大厦,天河,天河南,天河南二路8号,2,2,1993,60700,↑0.91%,,"""地产小区""",113.3366597,23.13718454,113.3432099,23.142846
骏景花园南苑,天河,棠下,中山大道190号,2,0,2007,46417,,↓10.53%,"""地产小区""",113.3940402,23.12750299,113.4004547,23.13382278
金坤花园,天河,粤垦,粤垦路189号,2,0,1998,39403,,↓1.39%,"""地产小区""",113.3403055,23.1614952,113.3468765,23.16715553
建设局宿舍,天河,东站,林和西115号,2,0,2002,59524,,↓1.70%,"""NoClass""",113.3287938,23.15225877,113.3353439,23.15797407
家和天曜,天河,黄村,大灵山路430号,2,0,暂无资料,31027,,↓4.16%,"""地产小区""",113.4396855,23.14759313,113.4462074,23.15342543
科韵大厦,天河,科韵路,高新工业园科韵路102号,2,0,2000,13876,,↓2.79%,"""商务大厦""",113.3803079,23.1271163,113.3867528,23.13328714
林和苑,天河,天润路,龙口东路389号,2,0,1999,80857,,↓3.23%,"""地产小区""",113.3468406,23.15082976,113.3533966,23.15650945
林和东小区,天河,天河北,天河北林和东路,2,1,2000,76466,,↓1.83%,"""地产小区""",113.3353425,23.15383654,113.3419036,23.15950533
龙怡苑,天河,黄村,中山大道中王园路自编2号,2,0,2004,19245,,↓15.38%,"""地产小区""",113.416552,23.12681502,113.4229877,23.13303135
龙溪楼,天河,车陂,祠前大街3号,2,0,2001,21654,,↓1.20%,"""地产小区""",113.401654,23.12553605,113.4080658,23.13187109
林和东路公安宿舍,天河,东站,林和东路155号171号,2,0,2000,68863,,↓2.26%,"""NoClass""",113.333901,23.15139997,113.3404585,23.15707542
美居花园,天河,员村,天河区员村二横路,2,2,2000,12309,,↓1.46%,"""地产小区""",113.368849,23.12271862,113.375335,23.12869442
名圃新村,天河,黄村,东圃镇黄村荔苑路79号,2,0,2000,20879,,↓0.73%,"""地产小区""",113.4157072,23.13394982,113.4221408,23.14017743
美林海岸花园临江湾,天河,员村,科韵路员村四横路,2,0,2001,77212,↑7.26%,,"""地产小区""",113.3791085,23.12012771,113.3855597,23.12628037
南粤阁,天河,东站,林和西横路63号,2,1,2001,59374,,↓5.72%,"""NoClass""",113.3281296,23.15194326,113.334678,23.15766522
南华工商学院教师宿舍,天河,沙太南,天河区沙太南路109号,2,0,1999,33438,,↓1.95%,"""NoClass""",113.3310854,23.17182753,113.3376588,23.17752624
农科院东区宿舍,天河,五山,天河区五山路金颖东三街,2,0,2000,72101,↑2.05%,,"""NoClass""",113.3644752,23.15471817,113.3709897,23.16062006
侨辉大厦,天河,天河南,天河南二路22号,2,2,1994,58967,↑1.28%,,"""NoClass""",113.3379201,23.13691619,113.3444707,23.14257445
侨明苑,天河,粤垦,燕都路24号-30号,2,1,2003,34328,↑0.68%,,"""地产小区""",113.3361116,23.1646883,113.3426844,23.17035628
润寿小区,天河,天润路,天寿22号、24号、26号林和411号、41..,2,0,1996,62647,↑0.02%,,"""地产小区""",113.3397463,23.14939733,113.3463054,23.15505523
热带林业研究所宿舍,天河,岑村,广汕一路682号,2,0,2000,14923,↑0.94%,,"""NoClass""",113.3913463,23.19684351,113.3978021,23.20315312
尚雅小区,天河,天河南,黄埔大道西196号,2,6,1994,63968,↑0.00%,,"""地产小区""",113.337956,23.13344983,113.3445057,23.13910782
石牌东路小区,天河,岗顶,石牌东路235号,2,0,1998,44377,↑0.14%,,"""地产小区""",113.3505414,23.1379444,113.3570826,23.14365119
天平花苑,天河,沙太南,沙太南牛利岗大街,2,0,1996,31392,,↓1.63%,"""地产小区""",113.3312281,23.17437785,113.3378038,23.18007583
天河阳光家园,天河,沙太南,天河沙太南路213号,2,0,2001,35171,,↓1.02%,"""地产小区""",113.3361441,23.17870485,113.3427285,23.18437507
天河峰景,天河,燕塘,广州大道北天平架兴华路1号,2,0,2006,49193,,↓2.96%,"""地产小区""",113.3287325,23.1636269,113.335294,23.16934514
天成居,天河,车陂,黄埔大道东6号,2,0,2000,58156,↑0.55%,,"""门址""",113.3586742,23.13464445,113.365194,23.14045051
泰然楼,天河,天河公园,黄埔大道中179号,2,1,2000,48872,↑9.54%,,"""地产小区""",113.3652442,23.13079137,113.3717417,23.13670356
天工大厦,天河,五山,瘦狗岭路569号,2,1,2002,45284,↑0.00%,,"""商务大厦""",113.3508177,23.15205558,113.3573684,23.15776701
天荣小区,天河,体育西,黄埔大道西57-63号,2,0,1997,57437,↑4.72%,,"""地产小区""",113.3256504,23.13519249,113.3321822,23.14094019
天顺阁,天河,龙口西,天河东路226号,2,0,1997,70184,↑3.78%,,"""地产小区""",113.3411832,23.14229402,113.3477368,23.14795145
天河南一路小区,天河,天河南,天河南一路(天河南商业街附近),2,5,1996,70241,,↓0.54%,"""地产小区""",113.3332818,23.13605189,113.3398284,23.14172891
体育西路小区,天河,体育西,体育东路13号,2,1,1999,64203,,↓2.49%,"""地产小区""",113.331909,23.13431904,113.3384532,23.1400052
天平架粮油宿舍,天河,燕塘,天河区广州大道北522号,2,0,1995,29949,,↓1.51%,"""NoClass""",113.325211,23.16829613,113.3317689,23.17405478
体育西横街小区,天河,体育西,体育东路13号,2,2,1998,66225,↑1.80%,,"""地产小区""",113.331909,23.13431904,113.3384532,23.1400052
天河软件园,天河,科韵路,科韵路200号,2,0,2008,14422,,↓1.74%,"""工业园区""",113.379168,23.12974001,113.3856164,23.13589309
天河直街远洋宿舍,天河,体育中心,天河路天河直街20至28号,2,0,1994,54202,↑0.15%,,"""NoClass""",113.2852688,23.14600839,113.2916889,23.15233271
天河花园大厦,天河,天河南,天河南二路32号,2,1,2000,60091,,↓0.67%,"""地产小区""",113.3388162,23.13708352,113.3453672,23.14274043
天寿路水电设计院宿舍,天河,天润路,天河北天寿路,2,0,2000,67364,,↓1.36%,"""NoClass""",113.330236,23.16374311,113.3368005,23.16944737
天河豪景,天河,燕塘,广州大道北52号,2,0,2015,52936,,↓11.61%,"""门址""",113.3292331,23.18566804,113.335811,23.19138457
伍仙花园,天河,沙太南,瑞和街22号,2,0,2002,43680,↑2.67%,,"""地产小区""",113.3268644,23.17285365,113.3334304,23.17859346
五山花园五期,天河,五山,五山路中段茶山路,2,4,2004,72645,,↓2.06%,"""地产小区""",113.3590343,23.15378404,113.3655657,23.15959806
五山税务局宿舍,天河,五山,天河茶山路235号,2,0,2000,67522,,↓1.26%,"""NoClass""",113.360224,23.15463402,113.3667526,23.16046634
喜洋居,天河,上社,中山大道西275号,2,1,2006,56467,,↓2.49%,"""地产小区""",113.3760215,23.13759447,113.3824819,23.14369625
新景苑,天河,天河公园,棠石路16号,2,0,2005,13278,,↓0.66%,"""地产小区""",113.376131,23.13022398,113.3825895,23.13632731
先烈东横路40号大院,天河,沙河,先烈东横路40号大院,2,0,1998,32918,↑0.19%,,"""地产小区""",113.3105044,23.15665959,113.3170028,23.16264992
远洋明珠大厦,天河,珠江新城西,华利路19号,2,1,2000,92275,,↓0.64%,"""地产小区""",113.3230322,23.12400588,113.3295573,23.12978768
粤韵庭园,天河,天河公园,黄埔大道中217号,2,1,2002,68109,,↓0.45%,"""地产小区""",113.3750642,23.12806407,113.3815265,23.13414923
怡侨大厦,天河,体育中心,天河北路410号,2,0,1997,81415,↑3.10%,,"""NoClass""",113.3387114,23.14692787,113.3452683,23.15258609
员村新村,天河,员村,员村新街57号,2,0,1996,42857,↑0.94%,,"""NoClass""",113.3687604,23.12670393,113.3752456,23.13267794
云宁居,天河,沙太南,河水西大街59号,2,0,1999,33873,,↓3.18%,"""门址""",113.384855,22.94745504,113.3913261,22.95369767
燕塘大院,天河,燕塘,燕兴路20号,2,0,2002,42346,,↓0.34%,"""NoClass""",113.3331451,23.16821598,113.3397184,23.17389931
怡乐楼,天河,东圃,东岸路7号,2,0,2001,10598,,↓2.72%,"""地产小区""",113.4034844,23.12655271,113.4098969,23.13288335
员村四横路1号大院,天河,员村,员村四横路1号,2,0,1991,50751,,↓0.01%,"""NoClass""",113.3787233,23.12623939,113.3851735,23.13238548
中科院广州化学研究所小区,天河,长湴,兴科路368号,2,0,1997,40567,,↓4.11%,"""地产小区""",113.3682541,23.18016304,113.3747775,23.18613548
中城苑,天河,长湴,长湴村长兴路292号,2,3,2000,48988,↑0.72%,,"""地产小区""",113.3611301,23.17316171,113.3676737,23.17901193
珠江西苑,天河,天河北,林和东路220~228号(双号),2,0,1988,78628,,↓3.20%,"""地产小区""",113.335226,23.15245042,113.3417858,23.15811944
白水塘小区,天河,员村,黄埔大道中22号,1,2,1997,41239,,↓1.63%,"""地产小区""",113.372751,23.12713616,113.3792216,23.13318103
保利金融大都汇,天河,棠下,黄埔大道666号(车陂南地铁站跟科韵路地铁站..,1,5,2018,48528,↑3.46%,,"""商务大厦""",113.39027,23.12312704,113.3966911,23.12942027
翠雅苑,天河,东站,禺东西路6号,1,0,1997,47525,↑0.47%,,"""地产小区""",113.3235346,23.1574406,113.3300772,23.16321881
车陂天隆花园,天河,车陂,车陂路71号,1,0,2006,23511,↑3.00%,,"""地产小区""",113.3988289,23.12329555,113.4052412,23.12963135
长运宿舍,天河,沙河,先烈东濂泉路13号,1,0,1996,32089,,↓0.11%,"""NoClass""",113.3160124,23.15860638,113.3225324,23.16450083
东晋丽苑,天河,岑村,育新街91号,1,0,2003,36493,,↓0.83%,"""地产小区""",113.3933906,23.17706076,113.3998405,23.18338389
东圃十八中宿舍,天河,东圃,东圃大马路车陂永泰直街32号,1,0,2007,28960,↑0.00%,,"""NoClass""",113.404936,23.12447301,113.4113501,23.13079809
地质勘察大院,天河,沙太南,广州大道北743号,1,0,2000,31373,,↓3.58%,"""教育""",113.3238826,23.1740653,113.330442,23.17984207
东圃小学教师宿舍,天河,东圃,车陂街道车陂北正大街28号东圃小学教师宿舍,1,0,暂无资料,5748,,↓5.81%,"""NoClass""",113.404066,23.12245202,113.4104801,23.12878086
福龙苑,天河,粤垦,粤垦路102号,1,0,1998,42443,↑1.16%,,"""地产小区""",113.3399333,23.16027648,113.346503,23.16593652
富信广场,天河,东站,禺东西路15-23号,1,0,2000,41072,,↓0.40%,"""地产小区""",113.3219932,23.15846724,113.3285324,23.16426719
凤凰公司宿舍,天河,龙洞,天源路1041号,1,0,1999,32023,↑0.48%,,"""NoClass""",113.366132,23.19174328,113.3726655,23.19767886
丰乐苑小区,天河,珠江新城东,平云路潭乐街102-120号,1,0,2003,65198,,↓1.42%,"""地产小区""",113.3566958,23.12191808,113.3632224,23.12769624
广信银兰苑,天河,岗顶,石牌东路137号,1,0,1996,45943,,↓9.07%,"""地产小区""",113.3500083,23.13639801,113.3565499,23.14209982
冠庭园,天河,沙河,广州大道北649-13号,1,0,2001,36210,,↓0.67%,"""地产小区""",113.3231149,23.16870733,113.3296676,23.17449356
广厦居,天河,天河公园,黄埔大道中239号,1,0,2004,50767,↑7.87%,,"""地产小区""",113.3765428,23.12744175,113.3830001,23.13355205
广园东路小区,天河,沙河,广园东路171号附近,1,0,1992,30961,↑0.43%,,"""地产小区""",113.311593,23.16042198,113.3180992,23.16639375
广工五山校区宿舍,天河,五山,瘦狗岭路463号,1,0,1990,63587,↑0.00%,,"""NoClass""",113.3437551,23.1559481,113.3503191,23.16161378
公路局大院,天河,沙河,先烈东横路36号,1,0,2001,37769,,↓0.16%,"""地产小区""",113.311659,23.15736401,113.3181623,23.16333397
广东省科技干部学院宿舍,天河,汇景新城社区,科华街351号,1,0,1995,46437,,↓1.97%,"""NoClass""",113.3689601,23.15079836,113.3754548,23.156778
广州市社会福利院宿舍,天河,龙洞,广州市天河区龙湖路233号,1,0,2007,25197,↑0.00%,,"""NoClass""",113.3667509,23.20734838,113.3732747,23.21329327
华龙大厦,天河,天河南,天河路238号,1,3,1999,58006,,↓0.15%,"""NoClass""",113.3388635,23.13841821,113.345415,23.14407518
汇富花苑,天河,粤垦,燕都34号、36号、38、40、42号,1,2,1998,38394,↑0.14%,,"""地产小区""",113.336665,23.16456603,113.3432381,23.17023214
华港花园沁园春,天河,天河公园,中山大道东方一路24号,1,0,2005,61701,,↓0.08%,"""地产小区""",113.364815,23.13862101,113.3713159,23.14452621
华建大厦,天河,天河公园,天府路233号,1,0,2004,101536,↑2.10%,,"""商务大厦""",113.3685097,23.13762919,113.3749971,23.143599
华景新城五期,天河,华景新城社区,中山大道105号,1,0,1998,50549,,↓9.50%,"""地产小区""",113.3665945,23.14579571,113.3730936,23.15173268
海景大厦,天河,天河公园,棠石路8号,1,0,2000,47473,↑0.33%,,"""地产小区""",113.3750955,23.1291265,113.3815577,23.13521218
华港花园华运楼,天河,天河公园,天河区中山大道华港路北街5号,1,0,2000,61752,↑0.00%,,"""楼号""",113.363967,23.13938003,113.3704712,23.14527085
华文学院宿舍,天河,粤垦,粤垦路侨燕街,1,2,1999,39651,↑0.82%,,"""NoClass""",113.337277,23.16127848,113.343847,23.16694218
花生寮大街小区,天河,东站,花生寮大街47号,1,0,1997,23002,,↓13.55%,"""地产小区""",113.322687,23.15561391,113.3292254,23.16140341
华景新城怡华台,天河,华景新城社区,中山大道华景新城,1,0,1999,57092,↑2.22%,,"""地产小区""",113.3691293,23.14608839,113.3756195,23.15207023
河源大厦,天河,天河北,林和西横路194号,1,2,2001,48788,,↓1.78%,"""地产小区""",113.3253896,23.15126191,113.331931,23.15701488
华南植物园宿舍,天河,龙洞,龙洞天源路1190号,1,0,1998,25728,↑2.82%,,"""NoClass""",113.3708926,23.19291989,113.3774087,23.19893974
华师附中宿舍,天河,岗顶,中山大道西55号,1,0,1990,86497,,↓2.14%,"""门址""",113.3635705,23.14727404,113.3700814,23.15315923
合生骏景广场,天河,棠下,中山大道西1138号,1,2,2014,44220,,↓14.76%,"""商务大厦""",113.3884995,23.13107735,113.3949228,23.1373537
金庭轩,天河,东圃,东圃大马路18号,1,0,2000,33252,,↓6.29%,"""NoClass""",113.4065967,23.12150138,113.4130137,23.12781789
金山轩,天河,五山路口,五山路242号,1,2,2000,60463,,↓0.30%,"""地产小区""",113.3536607,23.14916722,113.3602026,23.15490835
丽晴轩,天河,东莞庄,东莞庄路15号,1,1,2001,66656,,↓0.69%,"""地产小区""",113.341829,23.1572429,113.3483954,23.16290386
历德雅舍二期,天河,华景新城社区,天河区中山大道西209号,1,0,2005,65296,,↓0.11%,"""地产小区""",113.3733392,23.1391288,113.3798097,23.14518441
联发名苑,天河,粤垦,粤垦路490-494号,1,0,1998,33373,↑2.48%,,"""NoClass""",113.3369065,23.16167927,113.3434768,23.16734406
荔苑邨,天河,黄村,荔苑路61号,1,0,1999,21286,↑3.05%,,"""村庄""",113.41496,23.1338728,113.4213916,23.14010998
濂泉西路95号大院,天河,沙河,濂泉西路95号,1,0,2003,30310,,↓3.43%,"""地产小区""",113.313241,23.15885401,113.3197516,23.16479635
龙口东路司法局宿舍,天河,龙口东,龙口东路188号,1,0,1998,60339,↑1.59%,,"""NoClass""",113.3478148,23.14514681,113.3543648,23.15083203
龙口西广梅汕宿舍,天河,龙口西,龙口西路49号,1,0,1999,66889,↑1.90%,,"""地产小区""",113.3424853,23.14216592,113.3490384,23.14782555
龙口东花园小区,天河,龙口东,天河区龙口东路428号,1,0,1998,51672,,↓2.00%,"""地产小区""",113.3416963,23.1457845,113.3482522,23.1514431
龙口中路小区,天河,龙口东,龙口中路172-188号,1,1,2000,69169,,↓0.72%,"""地产小区""",113.3481469,23.14497858,113.3546962,23.15066617
龙口东横街小区,天河,龙口西,龙口东横街,1,0,1993,60418,↑0.25%,,"""地产小区""",113.3371836,23.13497905,113.3437333,23.14063887
龙洞山庄别墅,天河,龙洞,天河区龙洞森林公园旁,1,0,1999,18475,,↓2.00%,"""地产小区""",113.3683875,23.2079881,113.3749049,23.21396178
民族学院宿舍,天河,上社,中山大道西293号,1,0,1999,54275,,↓5.17%,"""门址""",113.3775564,23.13625528,113.3840111,23.14238258
名豪阁,天河,东圃,东圃镇中山大道中祥圃路16号,1,0,1998,25476,↑0.00%,,"""地产小区""",113.4124167,23.12526535,113.4188425,23.1315323
农垦总局大院,天河,东莞庄,天河区粤垦路,1,0,1986,56604,,↓1.57%,"""地产小区""",113.3410931,23.15992009,113.3476624,23.16558061
农科院蚕业与农产品加工研究所宿舍,天河,五山,天河区东莞庄路一横路133号,1,0,1999,58532,,↓2.19%,"""教育""",113.3459663,23.15763507,113.35253,23.16331099
南铁华庭,天河,汇景新城社区,汇苑街2号,1,0,2007,19482,,↓2.02%,"""NoClass""",113.373761,23.1491953,113.3802369,23.1552597
南国嘉居,天河,车陂,瑞华路32号,1,0,2001,47868,,↓0.09%,"""NoClass""",113.3969485,23.12545778,113.403361,23.13178975
侨翠苑,天河,沙河,先烈东先烈东路4003号,1,0,1996,31745,,↓2.31%,"""地产小区""",113.3148844,23.15616508,113.3213981,23.16207828
穗茵园,天河,天河公园,建华路21~49号,1,0,1990,48638,↑1.02%,,"""NoClass""",113.3793694,23.12747665,113.3858173,23.13363294
水荫一横路小区,天河,水荫路,天河水荫一横路49号,1,0,1989,30743,↑1.88%,,"""地产小区""",113.315009,23.14996315,113.3215172,23.155873
沙河顶新二街小区,天河,沙河,沙河顶新二街,1,0,1994,31895,↑0.00%,,"""NoClass""",113.3147745,23.1530168,113.3212847,23.15893127
穗源阁,天河,员村,员村西街8-16号,1,0,1999,48833,,↓3.28%,"""地产小区""",113.3660369,23.12454123,113.3725324,23.13046732
水利科学院小区,天河,天润路,天寿路164-172号,1,0,2000,67178,,↓2.60%,"""地产小区""",113.3401011,23.15263633,113.3466632,23.15829481
沙河西街小区,天河,沙河,先烈东路沙河西街,1,0,1990,17788,,↓0.15%,"""地产小区""",113.320002,23.1551351,113.3265318,23.16096408
生态环境与土壤研究所大院,天河,长湴,天源路808号,1,1,1997,46523,,↓5.53%,"""教育""",113.3623166,23.18656396,113.3688631,23.19243474
瘦狗岭水务局宿舍,天河,燕塘,天河区瘦狗岭路509号,1,1,1995,36842,,↓2.85%,"""NoClass""",113.3502375,23.15228668,113.3567895,23.15799275
省农机所,天河,龙口东,"五山路省农机所,",1,0,暂无资料,65208,,↓2.91%,"""政府机构""",113.347454,23.15000643,113.3540085,23.15568996
棠雅苑,天河,上社,中山大道枫叶路10号,1,0,2001,48725,↑0.82%,,"""NoClass""",113.3741323,23.14055394,113.3806007,23.14662356
天信大厦,天河,龙口西,龙口西路77号,1,0,2000,61326,,↓2.42%,"""商务大厦""",113.3425916,23.14269653,113.349145,23.14835648
天河农工商学院宿舍,天河,粤垦,天河区粤垦路,1,4,1995,42951,↑1.64%,,"""教育""",113.3385834,23.16282001,113.3451555,23.16848152
体育东横街小区,天河,天河南,体育东横街88号,1,0,1994,57951,,↓2.79%,"""地产小区""",113.3371836,23.13497905,113.3437333,23.14063887
天河四航局大院,天河,沙河,先烈东路159号,1,0,1996,32810,↑1.41%,,"""地产小区""",113.3169236,23.15875632,113.323447,23.1646355
天丰阁,天河,龙口西,天河北路452号,1,0,1995,65743,↑3.06%,,"""地产小区""",113.3402834,23.14682577,113.3468404,23.15248324
天寿路小区,天河,天润路,天河区天河北天寿路,1,0,暂无资料,51530,,↓7.98%,"""停车场/停车区""",113.340567,23.153243,113.3471296,23.15890174
天河区省政府大院,天河,体育中心,广州大道中942-980号,1,0,1999,45072,↑0.00%,,"""门址""",113.334718,23.2072248,113.3412972,23.21290021
天河直街军区干休所,天河,体育中心,天河直街132号,1,0,1993,61564,,↓0.94%,"""门址""",113.3247308,23.14309448,113.331264,23.14885439
天寿路水利局宿舍,天河,天润路,天寿路116号,1,0,1999,55294,↑0.00%,,"""NoClass""",113.3395399,23.15188104,113.3461012,23.15753947
天宝大厦,天河,天河南,体育东路37号,1,0,2000,54948,↑1.28%,,"""商务大厦""",113.3339763,23.13631094,113.3405238,23.14198393
五仙桥小区,天河,沙太南,天河区广州大道北五仙桥街,1,0,2000,33058,↑0.00%,,"""地产小区""",113.3256646,23.17244907,113.3322273,23.17820288
五羊宿舍,天河,天河公园,天河区工业园建华路113号至119号,1,0,1999,42896,↑0.43%,,"""地产小区""",113.37686,23.12813304,113.3833161,23.13424862
五山花园三期,天河,五山,五山茶山路,1,0,2003,62185,,↓3.00%,"""地产小区""",113.3598657,23.15510436,113.3663958,23.16093124
信华经理人家,天河,华景新城社区,华景新城信华花园华景东路216号,1,0,2004,79682,,↓2.06%,"""地产小区""",113.3723444,23.14509804,113.3788221,23.15113687
星海怡居,天河,沙河,先烈东横路60号之一,1,0,2006,24814,,↓0.81%,"""地产小区""",113.3095809,23.15529717,113.3160746,23.16130365
小城之春,天河,华景新城社区,中山大道西粤生街48号,1,0,2006,100477,,↓1.38%,"""地产小区""",113.3666717,23.14241241,113.3731681,23.14835025
星辰大厦,天河,珠江新城西,华穗路174号,1,0,2005,54469,,↓0.49%,"""NoClass""",113.3253024,23.12390742,113.3318336,23.12965945
协和新世界二期,天河,天润路,天河区天润路96号,1,0,2006,97139,↑2.86%,,"""地产小区""",113.3442916,23.14877893,113.3508485,23.15444523
新世界东逸花园逸桦轩,天河,天河公园,东方二路东逸一街39号,1,1,2002,73651,,↓0.04%,"""地产小区""",113.3677781,23.1345859,113.3742671,23.14054254
西雅苑天英阁,天河,体育中心,体育西路131号之一,1,0,1998,59565,,↓2.14%,"""地产小区""",113.325625,23.14348004,113.3321608,23.14922886
旭日雅苑幸福里,天河,员村,员村一横路员村西街4号大院A栋,1,0,2014,87500,↑0.00%,,"""地产小区""",113.3643956,23.12478152,113.3708968,23.1306793
新世界东逸花园逸朗居,天河,天河公园,天府路东方三路,1,0,暂无资料,68807,,↓6.61%,"""地产小区""",113.366355,23.13413451,113.372849,23.14006609
燕塘广场,天河,燕塘,燕兴路20号,1,0,1995,38703,,↓0.26%,"""地产小区""",113.333363,23.16794503,113.3399363,23.17362697
员村怡景花园,天河,员村,天河区员村一横路怡景大街,1,1,2003,46840,,↓7.82%,"""地产小区""",113.3609787,23.12199361,113.3674924,23.12783522
银燕大厦,天河,燕塘,公益路7号,1,0,1999,33530,↑0.14%,,"""地产小区""",113.2235022,23.40004126,113.2300712,23.40570729
阳光都会广场,天河,岗顶,新陶大街1、3、5、7、11号,1,1,2004,77857,↑1.77%,,"""地产小区""",113.3501286,23.13466193,113.3566694,23.1403647
燕东大厦,天河,东莞庄,燕岭路388号,1,0,2005,32143,,↓0.36%,"""地产小区""",113.3394029,23.16986856,113.345982,23.17553069
粤和楼,天河,天河公园,华翠街60号,1,0,2002,54874,↑1.48%,,"""地产小区""",113.3754627,23.13123821,113.3819235,23.13733018
云华楼,天河,沙太南,牛利岗101号,1,0,1996,26374,,↓4.88%,"""地产小区""",113.329547,23.174508,113.3361199,23.18022044
怡东苑,天河,东圃,中山大道中290号,1,0,1990,29167,↑0.00%,,"""地产小区""",113.4114381,23.12627005,113.4178616,23.13254715
员村二横路11号大院,天河,员村,员村二横路11号,1,0,1994,47664,↑0.26%,,"""地产小区""",113.3694579,23.12425997,113.3759412,23.1302465
育兰小区,天河,体育西,育兰街2~10号(双),1,1,1996,57219,,↓1.60%,"""门址""",113.3268041,23.13415761,113.3333384,23.1398917
岳洲路后街小区,天河,五山,天河区五山华农大正门,1,3,2002,47778,,↓2.91%,"""地产小区""",113.3584858,23.15923686,113.3650244,23.16504387
燕塘工业园小区,天河,沙太南,燕园路20号,1,0,1999,34645,↑0.87%,,"""地产小区""",113.3330574,23.17774215,113.3396381,23.18342758
燕都路小区,天河,粤垦,粤垦燕都路22号附近,1,1,1999,38481,↑1.51%,,"""地产小区""",113.3359411,23.164807,113.3425139,23.17047563
员村四横路2号大院,天河,员村,员村四横路2号,1,0,1991,43964,,↓2.40%,"""地产小区""",113.3774635,23.1260551,113.3839179,23.13218075
员村四横路5号大院,天河,员村,员村四横路5号,1,0,1991,41933,,↓0.19%,"""地产小区""",113.375702,23.12683098,113.3821622,23.13292708
中明大厦,天河,龙口西,龙口西路100号,1,1,2000,61527,↑0.71%,,"""商务大厦""",113.3430752,23.14303159,113.3496285,23.14869285
113中学教工宿舍,天河,龙口东,天河北龙口东路,0,0,1998,60919,,↓3.38%,"""NoClass""",113.370247,23.12733897,113.3767267,23.13333941
123大厦,天河,棠下,棠德南路64号,0,0,2008,,,,"""商务大厦""",113.3892107,23.1377976,113.3956341,23.14408124
228写字楼,天河,天河南,白云大道北永平街老屋前街,0,0,2014,,,,"""道路""",113.3048442,23.2445115,113.3113068,23.2505983
2046创意园,天河,棠下,东南路10号,0,1,2008,,,,"""工业园区""",113.3833667,23.14206963,113.3898061,23.1482855
312创意中心,天河,员村,天河区员村南街31号32号,0,1,2016,,,,"""工业园区""",113.3622143,23.11833781,113.3687257,23.12419971
47中学教工宿舍,天河,五山,茶山路贤韵街5号之2,0,0,1998,58339,↑0.00%,,"""NoClass""",113.325153,23.14882604,113.3316917,23.15458151
8号商业广场,天河,黄村,灵山东路10号,0,0,暂无资料,,,,"""门址""",113.4311914,23.13302593,113.4376764,23.13900077
宝供大厦,天河,天润路,龙口东路363号,0,0,1998,67304,,↓1.70%,"""地产小区""",113.3470979,23.15040418,113.3536531,23.15608543
