小区,行政区,地标,地址,在售,在租,建成年份,平均房价,涨幅百分比,跌幅百分比,等级,百度地图经度,百度地图纬度,GCJ02经度,GCJ02纬度
保利越鸿都会广场,南沙,金洲,金环街1号,0,0,2016,,,,"""地产小区""",113.5522548518771,22.80221024706205,113.55876517365447,22.80817057594241
保利思泰广场,南沙,金洲,金隆路环盛街2号,0,0,暂无资料,,,,"""购物""",113.5516811939786,22.799564606911507,113.5581867601458,22.80553456905846
成卓世纪中心,南沙,金洲,进港大道和海滨路交界东南向(蕉门河南沙牌坊)..,0,0,2015,17939.0,↑2.00%,,"""商务大厦""",113.54082202782482,22.80652000389339,113.54729696390003,22.812678783348625
蔡新路商铺,南沙,东涌,南沙区榄核镇蔡新路,0,0,暂无资料,,,,"""道路""",113.34920555752135,22.837175472669153,113.35578450153521,22.842877841572667
从化村前北路小区,南沙,大岗,从化城郊街村前北路,0,0,暂无资料,,,,"""村庄""",113.53345538366215,23.644933519455507,113.53990633841649,23.65119407173197
创鸿南沙一品写字楼,南沙,金洲,进港大道祈福南沙酒店西侧直入50米,0,0,2019,,,,"""道路""",113.51945187873281,22.807424248253708,113.52589091593042,22.813766159423659
创汇大厦,南沙,黄阁,兴南大道538号,0,0,暂无资料,,,,"""商务大厦""",113.37617143129426,23.021814085021416,113.38263353199956,23.0279188473233
承展大厦,南沙,黄阁,锦园路,0,0,2013,,,,"""城市""",113.27143134445974,23.135336306695007,113.27784997152557,23.141638642942163
昌实商业大厦,南沙,黄阁,新桂南路18号,0,0,2002,,,,"""商务大厦""",113.59316611021285,23.556281362785055,113.59973917475581,23.56202224589515
财汇大厦,南沙,黄阁,南海大道北51号,0,0,2005,,,,"""工业园区""",113.24768023661433,23.17057474253505,113.25419896212918,23.176535685852359
昌利工业城,南沙,东涌,昌利路7号,0,0,暂无资料,,,,"""工业园区""",113.47834946098459,22.887343532957723,113.48486938035703,22.893144586970949
大岗瑞华大厦,南沙,大岗,豪岗大道9号,0,0,1998,9906.0,↑13.86%,,"""购物""",113.40908507567733,22.80910754080518,113.41553324484872,22.815411804485039
大岗豪景大厦,南沙,大岗,大岗镇豪岗大道5号,0,0,1998,13075.0,,↓3.00%,"""商务大厦""",113.41084198159317,22.807642042225706,113.41729192851803,22.81393044464101
大岗富华苑,南沙,大岗,大岗镇兴业路82号,0,0,2003,11132.0,,↓0.86%,"""地产小区""",113.40880864475808,22.803215825124967,113.41525066873652,22.809521162093863
大岗双晖轩,南沙,大岗,大岗镇潭灵大道双星街21-81号,0,0,2008,13554.0,,↓2.73%,"""地产小区""",113.40284032526567,22.807464975336804,113.40928012781997,22.813802930856324
东濠大厦,南沙,大岗,大岗镇豪岗大道8号,0,0,2002,11585.0,,↓1.55%,"""地产小区""",113.4093887029396,22.809727849335887,113.4158379372595,22.816029711538524
大岗彩虹大厦,南沙,大岗,南沙区大岗镇豪岗大道6号,0,0,2000,8960.0,↑3.52%,,"""商务大厦""",113.41008111682645,22.808993606274698,113.41653089849344,22.81528931820975
大岗新联新村别墅,南沙,大岗,大岗镇潭灵大道,0,0,2009,8618.0,↑2.00%,,"""地产小区""",113.38901998482977,22.798378033258,113.39546092135048,22.804663180550464
大岗金源花园,南沙,大岗,大岗镇下墩村,0,0,2004,14432.0,↑1.00%,,"""地产小区""",113.42551670039932,22.80487182657245,113.43200573506705,22.810951968002735
大岗瑞华苑,南沙,大岗,大岗镇兴业路37号,0,0,2002,10186.0,,↓1.41%,"""地产小区""",113.41073696967907,22.80615004235284,113.4171852863779,22.812439157831773
东平雅筑,南沙,大岗,豪福路77号,0,0,2013,14527.0,↑0.00%,,"""地产小区""",113.40956989116089,22.811472493403625,113.41602095172788,22.817773125244409
大岗富华阁,南沙,大岗,南沙区大岗镇民生路93号,0,0,暂无资料,9454.0,,↓1.00%,"""门址""",113.39161644707495,22.79400512846125,113.39804849359445,22.800311835356003
东兴二路小区,南沙,东涌,东涌镇东兴二路,0,0,暂无资料,13667.0,↑1.00%,,"""道路""",113.46527902598818,22.890822585731319,113.47182550444461,22.896491159216845
大岗绿庭雅苑商铺,南沙,大岗,南沙大岗镇东升路228号,0,0,暂无资料,,,,"""地产小区""",113.40487417877015,22.807919718618498,113.41131587044953,22.81425050239246
东濠大厦商铺,南沙,大岗,番禺区大岗镇豪岗大道8号,0,0,暂无资料,,,,"""地产小区""",113.4093887029396,22.809727849335887,113.4158379372595,22.816029711538524
大岗人民路小区,南沙,大岗,南沙大岗镇人民路,0,0,暂无资料,8502.0,,↓2.00%,"""地产小区""",113.41780798149853,22.811747996520489,113.42427851607404,22.817953025643534
大岗民生路商铺,南沙,大岗,南沙区大岗民生路,0,0,暂无资料,,,,"""商圈""",113.41204436351787,22.807358618490608,113.41849647126183,22.813634891956544
东平雅筑商铺,南沙,大岗,大岗镇东流村(东平路西侧、荟翠雅苑以东),0,0,暂无资料,,,,"""地产小区""",113.40956989116089,22.811472493403625,113.41602095172788,22.817773125244409
叠翠峰商铺,南沙,蕉门河,凤凰大道与丰泽西路交汇处(蕉门地铁站B出口),0,0,暂无资料,,,,"""地产小区""",113.52734322314372,22.80297651016544,113.53378285192356,22.80929283749368
东涌美顺假日广场,南沙,东涌,南沙东涌吉祥东路6号,0,0,暂无资料,,,,"""地产小区""",113.4626682806854,22.89161185765294,113.46921675067267,22.897270844919644
东吴科学园,南沙,东涌,清河路,0,0,暂无资料,,,,"""道路""",113.39195376079384,22.940899413175808,113.3984083748007,22.947213367483739
迪华澳科技工业园,南沙,东涌,广珠路97号,0,0,暂无资料,,,,"""NoClass""",113.39902504210495,22.840452031486455,113.40547335225016,22.846795157601095
德诚大厦,南沙,黄阁,大塘路27号,0,0,暂无资料,,,,"""门址""",113.41127758411857,23.39260004623438,113.41771188845135,23.398881140418426
富门花园,南沙,黄阁,黄阁镇市南公路290号,0,0,2007,14154.0,↑1.84%,,"""地产小区""",113.5333686073499,22.81712077760601,113.53983156756238,22.823384365728715
富港优山美地,南沙,金洲,南沙进港大道,0,0,2008,15789.0,↑0.00%,,"""地产小区""",113.5598046605332,22.806139881305648,113.56634445758025,22.811973812394379
丰盛科苑产业园,南沙,大岗,广州市番禺区大岗镇北区综合开发区,0,0,2010,,,,"""地产小区""",113.39194729299418,22.80363449348294,113.39838858197639,22.809945622317846
锋尚商铺,南沙,大岗,大岗镇繁荣路,0,0,暂无资料,,,,"""生活服务""",113.40428093781155,22.806784190125808,113.41072104798329,22.813117263430326
翡翠蓝湾商铺,南沙,大岗,大岗镇蓝湾路202号,0,0,2010,,,,"""地产小区""",113.42802665582392,22.80875116193479,113.43452827154896,22.814788003071198
富港花园,南沙,金洲,进港大道惠宁街,0,0,2006,15396.0,,↓1.87%,"""地产小区""",113.55951064513988,22.807360700653637,113.56605069821412,22.81319945657383
风信子海淘商城,南沙,金洲,南沙区环市大道与双山大道交界西北侧,0,0,暂无资料,,,,"""道路""",113.5428708830313,22.798891694495656,113.54934480338811,22.80501568363638
风信子跨境商城二期,南沙,金洲,南沙区双山大道与环市大道中交汇处,0,0,暂无资料,,,,"""购物""",113.53893244218522,22.784198811014045,113.54538057698224,22.790382436826329
富顺楼,南沙,明珠湾,珠江东二路19号,0,0,暂无资料,8650.0,↑3.00%,,"""地产小区""",113.55865006846162,22.713021396694246,113.56519925199142,22.71887619391981
凤凰壹号商业中心,南沙,黄阁,市南大道290号之一,0,0,2011,,,,"""NoClass""",113.53443489598989,22.816325779754228,113.54089987747794,22.822576615374574
富汇商务办公楼,南沙,金洲,富汇街3号,0,0,2008,,,,"""商务大厦""",113.54371834444913,22.803729359420247,113.550200051617,22.809840150354657
方圆合景和合广场,南沙,黄阁,莲溪拓展路2号,0,0,暂无资料,,,,"""门址""",113.62848272183432,23.139128048322623,113.63490814670647,23.145405262350974
国奥投资发展中心写字楼,南沙,南沙湾,南沙区环岛路南段,0,0,暂无资料,,,,"""区县""",113.5314355437236,22.807929296528255,113.53788693206865,22.81421222755769
观海美寓,南沙,南沙湾,海景路4号(近南沙中心市场),0,0,2010,18043.0,,↓0.48%,"""地产小区""",113.58371360065668,22.74992474480607,113.59027082553092,22.75558846443445
国奥投资发展中心商铺,南沙,南沙湾,南沙区环岛路南段,0,0,暂无资料,,,,"""区县""",113.5314355437236,22.807929296528255,113.53788693206865,22.81421222755769
岗城大厦,南沙,大岗,大岗镇解放路19号,0,0,2000,7635.0,↑0.00%,,"""商务大厦""",113.41827608849961,22.810586099110617,113.4247469897217,22.816784171405457
广晟海韵兰庭商铺,南沙,金洲,进港大道金沙路,0,0,2013,,,,"""地产小区""",113.55172477039261,22.812785022435024,113.55824311009947,22.818756744629405
港航华庭,南沙,南沙湾,南沙街进港大道582号碧桂园天玺湾,0,0,2015,22160.0,↑0.60%,,"""地产小区""",113.58691489200152,22.802798104514709,113.5934817274935,22.808480010476495
国冠大厦,南沙,金洲,金岭北路207号,0,0,2014,,,,"""商务大厦""",113.5560972638642,22.79618601793551,113.5626148380974,22.802078316164434
港口大厦,南沙,金洲,进港大道587号,0,0,暂无资料,15380.0,↑0.00%,,"""商务大厦""",113.5914557365224,22.804058599507969,113.59801634182435,22.809778141991854
广晟圣淘沙,南沙,金洲,进港大道金洲广场金沙路(今洲广场北侧),0,0,2015,24330.0,↑0.62%,,"""地产小区""",113.55141295995341,22.811509138348879,113.55792913223482,22.81748619167142
广州时代云图商铺,南沙,金洲,南沙街金隆路与双山大道交汇处,0,0,暂无资料,,,,"""地产小区""",113.55246361807754,22.798089092745639,113.55897045743559,22.804044878314114
广州万科未来之丘,南沙,东涌,东星路90号,2,0,暂无资料,17952.0,↑3.00%,,"""地产小区""",113.36870714132266,22.976671315841668,113.37521520297543,22.982648999135276
广场东路4街,南沙,东涌,广州市南沙区榄核镇广场东路南沙区榄核镇中心幼..,0,0,暂无资料,8273.0,↑0.00%,,"""乡镇""",113.34969504419357,22.844618017028688,113.35626907330853,22.850323697894934
共鸣写字楼,南沙,金洲,美景中路243号,0,0,暂无资料,,,,"""商务大厦""",113.29971458326262,23.348744605699456,113.30616999863934,23.354917150800085
广进国际商业中心,南沙,黄阁,裕成南路3号,0,0,暂无资料,,,,"""NoClass""",113.3013702501475,23.092798048936986,113.30784721683787,23.098947933087076
桂城国际双创园,南沙,金洲,南三路11号,0,0,2018,,,,"""门址""",113.61623109230998,23.113780498245274,113.6226959225085,23.119887107151035
高隆商务大厦,南沙,金洲,还珠沥工业路68号,0,0,暂无资料,,,,"""门址""",113.50341317284077,22.985501069694569,113.50986305946957,22.991719906234338
古格雅阁酒店,南沙,南沙湾,商贸南二路,0,0,暂无资料,,,,"""道路""",113.22417795939509,23.45390498208283,113.23075278821435,23.459574677337906
港口大厦,南沙,金洲,进港大道587号,0,0,暂无资料,,,,"""商务大厦""",113.5914557365224,22.804058599507969,113.59801634182435,22.809778141991854
皇家花园,南沙,金洲,银川街15号,0,0,1995,11834.0,,↓4.99%,"""地产小区""",113.55907416486173,22.803925500605538,113.56560946150994,22.809770462479425
荟萃雅苑,南沙,大岗,番禺区大岗镇豪岗大道14号,0,0,2000,14940.0,↑2.00%,,"""地产小区""",113.40789401240204,22.811076477506807,113.41434208625444,22.81739021163346
荟翠豪园,南沙,大岗,番禺区大岗镇豪岗大道11号,0,0,2000,12208.0,,↓4.95%,"""地产小区""",113.40635296930017,22.80968004370486,113.41279780867738,22.816003527392973
华汇国际广场写字楼,南沙,金洲,广州市南沙经济技术开发区进港路与珠电路交汇处,0,0,2011,,,,"""商务大厦""",113.56136591550903,22.805674387920246,113.56791001091487,22.811484551067978
华汇国际广场商铺,南沙,金洲,南沙区进港大道与珠电路交汇处,0,0,2007,,,,"""NoClass""",113.56230814815813,22.80563224440677,113.56885494936006,22.81142871738409
瀚成华府,南沙,大岗,大岗镇潭灵大道东102-104号,0,0,2012,15748.0,↑0.28%,,"""地产小区""",113.40202888589877,22.808597583089033,113.40846937682353,22.814937587191829
荟翠豪园商铺,南沙,大岗,番禺区大岗镇豪岗大道11号,0,0,暂无资料,,,,"""地产小区""",113.40635296930017,22.80968004370486,113.41279780867738,22.816003527392973
环镇西路商铺,南沙,大岗,大岗镇环镇西路,0,0,暂无资料,,,,"""乡镇""",113.40516675687464,22.811250541419818,113.41161170530853,22.81758057420435
豪岗花园别墅,南沙,大岗,大岗镇兴业路76号,0,0,暂无资料,15863.0,,↓12.54%,"""NoClass""",113.41055012213306,22.80565414904091,113.41699760110559,22.81194492695551
环镇西路小区,南沙,大岗,南沙区大岗镇环镇西路,0,0,2000,8681.0,↑3.00%,,"""道路""",113.41327513189668,22.80508379451634,113.41972774653998,22.811346135738665
汇翠公馆,南沙,金洲,柏丽大道7-8号,0,0,2015,,,,"""城市""",113.27143134445974,23.135336306695007,113.27784997152557,23.141638642942163
恒强凯旋汇,南沙,金洲,清水一街9号,0,0,2016,,,,"""餐饮""",113.62107062341282,23.127202044854376,113.62751323223745,23.1333848015796
恒顺大厦,南沙,黄阁,凤山西路10号,0,0,暂无资料,,,,"""商务大厦""",113.3468830784566,23.23732986591078,113.3534328745617,23.243008505741356
华强广场,南沙,黄阁,高基街209号,0,0,暂无资料,,,,"""购物""",113.30992122029417,23.158688783789655,113.31641958946482,23.16468991128353
环城北路,南沙,大岗,环城北路,0,0,暂无资料,7221.0,↑2.57%,,"""道路""",113.42024975553494,22.816182702961084,113.42673100505299,22.822351921730044
环城西路,南沙,大岗,南沙区环城西路39号,0,0,暂无资料,15551.0,↑0.00%,,"""门址""",113.41927159066545,22.812613645633009,113.42574716506744,22.818797306116676
尖沙咀花园,南沙,大岗,大岗镇环城东路46号,0,0,1998,10966.0,,↓5.02%,"""地产小区""",113.41839376652139,22.819321529701225,113.42487129943554,22.82551915332231
锦江苑,南沙,大岗,大岗镇环城东路49号,0,0,2000,11155.0,,↓2.23%,"""地产小区""",113.42005401476438,22.816768750537976,113.42653504438872,22.822941081677546
进港大道商铺,南沙,金洲,南沙区进港大道,0,0,暂无资料,,,,"""道路""",113.51945187873281,22.807424248253708,113.52589091593042,22.813766159423659
金岭南路小区,南沙,金洲,南沙区金岭南路,0,0,暂无资料,16863.0,,↓2.00%,"""道路""",113.56422270669091,22.7736685913525,113.57074976211448,22.77943382661751
金灵南路小区,南沙,大岗,大岗镇环城北路8号,0,0,暂无资料,7544.0,↑0.00%,,"""地产小区""",113.41868894971188,22.816335773471005,113.42516553895209,22.82252869022309
金灵中路小区,南沙,大岗,南沙区大岗镇金灵中路,0,0,暂无资料,14372.0,,↓3.00%,"""地产小区""",113.41689563118881,22.817053823227857,113.42336753553185,22.82327246423291
金洲广场写字楼,南沙,金洲,南沙区金涛西街76号,0,0,暂无资料,,,,"""购物""",113.55203503651888,22.806968004137589,113.55854930959552,22.812933179703348
进取街小区,南沙,南沙湾,南沙大岗镇进取街,0,0,暂无资料,14470.0,↑0.00%,,"""道路""",113.57963960550917,22.751842136860615,113.58619645317926,22.75749917589856
锦珠广场,南沙,金洲,环市大道西与大涌路口交汇处(大涌地铁站300..,0,0,2016,19197.0,,↓2.00%,"""NoClass""",113.55806203767497,22.76748904475671,113.56457058070667,22.77334557227342
锦江苑商铺,南沙,大岗,环城东路锦江苑一区3号铺,0,0,暂无资料,,,,"""地产小区""",113.42005401476438,22.816768750537976,113.42653504438872,22.822941081677546
锦珠广场别墅,南沙,金洲,南沙环市大道西与大涌路口交汇处,0,0,暂无资料,19714.0,,↓3.00%,"""NoClass""",113.55806203767497,22.76748904475671,113.56457058070667,22.77334557227342
金源花园,南沙,大岗,南沙区大岗镇聚源南路西2街22号,0,0,暂无资料,,,,"""地产小区""",113.42551670039932,22.80487182657245,113.43200573506705,22.810951968002735
锦珠广场,南沙,金洲,广州市南沙区环市大道西,0,0,暂无资料,,,,"""NoClass""",113.55806203767497,22.76748904475671,113.56457058070667,22.77334557227342
金科博翠明珠商铺,南沙,明珠湾,灵山岛尖江灵南路与文字路交汇,0,0,暂无资料,,,,"""地产小区""",113.51641497729624,22.770687072094327,113.52282826804948,22.77701770807417
嘉宏大厦,南沙,金洲,百安南路3号,0,0,2006,,,,"""NoClass""",113.31777600367082,23.07340547723283,113.32432270154232,23.079274784798828
聚元商业中心,南沙,黄阁,聚元南路,0,0,暂无资料,9475.0,↑0.00%,,"""餐饮""",113.39762467364591,23.135046598187249,113.40403688794696,23.141380303953576
骏涛大厦,南沙,黄阁,南三路,0,0,2008,,,,"""道路""",113.2219900464957,23.45265694744892,113.2285673679994,23.458320645179286
金盈绿岛国际中心,南沙,黄阁,季华西路133号,0,0,2016,,,,"""NoClass""",113.2886960577114,23.131704560812147,113.29511421458435,23.138005815484577
嘉邦国金中心,南沙,金洲,石龙南路1号,0,0,2015,,,,"""购物""",113.3291230395469,23.124480985809958,113.3356626791524,23.130190828656095
金谷之星,南沙,金洲,南港大街3号,0,0,2016,,,,"""道路""",113.21476864755427,23.047754190404559,113.22134295282041,23.05342878370687
假日美域花园,南沙,明珠湾,文华路50号,0,0,2013,,,,"""门址""",113.39591259737576,23.12566384411897,113.40232570896385,23.131992376679365
金汉大厦,南沙,黄阁,南五长城街一巷1号,0,0,暂无资料,,,,"""商务大厦""",113.63495312658999,23.13636926565955,113.64136760821046,23.14269456641575
坤豪大厦,南沙,金洲,进港大道60号,0,0,2016,,,,"""商务大厦""",113.55618529780415,22.805956399313407,113.56271308709168,22.811849196902935
凯邦商务中心,南沙,黄阁,世纪大道,0,0,暂无资料,,,,"""NoClass""",113.19310440401805,23.067450713026969,113.19963502598931,23.073399716647726
凯泰中心,南沙,金洲,工业区大街,0,0,2014,,,,"""道路""",113.28393845207104,23.25331598268247,113.29035087271257,23.259644672751859
口岸大厦,南沙,明珠湾,龙穴大道中13号,0,0,暂无资料,,,,"""商务大厦""",113.67983696138121,22.64819577035939,113.68635090292787,22.654023887809726
榄核长江数码花园,南沙,东涌,榄核镇蔡新路427号,0,0,2004,12886.0,↑1.06%,,"""地产小区""",113.35100567672913,22.838182146314656,113.35758096053681,22.84390060201982
龙光棕榈水岸商铺,南沙,蕉门河,金蕉大道西(新行政中心的对面),0,0,暂无资料,,,,"""地产小区""",113.53103229438033,22.79896773984734,113.53747393531124,22.805252858410115
榄核新地大厦,南沙,东涌,榄核镇镇南路62号,0,0,暂无资料,7708.0,↑0.00%,,"""村庄""",113.3474532329636,22.84385890186374,113.35403127795654,22.849547381684375
蓝湾路小区,南沙,大岗,南沙区蓝湾路,0,0,暂无资料,16529.0,,↓1.00%,"""道路""",113.42731915040449,22.81122780485448,113.43382045027592,22.817277600167367
梁家庄小区,南沙,大岗,镇南路梁家庄一街3巷5号,0,0,暂无资料,14137.0,,↓2.00%,"""地产小区""",113.41913998890827,22.81022914115925,113.42561314710112,22.816414374546925
榄核数码花园商铺,南沙,东涌,南沙区榄核镇禾花街,0,0,暂无资料,,,,"""地产小区""",113.35100567672913,22.838182146314656,113.35758096053681,22.84390060201982
荔岗路小区,南沙,大岗,南沙区荔岗路,0,0,暂无资料,13356.0,,↓2.00%,"""道路""",113.40266650314953,22.801442563667707,113.40910024354383,22.807779758601858
临港国际商务大厦,南沙,明珠湾,龙穴岛龙穴大道中123号,0,0,2017,,,,"""商务大厦""",113.67661518867074,22.655795647847279,113.68311954453476,22.66167614251717
蓝光林肯公园商铺,南沙,金洲,进港大道奥园中环广场旁(金洲地铁A出口约50..,0,0,暂无资料,,,,"""地产小区""",113.54801988038224,22.803928252845453,113.55451680496006,22.809964311520039
龙怡智谷,南沙,黄阁,"总部四路,科技六路",0,0,暂无资料,,,,"""地产小区""",113.42009695376776,23.382526155736295,113.42654666477462,23.38869158740382
丽日世纪金鼎大厦,南沙,明珠湾,桂澜南路16号,0,0,2014,,,,"""购物""",113.24787076721293,23.135890547963684,113.25435981860766,23.141848935242725
列胜大厦,南沙,黄阁,文华北路216号,0,0,1998,,,,"""商务大厦""",113.29087750281112,23.242531607824984,113.29730066862226,23.248814114290047
莲丰创意园,南沙,黄阁,吉盛路2号,0,0,2008,,,,"""NoClass""",113.5211313507137,22.83713933432,113.5275812120817,22.843482972313184
朗晴电子商务工业园,南沙,东涌,太南路603号,0,0,2014,,,,"""NoClass""",113.41371871515735,22.898528036573354,113.42014931042593,22.90478064040647
乐宜路小区,南沙,东涌,东涌镇乐宜路6号,0,0,暂无资料,14326.0,↑0.00%,,"""门址""",113.4004348278001,22.898504399238456,113.40684845696588,22.904840939616368
明珠开发大厦,南沙,明珠湾,横沥镇明珠湾区明珠一街一号,0,0,暂无资料,24979.0,↑0.00%,,"""商务大厦""",113.51994001794678,22.776383966706868,113.52635316475497,22.78272080810024
敏捷尚品国际,南沙,金洲,进港大道183号,0,0,2018,9267.0,↑0.00%,,"""地产小区""",113.56709926059402,22.804042774680267,113.57365676932909,22.8097777164904
美的全球创新中心,南沙,黄阁,工业大道,0,0,暂无资料,,,,"""购物""",113.27718023023006,23.102821363475134,113.2836087908945,23.10915690945409
美的新都荟,南沙,东涌,人昌路3号,0,0,暂无资料,,,,"""生活服务""",113.29870542685304,23.079237293454214,113.30518417565789,23.08543032289521
铭富大厦,南沙,黄阁,沿河路,0,0,暂无资料,,,,"""道路""",113.3005626734943,23.55302771730106,113.30704849754746,23.559192942862784
明日广场,南沙,黄阁,新桂中路,0,0,2007,,,,"""城市""",113.27143134445974,23.135336306695007,113.27784997152557,23.141638642942163
美豪邨写字楼,南沙,金洲,南海大道南7号,0,0,暂无资料,,,,"""商务大厦""",113.29971458326262,23.348744605699456,113.30616999863934,23.354917150800085
美林广场,南沙,东涌,东涌段183,0,0,暂无资料,,,,"""商务大厦""",113.48362493975131,22.881765373708519,113.49012961903101,22.88765023938775
茂源创意园,南沙,东涌,市南公路13号1栋,0,0,暂无资料,,,,"""NoClass""",113.40770186485351,22.898264946142608,113.41412088295779,22.904574284081158
美顺假日广场,南沙,东涌,吉祥东路6号,0,0,2004,,,,"""地产小区""",113.4626682806854,22.89161185765294,113.46921675067267,22.897270844919644
民康路小区,南沙,东涌,民康路,0,0,暂无资料,,,,"""道路""",113.46348169632441,22.892198325508919,113.4700297591564,22.89785964629543
逸涛湾,南沙,金洲,环市北路1号,0,0,2016,17391.0,↑0.00%,,"""地产小区""",113.5459777624671,22.814110987257718,113.55247665938133,22.82018485101139
南沙境界藏峰,南沙,黄阁,黄阁镇市南公路290号(地铁四号线黄阁站南行..,0,0,2014,20063.0,,↓0.42%,"""地产小区""",113.5324492814913,22.81938640412249,113.53891151637575,22.825660515854037
南沙城写字楼,南沙,金洲,进港大道8号,0,1,2007,17545.0,,↓2.00%,"""商务大厦""",113.54523603160775,22.806032024241075,113.55172523231325,22.812117337668157
南沙香港中华总商会大厦写字楼,南沙,南沙湾,南沙经济技术开发区港前大道南162号,0,0,2004,,,,"""宾馆""",113.61290331954936,22.774950185352304,113.61937401808317,22.780997999672388
南沙香港中华总商会大厦商铺,南沙,南沙湾,南沙经济技术开发区港前大道南162号,0,0,暂无资料,,,,"""宾馆""",113.61290331954936,22.774950185352304,113.61937401808317,22.780997999672388
南沙奥园商铺,南沙,南沙湾,经济技术开发区珠江东路(广州出海口),0,0,暂无资料,,,,"""商务大厦""",113.34411521952018,23.131903797620184,113.35066351120774,23.137567648874179
南沙城商铺,南沙,南沙湾,进港大道与环岛西路交汇处,0,0,暂无资料,,,,"""地产小区""",113.54461126012576,22.804920550078273,113.55109720789729,22.81101639453575
南沙玫瑰花园二期,南沙,南沙湾,南沙区区南沙街江南路玫瑰花园玫瑰街6号楼,0,0,2011,20061.0,↑3.70%,,"""地产小区""",113.58071631449308,22.75561709997483,113.58727022550774,22.7612737309649
南村镇写字楼,南沙,大岗,广州番禺南村镇兴业路,0,0,暂无资料,,,,"""道路""",113.37784371683108,23.00263031145673,113.3842980061216,23.008762424589006
南沙碧桂园商铺,南沙,金洲,南沙进港大道130-180号,0,0,2007,,,,"""地产小区""",113.56431801690549,22.801756983727178,113.57086643016926,22.807525193266984
南沙滨海花园商铺,南沙,金洲,南沙区环市大道西,0,0,暂无资料,,,,"""NoClass""",113.53769188227635,22.787818516900886,113.54413913598009,22.794020800158675
南沙滨海半岛商铺,南沙,金洲,南沙区环市西路滨海半岛,0,0,1993,,,,"""地产小区""",113.53605651709596,22.79367061622599,113.5425045314665,22.79989649663748
南沙玫瑰花园一期,南沙,南沙湾,南沙街江南路玫瑰街,0,0,2000,17045.0,↑7.55%,,"""地产小区""",113.58082357217093,22.755430549770165,113.58737759884945,22.761087283969077
南沙科业花苑,南沙,金洲,南沙区金岭中路,0,0,1993,11118.0,↑0.00%,,"""乡镇""",113.57339180085879,22.804926796680307,113.57996116304828,22.81060727357844
南沙裕豪轩,南沙,南沙湾,海景路8号,0,0,2013,12173.0,↑2.37%,,"""地产小区""",113.58437484334235,22.75013738236045,113.59093138332251,22.75580354167976
南沙万地雅涛阁,南沙,明珠湾,区万顷沙镇新垦十三涌公交总站往东500米,0,0,2016,18288.0,↑0.00%,,"""地产小区""",113.61672578915415,22.658011368304466,113.62318442967055,22.664125364434328
南沙万达广场商铺,南沙,金洲,南沙新区环市大道与双山大道交汇处西北侧,9,0,2014,,,,"""购物""",113.5388069489055,22.80086053063865,113.54526999926661,22.80704909903823
南沙万达广场写字楼,南沙,金洲,环市大道与双山大道交汇处,0,0,2015,,,,"""购物""",113.5388069489055,22.80086053063865,113.54526999926661,22.80704909903823
南沙新天地,南沙,南沙湾,南沙区商贸南2路,0,0,暂无资料,,,,"""NoClass""",113.58116304182305,22.750724966839994,113.58772072428694,22.756382763181997
南沙碧桂园漾月轩,南沙,金洲,进港大道旁,0,0,2014,18522.0,↑3.00%,,"""地产小区""",113.56157387323452,22.80063048197372,113.56811348127433,22.806436561424339
南沙碧桂园海帆轩,南沙,金洲,进港大道,0,0,暂无资料,16700.0,↑3.00%,,"""地产小区""",113.56431801690549,22.801756983727178,113.57086643016926,22.807525193266984
南沙碧桂园翠畔轩,南沙,金洲,进港大道,0,0,暂无资料,22222.0,↑0.00%,,"""地产小区""",113.5673834042925,22.802615626414825,113.57394009740965,22.808347137945753
南沙碧桂园倚荔轩,南沙,金洲,南沙区进港大道,0,0,暂无资料,17381.0,,↓3.00%,"""地产小区""",113.56231201087184,22.799622994128187,113.5688527260806,22.80541818981297
南沙云山诗意商铺,南沙,金洲,南沙区环岛西路与丰泽东路交界处,0,0,暂无资料,,,,"""地产小区""",113.53721407357576,22.796059328571727,113.54366761644127,22.802269895390777
南沙富佳花园商铺,南沙,金洲,进港大道富佳东街与富佳北街交界处,0,0,1999,,,,"""地产小区""",113.55951064513988,22.807360700653637,113.56605069821412,22.81319945657383
南沙碧桂园水蓝轩,南沙,金洲,南沙区进港大道,0,0,暂无资料,34038.0,↑3.00%,,"""生活服务""",113.56507519861961,22.803550121877664,113.57162738604927,22.8093089949626
南沙保利绿地大都汇商铺,南沙,金洲,金隆路与上隆岭路交界处,0,0,暂无资料,,,,"""地产小区""",113.55143523793005,22.801845104502275,113.55794226510369,22.807819908672607
南沙城投大厦,南沙,金洲,丰泽东路106号,0,0,2017,,,,"""商务大厦""",113.53820795879165,22.79524388267661,113.5446635344441,22.80144010831078
南沙水岸广场(商用),南沙,金洲,进港大道与蕉门河交汇东、西两侧,0,0,2018,,,,"""休闲娱乐""",113.54112996695355,22.808180987095278,113.54760746314283,22.814335194172636
南沙滨海珺城商铺,南沙,金洲,环市大道西与广隆路交界处,0,0,暂无资料,,,,"""地产小区""",113.5416362519388,22.785512708678419,113.54809377598586,22.791654447578535
南沙金茂湾写字楼,南沙,蕉门河,黄阁镇金茂中二街01号南沙金茂湾T7栋,1,0,2017,18640.0,,↓3.00%,"""地产小区""",113.5274810232089,22.786840671106558,113.5339053729401,22.793152955175619
