小区,行政区,地标,地址,在售,在租,建成年份,平均房价,涨幅百分比,跌幅百分比,等级,百度地图经度,百度地图纬度,GCJ02经度,GCJ02纬度
金碧花园爵府天下,海珠,工业大道南,工业大道南821号,1,0,2007,54834,,↓0.15%,"""地产小区""",113.2935262,23.07531725,113.2999925,23.08157923
江怡路大院,海珠,滨江东,江怡路221-228号,1,0,1990,40132,↑6.96%,,"""地产小区""",113.2994112,23.10606757,113.3058686,23.11224526
金满楼,海珠,客村,正平南街3号,1,0,2000,27032,,↓0.59%,"""地产小区""",113.2963111,23.14866919,113.3027545,23.15489024
金碧世家公馆,海珠,工业大道南,工业大道南路821号,1,0,2005,89822,↑1.00%,,"""地产小区""",113.293638,23.07318413,113.300105,23.07944491
聚德中路小区,海珠,赤岗,聚德北路180号,1,0,暂无资料,26882,↑3.09%,,"""地产小区""",113.3355376,23.08972215,113.342115,23.09539343
聚源里尾小区,海珠,江南大道,聚源里尾,1,0,暂无资料,38154,↑0.00%,,"""地产小区""",113.275716,23.10423103,113.2821441,23.11056146
聚德花苑南区,海珠,赤岗,广州市海珠区赤岗大塘聚德路,1,0,暂无资料,30053,↑0.66%,,"""地产小区""",113.3339549,23.08867628,113.3405317,23.0943554
居士地,海珠,宝岗,广州市海珠区可逸南街马涌东二巷4号,1,0,1980,35904,↑0.00%,,"""地产小区""",113.2705393,23.10112129,113.2769772,23.10742002
康隆苑,海珠,宝岗,宝业路254号,1,0,1998,39444,,↓0.59%,"""地产小区""",113.2711256,23.09956444,113.2775641,23.10586832
蓝粤花园,海珠,南洲,南洲路与东晓路交界,1,0,暂无资料,24242,↑1.01%,,"""地产小区""",113.3250224,23.06729968,113.3315908,23.07306294
荔海鸣蝉花园,海珠,赤岗,新窖聚德南路31号,1,0,1998,32271,↑1.88%,,"""NoClass""",113.3363564,23.08790508,113.342936,23.09357361
兰亭颖园,海珠,前进路,江南大道前进路33号,1,0,2000,60045,↑1.72%,,"""地产小区""",113.2790573,23.11070592,113.2854777,23.11704321
蓝色快线,海珠,前进路,江南大道北69号,1,0,2004,54246,,↓1.09%,"""地产小区""",113.2771513,23.11267017,113.2835707,23.11900376
丽园雅庭,海珠,客村,新港中路409号,1,0,2006,73283,,↓0.26%,"""地产小区""",113.3326832,23.10342028,113.339244,23.10910422
龙景大厦,海珠,赤岗,聚德路238号,1,0,2004,36428,,↓0.16%,"""地产小区""",113.3350263,23.08601203,113.3416064,23.09168615
鹭苑公寓,海珠,下渡路,下渡路64~76号,1,0,2001,44543,,↓0.63%,"""地产小区""",113.3151892,23.10214407,113.3217056,23.10805239
罗马家园二期,海珠,南洲,南洲路88号,1,0,2007,33385,,↓15.01%,"""地产小区""",113.326827,23.06694939,113.3333997,23.07269106
罗马家园拜庭二期,海珠,南洲,南洲路88号,1,0,2012,32482,,↓17.31%,"""地产小区""",113.3260375,23.0659858,113.3326082,23.0717366
罗马家园拜庭一期,海珠,沥滘,南洲路88号,1,0,2012,36238,,↓7.75%,"""地产小区""",113.3260375,23.0659858,113.3326082,23.0717366
罗马家园龙禧,海珠,南洲,南洲路88号,1,0,2013,39084,,↓0.50%,"""地产小区""",113.3274515,23.06426965,113.334025,23.07000426
马涌直街小区,海珠,宝岗,马涌直街591号,1,0,1980,34662,,↓0.62%,"""地产小区""",113.268154,23.10283707,113.2745947,23.10911299
磨碟沙大院,海珠,琶洲,磨碟沙大街22号,1,0,1998,68902,↑1.32%,,"""地产小区""",113.3440361,23.10742742,113.3505964,23.11309344
美亚国际公寓,海珠,赤岗,新港中路537号,1,0,2013,17389,,↓9.13%,"""门址""",113.3398716,23.10177343,113.3464391,23.10743305
磨碟沙花苑,海珠,琶洲,新港东路磨碟沙大街,1,0,2000,69345,,↓1.98%,"""地产小区""",113.342889,23.10857303,113.3494491,23.11423515
南晖苑,海珠,工业大道南,南晖路17-47号,1,0,2001,26364,,↓0.94%,"""地产小区""",113.276606,23.07622699,113.2830565,23.08256525
南箕花苑,海珠,工业大道南,南箕路南箕中街59-510号,1,0,2003,31663,↑0.15%,,"""地产小区""",113.2782772,23.07623946,113.2847269,23.0825817
南丽苑,海珠,客村,艺苑路11-59号赤岗社区,1,0,1999,41428,,↓0.76%,"""地产小区""",113.329947,23.10363502,113.3365032,23.1093403
南天阁,海珠,江南西,江南西路紫山大街35号,1,0,1994,48725,↑3.36%,,"""地产小区""",113.2750635,23.10195252,113.2814945,23.10828065
南园大街小区,海珠,前进路,南园大街23号401号,1,0,1999,37331,↑0.50%,,"""地产小区""",113.2818272,23.10584211,113.2882523,23.1121792
南箕路小区,海珠,工业大道南,广州海珠区南箕路,1,0,1995,33467,,↓5.69%,"""地产小区""",113.276024,23.07848508,113.282474,23.08482117
南洲路公安宿舍,海珠,广州大道南,海珠区南洲路695号至727号单号,1,0,1998,29918,↑6.18%,,"""NoClass""",113.333508,23.06614797,113.3400925,23.07183134
侨诚花园冬日苑,海珠,南洲,工业大道南侨诚路,1,0,1998,35625,↑1.56%,,"""地产小区""",113.297231,23.07531002,113.303707,23.08152455
侨诚花园秋月苑,海珠,南洲,工业大道南侨诚路,1,0,1998,35072,↑0.00%,,"""地产小区""",113.2984084,23.07452827,113.304888,23.08072601
侨诚花园夏晖苑,海珠,南洲,工业大道南侨诚路,1,0,1998,40821,↑1.23%,,"""地产小区""",113.2993455,23.07522947,113.3058277,23.08141325
侨燕苑,海珠,东晓南,江燕路燕岗东10号,1,0,2002,32284,↑0.87%,,"""地产小区""",113.2880911,23.08364428,113.2945428,23.08995711
青柳大街小区,海珠,江南西,青柳大街2号-5号,1,0,1993,40636,,↓7.53%,"""地产小区""",113.2757144,23.09937172,113.2821475,23.10570316
桥东新街小区,海珠,东晓路,建基路5巷9号,1,0,1998,28502,↑6.91%,,"""地产小区""",113.2927558,23.10543126,113.2991958,23.11169699
青竹大街小区,海珠,江南西,青竹大街9号,1,0,1999,42058,,↓3.49%,"""地产小区""",113.2772997,23.10016305,113.2837309,23.10649945
桥东三约小区,海珠,东晓路,海珠区东晓路桥东三约,1,0,2008,24316,,↓3.00%,"""地产小区""",113.2919188,23.10604704,113.2983565,23.11232161
侨诚花园春晓苑,海珠,南洲,侨港路春晓街44号,1,0,暂无资料,35521,↑0.00%,,"""地产小区""",113.298239,23.07581805,113.3047177,23.08201818
前进路82号大院,海珠,前进路,前进路82号,1,0,1965,33439,↑0.19%,,"""地产小区""",113.282867,23.10705214,113.2892914,23.11338672
润泰大厦,海珠,东晓南,江泰路51号,1,0,1999,34203,,↓0.05%,"""地产小区""",113.2895559,23.08913738,113.2960057,23.09543774
润田雅苑,海珠,宝岗,宝岗大道北宝岗路32号,1,0,2006,47741,↑0.51%,,"""地产小区""",113.2678841,23.10608036,113.2743221,23.1123528
荣信大厦,海珠,江燕路,工业大道中295号,1,0,1999,37573,↑2.70%,,"""地产小区""",113.2753659,23.08481203,113.2818127,23.09114476
穗宁花园,海珠,东晓南,新窖镇泰沙路42-74号,1,0,1996,37258,↑4.17%,,"""地产小区""",113.291488,23.08982695,113.2979408,23.0961092
石榴岗路小区,海珠,赤岗,海珠区石榴岗路,1,0,2000,16270,,↓3.76%,"""地产小区""",113.3388613,23.09970855,113.3454308,23.1053692
泰怡苑,海珠,东晓南,泰沙路63-77号,1,0,1998,33179,↑0.09%,,"""地产小区""",113.2927891,23.09170052,113.299243,23.09796868
天立俊园,海珠,滨江东,滨江东路1008号,1,0,1999,62734,↑0.17%,,"""地产小区""",113.3205607,23.10982366,113.3270874,23.11564315
同福中路293号,海珠,宝岗,同福中路293号,1,0,1995,35847,↑0.00%,,"""门址""",113.2637906,23.10952634,113.2702354,23.11574901
万翠苑,海珠,东晓南,侨港路53号,1,0,2000,35004,↑0.41%,,"""地产小区""",113.29748,23.07671499,113.3039562,23.08292593
万丰花园,海珠,前进路,前进路54号,1,0,1999,45604,,↓0.60%,"""NoClass""",113.2808522,23.10715194,113.2872758,23.11348998
万华花园三贤楼,海珠,南洲,广州大道南南洲花园旁,1,0,1998,29032,↑0.00%,,"""道路""",113.3330227,23.20087589,113.3396042,23.20656171
万乐居,海珠,前进路,海珠前进路57至61号、63、65号,1,0,2004,43843,,↓0.28%,"""地产小区""",113.2820021,23.10830611,113.2884249,23.11464241
万福后街小区,海珠,昌岗路,广州市海珠区昌岗中路万福后街7号,1,1,暂无资料,31191,↑0.00%,,"""NoClass""",113.278204,23.09442099,113.2846407,23.10076048
卫生局小区,海珠,客村,海珠区广州大道南敦和路217号,1,0,1998,25000,↑0.00%,,"""门址""",113.3275045,23.09263973,113.3340668,23.09837145
万华花园二悦廊,海珠,南洲,盈丰路106号,1,0,1998,38392,↑0.00%,,"""地产小区""",113.30763,23.07546204,113.3141402,23.08150795
晓南花园,海珠,东晓南,晓南二街12号,1,0,1997,30204,↑1.19%,,"""地产小区""",113.29401,23.09383001,113.3004647,23.10008374
晓燕湾,海珠,江燕路,晓燕街83号,1,0,2001,38732,,↓3.16%,"""地产小区""",113.2840927,23.08617352,113.290538,23.09250824
晓港雅筑,海珠,东晓南,昌岗东路270号,1,2,2006,49245,↑0.45%,,"""地产小区""",113.2879645,23.09877827,113.2944024,23.10508926
星海明珠,海珠,滨江东,南金菊路樱花街48号,1,0,2004,61491,↑0.81%,,"""地产小区""",113.319379,23.10723488,113.3259045,23.11307308
新世界大厦,海珠,滨江西,禺山大道81号,1,4,2000,41262,,↓0.89%,"""商务大厦""",113.3695471,22.94564194,113.3760679,22.95163774
晓港花园,海珠,前进路,前进路156号,1,0,1998,46031,,↓0.25%,"""地产小区""",113.2864476,23.10445881,113.2928777,23.11077856
下渡路小区,海珠,下渡路,新港西鹭江下渡路,1,0,1996,36533,,↓0.23%,"""地产小区""",113.312561,23.10747811,113.3190628,23.11343114
晓港中电信宿舍,海珠,东晓南,晓港中马路71号,1,0,2002,38737,,↓0.97%,"""NoClass""",113.2899771,23.09775549,113.2964194,23.1040505
晓园北小区,海珠,东晓南,海珠区细岗路晓园北路,1,0,1998,35117,↑0.00%,,"""地产小区""",113.2864112,23.09559696,113.2928503,23.10191877
细岗路小区,海珠,东晓南,细岗路细岗东一街6-16号,1,0,1992,33917,↑4.69%,,"""地产小区""",113.2865502,23.09632623,113.2929887,23.10264706
新业路公安宿舍,海珠,工业大道南,工业大道南新业路42号,1,0,2000,41190,↑0.31%,,"""NoClass""",113.2906289,23.07839789,113.2970878,23.08469008
晓城大厦,海珠,南洲,东晓南路英华街159号,1,0,2005,43570,↑0.20%,,"""商务大厦""",113.3013014,23.07627487,113.3077895,23.08242816
细岗东小区,海珠,东晓南,细岗路细岗东一街6-16号,1,0,1995,34178,↑0.39%,,"""地产小区""",113.2865502,23.09632623,113.2929887,23.10264706
橡胶新村,海珠,昌岗路,昌岗中路110号,1,0,1993,12928,,↓1.18%,"""村庄""",113.2740369,23.0912552,113.2804796,23.09758036
晓园东区,海珠,东晓南,海珠区昌岗路晓园东区,1,0,1998,37020,↑0.00%,,"""地产小区""",113.2883419,23.09489196,113.2947843,23.10120098
新港西路小区,海珠,新港西,新港西路,1,0,2003,33267,,↓1.11%,"""地产小区""",113.2917393,23.10040812,113.2981823,23.1066857
晓园南路小区,海珠,东晓南,海珠区晓园南,1,0,1993,38429,↑0.00%,,"""地产小区""",113.2866849,23.09384721,113.2931261,23.10016773
晓港西马路小区,海珠,东晓南,晓港西马路21号,1,0,1990,32162,,↓1.10%,"""地产小区""",113.2886486,23.0988898,113.2950875,23.10519564
新市头路小区,海珠,客村,海珠区新市头路,1,0,2000,26216,↑0.00%,,"""村庄""",113.326604,23.10490398,113.333152,23.11064325
星群药厂宿舍,海珠,南洲,南洲路56号,1,0,1998,19111,,↓4.23%,"""NoClass""",113.303848,23.06958601,113.3103456,23.0756976
新滘医院宿舍,海珠,客村,敦和路217号247号249号和251号,1,0,2000,37589,,↓1.00%,"""NoClass""",113.327187,23.09324808,113.3337481,23.09898317
心江南,海珠,东晓南,新滘西路289号,1,0,2008,39572,,↓8.47%,"""地产小区""",113.2924431,23.08140814,113.2989042,23.0876817
雅致花园,海珠,江燕路,工业大道373号,1,0,1998,39370,,↓0.45%,"""地产小区""",113.28058,23.08034524,113.2870276,23.08668835
怡乐花园,海珠,新港西,怡乐路17号,1,0,2011,57954,,↓2.85%,"""地产小区""",113.2968637,23.10483883,113.3033148,23.11105361
悦晖楼,海珠,东晓南,昌岗东细岗路3号,1,0,1999,38419,↑0.00%,,"""地产小区""",113.2875377,23.09828704,113.2939755,23.10460113
远锋大厦,海珠,宝岗,工业大道北83-1号,1,0,2001,35215,,↓4.10%,"""地产小区""",113.2647005,23.09846887,113.2711539,23.10470566
一方雅居,海珠,东晓南,细岗路32号(美院对面),1,0,2002,57008,↑0.17%,,"""地产小区""",113.2867338,23.09717965,113.2931717,23.10349919
粤安大厦,海珠,前进路,前进路80号,1,0,1997,42481,↑0.64%,,"""地产小区""",113.2827115,23.10713707,113.2891357,23.11347204
跃进新村,海珠,东晓南,江南大道南8号,1,0,1990,30475,,↓1.29%,"""地产小区""",113.2852299,23.09408623,113.2916691,23.10041464
粤昆苑,海珠,东晓南,五村兴隆新街98号,1,0,1999,28598,↑1.40%,,"""地产小区""",113.298551,23.09225102,113.3050197,23.09844437
艺苑南路小区,海珠,客村,艺苑南路35号,1,0,1998,37775,↑0.00%,,"""地产小区""",113.3293054,23.09863973,113.3358655,23.10435196
逸景翠园绿屿居,海珠,广州大道南,广州大道南1028号,1,0,2004,26306,,↓1.00%,"""门址""",113.3345031,23.20570873,113.3410832,23.21138544
源海御苑,海珠,工业大道北,凤安一街61号,1,0,2012,47861,,↓0.46%,"""地产小区""",113.2595012,23.10388989,113.2659642,23.11005123
越秀可逸锦苑,海珠,江南西,江南西路杏园大街98、100号,1,0,2013,39438,↑3.00%,,"""地产小区""",113.276168,23.10297402,113.2825971,23.10930641
英豪花园二期,海珠,南洲,东晓南路与盈丰路交汇处,1,0,2005,27186,↑0.00%,,"""地产小区""",113.3055598,23.07503442,113.3120628,23.08111659
紫金楼,海珠,江南大道,慎和大街8-2号,1,0,1999,31799,,↓0.06%,"""NoClass""",113.2751676,23.10516949,113.2815952,23.11149743
纵横国际公寓,海珠,赤岗,新港中路南毛纺厂宿舍区,1,0,2012,50832,↑0.00%,,"""NoClass""",113.3371573,23.10152529,113.3437243,23.10718872
中山大学东区,海珠,中大,海珠区新港西路135号大院中山大学内东区,1,0,2000,42843,,↓1.00%,"""教育""",113.3048645,23.1029146,113.3113431,23.1090043
中山二院宿舍,海珠,南洲,广州市海珠区盈丰路中山二院宿舍,1,0,2000,47423,↑0.25%,,"""地产小区""",113.3048873,23.07581115,113.3113877,23.08190487
1601电子商务时尚岛,海珠,广州大道南,广州大道南1601至1603号,0,0,2013,,,,"""门址""",113.3315697,23.19204748,113.3381521,23.19774406
1918创意商务空间海连店,海珠,东晓路,海联路6、8号,0,0,2000,,,,"""商务大厦""",113.2916801,23.10797011,113.2981154,23.11424676
1号汇创创意园二期,海珠,工业大道南,富全街100号,0,0,2018,,,,"""NoClass""",113.29002,23.07275098,113.2964795,23.07904909
2025SOHO东篱城,海珠,工业大道南,新业路59号,0,1,2009,,,,"""地产小区""",113.2916661,23.07013421,113.298129,23.07641661
2022众创空间,海珠,昌岗路,江南大道南368号星辉豪庭c区3楼,0,0,2010,,,,"""地产小区""",113.28321,23.09465428,113.2896471,23.10099044
433文创中心,海珠,滨江西,南华东路433号,0,0,暂无资料,,,,"""门址""",113.2700456,23.11539521,113.2764713,23.12168701
661创意居,海珠,东晓南,南泰路661号,0,0,暂无资料,,,,"""商务大厦""",113.289042,23.09184603,113.2954885,23.09815017
爱都新天地,海珠,南洲,东晓南路1439号爱都铭轩,0,0,2005,38651,↑1.00%,,"""NoClass""",113.3051767,23.07214336,113.3116789,23.07823226
A+创新基地,海珠,琶洲,新港东路2443号,0,0,暂无资料,,,,"""地产小区""",113.4061406,23.09869774,113.4125762,23.1050208
A+琶洲创新港,海珠,琶洲,新港东路20号,0,0,2018,,,,"""商务大厦""",113.3444238,23.10339569,113.3509878,23.10906403
爱都铭轩写字楼,海珠,南洲,广州海珠区东晓南路1439号,0,0,暂无资料,26454,,↓1.00%,"""地产小区""",113.3052142,23.07275081,113.3117164,23.07883905
保利丰花园,海珠,宝岗,洪德路203号,0,5,2003,40368,,↓0.58%,"""地产小区""",113.259697,23.1061387,113.2661571,23.11230264
保利丰花园二期,海珠,宝岗,人民桥南洪德路,0,0,2004,33906,↑0.00%,,"""地产小区""",113.2595169,23.10627939,113.2659775,23.11244049
保利国际广场,海珠,琶洲,琶洲阅江中路688号(香格里拉酒店旁),16,28,2006,29265,↑2.00%,,"""商务大厦""",113.3788128,23.10884393,113.3852732,23.11499359
碧海商业大厦写字楼,海珠,客村,广州大道南321号,0,0,1998,,,,"""门址""",113.3359948,23.2118961,113.342571,23.21756519
白云苑,海珠,赤岗,海珠区新港中路赤岗路,0,0,1998,29405,↑0.00%,,"""地产小区""",113.3330362,23.09360919,113.3396074,23.09929285
新世纪商贸中心,海珠,工业大道北,洪德路2-6号,6,0,2000,12335,↑2.00%,,"""商务大厦""",113.2579364,23.11080547,113.2643979,23.11694049
宝岗大厦,海珠,宝岗,宝岗路251号,0,0,1999,34241,,↓2.12%,"""NoClass""",113.2686982,23.10420186,113.2751364,23.11048301
碧蓝映居,海珠,宝岗,洪德路240-266号,0,0,2004,57143,↑0.00%,,"""地产小区""",113.2586237,23.11053116,113.2650831,23.11667733
保利世界贸易中心写字楼,海珠,琶洲,琶洲新港东路1000号,21,102,2009,30600,↑2.00%,,"""门址""",113.3730874,23.10311089,113.379573,23.10916499
保利百合花园二期,海珠,江燕路,工业大道中381号,0,0,2006,52533,↑0.18%,,"""地产小区""",113.2859349,23.08014967,113.2923859,23.08647669
滨江中路小区,海珠,滨江中,海珠滨江中路地段,0,0,2008,34187,,↓0.37%,"""地产小区""",113.2880402,23.11602972,113.2944623,23.12233693
滨江东路545号大院,海珠,滨江东,滨江东路545大院,0,0,1995,43674,↑3.40%,,"""门址""",113.3009563,23.10965572,113.3074152,23.11580879
百利华庭,海珠,前进路,益丰北街7-9号,0,0,2006,27179,↑1.00%,,"""地产小区""",113.2771719,23.11259056,113.2835913,23.11892422
碧海商业大厦商铺,海珠,客村,广州大道南321号,0,0,2002,,,,"""门址""",113.3359948,23.2118961,113.342571,23.21756519
保利百合商务中心,海珠,工业大道南,工业大道中381号,0,0,2008,,,,"""NoClass""",113.2828375,23.07860377,113.2892867,23.08494347
保利丰花园写字楼,海珠,宝岗,洪德路203号(人民桥南),0,0,暂无资料,,,,"""地产小区""",113.259697,23.1061387,113.2661571,23.11230264
宝业路小区,海珠,宝岗,宝业路596号,0,0,1990,29496,↑1.00%,,"""地产小区""",113.2694798,23.09777976,113.275923,23.10406977
宝贤大街生活区,海珠,宝岗,宝贤大街1至46号,0,0,1994,31403,↑1.48%,,"""道路""",113.3417363,22.95640245,113.3483234,22.96206758
宝玉直街生活区,海珠,宝岗,宝玉直街1至50号,0,0,1996,33169,↑1.00%,,"""地产小区""",113.2708229,23.1112237,113.2772506,23.11752281
滨江东路47号大院,海珠,滨江东,滨江东路47号,0,0,2003,33945,,↓0.62%,"""地产小区""",113.3112504,23.10893634,113.3177461,23.1149123
保利红棉花园四期商铺,海珠,江燕路,江燕路353号,0,0,1997,,,,"""地产小区""",113.2825493,23.08048164,113.2889974,23.08682187
保利红棉花园保利阁商铺,海珠,江燕路,江燕路353号,0,0,暂无资料,,,,"""NoClass""",113.2816348,23.08150497,113.288082,23.08784686
保利世界贸易中心商铺,海珠,琶洲,海珠区琶洲新港东路,2,0,暂无资料,,,,"""NoClass""",113.3710564,23.10216776,113.3775503,23.10818611
滨江新天地,海珠,前进路,怡安路150号,0,0,暂无资料,,,,"""地产小区""",113.2810499,23.11315994,113.2874682,23.11949672
宝岗大道商铺,海珠,宝岗,宝岗大道昌岗中路,4,3,2013,,,,"""道路""",113.2769232,23.09247658,113.2833624,23.09881355
滨江东金雅苑商铺,海珠,滨江东,海珠区滨江东金雅苑,0,0,1999,,,,"""地产小区""",113.3000215,23.10916993,113.3064779,23.1153377
白云集团宿舍,海珠,东晓南,泰沙路229号,0,0,2000,23731,↑0.00%,,"""NoClass""",113.2936174,23.0865437,113.3000777,23.09280337
保利百合花园商铺,海珠,工业大道南,工业大道中381号商铺,0,0,暂无资料,,,,"""地产小区""",113.2841235,23.07963966,113.290573,23.08597512
滨江东童话,海珠,滨江东,滨江东上渡路135号,1,0,2013,,,,"""门址""",113.3150801,23.1056489,113.3215926,23.11155838
保利天悦写字楼,海珠,琶洲,阅江路琶洲塔公园旁,0,0,暂无资料,,,,"""地产小区""",113.3867432,23.1083809,113.3931816,23.11464066
宝业路商铺,海珠,昌岗路,宝业路,1,0,暂无资料,,,,"""地产小区""",113.2694798,23.09777976,113.275923,23.10406977
宝岗直街小区,海珠,宝岗,宝岗大道中,0,0,暂无资料,29041,,↓1.00%,"""道路""",113.2707138,23.11155667,113.2771413,23.11785482
保利叁悦广场,海珠,琶洲,宸悦路28号,11,53,2014,31808,↑0.00%,,"""商务大厦""",113.3912796,23.10807601,113.3977093,23.1143797
滨江中路商铺,海珠,滨江西,海珠区滨江中路,1,0,暂无资料,,,,"""道路""",113.2861815,23.11720317,113.2926004,23.12352225
百合楼,海珠,昌岗路,江南大道中213号,0,0,暂无资料,36707,↑0.00%,,"""地产小区""",113.2818379,23.1012311,113.2882676,23.10756912
宝轩楼,海珠,江南西,杏坛大街57号、59-64号,0,0,暂无资料,40891,,↓3.00%,"""NoClass""",113.2739263,23.10352042,113.2803569,23.10984247
宝岗大厦商铺,海珠,宝岗,宝岗路251号,0,0,暂无资料,,,,"""NoClass""",113.2686982,23.10420186,113.2751364,23.11048301
半山亭,海珠,宝岗,南田路,0,0,暂无资料,21802,↑1.00%,,"""地产小区""",113.2672619,23.10460332,113.2737028,23.11086935
保利天悦商铺,海珠,琶洲,阅江中路南侧(琶洲塔公园东行约500米),3,1,2014,,,,"""地产小区""",113.3867432,23.1083809,113.3931816,23.11464066
布衣港创意园,海珠,客村,新港西客村艺苑南路13号,0,2,2008,,,,"""工业园区""",113.3302808,23.09912457,113.3368422,23.10482785
滨江东路商铺,海珠,滨江东,广州市海珠区滨江东路商铺散盘,4,0,2015,,,,"""地产小区""",113.3400419,23.13677354,113.3465929,23.14242977
柏涛雅苑商铺,海珠,昌岗路,海珠区昌岗中路礼岗路6号,0,0,暂无资料,,,,"""地产小区""",113.2824246,23.09180065,113.2888641,23.09813943
宝地广场,海珠,琶洲,琶洲大道79-87号,0,11,2015,,,,"""商务大厦""",113.3492935,23.10835614,113.3558465,23.11405387
北岛创意园,海珠,琶洲,新港东路51号,0,19,2016,,,,"""工业园区""",113.4117836,23.09904587,113.418228,23.10532357
邦华环球贸易中心,海珠,琶洲,新港东路148号,0,4,2016,,,,"""地产小区""",113.34934,23.10401313,113.3558971,23.10971211
保利天幕广场写字楼,海珠,琶洲,阅江中路保利国际广场向东直行900米,0,12,暂无资料,,,,"""商务大厦""",113.3788128,23.10884393,113.3852732,23.11499359
泊雅湾N°6,海珠,赤岗,艺苑路(广州塔地铁站B出口50米),0,0,2006,,,,"""地产小区""",113.3295729,23.1095118,113.3361228,23.11521932
保利中悦广场,海珠,琶洲,暄悦东街19-21-23号,0,47,2018,,,,"""NoClass""",113.389885,23.10968198,113.3963156,23.11597361
保利叁悦广场(琶洲),海珠,琶洲,琶洲村宸悦路28号,0,3,暂无资料,30021,↑0.00%,,"""地产小区""",113.3868207,23.10443365,113.3932627,23.11069507
泊雅湾商务中心,海珠,赤岗,艺苑路217号,0,0,暂无资料,,,,"""门址""",113.3296897,23.1100231,113.3362393,23.11572946
B.I.G大干围艺术园区,海珠,南洲,振兴大街2号,0,7,2018,,,,"""NoClass""",113.301125,23.06194108,113.3076119,23.06809705
保利国际广场商铺,海珠,琶洲,海珠区阅江中路688号,1,0,暂无资料,,,,"""商务大厦""",113.3788128,23.10884393,113.3852732,23.11499359
百汇天地,海珠,工业大道南,蚝壳东街29号,0,0,2009,,,,"""商务大厦""",113.2910323,23.0706839,113.2974939,23.07697261
保利红棉花园,海珠,江燕路,江燕路353号,0,0,暂无资料,,,,"""NoClass""",113.2816348,23.08150497,113.288082,23.08784686
百安商务中心,海珠,广州大道南,广州大道南1276号,0,0,2003,,,,"""门址""",113.3332376,23.19954549,113.3398201,23.2052301
半岛游艇会酒店,海珠,滨江东,滨江东路81号,0,0,1998,,,,"""宾馆""",113.3038381,23.10941174,113.3103068,23.11551763
朝晖大厦,海珠,赤岗,碧映路新晖街1~2号,0,0,1996,34668,↑1.41%,,"""商务大厦""",113.338202,23.09510198,113.344776,23.10076448
草芳苑,海珠,滨江西,滨江中路纺织路草芳横,0,0,1997,39157,,↓1.85%,"""地产小区""",113.2810363,23.11570158,113.2874527,23.12203799
翠锦阁,海珠,滨江东,江怡路228号,0,0,1999,57089,↑3.25%,,"""地产小区""",113.30143,23.10661104,113.3078933,23.11275714
翠丽苑,海珠,赤岗,赤岗石榴岗路10号,0,0,1998,41434,↑4.80%,,"""地产小区""",113.3388274,23.09682237,113.3453998,23.10248366
翠馨华庭,海珠,广州大道南,海珠广州大道南962~968号(园艺场站),0,0,2003,41609,,↓0.70%,"""地产小区""",113.3218593,23.09016172,113.3284092,23.0959659
翠城花园二期,海珠,昌岗路,昌岗路与宝岗大道交汇处,0,2,2006,31166,,↓3.00%,"""地产小区""",113.275517,23.08914303,113.2819602,23.09547569
赤岗一街小区,海珠,赤岗,新港中路赤岗一街,0,0,1999,36289,,↓1.15%,"""NoClass""",113.335687,23.09813113,113.3422564,23.10380015
昌岗中路149号大院,海珠,昌岗路,昌岗中路149号-161号,0,0,1990,30658,↑2.00%,,"""地产小区""",113.2781229,23.0937218,113.2845603,23.10006129
赤岗二街小区,海珠,客村,新港中赤岗路赤岗二街,0,0,1996,34764,↑0.35%,,"""地产小区""",113.332563,23.10031097,113.3391268,23.10599636
赤岗三街小区,海珠,赤岗,赤岗路赤岗三街8号,0,0,1996,36454,,↓0.20%,"""地产小区""",113.3346111,23.09543956,113.3411823,23.10111394
赤岗东麻袋厂宿舍,海珠,赤岗,新港中路赤岗东一街1号,0,0,1990,42629,↑0.14%,,"""NoClass""",113.3365666,23.10100722,113.3431337,23.10667248
赤岗西路横二街小区,海珠,客村,赤岗西路横二街,0,0,暂无资料,32254,,↓2.02%,"""地产小区""",113.332563,23.10031097,113.3391268,23.10599636
船检大院,海珠,昌岗路,隔山新街7-12号,0,0,1999,34354,↑0.00%,,"""地产小区""",113.2810401,23.09973905,113.2874711,23.10607844
赤岗海军干休所,海珠,赤岗,江海大道中12号,0,0,2000,29844,↑0.00%,,"""商圈""",113.3315005,23.0997683,113.3380633,23.10546147
陈李济药厂宿舍,海珠,南洲,广州大道南1672号,0,0,1998,26487,↑0.00%,,"""NoClass""",113.3277794,23.20579192,113.3343485,23.21152192
赤岗教育局宿舍,海珠,赤岗,赤岗东路237号,0,0,2000,29148,↑1.00%,,"""NoClass""",113.3365346,23.09804445,113.3431048,23.10371043
赤岗西路大院,海珠,赤岗,海珠区赤岗西路,0,0,2001,33891,,↓0.15%,"""地产小区""",113.3341122,23.09753343,113.3406808,23.10320997
赤岗二街1号大院,海珠,赤岗,赤岗二街1号,0,0,1997,37808,↑2.18%,,"""地产小区""",113.3342662,23.09598067,113.3408365,23.10165671
赤岗东路97号大院,海珠,赤岗,赤岗东路97号,0,0,1993,38355,,↓0.21%,"""地产小区""",113.3344221,23.0973516,113.3409912,23.10302654
赤岗89号大院,海珠,赤岗,赤岗路89号,0,0,1997,37923,↑0.00%,,"""地产小区""",113.334113,23.09831097,113.3406808,23.10398734
